method,pid_auc,pid_auc_residual,pid_auc_nuisance_only,pid_auc_residual_gain_vs_nuisance,pid_ap,pid_purity,pid_efficiency,timing_residual_coupling_abs,energy_residual_coupling_abs,energy_drift_abs,energy_fractional_sigma68,pileup_miss_rate,false_split_rate,saturation_pid_auc,unsaturated_pid_auc,saturation_pid_auc_loss,pedestal_sensitivity_abs,n_events,n_deuteron,pid_auc_ci_low,pid_auc_ci_high,pid_auc_residual_ci_low,pid_auc_residual_ci_high,pid_auc_nuisance_only_ci_low,pid_auc_nuisance_only_ci_high,pid_auc_residual_gain_vs_nuisance_ci_low,pid_auc_residual_gain_vs_nuisance_ci_high,pid_ap_ci_low,pid_ap_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,timing_residual_coupling_abs_ci_low,timing_residual_coupling_abs_ci_high,energy_residual_coupling_abs_ci_low,energy_residual_coupling_abs_ci_high,energy_drift_abs_ci_low,energy_drift_abs_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,saturation_pid_auc_ci_low,saturation_pid_auc_ci_high,unsaturated_pid_auc_ci_low,unsaturated_pid_auc_ci_high,saturation_pid_auc_loss_ci_low,saturation_pid_auc_loss_ci_high,pedestal_sensitivity_abs_ci_low,pedestal_sensitivity_abs_ci_high,winner_score
template_residual_boosted_stack_new,0.8946330872774642,0.5281458966565349,0.9356144159791577,-0.40746851932262285,0.8259350895730563,0.8031496062992126,0.8680851063829788,0.29008511912787743,0.21962361930804367,0.0899921428431365,0.20143523731807003,0.3125,0.21666666666666667,0.921664167916042,0.8761923688394276,0.0,0.0060889202139476906,480,235,0.8684195371059614,0.9250186176621186,0.49001733854556434,0.5712343797017551,0.9181502902788142,0.9532322350921091,-0.4505453001236114,-0.35357671087743825,0.5623791517594686,0.9571700428701139,0.5200771237817512,0.9458281845330038,0.8186528497409327,0.927536231884058,0.2047509701687722,0.3505195956627191,0.1181108852688823,0.30716335477706225,0.060196397072313806,0.1132896193794145,0.17708707161457368,0.22939384153013395,0.2917516094420601,0.3381520924847618,0.1636665178286662,0.2783764446890479,0.8966911416130681,0.9439697423326358,0.8438534450313666,0.9145794323549257,0.0,0.0,0.009603426207507667,0.12077614730927638,0.2776104741211539
gradient_boosted_trees,0.9058966565349543,0.5156578376031264,0.9356144159791577,-0.4199565783760313,0.8817781187034406,0.8008130081300813,0.8382978723404255,0.292972220912683,0.17634994874496585,0.07232564593999749,0.20734851513349,0.3625,0.225,0.9270364817591206,0.8898162868751104,0.0,0.005282598139097983,480,235,0.8777576865896946,0.9354777438633671,0.47839814486588683,0.55635958888096,0.919678852856702,0.9552510387269897,-0.45931937988147575,-0.3774193914136545,0.6701008391944515,0.9714698374813144,0.49400628930817614,0.9448813320825515,0.7802824858757063,0.8989721082231342,0.19112544189621744,0.3555129785508487,0.03918115132835035,0.3186755154918262,0.05677693641476921,0.10808044854095081,0.1695151148146137,0.22141908771941635,0.33472803347280333,0.3878599683544304,0.1639655737704918,0.3026464646464646,0.8993732312499523,0.9543675889328064,0.8545735042993963,0.9282388772424565,0.0,0.0,0.010159666555088431,0.11977063069535133,0.2890971892982344
1d_cnn,0.7926183239253147,0.47722101606600087,0.9356144159791577,-0.45839339991315686,0.725881232085149,0.7771739130434783,0.6085106382978723,0.14529250423859635,0.2055369385019139,0.12480137538095193,0.2000452497902639,0.3458333333333333,0.2375,0.8012243878060971,0.7903638933050697,0.0,0.0317293437101252,480,235,0.7518190878646368,0.8290858759842519,0.4299453330687323,0.5169664814565196,0.9180845547754912,0.9525350441192816,-0.5109234752899636,-0.41108119382668207,0.39740007199691935,0.9310786689356872,0.45774677419354837,0.9471544715447154,0.5767195767195767,0.6337538048805654,0.006881365403668702,0.28119416999298075,0.023668643016634905,0.3936774266206364,0.1073944149589957,0.14895958748874266,0.16627792971979963,0.22093212787160896,0.2817901234567901,0.3983402489626556,0.19704519883267116,0.28001232794096775,0.7397385481763495,0.850649310603057,0.7291209131671628,0.8483069960342687,0.0,0.06987819164558004,0.00991913988250604,0.0761140898338011,0.33270614676726323
ridge,0.8222318714719932,0.4386105080330005,0.9356144159791577,-0.49700390794615723,0.7128805478120643,0.7945945945945946,0.625531914893617,0.10044473651958619,0.27697671779875527,0.0998399855883836,0.1869887300631171,0.36666666666666664,0.22916666666666666,0.8335832083958021,0.8132838721074014,0.0,0.009565046457593318,480,235,0.7835309177947615,0.8640272398624946,0.4063695940241956,0.4724438240970499,0.9176378242867603,0.953280583126661,-0.5377133898445374,-0.4517442395795904,0.4169822041343814,0.9303965147923172,0.49398031964073436,0.9562739130434782,0.5858807082945013,0.6535433070866141,0.005353039789424609,0.22155117582852885,0.10832768562166051,0.414940771897593,0.0681680468332481,0.12908511988677374,0.16963609693126508,0.2086881862808655,0.32051282051282054,0.41841004184100417,0.18518518518518517,0.2782564735542833,0.7670059719240048,0.8908306470181901,0.7582899948483001,0.8772112664886726,0.0,0.055604334166953796,0.0033663824150068633,0.05709206347522232,0.33519859948276304
deltaE_over_E_likelihood_template,0.7503256621797656,0.44844116369952236,0.9356144159791577,-0.48717325227963537,0.6764581315923661,0.7611940298507462,0.6510638297872341,0.04485911933287517,0.4730090127412353,0.08974695837070057,0.19103771158736785,0.6083333333333333,0.12083333333333333,0.816591704147926,0.7193517046458223,0.0,0.035499091093880886,480,235,0.7133947375910746,0.794371631704265,0.4087534032786128,0.48980554891629224,0.9191032748037374,0.9567292241595488,-0.5259513412804017,-0.44685930626192494,0.3398333347180291,0.899215455425294,0.4184615384615385,0.942660802035802,0.6088321177030854,0.6923213571967847,0.004672504885853206,0.32093525689317803,0.35915800305236495,0.5790240223968942,0.046265159712826645,0.14294069468938556,0.16313381252048473,0.23005872208070927,0.5661866474161108,0.646085224792667,0.08924913409203365,0.15712991345113594,0.7521421691125123,0.8676351893142621,0.6610105748771004,0.8000233290938451,0.0,0.008103984595602765,0.010389855409899305,0.10998812771242993,0.34183056486185504
mlp,0.7259921841076857,0.41000434216239684,0.9356144159791577,-0.5256100738167608,0.6657239614105706,0.7516339869281046,0.48936170212765956,0.07222069178668213,0.35424339991200776,0.07972658586325583,0.25274045773270626,0.3875,0.275,0.7888555722138931,0.6956809750927399,0.0,0.016675972627555102,480,235,0.6866844480114143,0.768394668193035,0.35238663567271233,0.4684794758971948,0.9163825013000338,0.9526557083018072,-0.5826331861615011,-0.46664236319781344,0.3516263578241754,0.8883382240347351,0.4231353183962264,0.9252026335631193,0.4367816091954023,0.5376264598914046,0.004264086513526891,0.2603363115565858,0.21213487158240918,0.47526827390596227,0.04842114032175345,0.11374671932663834,0.20920359780912604,0.2855468926443213,0.3472803347280335,0.43008159849356625,0.20350693374422188,0.3497400079538675,0.7421906796906796,0.8318019701086957,0.6368855052937588,0.7629437549097935,0.0,0.0,0.004644352612447626,0.05546734409611279,0.37118960179917015
joint_sequence_transformer,0.5112462006079027,0.4495701259227095,0.9356144159791577,-0.4860442900564482,0.49406600420442087,0.48333333333333334,0.12340425531914893,0.1669476942831152,0.13029582477174906,0.06182436272534277,0.23750701884743175,0.4083333333333333,0.15833333333333333,0.532608695652174,0.4954071718777601,0.0,0.021374563573786254,480,235,0.4746609429756751,0.5469771082694241,0.41876747239606216,0.4816431099110768,0.9193886236082373,0.9520614696389119,-0.5155478588489536,-0.4563803792795179,0.20733428896978556,0.7971305673678902,0.19193548387096773,0.7787664783427495,0.08691176470588236,0.15841156343218107,0.050164229837410625,0.2791578046338687,0.03378898118231584,0.22781132757767852,0.03425329922731166,0.08945735160387958,0.1984843112028497,0.26309860262517293,0.37044046038069944,0.44680851063829785,0.12418402711657844,0.19878585397653192,0.44720964732175733,0.6048363274725879,0.4262118563254927,0.5631470451943521,0.0,0.10040079641240766,0.012981128240601948,0.03573892534426739,0.4678586958369799
