event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio
train:58:27,train,58,B2,1,4.420855569108661,4.920855569108661,9201.0,9201.0,0.5,1.0
train:58:28,train,58,B2,1,6.96043351522643,8.96043351522643,1619.5,1619.5,2.0,1.0
train:58:29,train,58,B4,1,10.122764849802326,11.122764849802326,4973.0,1243.25,1.0,0.25
train:58:30,train,58,B2,1,9.017185094489424,11.017185094489424,3186.0,1593.0,2.0,0.5
train:58:31,train,58,B4,1,6.881989172050031,8.38198917205003,3843.0,960.75,1.5,0.25
train:58:32,train,58,B6,1,6.5633177276442,7.0633177276442,3257.0,3257.0,0.5,1.0
train:58:33,train,58,B4,1,6.202661170408945,9.202661170408945,2564.5,2564.5,3.0,1.0
train:58:34,train,58,B8,1,4.125791741118161,10.12579174111816,2360.5,2360.5,6.0,1.0
train:58:35,train,58,B2,1,10.297505632888784,11.297505632888784,2832.5,2124.375,1.0,0.75
train:58:36,train,58,B8,1,5.183986697015669,9.18398669701567,4611.5,1152.875,4.0,0.25
train:58:37,train,58,B4,1,8.574527420042493,9.324527420042493,5008.5,1252.125,0.75,0.25
train:58:38,train,58,B2,1,6.737660819791207,9.737660819791207,4200.0,3150.0,3.0,0.75
train:58:39,train,58,B6,1,4.807325536784121,5.557325536784121,2878.5,719.625,0.75,0.25
train:58:40,train,58,B4,1,6.936429945797437,8.436429945797437,3961.5,2971.125,1.5,0.75
train:58:41,train,58,B6,1,9.233422403299286,9.983422403299286,2222.0,1666.5,0.75,0.75
train:58:42,train,58,B2,1,6.5418792508613155,7.0418792508613155,8066.5,8066.5,0.5,1.0
train:58:43,train,58,B2,1,9.139735057434734,11.139735057434734,5282.5,3961.875,2.0,0.75
train:58:44,train,58,B4,1,6.519557088303131,7.519557088303131,3733.5,3733.5,1.0,1.0
train:58:45,train,58,B4,1,5.143665898209573,6.143665898209573,3843.0,2882.25,1.0,0.75
train:58:46,train,58,B4,1,7.815878920593182,9.315878920593182,3860.5,2895.375,1.5,0.75
train:58:47,train,58,B2,1,9.004360927443033,10.504360927443033,4111.0,2055.5,1.5,0.5
train:58:48,train,58,B8,1,6.324749901232538,7.324749901232538,2932.0,733.0,1.0,0.25
train:58:49,train,58,B2,1,4.989024588568025,8.989024588568025,2832.5,1416.25,4.0,0.5
train:58:50,train,58,B6,1,8.21026439798164,10.21026439798164,2622.0,2622.0,2.0,1.0
train:58:51,train,58,B2,1,5.368034467152858,8.368034467152858,5179.5,3884.625,3.0,0.75
train:58:52,train,58,B4,1,4.497140650581533,10.497140650581532,2943.5,1471.75,6.0,0.5
train:58:53,train,58,B6,1,8.253444546766183,9.003444546766183,2347.0,1760.25,0.75,0.75
train:58:54,train,58,B6,1,4.398578490436189,10.39857849043619,2923.5,2192.625,6.0,0.75
train:58:55,train,58,B4,1,7.835955874053905,9.835955874053905,3259.5,814.875,2.0,0.25
train:58:56,train,58,B2,1,4.311987847945916,9.311987847945916,3306.5,2479.875,5.0,0.75
train:58:57,train,58,B2,1,5.045308747539954,11.045308747539954,5336.0,5336.0,6.0,1.0
train:58:58,train,58,B2,1,8.735031945307671,9.485031945307671,1744.5,436.125,0.75,0.25
train:58:59,train,58,B2,1,4.357949007757944,8.357949007757945,3576.5,1788.25,4.0,0.5
train:58:60,train,58,B8,1,8.968621572538362,9.468621572538362,3105.0,1552.5,0.5,0.5
train:58:61,train,58,B2,1,7.398126524851724,9.398126524851724,5933.5,5933.5,2.0,1.0
train:58:62,train,58,B2,1,7.255965573048776,8.005965573048776,3516.5,3516.5,0.75,1.0
train:58:63,train,58,B2,1,4.523837477389422,5.273837477389422,5506.0,5506.0,0.75,1.0
train:58:64,train,58,B2,1,4.984675091798043,10.984675091798042,4249.5,4249.5,6.0,1.0
train:58:65,train,58,B8,1,8.900437017419414,9.650437017419414,3185.5,3185.5,0.75,1.0
train:58:66,train,58,B4,1,4.442984412504961,4.942984412504961,3870.5,3870.5,0.5,1.0
train:58:67,train,58,B2,1,8.767421861031849,9.767421861031849,7616.0,5712.0,1.0,0.75
train:58:68,train,58,B2,1,6.449423539520627,9.449423539520627,2832.5,2124.375,3.0,0.75
train:58:69,train,58,B2,1,8.3786375670466,9.3786375670466,5179.5,1294.875,1.0,0.25
train:58:70,train,58,B8,1,7.760692622178135,10.760692622178135,3699.0,924.75,3.0,0.25
train:58:71,train,58,B6,1,8.123362738623628,9.623362738623628,2099.5,2099.5,1.5,1.0
train:58:72,train,58,B4,1,8.347354104927888,9.847354104927888,3519.5,2639.625,1.5,0.75
train:58:73,train,58,B8,1,6.6787870437444585,9.678787043744459,3265.0,3265.0,3.0,1.0
train:58:74,train,58,B8,1,7.597016964308222,9.09701696430822,5070.5,3802.875,1.5,0.75
train:58:75,train,58,B6,1,4.790549455585475,10.790549455585474,4911.0,1227.75,6.0,0.25
train:58:76,train,58,B6,1,6.604219335736237,8.604219335736236,2517.0,1258.5,2.0,0.5
train:58:77,train,58,B8,1,4.793659034681767,10.793659034681767,4135.5,2067.75,6.0,0.5
train:58:78,train,58,B6,1,5.038152144062157,10.038152144062156,2099.5,2099.5,5.0,1.0
train:58:79,train,58,B4,1,8.588234624267642,10.088234624267642,2216.0,1108.0,1.5,0.5
train:58:80,train,58,B6,1,5.477682941775999,11.477682941776,2021.5,505.375,6.0,0.25
train:58:81,train,58,B8,1,9.015133353197015,9.765133353197015,1523.0,1142.25,0.75,0.75
train:58:82,train,58,B4,1,9.949857125087343,10.949857125087343,3586.0,896.5,1.0,0.25
train:58:83,train,58,B4,1,4.577662071077903,5.577662071077903,2453.5,1840.125,1.0,0.75
train:58:84,train,58,B8,1,6.302857825666608,10.302857825666608,3185.5,1592.75,4.0,0.5
train:58:85,train,58,B8,1,8.515478201259373,10.515478201259373,2151.0,537.75,2.0,0.25
train:58:86,train,58,B2,1,10.308049100241991,11.058049100241991,3583.0,2687.25,0.75,0.75
train:58:87,train,58,B8,1,4.177706015372835,4.677706015372835,3344.5,2508.375,0.5,0.75
train:58:88,train,58,B6,1,7.258382209956807,11.258382209956807,2182.5,2182.5,4.0,1.0
train:58:89,train,58,B8,1,5.6746926270316544,8.674692627031654,3048.0,2286.0,3.0,0.75
train:58:90,train,58,B4,1,4.439462557154869,4.939462557154869,2894.0,1447.0,0.5,0.5
train:58:91,train,58,B4,1,6.976239125142454,7.726239125142454,4163.5,3122.625,0.75,0.75
train:58:92,train,58,B6,1,9.437329584408214,10.937329584408214,2756.5,689.125,1.5,0.25
train:58:93,train,58,B2,1,5.168258466083312,5.918258466083312,3735.0,1867.5,0.75,0.5
train:58:94,train,58,B4,1,6.875585027082556,7.375585027082556,2799.5,1399.75,0.5,0.5
train:58:95,train,58,B2,1,9.66879364463583,11.16879364463583,1632.0,816.0,1.5,0.5
train:58:96,train,58,B6,1,7.320593256846784,10.320593256846784,3018.5,2263.875,3.0,0.75
train:58:97,train,58,B4,1,7.113896287633608,11.113896287633608,2831.0,2123.25,4.0,0.75
train:58:98,train,58,B4,1,4.721262197191888,6.221262197191888,1818.0,909.0,1.5,0.5
train:58:99,train,58,B2,1,4.825954638010327,9.825954638010327,5325.0,2662.5,5.0,0.5
train:58:100,train,58,B8,1,4.2174467706241305,4.9674467706241305,3105.0,1552.5,0.75,0.5
train:58:101,train,58,B6,1,6.797719782926998,8.797719782926997,3105.5,3105.5,2.0,1.0
train:58:102,train,58,B2,1,5.279817759274696,10.279817759274696,3516.5,879.125,5.0,0.25
train:58:103,train,58,B8,1,4.098742509251666,10.098742509251666,3048.0,1524.0,6.0,0.5
train:58:104,train,58,B6,1,4.892061614378695,6.892061614378695,3354.5,2515.875,2.0,0.75
train:58:105,train,58,B4,1,4.51794042381662,9.51794042381662,3586.0,2689.5,5.0,0.75
train:58:106,train,58,B2,1,4.716298409137026,6.716298409137026,4111.0,2055.5,2.0,0.5
train:58:107,train,58,B4,1,7.1273743612896245,8.627374361289625,2943.5,1471.75,1.5,0.5
train:58:108,train,58,B8,1,5.1461657277336235,5.6461657277336235,3688.0,922.0,0.5,0.25
train:58:109,train,58,B4,1,6.748675222072974,7.248675222072974,2370.5,1185.25,0.5,0.5
train:58:110,train,58,B6,1,9.966413212182438,11.466413212182438,2878.5,1439.25,1.5,0.5
train:58:111,train,58,B4,1,6.457639389496535,10.457639389496535,3436.5,859.125,4.0,0.25
train:58:112,train,58,B4,1,8.378317880330464,8.878317880330464,3176.5,1588.25,0.5,0.5
train:58:113,train,58,B6,1,4.76735624693602,7.76735624693602,3372.5,1686.25,3.0,0.5
train:58:114,train,58,B4,1,4.540844510687343,7.540844510687343,4134.5,1033.625,3.0,0.25
train:58:115,train,58,B4,1,6.20705628107252,10.20705628107252,4910.5,3682.875,4.0,0.75
train:58:116,train,58,B6,1,5.554174694364827,10.554174694364827,4300.5,1075.125,5.0,0.25
train:58:117,train,58,B4,1,4.134244185181662,4.884244185181662,4767.0,2383.5,0.75,0.5
train:58:118,train,58,B4,1,6.493343924086716,11.493343924086716,3641.5,1820.75,5.0,0.5
train:58:119,train,58,B4,1,10.4289397048268,10.9289397048268,2211.0,1658.25,0.5,0.75
train:58:120,train,58,B4,1,9.851167119011563,11.351167119011563,4282.5,3211.875,1.5,0.75
train:58:121,train,58,B2,1,8.756390125259994,10.756390125259994,6219.5,3109.75,2.0,0.5
train:58:122,train,58,B8,1,9.690359124224154,10.440359124224154,3562.5,1781.25,0.75,0.5
train:58:123,train,58,B6,1,10.114083050312463,11.114083050312463,2263.0,2263.0,1.0,1.0
train:58:124,train,58,B2,1,9.618764108159064,11.118764108159064,5767.5,5767.5,1.5,1.0
train:58:125,train,58,B2,1,5.163901019330979,8.163901019330979,3343.5,1671.75,3.0,0.5
train:58:126,train,58,B6,1,5.726522549393973,6.476522549393973,2259.5,2259.5,0.75,1.0
train:58:127,train,58,B2,1,4.899654424066391,10.89965442406639,3977.5,3977.5,6.0,1.0
train:58:128,train,58,B2,1,7.601692281999785,10.601692281999785,9011.5,4505.75,3.0,0.5
train:58:129,train,58,B6,1,5.7993234630863455,6.5493234630863455,1682.5,1261.875,0.75,0.75
train:58:130,train,58,B6,1,4.3315145165239235,6.3315145165239235,5436.5,2718.25,2.0,0.5
train:58:131,train,58,B8,1,5.311152179671376,11.311152179671376,5118.5,3838.875,6.0,0.75
train:58:132,train,58,B6,1,4.51625593321579,10.51625593321579,4618.5,3463.875,6.0,0.75
train:58:133,train,58,B8,1,6.7235371007825595,10.72353710078256,3193.0,2394.75,4.0,0.75
train:58:134,train,58,B4,1,8.543491098954405,10.543491098954405,2641.0,2641.0,2.0,1.0
train:58:135,train,58,B6,1,4.765362796896918,10.765362796896918,1955.0,977.5,6.0,0.5
train:58:136,train,58,B8,1,9.901869342214027,10.901869342214027,3105.0,1552.5,1.0,0.5
train:58:137,train,58,B4,1,4.648276966097385,5.648276966097385,3165.0,791.25,1.0,0.25
train:58:138,train,58,B2,1,9.063260273420207,9.813260273420207,2794.0,698.5,0.75,0.25
train:58:139,train,58,B2,1,5.738000800354528,10.738000800354527,8467.5,2116.875,5.0,0.25
train:58:140,train,58,B2,1,7.426762651885823,11.426762651885824,5051.5,1262.875,4.0,0.25
train:58:141,train,58,B4,1,4.344001514362554,8.344001514362553,3265.5,1632.75,4.0,0.5
train:58:142,train,58,B8,1,9.052343966237448,11.052343966237448,4236.0,3177.0,2.0,0.75
train:58:143,train,58,B2,1,4.227658198695911,8.227658198695911,1799.0,899.5,4.0,0.5
train:58:144,train,58,B2,1,6.4928331510280985,10.492833151028098,6374.0,4780.5,4.0,0.75
train:58:145,train,58,B8,1,4.208420636031932,5.208420636031932,3628.0,3628.0,1.0,1.0
train:58:146,train,58,B6,1,10.112098246441786,10.612098246441786,2461.5,1230.75,0.5,0.5
train:58:147,train,58,B4,1,5.058260498344063,10.058260498344062,3961.5,2971.125,5.0,0.75
train:58:148,train,58,B8,1,5.023387885319872,11.023387885319872,3310.0,3310.0,6.0,1.0
train:58:149,train,58,B2,1,6.1612451419364795,6.9112451419364795,3054.5,1527.25,0.75,0.5
train:58:150,train,58,B6,1,4.7650162200719635,9.765016220071963,2345.0,1758.75,5.0,0.75
train:58:151,train,58,B8,1,5.979781526511305,6.979781526511305,4236.0,4236.0,1.0,1.0
train:58:152,train,58,B6,1,6.912857410915987,7.912857410915987,2678.5,1339.25,1.0,0.5
train:58:153,train,58,B8,1,8.622682637772833,9.372682637772833,2107.5,2107.5,0.75,1.0
train:58:154,train,58,B2,1,4.915623832565039,9.91562383256504,3977.5,994.375,5.0,0.25
train:58:155,train,58,B6,1,9.844763699601046,10.344763699601046,1708.0,1281.0,0.5,0.75
train:58:156,train,58,B4,1,4.726422523075582,5.226422523075582,2218.0,1663.5,0.5,0.75
train:58:157,train,58,B6,1,5.3225169403608055,9.322516940360806,3387.0,1693.5,4.0,0.5
train:58:158,train,58,B8,1,10.105957489937108,11.105957489937108,3750.5,1875.25,1.0,0.5
train:58:159,train,58,B6,1,4.06216428405996,6.06216428405996,4359.0,1089.75,2.0,0.25
train:58:160,train,58,B6,1,7.326957239915709,9.326957239915709,3301.5,1650.75,2.0,0.5
train:58:161,train,58,B8,1,6.107152039509106,7.607152039509106,1523.0,1523.0,1.5,1.0
train:58:162,train,58,B6,1,5.120832954975178,6.620832954975178,3384.5,846.125,1.5,0.25
train:58:163,train,58,B6,1,7.359532630511101,8.3595326305111,2926.5,2194.875,1.0,0.75
train:58:164,train,58,B4,1,5.447605536362963,6.947605536362963,3933.5,1966.75,1.5,0.5
train:58:165,train,58,B4,1,9.888045725605913,11.388045725605913,6162.5,6162.5,1.5,1.0
train:58:166,train,58,B8,1,7.846864200887972,8.846864200887971,3048.0,2286.0,1.0,0.75
train:58:167,train,58,B4,1,4.023777602273052,10.023777602273052,3575.0,1787.5,6.0,0.5
train:58:168,train,58,B6,1,6.356958651454736,10.356958651454736,3356.5,839.125,4.0,0.25
train:58:169,train,58,B6,1,5.039300420862821,10.039300420862821,3263.5,3263.5,5.0,1.0
train:58:170,train,58,B4,0,4.060585285508973,,6010.5,0.0,,0.0
train:58:171,train,58,B8,0,5.0893170805083345,,3265.0,0.0,,0.0
train:58:172,train,58,B6,0,6.880933745398037,,3387.0,0.0,,0.0
train:58:173,train,58,B4,0,10.84270446531577,,2218.0,0.0,,0.0
train:58:174,train,58,B2,0,9.663120464071396,,6600.5,0.0,,0.0
train:58:175,train,58,B8,0,4.142448822231772,,2339.0,0.0,,0.0
train:58:176,train,58,B2,0,5.998224193921261,,7964.0,0.0,,0.0
train:58:177,train,58,B4,0,6.230476242905544,,3090.0,0.0,,0.0
train:58:178,train,58,B2,0,5.381286644433227,,1520.5,0.0,,0.0
train:58:179,train,58,B4,0,10.567275740599623,,5544.5,0.0,,0.0
train:58:180,train,58,B2,0,8.520684479542554,,3735.0,0.0,,0.0
train:58:181,train,58,B4,0,8.742834047924827,,3832.0,0.0,,0.0
train:58:182,train,58,B4,0,8.389366790582557,,3406.5,0.0,,0.0
train:58:183,train,58,B2,0,8.602850140743755,,8082.0,0.0,,0.0
train:58:184,train,58,B6,0,8.755758502180164,,2711.5,0.0,,0.0
train:58:185,train,58,B6,0,7.905349379951888,,3076.5,0.0,,0.0
train:58:186,train,58,B4,0,7.2832668195750205,,3961.5,0.0,,0.0
train:58:187,train,58,B2,0,6.827476905043336,,4900.5,0.0,,0.0
train:58:188,train,58,B4,0,6.322059761338612,,2988.0,0.0,,0.0
train:58:189,train,58,B4,0,8.273852475721833,,3459.5,0.0,,0.0
train:58:190,train,58,B2,0,5.902071919728401,,2601.0,0.0,,0.0
train:58:191,train,58,B8,0,9.897311710748552,,2726.0,0.0,,0.0
train:58:192,train,58,B2,0,7.7420956906339,,5767.5,0.0,,0.0
train:58:193,train,58,B6,0,8.152263265834296,,2658.0,0.0,,0.0
train:58:194,train,58,B6,0,8.092845509507228,,2657.5,0.0,,0.0
train:58:195,train,58,B4,0,8.131272945592709,,2799.0,0.0,,0.0
train:58:196,train,58,B6,0,4.9995694791019,,2678.5,0.0,,0.0
train:58:197,train,58,B2,0,9.902111819567677,,1632.0,0.0,,0.0
train:58:198,train,58,B2,0,6.9895526777574615,,4484.0,0.0,,0.0
train:58:199,train,58,B4,0,7.777354813311158,,4763.0,0.0,,0.0
train:58:200,train,58,B8,0,4.618318222188433,,5431.0,0.0,,0.0
train:58:201,train,58,B6,0,8.239837031296808,,2394.0,0.0,,0.0
train:58:202,train,58,B6,0,6.705153540553015,,5137.0,0.0,,0.0
train:58:203,train,58,B4,0,8.98822729891806,,6131.5,0.0,,0.0
train:58:204,train,58,B8,0,7.706288414995459,,3272.5,0.0,,0.0
train:58:205,train,58,B2,0,7.684731840968253,,3105.5,0.0,,0.0
train:58:206,train,58,B6,0,9.485326399606324,,3363.5,0.0,,0.0
train:58:207,train,58,B2,0,7.033729111013903,,1702.5,0.0,,0.0
train:58:208,train,58,B8,0,10.604561926424815,,2816.5,0.0,,0.0
train:58:209,train,58,B8,0,10.044190944950543,,1788.0,0.0,,0.0
train:58:210,train,58,B2,0,4.093800606337821,,3343.5,0.0,,0.0
train:58:211,train,58,B4,0,5.639253766020392,,3444.5,0.0,,0.0
train:58:212,train,58,B6,0,6.976271333892468,,3356.5,0.0,,0.0
train:58:213,train,58,B2,0,4.212943713768962,,7285.0,0.0,,0.0
train:58:214,train,58,B2,0,10.153742423606245,,3183.0,0.0,,0.0
train:58:215,train,58,B2,0,7.545598228175463,,5582.5,0.0,,0.0
train:58:216,train,58,B6,0,10.459958587873508,,2941.0,0.0,,0.0
train:58:217,train,58,B6,0,5.439797416825846,,2661.5,0.0,,0.0
train:58:218,train,58,B8,0,6.945678535242288,,3534.0,0.0,,0.0
train:58:219,train,58,B6,0,9.288561160652836,,3148.0,0.0,,0.0
train:58:220,train,58,B6,0,6.46529628686336,,1878.0,0.0,,0.0
train:58:221,train,58,B4,0,9.915530888241669,,3037.0,0.0,,0.0
train:58:222,train,58,B8,0,8.377954111315866,,2547.0,0.0,,0.0
train:58:223,train,58,B6,0,10.338744322614588,,2585.5,0.0,,0.0
train:58:224,train,58,B8,0,11.428518937127457,,4611.5,0.0,,0.0
train:58:225,train,58,B6,0,10.358761274378605,,3191.0,0.0,,0.0
train:58:226,train,58,B4,0,5.423696719190128,,2216.0,0.0,,0.0
train:58:227,train,58,B6,0,9.671549228982206,,1847.5,0.0,,0.0
train:58:228,train,58,B4,0,9.24727570188132,,4910.5,0.0,,0.0
train:58:229,train,58,B8,0,7.685633419362772,,2932.0,0.0,,0.0
train:58:230,train,58,B6,0,8.353499716710097,,2556.0,0.0,,0.0
train:58:231,train,58,B4,0,4.324569245601834,,6010.5,0.0,,0.0
train:58:232,train,58,B6,0,9.208146336186232,,4110.5,0.0,,0.0
train:58:233,train,58,B6,0,10.177104276396632,,2556.0,0.0,,0.0
train:58:234,train,58,B2,0,10.863435559954432,,3735.0,0.0,,0.0
train:58:235,train,58,B8,0,8.926255087126023,,3310.0,0.0,,0.0
train:58:236,train,58,B2,0,6.952029667571519,,4446.0,0.0,,0.0
train:58:237,train,58,B6,0,10.705723166093819,,2646.5,0.0,,0.0
train:58:238,train,58,B2,0,10.12476547652053,,3257.5,0.0,,0.0
train:58:239,train,58,B8,0,7.846218657362934,,2547.0,0.0,,0.0
train:58:240,train,58,B8,0,8.231350416093354,,2917.5,0.0,,0.0
train:58:241,train,58,B2,0,9.812920167909414,,5065.5,0.0,,0.0
train:58:242,train,58,B8,0,6.32420129096751,,2097.5,0.0,,0.0
train:58:243,train,58,B4,0,9.382540595986615,,2743.5,0.0,,0.0
train:58:244,train,58,B4,0,4.294046557869594,,2341.5,0.0,,0.0
train:58:245,train,58,B4,0,5.927939431389207,,4973.0,0.0,,0.0
train:58:246,train,58,B6,0,9.361098637394369,,3042.5,0.0,,0.0
train:58:247,train,58,B8,0,7.427493309951784,,2771.5,0.0,,0.0
train:58:248,train,58,B4,0,4.171147667212732,,5828.5,0.0,,0.0
train:58:249,train,58,B6,0,10.056204266750933,,3806.5,0.0,,0.0
train:58:250,train,58,B6,0,10.867138357143038,,5137.0,0.0,,0.0
train:58:251,train,58,B4,0,4.243443065218206,,3519.5,0.0,,0.0
train:58:252,train,58,B8,0,9.288607599412527,,3272.5,0.0,,0.0
train:58:253,train,58,B2,0,5.752278012097877,,2698.0,0.0,,0.0
train:58:254,train,58,B4,0,8.01307916722725,,5785.0,0.0,,0.0
train:58:255,train,58,B6,0,8.829086166198877,,3209.0,0.0,,0.0
train:58:256,train,58,B4,0,7.585600336099015,,3001.5,0.0,,0.0
train:58:257,train,58,B8,0,8.417830039592827,,4086.0,0.0,,0.0
train:58:258,train,58,B4,0,10.73944052629237,,3546.0,0.0,,0.0
train:58:259,train,58,B2,0,11.08140589348676,,4256.5,0.0,,0.0
train:58:260,train,58,B6,0,8.767776139811573,,6181.0,0.0,,0.0
train:58:261,train,58,B6,0,5.909307603710917,,3806.5,0.0,,0.0
train:58:262,train,58,B2,0,8.132035674170954,,3400.5,0.0,,0.0
train:58:263,train,58,B2,0,4.3790337887802595,,3105.5,0.0,,0.0
train:58:264,train,58,B2,0,8.367163791897607,,3105.5,0.0,,0.0
train:58:265,train,58,B8,0,7.502863482026116,,4611.5,0.0,,0.0
train:58:266,train,58,B2,0,6.292465184139528,,5426.5,0.0,,0.0
train:58:267,train,58,B8,0,5.365838708445059,,2094.0,0.0,,0.0
train:58:268,train,58,B2,0,5.2311688838196435,,3392.5,0.0,,0.0
train:58:269,train,58,B4,0,7.859045245967044,,3665.0,0.0,,0.0
train:58:270,train,58,B6,0,8.788177886777815,,4028.5,0.0,,0.0
train:58:271,train,58,B4,0,5.005879283656675,,2812.0,0.0,,0.0
train:58:272,train,58,B8,0,9.307214510611646,,3628.0,0.0,,0.0
train:58:273,train,58,B4,0,8.60495597371359,,4645.5,0.0,,0.0
train:58:274,train,58,B2,0,8.873530126944736,,2931.5,0.0,,0.0
train:58:275,train,58,B6,0,8.346181294623975,,3257.0,0.0,,0.0
train:58:276,train,58,B2,0,4.6298089812741825,,4455.0,0.0,,0.0
train:58:277,train,58,B2,0,9.313848667687472,,8216.0,0.0,,0.0
train:58:278,train,58,B4,0,10.636461974161776,,3444.5,0.0,,0.0
train:58:279,train,58,B4,0,11.177675500615221,,2176.5,0.0,,0.0
train:58:280,train,58,B6,0,5.127529334015216,,2756.5,0.0,,0.0
train:58:281,train,58,B2,0,4.358440423364741,,3977.5,0.0,,0.0
train:58:282,train,58,B4,0,4.134271676864537,,4767.0,0.0,,0.0
train:58:283,train,58,B8,0,10.99493472789987,,4086.0,0.0,,0.0
train:58:284,train,58,B2,0,8.38629326424092,,3891.0,0.0,,0.0
train:58:285,train,58,B6,0,10.815044696498854,,2878.5,0.0,,0.0
train:58:286,train,58,B2,0,6.754267987093503,,3306.5,0.0,,0.0
train:58:287,train,58,B8,0,7.201930696424303,,3562.5,0.0,,0.0
train:58:288,train,58,B2,0,8.772148949760542,,5767.5,0.0,,0.0
train:58:289,train,58,B6,0,6.285091870253257,,3470.0,0.0,,0.0
train:58:290,train,58,B6,0,8.332127475657522,,2825.0,0.0,,0.0
train:58:291,train,58,B8,0,4.8289596193525535,,3381.5,0.0,,0.0
train:58:292,train,58,B6,0,11.455845915701932,,2219.5,0.0,,0.0
train:58:293,train,58,B6,0,9.003636659089693,,2216.0,0.0,,0.0
train:58:294,train,58,B8,0,10.253002405886162,,2816.5,0.0,,0.0
train:58:295,train,58,B2,0,4.835429472492603,,1721.5,0.0,,0.0
train:58:296,train,58,B6,0,10.796377695975004,,1847.5,0.0,,0.0
train:58:297,train,58,B6,0,4.109691736037989,,2652.5,0.0,,0.0
train:58:298,train,58,B6,0,6.73382061955315,,2245.0,0.0,,0.0
train:58:299,train,58,B2,0,7.02136681245314,,3253.0,0.0,,0.0
train:58:300,train,58,B8,0,9.53767470447821,,2107.5,0.0,,0.0
train:58:301,train,58,B6,0,10.493859504906467,,2517.0,0.0,,0.0
train:58:302,train,58,B8,0,8.395355380675952,,4175.5,0.0,,0.0
train:58:303,train,58,B8,0,4.82478225336775,,3105.0,0.0,,0.0
train:58:304,train,58,B8,0,4.366474800935767,,2547.0,0.0,,0.0
train:58:305,train,58,B2,0,7.274859615829273,,3977.5,0.0,,0.0
train:58:306,train,58,B4,0,4.893525951523125,,2443.5,0.0,,0.0
train:58:307,train,58,B4,0,10.724726510638982,,2333.0,0.0,,0.0
train:58:308,train,58,B8,0,5.835992453059156,,3321.0,0.0,,0.0
train:58:309,train,58,B2,0,9.092539332288634,,5325.0,0.0,,0.0
train:58:310,train,58,B2,0,8.974782791703639,,3577.5,0.0,,0.0
train:58:311,train,58,B4,0,6.2014642692377855,,2812.0,0.0,,0.0
train:58:312,train,58,B4,0,5.914506563204983,,3656.5,0.0,,0.0
train:58:313,train,58,B2,0,7.011977989007265,,6374.0,0.0,,0.0
train:58:314,train,58,B4,0,4.001074984081755,,2381.5,0.0,,0.0
