n,pred_mean_ns,target_mean_ns
29,-4.558936339907777,-4.7557739340874505
28,-3.9287068433802723,-4.849224864763045
28,-0.01245006758505461,-0.4323033853066649
28,2.086945174602287,1.7686507107622493
28,2.5971505917684845,2.858923425829833
28,3.0734464721739436,2.891350593644223
29,4.595579765059937,2.5955290566852214
