bin,bin_value,method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive
true_ratio,0.25,amp_binned_asymmetric_template_fit,,,20.043418431966945,13.68254897870451,0.017974030199085847,0.1444991237884732,0.007751937984496124,129,129
true_ratio,0.25,compact_mlp_classifier_regressor,,,12.704699980110922,8.28737817776031,0.001772538784337899,0.06032379163987747,0.4418604651162791,129,129
true_ratio,0.5,amp_binned_asymmetric_template_fit,,,17.5465566904857,12.491774065230132,0.004674314321534578,0.11865890071231885,0.0070921985815602835,141,141
true_ratio,0.5,compact_mlp_classifier_regressor,,,8.896812154336297,6.867747060362362,-0.022294468545129092,0.06331487362679816,0.3829787234042553,141,141
true_ratio,0.75,amp_binned_asymmetric_template_fit,,,17.69681742849852,12.239630673234615,-0.01078036285239783,0.09811534694672439,0.02631578947368421,152,152
true_ratio,0.75,compact_mlp_classifier_regressor,,,9.160737823739598,6.8700360227874295,-0.02762563783366858,0.07164047412037214,0.21710526315789475,152,152
true_ratio,1.0,amp_binned_asymmetric_template_fit,,,16.339510864357518,11.57979725103254,-0.018756861546078422,0.1019469205794446,0.011235955056179775,178,178
true_ratio,1.0,compact_mlp_classifier_regressor,,,7.530590527164078,6.653343505702688,-0.01679483884026756,0.0592035165107756,0.12359550561797752,178,178
