action_mask,method,n,runs,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,ap_ci_low,ap_ci_high,purity_at_80pct_eff,purity_ci_low,purity_ci_high,ece,ece_ci_low,ece_ci_high,bootstrap_valid
p04s_dropout_phase_accept,traditional_charge_depth_logistic,26077,33,0.9880661199292643,0.9796251449391484,0.9947344678279896,0.9891276204421796,0.9809311713585741,0.9954346324939366,0.9963383719838513,0.9868762285226478,0.998924186509241,0.03356174521038146,0.025483696913237822,0.05151620213945012,300
p04s_dropout_phase_accept,ML_ridge_waveform,26077,33,0.9709994128902195,0.9558840032330135,0.9859715440752961,0.9668543241856233,0.9525361656378614,0.9797950684013502,0.9892793884590286,0.9539983870605689,0.9938180813161478,0.046543895883226785,0.03718362707690879,0.07674997591687885,300
p04s_dropout_phase_accept,ML_gradient_boosted_trees,26077,33,0.9875873412588251,0.9803021327301427,0.9944034023300076,0.9892559557747421,0.9823206998832722,0.995287547937483,0.9984945427173504,0.9886802590884026,0.9999069685219966,0.006588254750363538,0.00689525277521718,0.03941730181752636,300
p04s_dropout_phase_accept,ML_mlp,26077,33,0.9877918470468992,0.9795544104828886,0.9941221640975293,0.9889784147320135,0.9824127168850115,0.9945916487643702,0.9983066792097837,0.9884600762315108,0.9996304324606565,0.005683873014404418,0.0052940977604357745,0.042920090996165096,300
p04s_dropout_phase_accept,NN_1d_cnn,26077,33,0.7974798321494443,0.7387974007004632,0.8612162848719477,0.7169493531497707,0.6463343719105906,0.8255407000921642,0.7219538744132253,0.655013166243715,0.8004766024964334,0.10353002846665288,0.06439529247848821,0.15473121557648092,300
p04s_dropout_phase_accept,NN_action_gated_residual_ensemble_new,26077,33,0.9950897663670238,0.9918795762929314,0.997867089107099,0.9955121802640314,0.9924855750165346,0.9982221658268249,1.0,0.9990599764154464,1.0,0.009307585939768962,0.00722644727328136,0.0293029049259862,300
p04s_dropout_phase_accept,control_charge_only,26077,33,0.9879762294089398,0.9796501646395928,0.9947946065920027,0.9890258180366231,0.9814446436607461,0.9954994615772926,0.9968063122299455,0.9907696935152959,0.9991539560421004,0.035358156858307066,0.026323546972884974,0.05255974164419337,300
p04s_dropout_phase_accept,control_depth_only,26077,33,0.803189916068838,0.7745766794708367,0.8350981182122544,0.7450109306749406,0.7151118610241562,0.7789416221785733,0.7422017065323822,0.713398208392024,0.7759331106571828,0.14943139395546376,0.12309267739091012,0.18028475283941908,300
p04s_dropout_phase_accept,control_action_only,26077,33,0.5814149745827007,0.535697244098007,0.6465410419063435,0.5451924450890528,0.5232136837335113,0.5895606071524133,0.6178071089498669,0.5712404281617575,0.6991043701588869,0.02575817926510677,0.02046578525499299,0.07859950761495822,300
p04s_dropout_phase_accept,control_run_family_only,26077,33,0.5,0.5,0.5,0.5086858150860912,0.5036252665764583,0.5149551727230135,0.5086858150860912,0.5031824815622455,0.5150753700583836,0.008685815086091231,0.002064505863082264,0.015136756451756581,300
p04s_dropout_phase_accept,control_shuffled_label_hgb,26077,33,0.48772933791927775,0.4351150288769865,0.5336929317327768,0.48670715859508007,0.46057226566495074,0.5252813355012541,0.5185905224787364,0.5014833350810373,0.5422801970330834,0.018577043720614535,0.006457222788047066,0.05780150934332046,300
s14g_traditional_accept,traditional_charge_depth_logistic,7651,21,0.9624257450562743,0.9325590936957431,0.9889603752489255,0.8969079253191469,0.7824376558918594,0.963410566168054,0.6676798378926039,0.45657038410429673,0.9836753919568991,0.06285713380923286,0.04594749962574294,0.10371645672506304,300
s14g_traditional_accept,ML_ridge_waveform,7651,21,0.9249537852433006,0.8679014006805449,0.9720833897431582,0.7709454966297135,0.5816538324731787,0.9181361872458121,0.5457556935817806,0.33574428256263517,0.8039339837236212,0.07386243064488843,0.05460291577953342,0.15040339470365366,300
s14g_traditional_accept,ML_gradient_boosted_trees,7651,21,0.9572403320993225,0.9175873110273218,0.9847120210574054,0.8857353459896609,0.7791339131702276,0.958572500928473,0.7421171171171171,0.5020684877276327,0.9545518845000396,0.016186822026559623,0.016468453294113398,0.07933477437704001,300
s14g_traditional_accept,ML_mlp,7651,21,0.9535339530881809,0.9177025298388392,0.9822147744974402,0.880746693355673,0.7859056771474123,0.9533718163108585,0.746742209631728,0.4718745995761668,0.9358102016152238,0.015897876504542982,0.009466334788722592,0.08108518940063586,300
s14g_traditional_accept,NN_1d_cnn,7651,21,0.7729700582556617,0.6510411912503306,0.8896287740703165,0.3685298810599989,0.1834379371560594,0.6929221625918575,0.3749644381223329,0.2263358869306199,0.6656573135357694,0.3059561226486287,0.22937977820858366,0.38766464677570894,300
s14g_traditional_accept,NN_action_gated_residual_ensemble_new,7651,21,0.9776374959769306,0.9563066887862375,0.9928715455272213,0.9367690427891835,0.8693625286308796,0.9772496501616251,0.8990450204638472,0.6763983395549339,0.9944346670315775,0.018044192705351788,0.010103218443230295,0.04919665828063254,300
s14g_traditional_accept,control_charge_only,7651,21,0.9613513429369458,0.9261659877248005,0.9873866762102371,0.8915942875912831,0.809398207724553,0.962481612861916,0.6643145161290323,0.4292590916988847,0.9767192633243036,0.062170780568810556,0.04433336919559668,0.09844419567334597,300
s14g_traditional_accept,control_depth_only,7651,21,0.7074892974224862,0.6324318115828066,0.7768961790710807,0.3817954051703112,0.22638217437895258,0.5485144943934718,0.34611344537815125,0.19758615555461165,0.4952296181630547,0.28750480278926316,0.22911839521020913,0.367958728744791,300
s14g_traditional_accept,control_action_only,7651,21,0.2626146473688722,0.19261422257952757,0.3395826397781565,0.15905992279173103,0.10816946587133679,0.23631359521872278,0.1908582891531738,0.12481418815050584,0.2776413718507478,0.06864928182563247,0.025824690358643963,0.13652149693577845,300
s14g_traditional_accept,control_run_family_only,7651,21,0.5,0.5,0.5,0.21539668017252647,0.14170545762425438,0.27710147479982294,0.21539668017252647,0.1393645077656782,0.28877204090231223,0.28460331982747356,0.22205640375359598,0.35699689350695346,300
s14g_traditional_accept,control_shuffled_label_hgb,7651,21,0.4789432245851184,0.39281944402960184,0.5483955582685415,0.20611514655675858,0.12822223558380633,0.29483851663726235,0.21595936424709158,0.14521367598219076,0.2932292094911586,0.2846043615908097,0.20703715180823076,0.36344731189228946,300
s14g_new_residual_accept,traditional_charge_depth_logistic,7483,21,0.9568104771303073,0.9172842985996761,0.9878231848751771,0.8899834221947439,0.7948374208765251,0.9643681141399518,0.6405038759689923,0.424013880688033,0.9747480888996719,0.07083070080766395,0.05161470915806439,0.1102459483019831,300
s14g_new_residual_accept,ML_ridge_waveform,7483,21,0.9165403305388923,0.8443944418275678,0.9687408872706261,0.7654062481537673,0.5994414610793743,0.8869859027133488,0.5214990138067062,0.31521696195478544,0.8355532265770694,0.08118342817353041,0.05917283576496533,0.15353637306106058,300
s14g_new_residual_accept,ML_gradient_boosted_trees,7483,21,0.9509760827810343,0.913178460060095,0.9809858880941179,0.875715645347325,0.761376462683235,0.9508483933680895,0.7050666666666666,0.473989484518875,0.9425395970321662,0.02421346965899168,0.015652976712672382,0.08711614939025605,300
s14g_new_residual_accept,ML_mlp,7483,21,0.9472020828080138,0.9080338706321092,0.9805743671123915,0.8699308533212396,0.7614898179477766,0.9486694749595252,0.7200435729847494,0.45695466820556685,0.9249992072690693,0.0232011879397043,0.011348820217433192,0.08791183877105072,300
s14g_new_residual_accept,NN_1d_cnn,7483,21,0.7619807637031893,0.6234172593193867,0.8801474162114161,0.3638914928361071,0.18868911499295304,0.7239231387463249,0.3719752391671356,0.22995967583214488,0.6232638888888888,0.30306556168707177,0.22385892622983258,0.3815403863028704,300
s14g_new_residual_accept,NN_action_gated_residual_ensemble_new,7483,21,0.973774591444009,0.9466684876862732,0.9911772039316792,0.9300593869552587,0.8539358480709354,0.9761428582965773,0.8754966887417218,0.6084676778211668,0.9972405675643774,0.024641234116794756,0.01411047159859179,0.06629255303011734,300
s14g_new_residual_accept,control_charge_only,7483,21,0.9556470433195428,0.9083387104432639,0.9877184285222342,0.8849346510822784,0.7834760834948357,0.9659145260251223,0.6361886429258903,0.4523601373711001,0.9696547821758051,0.0687727239392968,0.04781181708739786,0.12078786449451984,300
s14g_new_residual_accept,control_depth_only,7483,21,0.698222266496074,0.6239828316843691,0.7811809244465345,0.3752941156189948,0.21259139316988349,0.5389239573071077,0.3441812028117678,0.1852397012505841,0.48527965819727076,0.2876995169814529,0.21554430283443438,0.3667172360759933,300
s14g_new_residual_accept,control_action_only,7483,21,0.2712052207172571,0.1817314282958279,0.36740109259926773,0.1741769236691109,0.10105420823216198,0.278389422374739,0.19648093841642228,0.13631128201019704,0.2794838836797974,0.08646634387922571,0.037651970859929156,0.1515756007191213,300
s14g_new_residual_accept,control_run_family_only,7483,21,0.5,0.5,0.5,0.22090070827208338,0.14362570352557846,0.2949249159836213,0.22090070827208338,0.14137028133825869,0.3046573785532424,0.2790992917279166,0.20414370057244477,0.3594976908733785,300
s14g_new_residual_accept,control_shuffled_label_hgb,7483,21,0.4649956054743234,0.37861033772644365,0.5421190682269056,0.20573958069343112,0.13871783903980459,0.28916372048830513,0.21725605762933858,0.14275625448019905,0.2997464313781021,0.2790218238981783,0.20841402862446126,0.35126586874910365,300
p07j_traditional_correct,traditional_charge_depth_logistic,67,11,1.0,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,0.03267574497446816,0.012311527469090236,0.05164224825206376,273
p07j_traditional_correct,ML_ridge_waveform,67,11,0.976923076923077,0.919316220880069,1.0,0.9992898287609826,0.9972987723555905,1.0,1.0,1.0,1.0,0.043129118928891805,0.03850135263211344,0.07852185772950845,258
p07j_traditional_correct,ML_gradient_boosted_trees,67,11,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.01441531696081476,0.0069456803230154435,0.024706333893037363,269
p07j_traditional_correct,ML_mlp,67,11,1.0,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,0.005011814735358367,0.00270279132866754,0.007459475962244684,265
p07j_traditional_correct,NN_1d_cnn,67,11,0.9692307692307692,0.8409142726858185,1.0,0.9990456285167824,0.9958551360091212,1.0,1.0,1.0,1.0,0.4268283777272524,0.40229068412764435,0.4612946886764773,266
p07j_traditional_correct,NN_action_gated_residual_ensemble_new,67,11,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.018221489034918617,0.0033338302900998984,0.0403779820063839,263
p07j_traditional_correct,control_charge_only,67,11,1.0,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,0.02446040500349498,0.011190554549758844,0.03531771631567505,267
p07j_traditional_correct,control_depth_only,67,11,0.8153846153846154,0.7017543859649122,0.8984022953790396,0.9939368647696378,0.9883794569789668,0.9978050299906003,0.9811320754716981,0.952073732718894,1.0,0.3673451995682707,0.32628791295040643,0.4083364316971812,255
p07j_traditional_correct,control_action_only,67,11,0.45384615384615384,0.057971014492753624,0.9420289855072463,0.9582533373015674,0.9172521359342624,0.9984971942202484,0.9821428571428571,0.9433962264150944,1.0,0.00016528181727104574,0.0006600538722048716,0.04063316039694883,281
p07j_traditional_correct,control_run_family_only,67,11,0.5,0.5,0.5,0.9701492537313433,0.9401096925013487,0.9868421052631579,0.9701492537313433,0.9409313725490196,0.9864864864864865,0.4701492537313433,0.4369791666666667,0.5,275
p07j_traditional_correct,control_shuffled_label_hgb,67,11,0.9307692307692308,0.7714878605519817,1.0,0.9977793053860522,0.9939793660353825,1.0,1.0,0.9704099821746881,1.0,0.4704698927860975,0.4412137136487705,0.5001757525245217,265
s14g_traditional_and_p04s_accept,traditional_charge_depth_logistic,7619,21,0.9628511000789525,0.9266415069398537,0.98808091377057,0.8987430850219946,0.7848715745290248,0.9674283229778793,0.6690427698574338,0.4533837154890033,0.9815871417417884,0.06329230206303443,0.04738266252799592,0.10636300022489631,300
s14g_traditional_and_p04s_accept,ML_ridge_waveform,7619,21,0.9256520910177533,0.8707992840380405,0.9739813758414421,0.7726620477508288,0.5928746623037823,0.9139664496809621,0.5479566305254379,0.3644490571947896,0.8339593577871298,0.07343134723222135,0.05069470468047674,0.14239193307879774,300
s14g_traditional_and_p04s_accept,ML_gradient_boosted_trees,7619,21,0.957639953198878,0.9277148368098916,0.9821028472414148,0.8868588318974546,0.7769336458486311,0.9610900476525441,0.7440543601359003,0.5388304911946056,0.9521743039964727,0.015944196381598073,0.01513344234991763,0.08413040276280113,300
s14g_traditional_and_p04s_accept,ML_mlp,7619,21,0.9539841247725738,0.9231190969347581,0.9837418792053659,0.8821379684244286,0.7853306158554129,0.9528548998029165,0.7491448118586089,0.49327024381610546,0.9359604127265259,0.01515358128476064,0.009839968874562023,0.06895122572299298,300
s14g_traditional_and_p04s_accept,NN_1d_cnn,7619,21,0.7734201667697367,0.649941911011605,0.8871487122775888,0.36960200532653203,0.19506854094461026,0.7064233688599512,0.37532133676092544,0.2138962376211219,0.6382180582390958,0.3059477016353235,0.22721861622997522,0.3854460462198719,300
s14g_traditional_and_p04s_accept,NN_action_gated_residual_ensemble_new,7619,21,0.977828335048451,0.952253048029228,0.9928377288810071,0.9374288075440257,0.8856716379005437,0.9793743241483271,0.9012345679012346,0.6544344899319663,0.9960656276657817,0.017744147471647414,0.011432222521174965,0.0539124607037,300
s14g_traditional_and_p04s_accept,control_charge_only,7619,21,0.9617827161761267,0.9254581065070374,0.9873031720711035,0.8938501576872055,0.7835389813438998,0.9656233380815108,0.6656534954407295,0.4464407943205412,0.9703481813389562,0.06288612854609231,0.04184433191308609,0.1014116972741185,300
s14g_traditional_and_p04s_accept,control_depth_only,7619,21,0.7083395460519295,0.6383382619978621,0.7806516819306023,0.3829827914673689,0.23874273930924067,0.5114534023107487,0.347068145800317,0.19340857209410667,0.4933375165928169,0.286891297877738,0.2228644860166857,0.3644965073056261,300
s14g_traditional_and_p04s_accept,control_action_only,7619,21,0.2611179654711359,0.1883875150821525,0.34297983237649043,0.15905434267793817,0.10429287474902801,0.24606613949818829,0.19113215669393027,0.1342150978136776,0.2689419981127445,0.06844812883659332,0.024094487838993796,0.13432674523269614,300
s14g_traditional_and_p04s_accept,control_run_family_only,7619,21,0.5,0.5,0.5,0.21564509778186114,0.14041051387181666,0.28994030182529545,0.21564509778186114,0.1306841469554478,0.2975340372387523,0.28435490221813886,0.21818291938661832,0.3597769924821905,300
s14g_traditional_and_p04s_accept,control_shuffled_label_hgb,7619,21,0.47768152137867764,0.3902481067383283,0.551178568582705,0.20582596200479858,0.14160241709363955,0.3009198887516638,0.2160118362650008,0.14378058285327008,0.3046746558010156,0.2843751005503044,0.20764982384089764,0.3538085003287053,300
s14g_traditional_p04s_and_p07j_correct,traditional_charge_depth_logistic,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,ML_ridge_waveform,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,ML_gradient_boosted_trees,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,ML_mlp,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,NN_1d_cnn,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,NN_action_gated_residual_ensemble_new,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,control_charge_only,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,control_depth_only,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,control_action_only,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,control_run_family_only,0,0,,,,,,,,,,,,,0
s14g_traditional_p04s_and_p07j_correct,control_shuffled_label_hgb,0,0,,,,,,,,,,,,,0
