method,n_eval,auc,average_precision,brier,log_loss,ece_10bin,score_excess_high_minus_low,support_loss_fraction,matched_cell_ess,mean_support_distance,auc_ci_low,auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_ci_low,brier_ci_high,ece_10bin_ci_low,ece_10bin_ci_high,score_excess_high_minus_low_ci_low,score_excess_high_minus_low_ci_high,support_loss_fraction_ci_low,support_loss_fraction_ci_high,matched_cell_ess_ci_low,matched_cell_ess_ci_high,mean_support_distance_ci_low,mean_support_distance_ci_high,nuisance_auc,auc_minus_traditional,brier_minus_traditional,score_excess_minus_traditional,null_minus_real_auc_gap,null_minus_real_score_excess_gap
amplitude_only_control,24087,0.48810987505398445,0.899921896821415,0.10023549613601311,0.3633524444553146,0.07590275372215848,-0.0077185012865415015,0.2199526715655748,18789.0,0.6444854107714413,0.2670788081321483,0.8707313382796915,0.7945494662649225,0.9908905438278213,0.051362130100286826,0.1449495153882747,0.03767766688445619,0.1747842821667284,-0.06143376064020188,0.09929430004534841,0.18520363681654003,0.24625595238095238,17507.55,20090.45,0.48513010650813043,0.8167026032596728,0.5095882105466947,-0.02147833549271022,-0.00027465010515759225,-0.005779099575588864,0.02147833549271022,0.005779099575588864
cnn1d_residual,24087,0.42867435665460396,0.880406892734249,0.09937147051483873,0.3661858913395149,0.07909774324085087,-0.014191691134551765,0.2199526715655748,18789.0,0.6444854107714413,0.1954808908822017,0.8589331483503149,0.7619061497545386,0.989069520359985,0.05222122652115237,0.14243710726129896,0.03731107317098895,0.1896967697314822,-0.05926581954627624,0.0757640140796039,0.19109581932162578,0.24674631104727082,17483.95,20110.15,0.4962060432575033,0.8135150621521239,0.5095882105466947,-0.08091385389209071,-0.0011386757263319724,-0.012252289423599128,0.08091385389209071,0.012252289423599128
gradient_boosted_trees_residual,24087,0.5500598668632444,0.9094587112161481,0.10878930571990941,0.3901294089345301,0.08541079322462712,0.03248392537563183,0.2199526715655748,18789.0,0.6444854107714413,0.398185719843107,0.828429069626395,0.8220975952910011,0.9850873068509637,0.054865611008056925,0.1578424978225265,0.03349831299952299,0.1528720620158153,-0.04236612889899066,0.18724689998411723,0.18792322586109814,0.2453726319180114,17504.05,20121.2,0.47750979131314764,0.8182614731594035,0.5095882105466947,0.0404716563165497,0.00827915947873871,0.034423327086584465,-0.0404716563165497,-0.034423327086584465
mlp_residual,24087,0.36979857294970886,0.860375935881672,0.09815097403747462,0.3645406825591849,0.08370178609888779,-0.019931780622345907,0.2199526715655748,18789.0,0.6444854107714413,0.1453737538580247,0.8232441792684243,0.7318691456839777,0.9878606979508283,0.05290883213739407,0.1394251790342583,0.037522722681834604,0.19998274160909207,-0.05715626683298234,0.05440773051471864,0.1896842859564634,0.24680073126142596,17444.925,20116.825,0.49299034176282447,0.8240390063503286,0.5095882105466947,-0.13978963759698582,-0.0023591722036960805,-0.01799237891139327,0.13978963759698582,0.01799237891139327
ridge_residual,24087,0.42588666621989907,0.8796754322780617,0.0981791456851441,0.3624684729883965,0.07913352073176218,-0.014989623365570082,0.2199526715655748,18789.0,0.6444854107714413,0.20168181005658437,0.8484081975443414,0.7616401508705947,0.9889424115570496,0.05237718820020549,0.13963455875219125,0.03775796522235464,0.18876594200761346,-0.05304872199066191,0.06301987321305463,0.18511085253949558,0.24631959148088178,17453.875,20130.25,0.48618495166919234,0.8227386225587703,0.5095882105466947,-0.08370154432679561,-0.0023310005560265995,-0.013050221654617444,0.08370154432679561,0.013050221654617444
shuffled_current_control,24087,0.3846552443074357,0.8654945701439329,0.09781758851258826,0.3629599594340905,0.08316550888752175,-0.01863946214700829,0.2199526715655748,18789.0,0.6444854107714413,0.16324098668981482,0.8385744278667313,0.7441748725046891,0.9889045287058459,0.052560770968353966,0.13904132717834056,0.03759361938581731,0.19892651217678742,-0.05555584069193023,0.05581028018399635,0.18856540872669905,0.24750754657438842,17529.7,20137.175,0.49634536936298085,0.8042088331341437,0.5095882105466947,-0.12493296623925898,-0.0026925577285824426,-0.016700060436055653,0.12493296623925898,0.016700060436055653
support_gated_cnn_new,24087,0.4186999899477282,0.8757222570581509,0.10150399296838498,0.3711561106369145,0.08306871197542151,-0.014965954141823001,0.2199526715655748,18789.0,0.6444854107714413,0.1863386406893004,0.864140246778802,0.7534305185695659,0.9898005184404018,0.05247486314076083,0.14608583713315257,0.040445336029030235,0.19287063933148266,-0.06809963072391448,0.09220090145646088,0.18834977225686078,0.24602572511179577,17489.725,20203.225,0.4798489066552725,0.8098494880434998,0.5095882105466947,-0.09088822059896645,0.0009938467272142815,-0.013026552430870364,0.09088822059896645,0.013026552430870364
topology_only_control,24087,0.40098327972121706,0.8781443741484097,0.0974641980819302,0.36158900856742165,0.07834728776619487,-0.016379561025317235,0.2199526715655748,18789.0,0.6444854107714413,0.1816880217978395,0.8401283896706022,0.7904558413343099,0.9814498681461304,0.05240224906030578,0.13856793954717567,0.03546317776592179,0.19247441228854917,-0.05308596926296024,0.057604188544916154,0.1867698343504795,0.24740285899173084,17437.95,20226.15,0.48922431354519136,0.8109165684161228,0.5095882105466947,-0.10860493082547762,-0.0030459481592405024,-0.014440159314364598,0.10860493082547762,0.014440159314364598
traditional_matched_null,24087,0.5095882105466947,0.9046409948777054,0.1005101462411707,0.36593677788635237,0.05836916074570687,-0.0019394017109526374,0.2199526715655748,18789.0,0.6444854107714413,0.31183118827160494,0.858799882237587,0.7987150807001728,0.9893806485055714,0.049753895998700864,0.14523259636327884,0.033140662077136944,0.1300406551249825,-0.05927132431854826,0.11821682231499167,0.1885297619047619,0.24785776559970107,17472.2,20231.3,0.48748463878345266,0.8145368516248482,0.5095882105466947,0.0,0.0,0.0,0.0,0.0
