run,eventno,stave,stave_index,run_family,current_group,high_current,selected_multiplicity,downstream_event,fold,support_loss,atom_support_loss,distance_support_loss,support_distance
47,64745,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.153351570364099
47,55602,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.915585882938738
47,59133,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.1195113821629248
47,58831,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,False,True,1.9449746377560875
47,64122,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.6720028801803251
47,59669,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.06187485639601176
47,55529,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.10786872336351365
47,61783,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.24610913993324002
47,59790,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.23644034937404382
47,58603,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09558369609350337
47,63628,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.12879206540644866
47,62756,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.5194947286927063
47,60760,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.14165381813569125
47,57619,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.118664566199188
47,64132,B4,1,family_b,low_2nA,0,2,1,family_a_to_b,True,True,False,1.230135211485076
47,59652,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2595865394801798
47,59866,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.17400537753954545
47,57000,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2557644896761536
47,58267,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.057922929594466446
47,54751,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.1156184417832183
47,58125,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1832680897429053
47,61989,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09428147054261131
47,62050,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.46280486826260414
47,61978,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3953584797209675
47,54598,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1294282881751805
47,59933,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.647682399230234
47,64691,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,False,True,2.40701181906511
47,60507,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.16584722263890803
47,55876,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.21877088142649576
47,59823,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.06775613280979738
47,64716,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.6140278537856994
47,57636,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.07959463192482472
47,55685,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.05742700987025251
47,58241,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.4019954691677469
47,63900,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.18654354306287085
47,56157,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.11933112652007574
47,59797,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1239636272881222
47,59224,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1039729131329052
47,59375,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.4772850790576054
47,56380,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.12747270029434893
47,61122,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2629075146264149
47,59879,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.12425250544077197
47,63983,B2,0,family_b,low_2nA,0,2,1,family_a_to_b,True,True,True,2.955868209555134
47,54702,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.2780168532741906
47,61953,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.0564056480300823
47,57553,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.4521573772105644
47,61493,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09951848767096824
47,58719,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.15529812740259347
47,60493,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.1506589228154154
47,57072,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.05081008427418786
47,61762,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.11153524880542262
47,58173,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.13476474147415934
47,62262,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.058077590862378736
47,63938,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1403327819533678
47,55827,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.6713918267672433
47,55079,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1365319960249966
47,62068,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.21524365840281678
47,63824,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,True,2.0157023689622484
47,63010,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,False,True,1.7964671419503666
47,54408,B4,1,family_b,low_2nA,0,2,1,family_a_to_b,True,True,False,1.3687653015563077
47,56039,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.700628781837149
47,57161,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1371005508643861
47,55715,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.16397663838563703
47,59366,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.6437591113876198
47,61267,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.15128448548158527
47,56415,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.149134928475457
47,61194,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.11133790457417106
47,63767,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.12331784269829502
47,56116,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.33540059684895857
47,63869,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.0967979439249807
47,61064,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.266520229799584
47,62071,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1659886217054834
47,57866,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.13129860321468276
47,55717,B2,0,family_b,low_2nA,0,2,1,family_a_to_b,True,True,False,1.4831325194969924
47,59726,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.12932624893468928
47,61702,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.08917150242824526
47,63379,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.07367145798220527
47,56998,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.15382821855444784
47,63593,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.1511554917473869
47,63098,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.16063373776076428
47,59525,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.10913565648045236
47,60685,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.19676495592504167
47,63345,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.5050146178102558
47,61035,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.22610112907795657
47,64753,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.49428217851953427
47,54648,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.21320845141564515
47,55593,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.7659649807530794
47,63945,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.1951761988349622
47,63331,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2179091649420573
47,60869,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.18919939808637154
47,59792,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.16899350004100225
47,61366,B4,1,family_b,low_2nA,0,2,1,family_a_to_b,True,True,True,2.5513254301183887
47,58999,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.10614026908308336
47,61536,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.13991864181399966
47,59747,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.07953078160966265
47,61934,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.17604080869387906
47,64129,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.6311600276659327
47,64509,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3593751021960446
47,59363,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.20880647870693614
47,63243,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1217281729427608
47,62203,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09297495663885591
47,60703,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3968923020920538
47,56914,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.14024086436528777
47,54368,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.13962037380325318
47,62830,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.07801703853370585
47,58297,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.19452745490650486
47,59685,B4,1,family_b,low_2nA,0,2,1,family_a_to_b,True,True,False,0.6341487892166973
47,63581,B2,0,family_b,low_2nA,0,2,1,family_a_to_b,True,True,False,0.612630815556084
47,62177,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.19694326094955594
47,64097,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,True,1.8418480189586834
47,61583,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.14731969416879914
47,58499,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2929294770691647
47,61592,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.6494605425608255
47,64076,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.8046758896757817
47,63097,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.23478535921613383
47,62104,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.1656569915362987
47,59350,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.110314994303031
47,62464,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.21800310145653196
47,58290,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.19214297544551204
47,56496,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.12400063197796025
47,61726,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09849429780483379
47,53967,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.1346571937224297
47,59392,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.17041542756684663
47,57070,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.15492080204959618
47,55407,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.12670435301002592
47,59693,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.09755715040289603
47,62386,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.12168391206244585
47,64289,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1557979011580158
47,59293,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.19456908802171738
47,62608,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.13437724802403608
47,63431,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.052224964503320856
47,64208,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.07799455494250182
47,56206,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.07492582006231259
47,62816,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.6897623928773798
47,59327,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.0939072322096224
47,56247,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.1015610406682439
47,62961,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.32438352055496134
47,61576,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.06857615507202043
47,55156,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.21442765452719348
47,55779,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.24331947594410258
47,60454,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3579850394360861
47,55009,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.21398535819700326
47,61995,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.31288412078432937
47,62807,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.9436341908351817
47,62293,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.07095548350619724
47,60021,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.10861730638525688
47,60651,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3598379298893634
47,55703,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2752358438647436
47,55853,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.22022881629624189
47,56943,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09396953032034343
47,63505,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3261716017844094
47,64298,B8,3,family_b,low_2nA,0,4,1,family_a_to_b,True,True,True,30.644040401187976
47,55337,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.7855579778920474
47,59899,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.05736855599107747
47,61527,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.188948059836941
47,64851,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.16041808967638238
47,56877,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.3207576191497129
47,63317,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2516169885240781
47,56185,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.09799534072972645
47,60602,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.06635405703431849
47,57086,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.8472464068471188
47,61834,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.1339644250750127
47,54187,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.10347957966187753
47,62136,B4,1,family_b,low_2nA,0,3,1,family_a_to_b,True,True,True,4.892287062197861
47,57487,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.7721981460847139
47,57855,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.21308325026251343
47,54441,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.26533712976134827
47,64425,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2835611657280834
47,60657,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.085722103335559
47,64457,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.11197795028719874
47,58046,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.23259054823146022
47,58079,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.3917515034391629
47,63509,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.17455848369078747
47,64256,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.1450107812668078
47,62546,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.19193465618919453
47,61539,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.4501469969054372
47,54900,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.8599100829915856
47,60730,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.057951130618148126
47,53984,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.17757510469674445
47,63592,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.23587418783039893
47,55307,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.0744822474301144
47,64416,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.16378895982010364
47,58064,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.22133391210841472
47,56789,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1732274516065247
47,54542,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.07306623370542827
47,58634,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.08210765486425703
47,55542,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.15244816740112893
47,54796,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.0973649393651024
47,59475,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1650376502779009
47,62357,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.12215820676621661
47,61681,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.17023355673749782
47,61007,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.05640915638488723
47,55031,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.20753710976917478
47,57779,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.43096215432794827
47,62451,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,False,True,6.71126326706553
47,60108,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.11541574733766172
47,60813,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.7104504765617057
47,55211,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,False,True,1.872593218355729
47,59444,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09737315782760952
47,63153,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.14203096600850068
47,54053,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.3275179342588822
47,58389,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1193196832041773
47,62256,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09962597732573197
47,63151,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1710109238313034
47,55669,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.504460344356586
47,62202,B2,0,family_b,low_2nA,0,2,1,family_a_to_b,True,True,False,1.5015837433283754
47,60796,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.06879337594430379
47,60193,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.19165220596802396
47,54107,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.11660565870518673
47,60303,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3143410557561966
47,60237,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.20370467681981536
47,55825,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.11704302843395273
47,58995,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.14027647748476796
47,55294,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3029715612237399
47,57257,B4,1,family_b,low_2nA,0,2,1,family_a_to_b,True,True,False,0.9874191095835652
47,60238,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.22138532756046084
47,55820,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.12290015654327761
47,62968,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.4164226067692633
47,62226,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.1646062035129674
47,57361,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.5205153304123913
47,63427,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.11125826389679214
47,63548,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.10920315463742317
47,63321,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2365726240559526
47,54243,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.714140645081868
47,55147,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.22077007145306995
47,62070,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.5008652990354687
47,64889,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.2177295568682732
47,54058,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.42541320224407214
47,56888,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.15505249497181064
47,63634,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.12272981165630015
47,57749,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.29010967101008944
47,54820,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.07566555128628752
47,59204,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3029224240918129
47,58500,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1440127073142922
47,55835,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.3262552471620594
47,62540,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2250756005386884
47,57689,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.18457329837448389
47,54311,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.09876631101265329
47,64198,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.28968436306613593
47,55906,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.5076061057244795
47,64031,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.16574556582266098
47,57750,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,1.6084391466240462
47,61820,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.2132110645437446
47,60747,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1329347616761297
47,64834,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.16908633713026944
47,61395,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.24141687607810072
47,55349,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,False,True,1.9510284389024677
47,61874,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.1919735784335791
47,61438,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,True,True,False,0.35642583110665527
47,64682,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.05614922770860444
47,59499,B2,0,family_b,low_2nA,0,1,0,family_a_to_b,False,False,False,0.8906437108631176
