method,n_eval,auc,average_precision,brier,log_loss,ece_10bin,score_excess_high_minus_low,support_loss_fraction,matched_cell_ess,mean_support_distance
amplitude_only_control,24087,0.3863542923200643,0.8694634697771721,0.10122271715487947,0.3715260523312602,0.08396100065255221,-0.016259137947209457,0.19757545563997178,19328.0,0.6762136261182637
amplitude_only_control,24087,0.49677501712609273,0.9009443876974155,0.09826289211248522,0.35679314969889864,0.06643559515832728,-0.001822175321188002,0.20782994976543365,19081.0,0.5716709761004376
amplitude_only_control,25200,0.2809188914609054,0.794778406425644,0.14067840170516674,0.5023375941252795,0.15470066074492128,-0.04762401106905434,0.18706349206349207,20486.0,0.5780014111504829
amplitude_only_control,24087,0.5271758235416759,0.9097857650953346,0.10037800548357677,0.3616843848058477,0.07424019479932054,-0.005698979293434436,0.2415825964213061,18268.0,0.6859184251240521
amplitude_only_control,24087,0.5360598166018854,0.9102730605635971,0.09800488043889831,0.3539930677359661,0.06345341536881269,0.001170335038212622,0.21712957196828164,18857.0,0.5903157283137378
amplitude_only_control,24087,0.4943038615616018,0.9013644288609962,0.0987776884632593,0.3584926505733247,0.0689313945155671,-0.003347627767619099,0.21044546850998463,19018.0,0.6180878505699233
amplitude_only_control,25200,0.43634630915637856,0.8477053893634705,0.13885147293465253,0.49039574166419847,0.1399010252454072,-0.0348995326464675,0.22916666666666666,19425.0,0.6077704029599627
amplitude_only_control,25200,0.41048121141975313,0.8414597434960892,0.1391690562684641,0.49225873786724755,0.14011366568198358,-0.03685390450401871,0.2373015873015873,19220.0,0.6678697208454355
amplitude_only_control,24087,0.3976453670196131,0.8746813351427266,0.10319167729396542,0.3771985637097185,0.0945705825559098,-0.021145458330556255,0.2001079420434259,19267.0,0.6610407542895481
amplitude_only_control,22974,0.86821877190145,0.9907570180958947,0.051925356584314755,0.19538264855446635,0.04488085503347174,0.09922338295063149,0.23979280926264473,17465.0,0.6032360753606906
amplitude_only_control,24087,0.5786507245081833,0.9190544849365422,0.09483030313426284,0.3418055994379216,0.045202302783503415,0.012522485795447236,0.22584796778345165,18647.0,0.5687485134457458
amplitude_only_control,24087,0.36275940445874105,0.8621745306418567,0.10446792302973643,0.38306780753758984,0.10337378215799778,-0.026817548671927094,0.18478847511105576,19636.0,0.6441043388378529
amplitude_only_control,25200,0.4940319444444444,0.8627540085024925,0.13440782229596918,0.473776239174846,0.1165842832962912,-0.01879585595811717,0.21337301587301588,19823.0,0.5034249071473798
amplitude_only_control,22974,0.7328742115477923,0.9787853288723652,0.061558656862002105,0.23606657664900346,0.06703418403754001,0.06232466800646663,0.23783407330025247,17510.0,0.7991379877174015
amplitude_only_control,24087,0.5697462639056428,0.9186109567846434,0.09667056582702473,0.34790488619378596,0.05422464523680311,0.007041056656406752,0.24120895088637023,18277.0,0.6515984207736081
amplitude_only_control,24087,0.3957013693428048,0.8747521242225555,0.10351287852903604,0.37830430005038623,0.09580977244263263,-0.02214508414413885,0.1959978411591315,19366.0,0.6668209948157512
amplitude_only_control,25200,0.41241451903292176,0.842966416295564,0.13736887624047892,0.48624870824243605,0.13160286620827516,-0.031198212469819908,0.22674603174603175,19486.0,0.6326525374394355
amplitude_only_control,22974,0.7390033155426169,0.9793417898788891,0.06111869470214417,0.23449074939821807,0.06573979692412946,0.06370139252236984,0.2394010620701663,17474.0,0.8009191409775006
amplitude_only_control,24087,0.3361144246377459,0.8571699046546428,0.10877194861351323,0.3976801374181469,0.12308457545888465,-0.040028857868405376,0.22916926142732594,18567.0,0.8448682825434413
amplitude_only_control,24087,0.5325094007356774,0.9098333973413667,0.09894104937942852,0.35707421855027843,0.0674909237881414,-0.0015928987040630949,0.2350230414746544,18426.0,0.6403617749467819
amplitude_only_control,24087,0.3477267159600292,0.8608912640198023,0.10831114692889941,0.39571405135690746,0.12142816785499028,-0.03815513194103537,0.2160501515340225,18883.0,0.7777559471178972
amplitude_only_control,24087,0.4087946302253198,0.8763714350430459,0.1026710225011007,0.37519495764936683,0.09249742062655987,-0.019275466124781704,0.19657906754680948,19352.0,0.6166926283322434
amplitude_only_control,25200,0.5481636188271605,0.8751330762777806,0.1319039634149,0.4635710284857459,0.10267839457016391,-0.008718357965706303,0.21476190476190476,19788.0,0.4501193796047953
amplitude_only_control,24087,0.7233297684999032,0.9439875351251803,0.0900033729609125,0.3194486807072699,0.035834653869962395,0.03415996593249737,0.24104288620417652,18281.0,0.4830854333160811
amplitude_only_control,24087,0.5022171867786565,0.9021353792687504,0.09940209837492132,0.36015639397759497,0.07219947288253173,-0.004740429694067072,0.20998879063395193,19029.0,0.5837531269661315
amplitude_only_control,25200,0.3419405864197531,0.822148938130193,0.14130758076469807,0.5017166124253268,0.15195603657147871,-0.04634822671644945,0.23623015873015873,19247.0,0.7405821330863219
amplitude_only_control,24087,0.48517127023485085,0.8999927710153396,0.10082691438895323,0.36532505729019155,0.07838580048815916,-0.009493635039215187,0.2283804541869058,18586.0,0.6832997474067964
amplitude_only_control,24087,0.4021695408717926,0.8763140309538686,0.10433753555670426,0.3805879889093298,0.10027243840973982,-0.024089376566375664,0.20463320463320464,19158.0,0.6721614336218129
amplitude_only_control,22974,0.8127639630168741,0.9861987756571778,0.05569728164872964,0.21213788960411184,0.046770017259322866,0.08387786094918959,0.23317663445634196,17617.0,0.6509736045982337
amplitude_only_control,22974,0.7904862121947275,0.9840967857877335,0.057162180458375615,0.2189911058267864,0.05272942238179621,0.07753937144530709,0.22464525115347783,17813.0,0.6621802010252754
amplitude_only_control,24087,0.3531622678669824,0.8608459070951199,0.10692917492851138,0.39118315243940166,0.11479100441918405,-0.03409525973393601,0.20201768588865363,19221.0,0.7129818963834913
amplitude_only_control,24087,0.3383128006373885,0.8600221694653174,0.11069884073480142,0.4035767406689549,0.13236919673779035,-0.045205757255284085,0.23979740108772366,18311.0,0.8835733122785014
amplitude_only_control,22974,0.7206463960321311,0.9771149342907932,0.06210290970212668,0.23954561581495656,0.0702001377483074,0.05895732446242674,0.2172891094280491,17982.0,0.7437717586177917
amplitude_only_control,22974,0.7589066796053695,0.9804166378510053,0.058855468268329006,0.22845079876583996,0.06119021753244987,0.06854037571424054,0.1887350918429529,18638.0,0.5917215533565383
amplitude_only_control,25200,0.4408471193415638,0.8480162866095091,0.13729840343760358,0.48526661978836716,0.13269512538064443,-0.030080502861280944,0.2098015873015873,19913.0,0.5382208509529008
amplitude_only_control,24087,0.43682570663747783,0.8870796430425206,0.10300702237424082,0.3746008090862769,0.09096181156593772,-0.01832382984466041,0.2182089924025408,18831.0,0.6914669604591372
amplitude_only_control,25200,0.37406948302469134,0.8297956369356685,0.13727334330509017,0.4875672962122223,0.13389321958784664,-0.03285214995714325,0.1974206349206349,20225.0,0.5504560594282831
amplitude_only_control,24087,0.4549801653784866,0.88972743313952,0.10127334770386126,0.36843128632425187,0.08356756183340652,-0.012679971167677273,0.2032631710051065,19191.0,0.6092688992808047
amplitude_only_control,24087,0.5025698074431488,0.9028024205272727,0.09869810194862756,0.35794345325633586,0.06960097226673632,-0.002784973793428902,0.2035537841989455,19184.0,0.5833979546742298
amplitude_only_control,24087,0.6706946585206034,0.9356870067807617,0.09130301449806277,0.32610150146261013,0.03198662018531189,0.027609263203528744,0.23813675426578654,18351.0,0.5233693266016269
amplitude_only_control,24087,0.4115447456402925,0.8779748900468259,0.10254267866984518,0.37456541998104825,0.09192783267812207,-0.0186646061543827,0.19786606883381078,19321.0,0.6378858691268905
amplitude_only_control,22974,0.8508858968138444,0.988967624418781,0.05240597525540018,0.20117662549677265,0.037934225485334434,0.0932757072554643,0.20893183598850876,18174.0,0.5514053143674844
amplitude_only_control,24087,0.533897721857362,0.9103118002794587,0.09844929500018472,0.3554887629620939,0.06529620835281331,-0.00017977305179528447,0.23033171420268195,18539.0,0.620720234471428
amplitude_only_control,22974,0.6419890560138013,0.9674855807758207,0.06783707896771222,0.26235480855500415,0.08940724767209667,0.03852842893515529,0.21363280229825019,18066.0,0.8286942445768717
amplitude_only_control,24087,0.5818393982039941,0.9204461478820919,0.09607677798741115,0.34557365654702,0.05224016513103844,0.009224342112250206,0.23049777888487566,18535.0,0.5817195140871603
amplitude_only_control,24087,0.6880581058541453,0.937185258170401,0.09210011817427513,0.3279216725918075,0.037677803189712054,0.026178282746907033,0.23460787976917008,18436.0,0.4844195557890451
amplitude_only_control,24087,0.5812998052837718,0.9202851573909638,0.09647829178609349,0.3468421606454412,0.053809423180482735,0.008101922582293697,0.23161871548968324,18508.0,0.5945027744410429
amplitude_only_control,24087,0.511598702140017,0.9018013721370599,0.09718660089910805,0.35286913240930123,0.061975421146063345,0.0017910776121323746,0.19579026030638935,19371.0,0.5112793273376136
amplitude_only_control,22974,0.7743397218178878,0.9822780364991252,0.0579976472786778,0.22385784001927647,0.057109952507196846,0.07288019093137021,0.20318621049882477,18306.0,0.6383686825707903
amplitude_only_control,24087,0.3498488994623896,0.8584540962718845,0.10577480282938354,0.38777846292442353,0.10874018055671428,-0.03114068004640025,0.20542201187362477,19139.0,0.7271133378474675
amplitude_only_control,22974,0.7696418944417489,0.9823740700054727,0.0587887099205317,0.22495543205890964,0.057658386648936,0.07229687028451015,0.2356577000087055,17560.0,0.7446426456133708
amplitude_only_control,22974,0.8317351339694862,0.9876090826131523,0.05413432298358373,0.2068342287896051,0.04247392120168497,0.08844723645049324,0.22077130669452424,17902.0,0.5945568487704601
amplitude_only_control,24087,0.53433658729095,0.9105556603978735,0.09783653304138391,0.3535333921052621,0.06263446827028647,0.0015580086126033565,0.22036783327105908,18779.0,0.604668078535934
amplitude_only_control,25200,0.261730491255144,0.7913279585078892,0.1470183673655071,0.523572586919594,0.18380763064612837,-0.0676369297907502,0.24027777777777778,19145.0,0.8098952975607955
amplitude_only_control,22974,0.7174373281578521,0.9769044664365203,0.062385217396766654,0.2401244337015151,0.07059004861306697,0.058542610934327,0.2181596587446679,17962.0,0.736041847109975
amplitude_only_control,25200,0.46634031635802475,0.8573885319405953,0.13578318984676288,0.47913558795319977,0.12176643408889337,-0.024035041357524434,0.23285714285714285,19332.0,0.6127956447661861
amplitude_only_control,24087,0.460679766266065,0.8911722117158543,0.09975525337913894,0.3633858294211812,0.0765538422412553,-0.008146539474351955,0.19089135218167477,19489.0,0.555379705216234
amplitude_only_control,25200,0.3213349022633745,0.8102881761574399,0.140404936333841,0.49977708373272695,0.15039687754959424,-0.044794925353626946,0.2096825396825397,19916.0,0.6192511081913895
amplitude_only_control,22974,0.769774516146423,0.9819043737002098,0.058381921037332654,0.22524613598316512,0.0582522511189031,0.07166522943576525,0.21437276921737616,18049.0,0.6676626170223496
amplitude_only_control,22974,0.8008232923607741,0.9853446767734735,0.05678418665738557,0.21510359476295002,0.04902368050598889,0.0814808396793345,0.2390093148776878,17483.0,0.6676607859612365
amplitude_only_control,25200,0.38523825874485595,0.8300149202520117,0.13960739867291883,0.4949763169472777,0.14518953326396064,-0.03972741829069559,0.21321428571428572,19827.0,0.5905260281731507
amplitude_only_control,25200,0.3696349408436214,0.8293940440004477,0.14230209983449038,0.504048832831204,0.15735112837574133,-0.04829742444383722,0.24623015873015874,18995.0,0.7429757325977784
amplitude_only_control,24087,0.4954144328284859,0.9007296416729607,0.09855172528696367,0.35776960124546603,0.06796112986643682,-0.0027043905233788967,0.2101133391455972,19026.0,0.5945621775939467
amplitude_only_control,24087,0.5816053385009456,0.9197842396219789,0.09648051796859412,0.3469086559963679,0.05393240487295578,0.008029584081449048,0.2315771993191348,18509.0,0.5815886430028021
amplitude_only_control,22974,0.8456868968677557,0.9885570802145702,0.052818581480242655,0.20297081468171804,0.03946842811167311,0.09164391229539504,0.21062940715591538,18135.0,0.5830723113375533
amplitude_only_control,22974,0.8762579519111541,0.9913351256971862,0.05133044800782848,0.19293042765361995,0.044432401785429246,0.10143749608312891,0.2343518760337773,17590.0,0.5488717536274831
amplitude_only_control,24087,0.5824738175549896,0.9206394073232602,0.09619837895903396,0.3459393568352681,0.05246684997621759,0.008908011354116008,0.2262216133183875,18638.0,0.5902810511230109
amplitude_only_control,24087,0.5036577517907936,0.9022948356156326,0.098956113810622,0.3586677354635632,0.07044389476217738,-0.003403443396343353,0.2093660480757255,19044.0,0.5795276359015558
amplitude_only_control,24087,0.5834427541735544,0.919904780998956,0.09603675905958815,0.34541373056181807,0.051483802763294284,0.009377546977844098,0.2324490389006518,18488.0,0.5777873851222871
amplitude_only_control,24087,0.5046939455539174,0.9018341461124177,0.096234335723748,0.3500986979261695,0.05723134859549027,0.0041827019532683085,0.18989496408851247,19513.0,0.5111408669468983
amplitude_only_control,24087,0.4874877511206422,0.8993897319178401,0.1002527486855624,0.3635007133249038,0.0761869833353197,-0.007872743420197614,0.21962054220118737,18797.0,0.6418238577505457
amplitude_only_control,25200,0.19738020833333333,0.7654048861074543,0.14697227221436387,0.5257805613743324,0.18544457702844042,-0.07031521621562398,0.22194444444444444,19607.0,0.8077341450446651
amplitude_only_control,24087,0.3947819680858985,0.874094143740128,0.10378805292912475,0.3791922984038993,0.09710655966045148,-0.02293764982066193,0.1997758126790385,19275.0,0.678760231466479
amplitude_only_control,24087,0.6466477162727665,0.9305222122088491,0.09200373377416421,0.32975778400874456,0.031170168553710232,0.02399977868574965,0.21384979449495578,18936.0,0.43850177064317136
amplitude_only_control,24087,0.47291281329580487,0.8974956758974387,0.10164764254301684,0.36844927680456413,0.08230967586320773,-0.012398676300525602,0.23485697679246068,18430.0,0.7250360257781014
amplitude_only_control,25200,0.3724290380658436,0.8295346287798032,0.13935213114388315,0.4944588909041138,0.14368078088186478,-0.039329300892323116,0.21880952380952381,19686.0,0.6324553081255363
amplitude_only_control,25200,0.3183323688271605,0.8122489189992258,0.14191752027816915,0.504885580438935,0.15818789614642198,-0.04962052393854888,0.21888888888888888,19684.0,0.6857157465461313
amplitude_only_control,25200,0.41402676183127574,0.8440586772204528,0.13838265186291826,0.48953966897100576,0.1365514074253544,-0.03427322454329096,0.23376984126984127,19309.0,0.6670041055081268
amplitude_only_control,24087,0.48739797874875274,0.8997842554980984,0.10037804227590565,0.363813309736015,0.07639271498192657,-0.008128442827991411,0.2177938306970565,18841.0,0.6421184926157854
amplitude_only_control,22974,0.8025108496414901,0.9849291846063954,0.056012327701455575,0.21573015795843858,0.05022349842369618,0.08020470001074442,0.22286062505440934,17854.0,0.6758946067092665
amplitude_only_control,24087,0.498995629123293,0.9022439562369944,0.10012986890048364,0.36254685472019826,0.07605750692885142,-0.006883748874987328,0.21277037406069665,18962.0,0.6078615624240222
amplitude_only_control,25200,0.2928407150205761,0.8036849517302895,0.14226299603985412,0.5066439956539555,0.15847436810404247,-0.051431798745468105,0.2290873015873016,19427.0,0.7452586155427836
amplitude_only_control,25200,0.3064246013374486,0.8077562832801519,0.14134847562172506,0.5032891932099872,0.1548775654476545,-0.04819460239721329,0.21341269841269842,19822.0,0.6746797680704829
amplitude_only_control,22974,0.7502799342282603,0.9803132695307726,0.060007453513574394,0.23064860633398254,0.06260795631026361,0.06703245299750515,0.2259075476625751,17784.0,0.7256934638861048
amplitude_only_control,22974,0.8034785567955146,0.9845493261326752,0.05541635926686774,0.21507047402325943,0.0499805505685572,0.08046310204889073,0.18494820231566117,18725.0,0.5546659612663885
amplitude_only_control,22974,0.8245471453986738,0.986571265726663,0.05415790730936626,0.2095354382776906,0.045224147380772524,0.08552206532834206,0.20780012187690433,18200.0,0.6191112086515049
amplitude_only_control,24087,0.4875052960580203,0.9000247035825727,0.10058620778943975,0.3644553453730924,0.07768124555113301,-0.008696432493230821,0.22638767800058124,18634.0,0.6670811683074089
amplitude_only_control,25200,0.35692943672839506,0.826119444721301,0.14027761303389868,0.497864358281408,0.14768431248862238,-0.042617495717665155,0.2248015873015873,19535.0,0.6886367525021208
amplitude_only_control,25200,0.31742534722222226,0.812609625179344,0.14336539384438948,0.5096101224491462,0.16485134913126281,-0.05404184381008126,0.23162698412698413,19363.0,0.7353162982163455
amplitude_only_control,25200,0.441805066872428,0.8472019597017488,0.1354989683950211,0.47938990200180365,0.12386569045237295,-0.02457993748319587,0.20357142857142857,20070.0,0.4983124366731944
amplitude_only_control,24087,0.3176056698536091,0.8435815303443629,0.10644902976296788,0.3915530059687438,0.11471408190926563,-0.03490905836437741,0.18437331340557148,19646.0,0.6730626672478871
amplitude_only_control,22974,0.7851171896059086,0.9837351094346454,0.05760911218454896,0.22014582849870587,0.05358380134723427,0.07663064448457269,0.2254722730042657,17794.0,0.6439143213114669
amplitude_only_control,24087,0.5364176960937617,0.910220791486577,0.09772056145706991,0.3530839556215374,0.06169557034224136,0.001979930868033164,0.21638228089840994,18875.0,0.586794704882699
amplitude_only_control,24087,0.4508831293094462,0.8897355768498066,0.10195928177435844,0.3707711637027492,0.08708629547972135,-0.014797217184243538,0.20533897953252792,19141.0,0.6305008691873
amplitude_only_control,24087,0.5304271843214345,0.910231820527085,0.09939641714086843,0.35858846915749754,0.06931883834011687,-0.002952562270265524,0.23506455764520282,18425.0,0.6604106351627057
amplitude_only_control,22974,0.818031025931317,0.986603011307949,0.0552280063099702,0.21050313210728397,0.04543663271234242,0.08529606356873964,0.23030382171149996,17683.0,0.6358452382555642
amplitude_only_control,25200,0.27902403549382715,0.7963079208697891,0.1433051111588828,0.5109140640326993,0.16722004299845883,-0.05565250255537013,0.20583333333333334,20013.0,0.6521694889399161
amplitude_only_control,24087,0.42543483521720354,0.8870042094799618,0.10590790472430636,0.3841431236314034,0.10516135494381881,-0.026880271057186378,0.24091833769253124,18284.0,0.8102557358623627
amplitude_only_control,24087,0.26709112384398875,0.8210481085878103,0.10914270631338639,0.40255194274117156,0.12992968135163077,-0.0452947334755297,0.18512060447544318,19628.0,0.7364147816948711
amplitude_only_control,24087,0.4852427530566352,0.8988156125686114,0.0985299520290518,0.35812963139898657,0.06738763124161493,-0.0031323933045244168,0.2083696599825632,19068.0,0.6080243565978586
amplitude_only_control,24087,0.6917317737419768,0.937529695334976,0.09082492177946927,0.32380935237331754,0.03296177223435802,0.029844839915097898,0.22555735458961265,18654.0,0.4344596434072458
amplitude_only_control,24087,0.6440702486261896,0.92990365987766,0.09081220816979774,0.32611070831815964,0.029077730100659956,0.02720208633940102,0.20886785402914435,19056.0,0.4319037721712209
amplitude_only_control,22974,0.7495464041188205,0.979394655491728,0.059611202727459796,0.23175880985281824,0.0640340638035269,0.06551562922203313,0.2045355619395839,18275.0,0.711030337169613
amplitude_only_control,24087,0.4773543351352961,0.8974848533369911,0.10251108462634932,0.37100381260149984,0.08661299167274011,-0.014613208051077242,0.23078839207871465,18528.0,0.6861014885181914
