stratum,value,method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
spacing_bin,"(-0.001, 10.0]",1d_cnn,,,2.2212684364087742,9.671285133888738,0.16379310344827586,0.5671641791044776,,0.004357187008346287,0.09158663338815468,134,134
spacing_bin,"(10.0, 25.0]",1d_cnn,,,1.2593478263526992,7.021279452770719,0.09821428571428571,0.43434343434343436,,0.0010961297751919368,0.08714752127880909,99,99
spacing_bin,"(25.0, 45.0]",1d_cnn,,,-2.3929252658130196,9.238052056444376,0.10493827160493827,0.21359223300970873,,-0.026548770335766775,0.07879827531260195,103,103
spacing_bin,"(45.0, 70.0]",1d_cnn,,,-0.30254101414913137,14.34840720901772,0.2962962962962963,0.13829787234042554,,-0.03702655301985659,0.07996187872678076,94,94
spacing_bin,"(-0.001, 10.0]",ar1_charge_ratio_likelihood_traditional,,,3.28586545017977,13.96537450593297,0.35185185185185186,0.7985074626865671,,0.13443206517958897,0.09879631028512018,134,134
spacing_bin,"(10.0, 25.0]",ar1_charge_ratio_likelihood_traditional,,,0.9320211333505402,6.7448596389879185,0.12121212121212122,0.6666666666666666,,0.07539313696283165,0.09306205364318351,99,99
spacing_bin,"(25.0, 45.0]",ar1_charge_ratio_likelihood_traditional,,,1.788699666429996,8.061770603828938,0.1125,0.6116504854368932,,0.08091185068602269,0.07512394122611014,103,103
spacing_bin,"(45.0, 70.0]",ar1_charge_ratio_likelihood_traditional,,,-0.2425462151193969,8.748758355943277,0.16379310344827586,0.3829787234042553,,0.022501840849106038,0.10113698644346189,94,94
spacing_bin,"(-0.001, 10.0]",gradient_boosted_trees,,,1.5229221218390787,8.878889671756514,0.1,0.47761194029850745,,0.04140474077988489,0.06374499298789509,134,134
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,,,0.40983432823728183,6.926256124775659,0.09230769230769231,0.3434343434343434,,0.020589322652539255,0.07188134967779607,99,99
spacing_bin,"(25.0, 45.0]",gradient_boosted_trees,,,-1.601735040597596,8.289259970440861,0.10759493670886076,0.23300970873786409,,-0.016207330719337828,0.07076949225034745,103,103
spacing_bin,"(45.0, 70.0]",gradient_boosted_trees,,,-0.6483201036228792,8.851937424934903,0.14935064935064934,0.18085106382978725,,-0.026661035227371926,0.061903866693019095,94,94
spacing_bin,"(-0.001, 10.0]",mlp,,,0.33252474521320075,11.419873062961033,0.20270270270270271,0.44776119402985076,,0.03357486953241276,0.11346327892513683,134,134
spacing_bin,"(10.0, 25.0]",mlp,,,-1.088081745319438,8.880925709490036,0.11475409836065574,0.3838383838383838,,0.009980860896280124,0.12478127019492871,99,99
spacing_bin,"(25.0, 45.0]",mlp,,,-4.7965398508165435,11.297388191593832,0.22023809523809523,0.18446601941747573,,-0.01477775831093376,0.09259461280849524,103,103
spacing_bin,"(45.0, 70.0]",mlp,,,-1.1980391485409347,16.630865488799206,0.375,0.14893617021276595,,-0.0014601785067809322,0.10509930515954266,94,94
spacing_bin,"(-0.001, 10.0]",pedestal_memory_fusion_new,,,2.0260351940804178,7.3451493839577875,0.09722222222222222,0.4626865671641791,,0.026143812467952346,0.07112249829486926,134,134
spacing_bin,"(10.0, 25.0]",pedestal_memory_fusion_new,,,-0.7698909161483858,6.608691763426414,0.078125,0.35353535353535354,,0.01991860441292817,0.06373748211659735,99,99
spacing_bin,"(25.0, 45.0]",pedestal_memory_fusion_new,,,-1.606822428356307,7.672092375531104,0.1111111111111111,0.21359223300970873,,0.007672974295081038,0.07519330587141845,103,103
spacing_bin,"(45.0, 70.0]",pedestal_memory_fusion_new,,,-1.1395111105941247,8.744809838525317,0.14935064935064934,0.18085106382978725,,-0.025569775238292937,0.06576616605921715,94,94
spacing_bin,"(-0.001, 10.0]",ridge,,,1.35077746927883,9.25541562572701,0.1,0.40298507462686567,,0.04761473515828208,0.07602198064114296,134,134
spacing_bin,"(10.0, 25.0]",ridge,,,0.3974933062168695,8.308846112110995,0.08461538461538462,0.3434343434343434,,0.013738107664024132,0.06542430541636213,99,99
spacing_bin,"(25.0, 45.0]",ridge,,,-0.7142120676463959,8.56620049941907,0.0875,0.22330097087378642,,0.007134091124519154,0.075058282071606,103,103
spacing_bin,"(45.0, 70.0]",ridge,,,0.10872785653774919,10.660851754642458,0.1917808219178082,0.22340425531914893,,-0.04092642020687267,0.062476553438170976,94,94
spacing_bin,"(-0.001, 10.0]",tiny_sequence_transformer,,,-12.572188178767178,9.11189915759097,0.36792452830188677,0.6044776119402985,,0.06297507959339788,0.10777550513370829,134,134
