method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate_base,false_split_rate_base,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low_base,pileup_miss_rate_ci_high_base,false_split_rate_ci_low_base,false_split_rate_ci_high_base,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,pid_auc,pid_balanced_accuracy,pid_confusion_offdiag_rate,energy_residual_bias,energy_residual_sigma68,saturated_energy_residual_sigma68,timing_pull_width,timing_sigma68_ns,pedestal_offset_recovery_error,pedestal_energy_bias_span,pedestal_false_split_span,shape_latent_stability_span,run_energy_bias_span,pileup_miss_rate,false_split_rate,pid_auc_ci_low,pid_auc_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,pid_confusion_offdiag_rate_ci_low,pid_confusion_offdiag_rate_ci_high,energy_residual_bias_ci_low,energy_residual_bias_ci_high,energy_residual_sigma68_ci_low,energy_residual_sigma68_ci_high,saturated_energy_residual_sigma68_ci_low,saturated_energy_residual_sigma68_ci_high,timing_pull_width_ci_low,timing_pull_width_ci_high,timing_sigma68_ns_ci_low,timing_sigma68_ns_ci_high,pedestal_offset_recovery_error_ci_low,pedestal_offset_recovery_error_ci_high,pedestal_energy_bias_span_ci_low,pedestal_energy_bias_span_ci_high,pedestal_false_split_span_ci_low,pedestal_false_split_span_ci_high,shape_latent_stability_span_ci_low,shape_latent_stability_span_ci_high,run_energy_bias_span_ci_low,run_energy_bias_span_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,winner_score
pedestal_memory_fusion_new,0.8202933405796483,0.806473769605192,-0.47782976955193845,7.591623938533057,0.11054421768707483,0.31627906976744186,0.20465116279069767,0.0044501103024584925,0.07374420443593238,860,430,0.7903226920411577,0.8550020677676572,0.7743374797187669,0.8394375338020552,-1.0486847740493932,0.04431462531473418,6.9373970884308385,8.292167379049966,0.08873720136518772,0.12669785522493177,0.27906976744186046,0.35348837209302325,0.16511627906976745,0.24883720930232558,-0.014514357928315976,0.021115437053160855,0.06841616652347969,0.0767224232774678,0.9909293680297399,0.9744237918215612,0.013605442176870748,0.0044501103024584925,0.07374420443593238,0.09518875797212126,0.7591623938533056,7.591623938533057,0.01131291531579968,0.01131291531579968,0.019371139809095994,0.008686157107162822,0.05794523383315121,0.31627906976744186,0.20465116279069767,0.9824915824915825,0.996859156138267,0.950933219284584,0.99609375,0.007142221657346212,0.01694915254237288,-0.014256984131430565,0.0196511063602707,0.06826467987954819,0.07646521299219643,0.013927185410898359,0.11125992855744497,0.6948147635946836,0.8292167379049966,6.948147635946835,8.292167379049966,0.0006652238131122673,0.026611373825291707,0.0006652238131122673,0.026611373825291707,0.0017303795450923365,0.04442200908632005,0.0013808378382672085,0.0253704972191581,0.01546074896047658,0.05794523383315121,0.2813372093023256,0.3558139534883721,0.16511627906976745,0.2441860465116279,0.13570073932830395
gradient_boosted_trees,0.8158775654457116,0.8000703082747431,-0.2394453654630535,8.438917165580262,0.1134020618556701,0.32325581395348835,0.22093023255813954,0.0024283681247898245,0.07365904181680598,860,430,0.7930511218346848,0.8439310894783729,0.7720767982693347,0.8297079502433748,-0.8949329568095088,0.37798882448723736,6.884950288222919,9.589753801710337,0.0800711743772242,0.14590163934426228,0.29063953488372096,0.3627906976744186,0.16744186046511628,0.27209302325581397,-0.014819979318944784,0.01879200413693536,0.06723082407647832,0.08750456200930848,0.9889200998751561,0.9716760299625469,0.01718213058419244,0.0024283681247898245,0.07365904181680598,0.11797742037996439,0.8438917165580263,8.438917165580262,0.00027522700533573995,0.00027522700533573995,0.014738910724312188,0.015076519218694679,0.05175582592061745,0.32325581395348835,0.22093023255813954,0.9775757575757577,0.9959259765624999,0.9352161605764282,0.9981137355674458,0.0035839093701996927,0.03390118759368154,-0.014819979318944784,0.01737012418035166,0.06572712035786264,0.08427703941399842,0.0,0.1459020975944718,0.6887056166361386,0.949679018035657,6.887056166361387,9.49679018035657,6.84699867621319e-05,0.023716699842026186,6.84699867621319e-05,0.023716699842026186,0.003209494562331161,0.07958353230538473,0.0030307112854370917,0.03048614153495205,0.004272612596434183,0.05175582592061745,0.28837209302325584,0.3627906976744186,0.17656976744186045,0.27209302325581397,0.13977446382090683
ridge,0.7899516796425206,0.8005570578691185,0.1959735632413384,8.794955921294953,0.11577181208053691,0.30697674418604654,0.22325581395348837,0.008653656045657562,0.08077239566747985,860,430,0.7556477901382493,0.8306828165581202,0.7602410762574364,0.836652244456463,-0.3400308890989596,0.5138885102199531,8.267646366435118,9.785952559332898,0.08159722222222222,0.15523425716440423,0.27906976744186046,0.33488372093023255,0.16511627906976745,0.276860465116279,-0.0019307940779384257,0.02775507760152187,0.07163143327877255,0.09342652527618167,0.9895970695970696,0.9708424908424909,0.020134228187919462,0.008653656045657562,0.08077239566747985,0.06348293271152922,0.8794955921294954,8.794955921294953,0.013995504520108552,0.013995504520108552,0.04856822010106682,0.008587607680318979,0.05628246074052843,0.30697674418604654,0.22325581395348837,0.9845468113265035,0.9961261759822911,0.9370370370370371,0.9981060606060606,0.0035087719298245615,0.036554048027826705,-0.0022789410010000425,0.02775507760152187,0.07092216707281956,0.09342652527618167,0.010849087748003191,0.09821698252257113,0.8260242776997216,0.9795494418243974,8.260242776997217,9.795494418243974,0.005518799868400094,0.043725489683851045,0.005518799868400094,0.043725489683851045,0.0037695457930007614,0.1069602813784978,0.00033716339953604457,0.03254779498449044,0.011423864557641005,0.05628246074052843,0.2813953488372093,0.3372093023255814,0.16970930232558137,0.2813953488372093,0.1511747061672256
1d_cnn,0.7713260064168392,0.7693239588967009,0.7002123195759324,10.910287040135517,0.1721014492753623,0.3581395348837209,0.22790697674418606,-0.01928140130718728,0.0867139571533162,860,430,0.7409362150477312,0.7948148537439083,0.7224770146024878,0.8018945375878852,-0.0030974228888671716,1.057376966759973,10.34343294035831,11.700721178739919,0.14645246058289538,0.20545454545454545,0.31627906976744186,0.39767441860465114,0.16970930232558137,0.2837209302325581,-0.04142097507357063,0.0013542185246858476,0.0732064783350945,0.09749521621357723,0.9853256979241231,0.9713672154617037,0.014492753623188406,-0.01928140130718728,0.0867139571533162,0.04120717741239462,1.0910287040135516,10.910287040135517,0.03442373950632729,0.03442373950632729,0.015627924387048464,0.0009639766114052997,0.056490057325010695,0.3581395348837209,0.22790697674418606,0.9716396761133603,0.9939839572192514,0.9285714285714286,0.9980237154150198,0.0036350602802215706,0.02491103202846975,-0.04142097507357063,0.0013542185246858476,0.07539242716137615,0.09748934395319157,0.018572385558574354,0.12697484083000687,1.0374513279438022,1.1552475243102398,10.374513279438025,11.5524752431024,0.024462307586932554,0.042700539517514034,0.024462307586932554,0.042700539517514034,0.0024015013648771445,0.047768038405502894,0.00027430482524745843,0.0177534833589193,0.01684456375272001,0.056490057325010695,0.3186046511627907,0.39767441860465114,0.17906976744186046,0.28377906976744177,0.16756882411934576
ar1_charge_ratio_likelihood_traditional,0.6555710962088197,0.6015035154137371,0.9320211333505402,8.673887634258236,0.17405063291139242,0.6325581395348837,0.18604651162790697,0.06702401146083314,0.10106212015555593,860,430,0.6409173111703244,0.6789817822059783,0.5812439156300703,0.6290560438074635,0.5750371041289747,1.3734454735141512,7.496517291933886,10.275324384734617,0.15060240963855423,0.19676644736842094,0.5976744186046512,0.6674418604651163,0.14418604651162792,0.23255813953488372,0.04730889784458463,0.09349238017742803,0.08583883396183775,0.11370300186682694,0.9891891891891892,0.9864864864864865,0.02531645569620253,0.06702401146083314,0.10106212015555593,0.049776838165601044,0.8673887634258235,8.673887634258236,0.002314630801828782,0.002314630801828782,0.10036496350364962,0.029014578150275278,0.1031686221580178,0.6325581395348837,0.18604651162790697,0.9686862244897958,1.0,0.976654761904762,0.9966442953020134,0.006289308176100629,0.044310852213174226,0.05200918478098338,0.09807953544582228,0.08833049405778282,0.11373405777707525,0.025997924001348226,0.06043338923066052,0.7631118961845733,1.0160557044400842,7.631118961845733,10.160557044400841,0.0010547576217505572,0.03326375463530809,0.0010547576217505572,0.03326375463530809,0.0640339021947701,0.15403249982303385,0.0019178840157602212,0.09543846182300907,0.031357092467990094,0.1031686221580178,0.5976744186046512,0.6674418604651163,0.14412790697674419,0.2302325581395349,0.18901734504339857
mlp,0.788926943650951,0.786322336398053,-1.3348893914883853,12.355088243758992,0.23578595317725753,0.30465116279069765,0.2651162790697674,0.0031972936424707436,0.10776078906687897,860,430,0.7385721485201723,0.8375983812272721,0.7439751216873987,0.8248624932395889,-1.8074563689298628,-0.891664881341816,11.76538204881286,12.957426808711961,0.2014388489208633,0.265625,0.25813953488372093,0.35837209302325557,0.2022674418604651,0.323313953488372,-0.010777428354682426,0.01692481172964485,0.0934368683838111,0.11976304221680903,0.9902331442974165,0.9692028985507246,0.020066889632107024,0.0031972936424707436,0.10776078906687897,0.15646149895210903,1.2355088243758994,12.355088243758992,0.020046236831936994,0.020046236831936994,0.023722627737226276,0.01319955325081016,0.04635017725503214,0.30465116279069765,0.2651162790697674,0.9790134803921569,0.9965211158732076,0.9301470588235294,0.9943560606060606,0.01020580253295425,0.028395673726904005,-0.01085314944324536,0.01692481172964485,0.09298140258527916,0.119290660297281,0.01944111184330112,0.1922465766035178,1.162659155705674,1.295742680871196,11.626591557056742,12.957426808711961,0.00026578168922852113,0.047114140568834645,0.00026578168922852113,0.047114140568834645,0.002326523527522565,0.06034027862176526,0.0006363367458110192,0.023661715023249336,0.006901108788394542,0.04635017725503214,0.2534883720930233,0.37209302325581395,0.1930232558139535,0.3326162790697674,0.1936175284097417
tiny_sequence_transformer,0.7474426196527686,0.7567009194159005,-15.33579404259691,14.55012544782905,0.5197628458498024,0.4116279069767442,0.1883720930232558,0.0027197580624438353,0.10607117979563442,860,430,0.7210437053767234,0.7724822101409439,0.7204867495943753,0.7801914548404543,-16.453876494699422,-13.514726698008797,14.079995645092772,15.044476033017752,0.49,0.5468190153759346,0.3697674418604651,0.4441860465116279,0.1372093023255814,0.2441860465116279,-0.012712641246371588,0.022446545065578843,0.09776639613602794,0.11662498679565675,0.983667847304211,0.9642857142857143,0.02766798418972332,0.0027197580624438353,0.10607117979563442,0.07604946692929813,1.455012544782905,14.55012544782905,0.0033624115278397316,0.0033624115278397316,0.006176305446378455,0.04229802899920679,0.072037874381722,0.4116279069767442,0.1883720930232558,0.9771428571428571,0.9915442812639074,0.9190860913641343,0.9892241379310345,0.0199203187250996,0.041353383458646614,-0.015591795126801459,0.022258582253568162,0.09763994002764294,0.11903437916138646,0.0,0.08916453603573866,1.4008583724804693,1.5052850124436363,14.008583724804692,15.052850124436365,0.0017358200476563475,0.04775178956981637,0.0017358200476563475,0.04775178956981637,0.0013207918395093915,0.04786195170147747,0.015040978825098455,0.07664466737492436,0.010883746616576814,0.072037874381722,0.3697674418604651,0.44651162790697674,0.13953488372093023,0.25116279069767444,0.20240387191250442
