method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7770537525648205,0.7851541373715523,-0.1750572118894489,10.262932223255383,0.13333333333333333,0.3023255813953488,0.2441860465116279,-0.03594491436992385,0.09436751491757692,172,86
1d_cnn,60,0.797686989547308,0.7909680908599243,1.3759732355297638,12.046525334095119,0.22727272727272727,0.36046511627906974,0.2441860465116279,0.008325581819126262,0.09532592683077745,172,86
1d_cnn,62,0.7187515142889674,0.6863169280692266,0.32645298689604196,10.993954742275395,0.1568627450980392,0.4069767441860465,0.32558139534883723,-0.00851898193359375,0.0838973964483544,172,86
1d_cnn,64,0.7958109391375028,0.775689561925365,0.8631522762829746,9.899755629977188,0.1568627450980392,0.4069767441860465,0.12790697674418605,-0.04816447550588443,0.07747330058151744,172,86
1d_cnn,65,0.7972833850850726,0.8126014061654948,0.09212542838954008,11.359114104112226,0.1864406779661017,0.313953488372093,0.19767441860465115,-0.02509037338087325,0.06752393064539255,172,86
ar1_charge_ratio_likelihood_traditional,58,0.633937166726802,0.5634126554894537,1.1226435415434732,10.075184194987266,0.17857142857142858,0.6744186046511628,0.20930232558139536,0.045986669531290034,0.07256261369881149,172,86
ar1_charge_ratio_likelihood_traditional,60,0.652874141849489,0.6202001081665764,0.689116903222402,8.384214281507628,0.22413793103448276,0.6627906976744186,0.12790697674418605,0.14528678263709913,0.10138144767748831,172,86
ar1_charge_ratio_likelihood_traditional,62,0.6594433369822008,0.5973499188750676,1.7338180825431504,6.805421384457706,0.1724137931034483,0.6627906976744186,0.18604651162790697,0.07347525294707143,0.09809700266610358,172,86
ar1_charge_ratio_likelihood_traditional,64,0.7008559904400641,0.6452812330989725,0.5637139139601643,7.757231913410564,0.125,0.5813953488372093,0.13953488372093023,0.04211816047908133,0.08810829516417928,172,86
ar1_charge_ratio_likelihood_traditional,65,0.6625284421215695,0.594983775013521,1.3792669839252092,9.688622536325745,0.18055555555555555,0.5813953488372093,0.26744186046511625,0.08775579725807933,0.08112668958728642,172,86
gradient_boosted_trees,58,0.8034326032146306,0.7713628988642509,-0.4461684503172325,7.066153887694992,0.075,0.3023255813953488,0.2441860465116279,-0.014757537755043876,0.08211584733325081,172,86
gradient_boosted_trees,60,0.8310576189043426,0.8113845321795565,0.8245622288242016,9.730554090447523,0.1721311475409836,0.29069767441860467,0.27906976744186046,0.03624217090147614,0.06949071634526913,172,86
gradient_boosted_trees,62,0.7797150700170482,0.7587885343428881,-0.17175311256669712,6.924064153051236,0.1,0.36046511627906974,0.27906976744186046,0.006562454247871278,0.05821207257731252,172,86
gradient_boosted_trees,64,0.8428132410278963,0.821254732287723,-0.23036429677680825,6.593660215925778,0.07547169811320754,0.38372093023255816,0.12790697674418605,-0.011222139491104687,0.06253605707129728,172,86
gradient_boosted_trees,65,0.8595872547569609,0.8496484586262845,-1.5031954380016899,9.750298035658348,0.13709677419354838,0.27906976744186046,0.1744186046511628,-0.015513655019141306,0.07090693926117017,172,86
mlp,58,0.7767592684215288,0.7779881016765818,-0.9978658796423323,12.38719120638666,0.21875,0.2558139534883721,0.36046511627906974,-0.015951523830006153,0.10715283808660242,172,86
mlp,60,0.835022420770107,0.8209843158464034,-1.9264099008992952,12.945258640553545,0.2857142857142857,0.26744186046511625,0.2558139534883721,0.030398653425025984,0.10231036101989698,172,86
mlp,62,0.6872571046030596,0.6964575446187128,-0.4933518305343476,12.508658221889565,0.19298245614035087,0.3372093023255814,0.3372093023255814,-0.0038763195662878842,0.11437074623352342,172,86
mlp,64,0.8188444775086239,0.7963764196863169,-2.0002800932734566,11.079656358511855,0.2,0.4186046511627907,0.1511627906976744,0.007352756605314058,0.08058013138352964,172,86
mlp,65,0.8512288796007665,0.8441049215792321,-1.2076180767119782,13.052415688889656,0.2692307692307692,0.2441860465116279,0.22093023255813954,-0.010777428354682426,0.11306207795442698,172,86
pedestal_memory_fusion_new,58,0.787842382093211,0.7671714440237967,-0.23349691117997562,6.597584210417514,0.07627118644067797,0.313953488372093,0.27906976744186046,-0.01689314550911872,0.07251500700315491,172,86
pedestal_memory_fusion_new,60,0.838684506029552,0.8196322336398053,0.2296854659417491,8.006168505134418,0.13709677419354838,0.27906976744186046,0.19767441860465115,0.041052088324032496,0.06992312477260562,172,86
pedestal_memory_fusion_new,62,0.786598697972769,0.7644672796106003,-0.2567684967815609,6.980356438432699,0.12280701754385964,0.3372093023255814,0.23255813953488372,0.004627906662903757,0.07600820010704823,172,86
pedestal_memory_fusion_new,64,0.8517432921785195,0.8290968090859925,-0.6741767148858457,6.953094146406887,0.09433962264150944,0.38372093023255816,0.13953488372093023,0.006365954072902788,0.06344148671713198,172,86
pedestal_memory_fusion_new,65,0.8724583568493265,0.8623580313683072,-1.4608780701555935,8.319824863567188,0.11904761904761904,0.26744186046511625,0.1744186046511628,-0.011355089283624513,0.06905416549598328,172,86
