n,unsafe_rate,auc,average_precision,brier,ece,pass_coverage_at_risk10,unsafe_rate_at_risk10,charge_res68_at_risk10,timing_sigma68_at_risk10,auc_ci95,average_precision_ci95,brier_ci95,ece_ci95,pass_coverage_at_risk10_ci95,unsafe_rate_at_risk10_ci95,charge_res68_at_risk10_ci95,timing_sigma68_at_risk10_ci95,method,family,split
125096,0.8239751870563408,0.999805972817461,0.9999606190323305,0.0016779116560001273,0.001259302774145512,0.17690413762230606,0.00858563036601898,1.1049890965054014,0.8246443442987313,"[0.9996363134319489, 0.9998944147502445]","[0.9999401919272463, 0.9999745332425785]","[0.0010057325894396465, 0.002659213694568593]","[0.0005993886223126766, 0.002289455785757392]","[0.1441724314032241, 0.21384866057404706]","[0.003905446321865083, 0.01707327376586452]","[1.0448912869152045, 1.1974539251580638]","[0.7704483505452212, 0.918420497085396]",mlp,nn,train_non_sample_ii_runs_eval_sample_ii_analysis_runs
125096,0.8239751870563408,0.9998774541162874,0.9999768229973052,0.00169079150574221,0.002480584063532333,0.17612873313295388,0.00771569917850497,1.1000081645927595,0.8234433022979477,"[0.9998372183860208, 0.9999210376069412]","[0.9999712317767488, 0.9999828349290024]","[0.0008819095574157756, 0.002654600947594115]","[0.001830815763151143, 0.00358775340898764]","[0.14984202414909972, 0.2132542063432083]","[0.0026968919380651385, 0.015399502227596527]","[1.0383348183080336, 1.1717697069790003]","[0.7702009367978562, 0.9131616800227569]",gradient_boosted_trees,ml,train_non_sample_ii_runs_eval_sample_ii_analysis_runs
125096,0.8239751870563408,0.9994986358574816,0.9999031281267485,0.0017171579419785641,0.0015958966277441402,0.17707200869732045,0.008622635546927904,1.1060970566443364,0.8248663055965793,"[0.9991013217037881, 0.99976331471666]","[0.9998464508161296, 0.9999437730090771]","[0.0010448589893186859, 0.0027069952454477956]","[0.0008520496445747458, 0.002623236059845815]","[0.14553234850874416, 0.2143371850908329]","[0.004020675974662019, 0.016549165782612115]","[1.0542591839414401, 1.1907623910231084]","[0.7710455500265458, 0.9177446530795166]",ridge,ml,train_non_sample_ii_runs_eval_sample_ii_analysis_runs
125096,0.8239751870563408,0.9997082631092306,0.99994085407964,0.018300045236529297,0.09515405439275673,0.09356813966873441,0.0005126014523707817,0.8544412226147611,0.8222359373660755,"[0.9995213399458575, 0.9998111124927945]","[0.9999176422263694, 0.9999573839580599]","[0.0157459331451039, 0.020234980861923924]","[0.08643719014505563, 0.10216944056372886]","[0.07238119987176654, 0.11449898387895178]","[0.00017955893306109835, 0.0008141335222254411]","[0.7548235643451525, 0.9471759509180776]","[0.7383571278686407, 1.04061316472347]",action_prior_residual_cnn_new_arch,new_architecture,train_non_sample_ii_runs_eval_sample_ii_analysis_runs
125096,0.8239751870563408,0.9996873809221445,0.9999268305891356,0.02710254174518138,0.11070959484659558,0.14894960670205282,0.0031127569366178284,1.0085234143812658,0.8004956365965973,"[0.9995435505597233, 0.9997902385767384]","[0.9998994778231768, 0.9999478899893514]","[0.019636056169280585, 0.03219893270612079]","[0.08814587000947602, 0.12535464061566143]","[0.11872356182733386, 0.18848672541652953]","[0.0013116288940032792, 0.0059127669900285035]","[0.9596895351912408, 1.067602153687619]","[0.7443559457556553, 0.8783225256736882]",empirical_bayes_action_table,traditional,train_non_sample_ii_runs_eval_sample_ii_analysis_runs
125096,0.8239751870563408,0.8884986198732262,0.9697912847577169,0.10647100706126292,0.1481523068336279,0.0,,,,"[0.8762658006152866, 0.9012384268642758]","[0.9632432878114241, 0.9753081907606416]","[0.0944745539544087, 0.11891849930481169]","[0.11663848279674013, 0.18742010077486004]","[0.0, 0.0]","[None, None]","[None, None]","[None, None]",1d_cnn,nn,train_non_sample_ii_runs_eval_sample_ii_analysis_runs
