g4_entry,primary_pdg,primary_ekin_mev,primary_time_ns,truth_stave,truth_layer,pid_label,pid_name,dominant_pdg,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_track_length_sum_mm
25022,2212,163.31719129229177,0.0,B8,6,0,proton,2212,54.74134618116905,17.79454593861594,7.0551675774347835,7.53116428866572,4,4,470.75168428662994
1281,2212,56.327349137852366,0.0,B4,2,1,deuteron,1000010020,60.482203312135326,37.94388020517104,10.33515271154051,10.594868288052336,2,2,226.00257497976287
11447,2212,118.3629961999385,0.0,B2,0,1,deuteron,1000010020,51.80879747348387,51.80879747348387,14.042141535869412,14.042141535869414,1,1,111.6730451562509
23036,2212,89.67509338671682,0.0,B2,0,1,deuteron,1000010020,52.143402990984804,52.143402990984804,11.824614247842892,11.824614247842892,1,1,108.70286797820108
17276,2212,165.0359796011877,0.0,B8,6,0,proton,2212,55.10149722630413,18.23365356185883,7.01341478751916,7.488616805772291,4,4,470.55713314693224
3139,2212,65.70468661238218,0.0,B4,2,1,deuteron,1000010020,77.80265549587935,54.15812013129743,10.59388635864184,10.895592884109176,2,2,223.54163659298138
14593,2212,119.62875822574934,0.0,B2,0,1,deuteron,1000010020,57.92962235636933,57.92962235636933,14.285141499526981,14.285141499526981,1,1,111.29203378865277
203,2212,74.6979853721174,0.0,B2,0,0,proton,2212,38.88887108212659,38.88887108212659,10.7377545412511,10.7377545412511,1,1,110.322417904888
8000,2212,83.87204146586095,0.0,B2,0,1,deuteron,1000010020,80.18394151326285,41.305992762341376,9.571029079942443,10.585248353469522,3,1,218.53727919357854
24088,2212,146.8845384787365,0.0,B2,0,1,deuteron,1000010020,107.89827382574364,37.99882133915353,7.295492736292672,11.661809488789421,5,4,575.0940456528225
10026,2212,140.7666254574687,0.0,B6,4,0,proton,2212,54.86927499733024,25.211662402645747,7.467814036459328,7.8463786763357035,3,3,343.1159532472631
17022,2212,165.18035936734668,0.0,B8,6,0,proton,2212,55.69746575800627,17.973336341469015,7.011704744795176,7.478853112438245,4,4,471.4623158024283
12415,2212,75.36716641731607,0.0,B2,0,1,deuteron,1000010020,64.42530843373206,34.13644650045725,10.378836335824632,10.790320263559192,2,1,219.7420812248023
20726,2212,111.53633980272137,0.0,B2,0,1,deuteron,1000010020,44.109997616532645,44.109997616532645,13.432044503110953,13.432044503110955,1,1,110.68604719631477
9904,2212,126.02858671921867,0.0,B2,0,0,proton,2212,53.08805294110762,45.74573898315431,7.915797350376498,7.945777783813814,4,1,112.28675486702494
22078,2212,127.67543551789021,0.0,B6,4,0,proton,2212,55.38613164758923,25.912318181304485,7.868313015034695,8.258376145231658,3,3,349.28970860937125
22026,2212,144.20952221403897,0.0,B2,0,1,deuteron,1000010020,103.68255594755031,39.824796692257536,7.3540963655760745,11.888645446905747,5,4,575.27165908892
28522,2212,84.77289880520513,0.0,B2,0,1,deuteron,1000010020,67.25747675296586,41.88063096490639,9.625202886732525,10.840643407936355,5,1,218.7535448102956
11248,2212,139.20619330250042,0.0,B6,4,0,proton,2212,59.49121651293014,23.724182960394828,7.518181209680464,7.9280461693361515,4,3,344.06036919421047
2924,2212,64.85140977013936,0.0,B4,2,1,deuteron,1000010020,109.04867572294845,61.300268639827834,10.644444989314959,11.467745318403495,3,2,336.7553660702466
25681,2212,142.06955796212821,0.0,B6,4,0,proton,2212,52.20136126395761,23.616062115509905,7.368288332513072,7.733079289261752,3,3,340.7667037511462
14744,2212,104.181568741134,0.0,B4,2,0,proton,2212,100.12273544952082,43.779741007395096,8.762085449792878,10.479508816016061,3,2,336.66603436651087
15032,2212,106.52333103575559,0.0,B4,2,0,proton,2212,84.04344933068954,23.201885814995784,8.539827228365914,10.963499953407487,8,2,338.90873259761605
23833,2212,60.21453740974938,0.0,B2,0,1,deuteron,1000010020,59.2442356048665,22.41028899418928,10.44013460165677,10.82587195469352,10,3,225.32353899301322
20083,2212,63.21908213419092,0.0,B4,2,1,deuteron,1000010020,66.63395418294095,43.221507673793205,10.474563345164075,10.74917566535468,2,2,224.04941635993484
513,2212,150.22645940007752,0.0,B8,6,0,proton,2212,83.71510683334091,37.019611511267044,7.196236957472741,7.816412250521447,4,4,463.10168864179457
8178,2212,64.66896366557386,0.0,B4,2,1,deuteron,1000010020,74.18550751067869,50.10778739745281,10.68945740516035,10.982293810341726,3,2,226.27486788410135
7675,2212,158.53129553797416,0.0,B8,6,0,proton,2212,65.66577839252733,24.017923356535153,7.096553187176384,7.647291232172871,4,4,344.8064510159369
444,2212,86.5466071739783,0.0,B2,0,1,deuteron,1000010020,81.5041576005907,45.65745764538895,9.510563103619546,10.719085481350904,2,1,218.72583951052832
26044,2212,166.87932895495794,0.0,B6,4,0,proton,2212,57.844886767164894,13.675108244185976,6.984401130244401,7.510580899323265,8,4,472.2757888541089
22390,2212,150.3764246673293,0.0,B4,2,0,proton,2212,101.83744963141078,46.7758654208658,7.220130716416251,7.43144743852758,6,2,115.03033929007792
6385,2212,165.73172875861138,0.0,B8,6,0,proton,2212,56.94698977299862,19.249414472611193,7.000530925221253,7.479896454351536,4,4,471.2300078417381
4403,2212,58.95516516675115,0.0,B4,2,1,deuteron,1000010020,61.53415664057195,39.06102663523166,10.446616393552162,10.711801526289026,2,2,226.37615608082098
19864,2212,83.65477707347917,0.0,B2,0,0,proton,2212,88.37875457479592,45.34534863693184,9.837340809386331,10.65474427646882,2,1,218.92264172384176
28889,2212,132.40067660921093,0.0,B6,4,0,proton,2212,51.36380353146302,22.49941904073579,7.689435542676909,8.04883077651694,3,3,346.8908792582639
19433,2212,108.68055505201023,0.0,B2,0,1,deuteron,1000010020,20.353575681179642,10.78038200736156,13.07333400261223,13.111463641548063,3,1,109.91148530638058
10983,2212,160.29516489323225,0.0,B8,6,0,proton,2212,54.82414254746064,18.413033485040938,7.02511467003525,7.5038455271426825,4,4,466.7517138482768
29030,2212,166.67110084220744,0.0,B8,6,0,proton,2212,55.57195402706168,17.666034316735175,7.037494439630999,7.50975143862877,4,4,473.7135802935687
4177,2212,105.1327716029007,0.0,B4,2,0,proton,2212,100.6594213352955,45.02238207921342,8.660779109529756,10.374984162349792,3,2,335.6866769183014
11299,2212,106.19791200515806,0.0,B4,2,0,proton,2212,99.70959360086621,43.98411195978284,8.706016194759728,10.464537722080006,3,2,337.8187393693448
20223,2212,152.2107848491061,0.0,B8,6,0,proton,2212,91.4501061105715,47.64332806657097,7.138977276694799,7.78708106443138,4,4,462.3102871866523
1925,2212,108.99444818070258,0.0,B2,0,1,deuteron,1000010020,53.290656213963075,39.93908920076208,8.450465744616535,11.841568205748892,2,1,223.1313928814011
12912,2212,70.7364899536655,0.0,B2,0,0,proton,2212,76.02386560936081,43.61291483889863,10.8424884858658,10.87687473154058,2,1,220.56242844979795
25331,2212,105.47758438089241,0.0,B4,2,0,proton,2212,101.79924612420301,46.24499509169375,8.688426500019121,10.329807677810784,3,2,337.15960208076075
1976,2212,107.52836123247125,0.0,B4,2,0,proton,2212,110.50984125802178,40.87823579169121,8.641422923375444,10.36823982300497,5,2,338.25443942819936
11621,2212,62.21714986300141,0.0,B4,2,1,deuteron,1000010020,66.33160863591932,26.200931913271916,10.566213512569059,10.847164739079574,6,2,225.37043713482666
21149,2212,63.528653460786884,0.0,B4,2,1,deuteron,1000010020,70.80199710584974,47.32134427961769,10.552368498202965,10.83694678106679,2,2,224.89831449168196
16158,2212,133.66793144077542,0.0,B6,4,0,proton,2212,65.98295753619604,21.751465145292336,7.657429848894102,8.197993357298312,4,4,469.49781613748775
21983,2212,84.47850094024147,0.0,B2,0,1,deuteron,1000010020,41.65487046632584,41.65487046632584,11.525672796233145,11.525672796233145,1,1,109.00651962672084
6204,2212,169.53975929696185,0.0,B2,0,0,proton,2212,11.356411149158571,11.356411149158571,7.019196916005405,7.019196916005405,1,1,113.54594132947
5986,2212,74.75312330862728,0.0,B2,0,1,deuteron,1000010020,61.26348144828637,33.842313631422435,10.056307175375961,10.596639726292874,3,1,219.6356544800243
16382,2212,96.10774472490311,0.0,B2,0,1,deuteron,1000010020,120.53480544352777,60.32734618177374,8.867180980669652,10.664187624197758,3,2,334.27305583761853
376,2212,141.69166088682712,0.0,B6,4,0,proton,2212,52.557074429154625,23.688801565151614,7.428675618706066,7.7963733231631025,3,3,343.5859444796543
12747,2212,57.2908778928262,0.0,B4,2,1,deuteron,1000010020,61.15828135694314,38.824116549021184,10.390312999896206,10.655029902318752,2,2,226.34585465301194
9264,2212,112.65246952426365,0.0,B2,0,1,deuteron,1000010020,43.29373009423168,43.29373009423168,13.279412481047295,13.279412481047295,1,1,110.40784309693588
27858,2212,65.57104053310266,0.0,B4,2,1,deuteron,1000010020,82.9299969422378,57.44292528284328,10.605641627338622,10.916361396467737,3,2,223.57422598282784
29887,2212,104.5257205366141,0.0,B2,0,1,deuteron,1000010020,56.17635816574867,36.959560506622445,8.641474533329896,11.318895513505186,3,1,220.60853088547643
5742,2212,133.24638652549183,0.0,B6,4,0,proton,2212,54.45211309700626,22.89705250329402,7.635674483662432,8.030099850337837,4,4,468.97631546492335
17918,2212,167.64740891561434,0.0,B8,6,0,proton,2212,55.23113598944569,17.31466322861426,7.0015138722871,7.46577113638625,4,4,473.75925358235247
10965,2212,112.71814798219444,0.0,B2,0,1,deuteron,1000010020,42.93242176033388,42.93242176033388,13.30885344046662,13.30885344046662,1,1,110.77316718303499
21677,2212,107.31132078402139,0.0,B2,0,1,deuteron,1000010020,39.32556802909896,39.32556802909896,13.028347327864491,13.028347327864491,1,1,110.43434269526331
6341,2212,133.1692539497392,0.0,B6,4,0,proton,2212,60.15593150256437,22.16909939697377,7.64563224137056,8.137674259912506,4,4,467.82954297852586
15224,2212,67.88074219569148,0.0,B2,0,0,proton,2212,52.66316901115368,28.317321529497008,10.720108430932129,10.771335219665154,2,1,221.68662612943228
5949,2212,148.78868100767235,0.0,B8,6,0,proton,2212,77.49434761934491,30.411420103124154,7.222467938203162,7.821887079623577,4,4,461.71525864427394
13244,2212,96.2166292277868,0.0,B2,0,1,deuteron,1000010020,115.6005946765714,57.152593961276494,8.940509349778772,10.799465114885097,3,2,333.64110757849426
5139,2212,138.10707462002966,0.0,B8,6,0,proton,2212,76.20235656218779,28.32516497926841,7.494106268582878,8.097526176008536,4,4,466.3445964430024
1252,2212,103.82368177844623,0.0,B4,2,0,proton,2212,99.13583909560485,43.47960635358496,8.616475057203143,10.249516288262301,5,2,346.0254358578429
12491,2212,66.22618209251388,0.0,B4,2,1,deuteron,1000010020,73.28454252769846,50.26412584365574,10.650317008891031,10.944586563435788,2,2,225.11651280157093
26737,2212,137.17728873526963,0.0,B6,4,0,proton,2212,53.542416404032075,24.101081831950946,7.562452626094831,7.93963845947391,4,3,346.01580826672205
20404,2212,54.89879847060039,0.0,B2,0,1,deuteron,1000010020,30.879386783845497,21.462007851559406,10.37320917283905,10.43049690073721,3,1,112.23331101744265
18295,2212,146.41991663588414,0.0,B2,0,1,deuteron,1000010020,105.07597886126473,35.68760566141944,7.325513144752318,11.754862710243692,5,4,575.9326898181079
8472,2212,154.5511476976835,0.0,B4,2,0,proton,2212,26.48016785992523,13.830996174329298,7.12217893052769,7.290071274626097,3,3,341.48856439461525
20244,2212,107.81385514564579,0.0,B2,0,1,deuteron,1000010020,73.01736315062121,37.40347370791883,8.362231467168368,10.781238960691244,3,2,337.5607884247663
12425,2212,89.16710226589635,0.0,B2,0,1,deuteron,1000010020,80.05416300102601,51.24112414061692,9.260652424014745,10.90055594613804,2,1,218.63018652938442
24688,2212,102.93968512744455,0.0,B2,0,1,deuteron,1000010020,67.82765100600139,48.142881148127074,8.754056449340906,11.681637114900582,2,1,221.12605513963726
15720,2212,56.65334017515458,0.0,B4,2,1,deuteron,1000010020,61.18546722090454,37.8169270194981,10.338768963316081,10.59452914148152,2,2,225.9044601058734
25733,2212,137.83662417134366,0.0,B4,2,0,proton,2212,76.10740892046874,37.78515720748858,7.49202657711048,7.746934908608137,3,2,226.06165590961146
19274,2212,63.425728429932626,0.0,B2,0,0,proton,2212,68.54670704694229,28.92216359203644,10.59198948522161,10.710398202992188,5,1,111.27248767154141
16555,2212,58.38610414502474,0.0,B2,0,1,deuteron,1000010020,37.45021148430994,22.542217679400217,10.492168351943217,10.667011428514959,6,2,227.38161768312224
13258,2212,100.58528366850584,0.0,B4,2,0,proton,2212,63.02277120580913,45.185108284622935,8.758181738921678,9.020766283004118,2,2,225.1613721366428
29830,2212,106.80482097934986,0.0,B2,0,1,deuteron,1000010020,50.774594808591445,15.956370286455662,13.0674415330025,13.14690318723876,5,1,110.69473824195286
11335,2212,119.57530618246707,0.0,B2,0,1,deuteron,1000010020,52.450866631054836,52.450866631054836,14.16409260011703,14.16409260011703,1,1,112.00150820668031
1721,2212,168.89192591284962,0.0,B6,4,0,proton,2212,35.35579717038881,13.224791984417937,7.024889647905744,7.3114152747966665,3,3,351.5605163814182
7438,2212,144.12255759641045,0.0,B6,4,0,proton,2212,67.72585895844912,21.06558197942331,7.35347434224619,7.893808072811181,4,4,463.96507360734824
29205,2212,143.53394492252144,0.0,B6,4,0,proton,2212,58.53176053482617,22.298722783478066,7.313312276413357,7.781309426842797,4,4,460.9457981596151
13619,2212,52.1397409241727,0.0,B2,0,1,deuteron,1000010020,22.711820065444478,22.711820065444478,10.306000969221163,10.306000969221163,1,1,112.44699850993939
2536,2212,154.56151492509508,0.0,B8,6,0,proton,2212,83.42415367835565,24.04283853220561,7.103185626443862,7.754496945031535,8,4,462.4785692655705
22431,2212,157.66941743594683,0.0,B8,6,0,proton,2212,86.59692814817282,42.87397825346484,7.107054322906343,7.740475797267902,5,4,465.7271601738626
23779,2212,166.81644848514338,0.0,B8,6,0,proton,2212,55.88260349307917,18.849530577331713,6.998245857122358,7.481969968981901,4,4,472.8010338838941
21874,2212,96.69619269808763,0.0,B2,0,1,deuteron,1000010020,80.04331573085894,56.57620336461201,8.977669653921275,11.419019993459033,2,1,219.52446935436438
18407,2212,54.15652303229517,0.0,B4,2,1,deuteron,1000010020,57.190568685326994,35.58587113961574,10.308441780561251,10.562280366744247,2,2,227.17771916547804
18730,2212,161.2878763644471,0.0,B8,6,0,proton,2212,57.82611287390949,19.237614147032126,7.015384220766463,7.4966337683992945,4,4,467.1934952918774
25993,2212,66.16116913324271,0.0,B4,2,1,deuteron,1000010020,112.29402031827,52.673489690466475,10.688617042656862,11.146080438656982,3,2,336.5089095421366
20831,2212,120.71508027957856,0.0,B2,0,1,deuteron,1000010020,65.32826236753166,65.32826236753166,14.484885701019614,14.484885701019614,1,1,111.922731034794
7120,2212,161.7018950344623,0.0,B8,6,0,proton,2212,56.14274768565457,19.018946323790896,7.007634485753012,7.492823445364439,4,4,466.3656064565959
26852,2212,132.67664761088207,0.0,B6,4,0,proton,2212,52.56602838355947,23.291147955299856,7.635187203070354,8.002631626058886,4,3,344.53621448326925
16583,2212,57.47424983537009,0.0,B4,2,1,deuteron,1000010020,61.63519726026092,38.87741425435894,10.379470911276348,10.641137407443592,2,2,226.15214528171444
2310,2212,166.90346197257145,0.0,B8,6,0,proton,2212,54.68506014518307,18.3791771038999,6.980090764414005,7.456833058495876,4,4,471.59714433624816
2672,2212,92.52307869188682,0.0,B2,0,1,deuteron,1000010020,83.47082398719068,59.438333965573484,9.056184032925453,11.131419226105034,2,1,219.00714029502743
2977,2212,120.60002442496896,0.0,B2,0,1,deuteron,1000010020,59.369978150980046,59.369978150980046,14.208651283584967,14.208651283584967,1,1,111.0748328153093
5612,2212,142.1516703481354,0.0,B6,4,0,proton,2212,52.377926096878305,23.948168987908485,7.385066533279331,7.758564248016869,3,3,341.69691491897765
16640,2212,111.50436634593207,0.0,B2,0,1,deuteron,1000010020,41.39538782273811,41.39538782273811,13.302504933690356,13.302504933690356,1,1,110.78401426150114
24155,2212,75.83947492863781,0.0,B2,0,1,deuteron,1000010020,59.10104490577099,34.33018124714271,9.972660326927112,10.629851420189551,2,1,219.4752082819083
17118,2212,147.1499623559714,0.0,B8,6,0,proton,2212,109.98673505972475,25.03905566437946,7.287919051963912,11.585956627916469,7,4,575.2914181623024
27021,2212,114.0087755493355,0.0,B2,0,1,deuteron,1000010020,47.61799311679637,47.61799311679637,13.773512612864781,13.77351261286478,1,1,111.17500302573504
5291,2212,120.4679685323716,0.0,B2,0,1,deuteron,1000010020,65.95334547096127,65.95334547096127,14.37073050589259,14.37073050589259,1,1,111.54698129139987
5166,2212,163.50796820831874,0.0,B8,6,0,proton,2212,54.343858920593064,17.7625285244541,7.00012237752298,7.472481387779579,4,4,467.9175580833781
13262,2212,134.19363618134716,0.0,B6,4,0,proton,2212,64.62771167260887,21.657914618560245,7.647279634560322,8.169173719494284,4,4,468.40811687173596
20519,2212,154.40662607232045,0.0,B8,6,0,proton,2212,82.97500721873041,40.169573095244445,7.138908319465405,7.763012050427507,4,4,463.84495939345015
24230,2212,157.34500513132986,0.0,B8,6,0,proton,2212,77.33967095985821,33.66632870991442,7.054683073157309,7.643277890039469,4,4,463.13418448961613
25778,2212,81.77367418770301,0.0,B2,0,0,proton,2212,86.57416922280393,47.98810705856784,9.616914455254243,10.38244437821252,3,1,218.656004497676
17677,2212,169.0730785735047,0.0,B4,2,0,proton,2212,22.153002579027323,10.940089109271895,7.009268714251465,7.1530588814029095,3,3,350.1678562208864
2034,2212,62.59171643024571,0.0,B2,0,1,deuteron,1000010020,65.37655538343328,23.287936477773002,10.512494671440981,10.822195234644367,7,2,224.98578786857513
27533,2212,142.17826310695227,0.0,B6,4,0,proton,2212,51.7103460878708,22.774628554380524,7.3356737099145235,7.695851298835362,3,3,340.4724859963422
8426,2212,115.40337822460252,0.0,B2,0,1,deuteron,1000010020,45.3860156319924,45.3860156319924,13.678288499721099,13.6782884997211,1,1,111.49109461256128
29136,2212,144.37652890567787,0.0,B6,4,0,proton,2212,60.355054593269216,22.29729733605512,7.353533054672047,7.834510714964945,4,4,463.1600550000664
5719,2212,117.39079116253882,0.0,B2,0,1,deuteron,1000010020,48.78939498565694,48.67596775962363,13.847958327501022,13.84833871158871,2,1,111.15349989395662
22527,2212,85.86483881832991,0.0,B2,0,1,deuteron,1000010020,71.96356048780298,42.69672661268513,9.299367631461953,10.646796119967362,2,1,218.40394555313196
