window_mask,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
full_18_samples,1d_cnn,0.6542379428080788,0.6869943289224952,0.5282859848484849,0.0,0.0,0.5,-0.43062973434662144,19.05009439245029,0.4666666666666667,0.15217391304347827,0.6173913043478261,-0.07714277992097254,0.11341832153785228,460,230,0.6181655873954344,0.7123860231213605,0.6465444234404536,0.7262069943289226,0.4809322043257993,0.5740296080618631,0.0,0.0,0.0,0.0,0.5,0.5,-3.4508811720081978,4.949178926826541,18.057897417311604,19.672317038522745,0.44022099646694063,0.4947089947089947,0.10869565217391304,0.18695652173913044,0.5391304347826087,0.6956521739130435,-0.08198806465197805,-0.06925903961207473,0.09549721157963234,0.12610188432509958
full_18_samples,compact_sequence_residual,0.7997683881838334,0.7951039697542532,0.8995265151515152,0.9318181818181818,0.7649253731343284,0.834659090909091,-0.7955115356745823,9.191239787678668,0.16374269005847952,0.2565217391304348,0.30869565217391304,-0.02245929440200098,0.08949948726096336,460,230,0.762518730693725,0.8336953218106147,0.7640264650283554,0.8234040642722117,0.8765071733821735,0.9258318209316395,0.9077944988479262,0.9502262443438914,0.706766917293233,0.8222222222222222,0.805212148962149,0.8668273593466425,-1.5765176669737624,-0.11903075392651452,8.737150019624314,9.803956237735935,0.14792899408284024,0.1845349917423617,0.23043478260869565,0.2782608695652174,0.2956521739130435,0.3217391304347826,-0.029564705968257058,-0.01919510576467858,0.08241890814237655,0.095430597459801
full_18_samples,gradient_boosted_trees,0.7417378080572756,0.7748582230623818,0.8904166666666666,0.9181818181818182,0.7593984962406015,0.8257575757575757,-0.3794201278455622,7.870450417265419,0.12264150943396226,0.30869565217391304,0.2782608695652174,-0.04335035900138587,0.07016640342149244,460,230,0.7138191629502537,0.7850876991413303,0.7547826086956522,0.7944990548204159,0.8701216522169392,0.9200317604355718,0.8962264150943396,0.948051948051948,0.7141488779419815,0.8132410380080188,0.7991010895589771,0.8550741076830006,-1.8536408176347576,0.4664716004188918,7.307192309759823,8.102636839117803,0.10333064516129033,0.13522012578616352,0.2607608695652174,0.3521739130434783,0.21717391304347827,0.3391304347826087,-0.048675227371534256,-0.02779305740558535,0.054360076798490226,0.08424122178550952
full_18_samples,mlp,0.7057223228666819,0.7569565217391304,0.7765340909090911,0.7181818181818181,0.7214611872146118,0.7320075757575757,-0.047327018143445976,14.375343531888285,0.29276315789473684,0.3391304347826087,0.30434782608695654,-0.07083495560513223,0.12247199480416303,460,230,0.6529862855364921,0.7652796816132915,0.7115122873345936,0.7982986767485822,0.7631254855150722,0.790794979079498,0.6813572751594978,0.7658523908523909,0.682232370433305,0.7623318385650224,0.7013712267070453,0.7673461049284579,-1.1096138069098223,1.2224584409696504,12.85050015008041,15.627318364305683,0.2625,0.32054195804195806,0.2782608695652174,0.4,0.25630434782608696,0.34782608695652173,-0.102962404396853,-0.05092803130137565,0.1013326531479263,0.15041048496570963
full_18_samples,ridge,0.7325087049018028,0.7635727788279774,0.7886553030303031,0.6772727272727272,0.7163461538461539,0.715719696969697,-0.9876380854262656,8.838784553993406,0.10738255033557047,0.3521739130434783,0.22608695652173913,-0.04267907077840437,0.05953208352872985,460,230,0.6890154069167365,0.7844831260499098,0.731852551984877,0.8106356332703214,0.7705797321972003,0.8056191900641815,0.6267942583732058,0.7091564291564292,0.6565656565656566,0.7725118483412322,0.681342323133368,0.7448226950354611,-1.5853102955931675,0.03776493806586956,8.334686636746898,9.747765432589617,0.07813361831218975,0.14,0.3347826086956522,0.3739130434782609,0.16076086956521737,0.2826086956521739,-0.04514527916508951,-0.03834900335152065,0.04993143747395279,0.07503593407665708
full_18_samples,small_transformer,0.6725268286074009,0.6948393194706994,0.46265151515151515,0.004545454545454545,0.25,0.4960227272727273,7.216328401263623,20.015234496694607,0.49603174603174605,0.45217391304347826,0.3217391304347826,-0.07368322354479187,0.1183334547992242,460,230,0.6370938192826907,0.7299248298697045,0.658975897920605,0.7433081285444234,0.4151908933021219,0.517268159823052,0.0,0.013574660633484163,0.0,0.5,0.49203187250996017,0.4999253084898639,5.439234233844811,9.738874463263894,18.08736046288149,22.09592731562459,0.44308943089430897,0.5508275082236842,0.39565217391304347,0.508695652173913,0.24760869565217394,0.39565217391304347,-0.08400916459649585,-0.05685880661513064,0.09263506660668952,0.14447510299137614
full_18_samples,traditional_template_likelihood,0.6683340097434428,0.6308695652173913,0.7654545454545454,0.9090909090909091,0.6472491909385113,0.7274621212121212,-2.171559481980494,9.983598706426417,0.2088607594936709,0.6565217391304348,0.09565217391304348,-0.03712050771719551,0.0830458236032505,460,230,0.6239531350796745,0.7051064201345257,0.6028468809073725,0.666343572778828,0.7283102430161252,0.7884659220423981,0.8850941080196398,0.93439948263119,0.6019108280254777,0.6923400673400674,0.6852772683443308,0.764707000437171,-2.871296623448898,-0.6479818126267123,8.711503394053205,10.298135308983467,0.16964285714285715,0.25280898876404495,0.5953260869565218,0.7434782608695653,0.04771739130434783,0.13478260869565217,-0.04029785344573743,-0.015321080454927142,0.05670274414864166,0.13104782349873698
late_tail_samples_12_17,1d_cnn,0.5732680902223279,0.6176181474480151,0.46419507575757574,0.0,0.0,0.5,-4.522771383569113,19.055750416432538,0.4891304347826087,0.0,0.9695652173913043,-0.06881433640397724,0.17802879291260237,460,230,0.5353002210596859,0.6331718220286572,0.5598109640831759,0.6707485822306238,0.41216950380296996,0.513204408400915,0.0,0.0,0.0,0.0,0.5,0.5,-7.2561287951042175,-1.7901583585357188,17.966401527976178,20.804047050447597,0.45217391304347826,0.5348913043478262,0.0,0.0,0.9608695652173913,0.9782608695652174,-0.10979615562070126,-0.03669207153724359,0.1508007335196348,0.20463483571193197
late_tail_samples_12_17,compact_sequence_residual,0.6735878708530549,0.7144612476370509,0.8748674242424243,0.9181818181818182,0.7769230769230769,0.8382575757575758,-1.8598691848573523,14.703211636306397,0.31699346405228757,0.3347826086956522,0.33043478260869563,-0.028670824147816173,0.10158991036002563,460,230,0.6683454303119355,0.6857031176401307,0.7006587901701323,0.7284310018903591,0.8400737699922508,0.9172905323653964,0.9107981220657277,0.927038626609442,0.7186311787072244,0.8424114173228346,0.8147130647130647,0.8678124876697129,-4.348416769325394,-0.16781077881395046,13.348478690345456,15.995988291366848,0.2793103448275862,0.358974358974359,0.30869565217391304,0.3695652173913043,0.291195652173913,0.3739130434782609,-0.03754440515947772,-0.02138123909840815,0.08721369632031618,0.11078033324367063
late_tail_samples_12_17,gradient_boosted_trees,0.6418316614929598,0.6840737240075614,0.8963257575757576,0.9090909090909091,0.7782101167315175,0.8357954545454545,-4.460321402717127,16.757691061575763,0.36524822695035464,0.3869565217391304,0.3739130434782609,-0.017374911392727795,0.06298837241428706,460,230,0.586645284386335,0.7159508723255883,0.6360604914933837,0.7342611058601136,0.8720320935189997,0.9252387706855792,0.8904493087557603,0.9241015410016511,0.715971485943775,0.8327315501269874,0.8078768628055677,0.8632588690022027,-5.259008374372431,-3.9946988359731606,14.32623318189638,18.9852957476791,0.32267560477994756,0.4125874125874126,0.3652173913043478,0.40869565217391307,0.30869565217391304,0.4391304347826087,-0.02494726384719934,-0.009723521476089559,0.05472528507295439,0.07852105954064294
late_tail_samples_12_17,mlp,0.5891994931439218,0.6052362948960304,0.7546780303030304,0.7863636363636364,0.6837944664031621,0.7265151515151516,-7.751691867867665,19.94436244580206,0.4793103448275862,0.3695652173913043,0.4652173913043478,-0.025250731035685828,0.11806151932696911,460,230,0.5463595001420932,0.6554561701666841,0.5442344045368619,0.6709546313799623,0.737962752668635,0.7665541360676331,0.7625246822164631,0.8238095238095238,0.6489795918367347,0.7131782945736435,0.7041600423953365,0.7519047619047619,-10.272682066927068,-5.746227881542599,18.750194448756744,20.979786099040986,0.4284735812133072,0.5266666666666666,0.33043478260869563,0.4,0.39565217391304347,0.5304347826086957,-0.04505055383137346,-0.01568747687419784,0.10216966029455885,0.15551298611014214
late_tail_samples_12_17,ridge,0.6784536409608527,0.7053119092627598,0.8098863636363637,0.6681818181818182,0.735,0.7236742424242424,-5.196257871164653,16.823576780002767,0.4166666666666667,0.26956521739130435,0.4391304347826087,-0.015228827778586387,0.059748284830676075,460,230,0.6332524780428823,0.7194764920605478,0.677280718336484,0.7292249527410208,0.7918822276323799,0.8285303683533772,0.6105769230769231,0.7045454545454546,0.6901813442768411,0.7777777777777778,0.6921932234432235,0.7467612293144208,-7.221123421884101,-3.5658187231246163,15.375168264469563,18.052930445352775,0.36800715130460493,0.4662576687116564,0.21739130434782608,0.3130434782608696,0.39565217391304347,0.4782608695652174,-0.019315013711732717,-0.010986286750465873,0.0522483098286418,0.07587260066839117
late_tail_samples_12_17,small_transformer,0.5572617343310088,0.591436672967864,0.5278598484848485,0.0,0.0,0.5,-4.943994141271215,18.334182348300494,0.4475806451612903,0.4608695652173913,0.4391304347826087,-0.05025862872311658,0.16059449831809197,460,230,0.5159119258881797,0.6078491516640984,0.5337490548204159,0.639304820415879,0.47504816140719175,0.5756671449067432,0.0,0.0,0.0,0.0,0.5,0.5,-6.782600738093567,0.6349920072249304,15.603047013174919,20.525468924967353,0.3749198717948718,0.5155131044665928,0.41304347826086957,0.500108695652174,0.39565217391304347,0.5130434782608696,-0.07367600370991534,0.02130378158753351,0.1356232657011211,0.1791800549628197
late_tail_samples_12_17,traditional_template_likelihood,0.5,0.4956521739130435,0.7694886363636364,0.6363636363636364,0.7216494845360825,0.7056818181818182,,,,1.0,0.0,,,460,230,0.5,0.5,0.48695652173913045,0.5,0.7381276875550692,0.7924439743127689,0.5630351590528582,0.7065034033737793,0.6544502617801047,0.7684998664173123,0.6521739130434783,0.7484811357464615,,,,,,,1.0,1.0,0.0,0.0,,,,
peak_charge_samples_8_11,1d_cnn,0.47753543394313125,0.4923818525519849,0.500340909090909,0.0,0.0,0.5,5.629612645043673,17.29516812414094,0.440625,0.30434782608695654,0.6695652173913044,-0.03083937019132185,0.14106316965716775,460,230,0.45650551570837217,0.5194932516596318,0.46009451795841205,0.5234792060491493,0.47930372807017546,0.5263414634146342,0.0,0.0,0.0,0.0,0.5,0.5,1.326001133303274,8.893938452956238,16.338956199941844,18.686484617184377,0.396875,0.46875,0.30434782608695654,0.30434782608695654,0.6173913043478261,0.7217391304347827,-0.03507199805377592,-0.025204034455348176,0.10585669166962279,0.18488619979421028
peak_charge_samples_8_11,compact_sequence_residual,0.68381756028786,0.6709073724007562,0.8840340909090909,0.9136363636363637,0.7821011673151751,0.8401515151515152,-3.387829533076361,11.807711917052396,0.20205479452054795,0.3652173913043478,0.3869565217391304,-0.050816195545288,0.107379972521883,460,230,0.6757878898833666,0.7004654104431564,0.6480529300567108,0.6855198487712665,0.8406854035563043,0.9223640661938535,0.8767123287671232,0.941768476796581,0.7307692307692307,0.8283552885614994,0.7989349786648713,0.8682723883198746,-3.82718429301815,-1.2667556348261435,10.73455571029079,13.143268211562805,0.1830065359477124,0.23112941465009812,0.30434782608695654,0.4260869565217391,0.34347826086956523,0.4260869565217391,-0.0759715297320295,-0.03283403936188911,0.09498387856990126,0.13004393177461454
peak_charge_samples_8_11,gradient_boosted_trees,0.6811746278810521,0.6737429111531191,0.8931818181818182,0.9272727272727272,0.7937743190661478,0.853219696969697,-1.6251053048657749,11.095376893902781,0.2116788321167883,0.4043478260869565,0.391304347826087,-0.037740281428480245,0.06058053575605063,460,230,0.6669743128774204,0.7004252629662815,0.6424007561436673,0.7045179584120984,0.8638454258906684,0.9248565856983283,0.9162790697674419,0.9422222222222222,0.7346153846153847,0.8543307086614174,0.8222298534798534,0.8865320629159105,-2.3385723664181945,-1.0855905714363168,10.566998777558194,11.59224203333093,0.1791044776119403,0.2428596579476861,0.3826086956521739,0.4260869565217391,0.3607608695652174,0.43478260869565216,-0.05185719227186791,-0.03206356419653319,0.0491167868597415,0.0671846949887869
peak_charge_samples_8_11,mlp,0.5556095904100499,0.5722873345935727,0.7132386363636363,0.6636363636363637,0.6697247706422018,0.6818181818181819,-3.5263577194374385,11.654946398590408,0.2288135593220339,0.7434782608695653,0.20869565217391303,-0.054110584433891495,0.12865879851856765,460,230,0.505728541556646,0.653319920750735,0.5098109640831758,0.644820415879017,0.6656710775047259,0.7463908517589849,0.5739130434782609,0.7337561192701381,0.638095238095238,0.6986301369863014,0.6391304347826088,0.7245483058605645,-6.335784994047005,-1.2306781205127937,9.919154453692842,15.305907906256538,0.16,0.28688524590163933,0.6867391304347826,0.7957608695652174,0.12608695652173912,0.27391304347826084,-0.07556350683137794,-0.019610403093181617,0.09648374882762742,0.16554826705487524
peak_charge_samples_8_11,ridge,0.6540776871068927,0.6773156899810964,0.7962121212121213,0.6636363636363637,0.73,0.7193181818181819,-4.121225626466907,11.85155311453095,0.2323943661971831,0.3826086956521739,0.3826086956521739,-0.03636462342925057,0.06790227438846984,460,230,0.5920612633465452,0.7125474765620122,0.634593572778828,0.7038572778827978,0.7740673943996204,0.8150649387477314,0.5932747247642496,0.7104072398190046,0.6594594594594595,0.7716745078618299,0.6808874135591737,0.7430871900864628,-6.097987432724565,-1.2061240804346607,11.290254362108518,12.739455412995218,0.1933743022756548,0.26905172413793105,0.36086956521739133,0.40869565217391307,0.3521739130434783,0.41739130434782606,-0.04341368071802681,-0.027592803134041936,0.06544886761478493,0.07401003181908755
peak_charge_samples_8_11,small_transformer,0.48816408350596746,0.5125708884688092,0.49530303030303025,0.0,0.0,0.5,0.9041274223671492,15.836164119053118,0.36787564766839376,0.1608695652173913,0.7260869565217392,-0.0034503500922495505,0.14368057874712575,460,230,0.4696917882428095,0.5383527732687751,0.479867674858223,0.5437618147448016,0.4748550061050061,0.5173065653414999,0.0,0.0,0.0,0.0,0.5,0.5,-2.094814949589934,4.3438446586353185,15.073701844896133,16.51550702523783,0.35175879396984927,0.3862433862433862,0.12608695652173912,0.19130434782608696,0.6782608695652174,0.7695652173913043,-0.015293490391605937,0.017055091578407202,0.12431743211986573,0.17822736077715104
peak_charge_samples_8_11,traditional_template_likelihood,0.5017391304347827,0.4978260869565217,0.7499621212121212,0.7772727272727272,0.7370689655172413,0.7615530303030302,,,,1.0,0.0,,,460,230,0.4978260869565217,0.5065217391304347,0.4911909262759924,0.5043485349716446,0.7185998566066557,0.7708227962678501,0.699881974248927,0.8615181518151815,0.6835338855029431,0.7929515418502202,0.7137669308608102,0.8093333333333333,,,,,,,1.0,1.0,0.0,0.0,,,,
pretrigger_pedestal_samples_0_3,1d_cnn,0.5549893426850665,0.549820415879017,0.5195170454545454,0.0,0.0,0.5,,,,1.0,0.0,,,460,230,0.527702385134459,0.6149900811760334,0.5197826086956522,0.5967896975425331,0.5025852121825742,0.5365519712874424,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,,1.0,1.0,0.0,0.0,,,,
