window_mask,method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
late_tail_samples_12_17,compact_sequence_residual,62,0.6788330253976266,0.719281663516068,0.8871428571428571,0.9047619047619048,0.76,0.8323809523809524,-2.060586740071253,16.51595784729186,0.3870967741935484,0.32608695652173914,0.2826086956521739,-0.01909430778666592,0.10420842929418728,92,46
late_tail_samples_12_17,compact_sequence_residual,64,0.6736640965105545,0.699905482041588,0.9245372567631703,0.9183673469387755,0.8823529411764706,0.8894162316089227,-1.0510347772126272,14.484782383626479,0.3333333333333333,0.34782608695652173,0.391304347826087,-0.024782829092677518,0.11177773931481344,92,46
late_tail_samples_12_17,compact_sequence_residual,65,0.6760620707264718,0.6937618147448015,0.9258034026465028,0.9130434782608695,0.8235294117647058,0.8586956521739131,-3.27841700928579,12.470683327719424,0.25,0.391304347826087,0.34782608695652173,-0.032256759779068056,0.09942403741124226,92,46
late_tail_samples_12_17,gradient_boosted_trees,58,0.7565330212856873,0.7641776937618148,0.8771929824561404,0.8947368421052632,0.68,0.7992202729044835,-4.480888730213919,15.988132139093665,0.3,0.34782608695652173,0.2826086956521739,-0.013418953787054363,0.04813050866085915,92,46
late_tail_samples_12_17,gradient_boosted_trees,60,0.5907834137840058,0.6313799621928167,0.8595744680851064,0.9333333333333333,0.7636363636363637,0.8283687943262412,-5.1841255972595235,13.680433341539107,0.35185185185185186,0.41304347826086957,0.45652173913043476,-0.031219905136325905,0.059464573290848526,92,46
late_tail_samples_12_17,gradient_boosted_trees,62,0.6019237839847801,0.6257088846880907,0.8871428571428572,0.8809523809523809,0.74,0.8104761904761905,-3.847748300103455,19.4336621240779,0.4642857142857143,0.391304347826087,0.45652173913043476,-0.022649534342019134,0.07165639180664854,92,46
late_tail_samples_12_17,gradient_boosted_trees,64,0.6009942306177996,0.6651701323251418,0.931656383483626,0.9183673469387755,0.8490566037735849,0.8661604176554343,-3.7427236062625813,16.28858579011596,0.3333333333333333,0.41304347826086957,0.3695652173913043,-0.011424018355621115,0.08254592340568369,92,46
late_tail_samples_12_17,gradient_boosted_trees,65,0.7265124937545198,0.7372400756143667,0.9447069943289226,0.9130434782608695,0.8571428571428571,0.8804347826086956,-6.459148012350138,15.758947980182642,0.3793103448275862,0.3695652173913043,0.30434782608695654,-0.008910097916397262,0.05354857377429979,92,46
late_tail_samples_12_17,mlp,58,0.5878771331429203,0.5652173913043478,0.7563352826510721,0.7631578947368421,0.6170212765957447,0.7149122807017544,1.1030522469536752,18.042666714073942,0.39285714285714285,0.391304347826087,0.5652173913043478,-0.034521638442550434,0.08786668287425312,92,46
late_tail_samples_12_17,mlp,60,0.5365390925145934,0.5363894139886579,0.7186761229314421,0.7555555555555555,0.6666666666666666,0.6969267139479906,-13.568475607811802,20.98982858552079,0.5862068965517241,0.3695652173913043,0.5217391304347826,-0.017520741008932646,0.11820730420563906,92,46
late_tail_samples_12_17,mlp,62,0.6417591741457718,0.6710775047258979,0.7676190476190475,0.8571428571428571,0.6923076923076923,0.7685714285714286,-10.158158464378806,20.313193350565104,0.5166666666666667,0.34782608695652173,0.391304347826087,-0.05941284971831755,0.12723820260739815,92,46
late_tail_samples_12_17,mlp,64,0.5580359203494833,0.5482041587901701,0.7698149027052681,0.7755102040816326,0.7169811320754716,0.7133364973896535,-8.498747075408941,18.15286371589974,0.46153846153846156,0.43478260869565216,0.4782608695652174,-0.03364769829489507,0.1382694083716714,92,46
