rate_mhz,n_common,sigma68_trad_ns,sigma68_ml_ns,bias_trad_ns,bias_ml_ns
0.5,49111,0.645565599999999,0.8933634928779725,-0.03711900000000412,0.01495723600213239
1.5,49211,0.6440941000000024,0.8907105054764137,-0.037358999999995035,0.013571920147683159
3.0,48993,0.6393858800000003,0.8969674611409795,-0.026935000000001708,0.013659837520847873
