control,method,matched_stratum,metric,slope_per_charge_quantile,first_bin_value,last_bin_value,n_bins,n_pair_residuals
matched_stratum,ml_charge_ridge,d3_s0_p1_a1_u1_b1,full_rms_ns,0.6868955892946733,1.7899150011282998,2.262659903972218,4,576
matched_stratum,ml_charge_ridge,d3_s0_p1_a1_u1_b1,tail_frac_abs_gt5ns,0.07739619585440059,0.0,0.061224489795918366,4,576
matched_stratum,ml_charge_ridge,d3_s0_p1_a1_u1_b1,pull_width,0.1956122592571424,1.354535764309009,1.5027128039854885,4,576
matched_stratum,ml_charge_ridge,d3_s0_p2_a1_u1_b0,sigma68_ns,0.9455918978616105,1.0396861670998911,2.034869143677418,5,2301
matched_stratum,ml_charge_ridge,d3_s0_p2_a1_u1_b0,full_rms_ns,1.7587800837662604,1.3751387970308158,3.4975754758313826,5,2301
matched_stratum,ml_charge_ridge,d3_s0_p2_a1_u1_b0,tail_frac_abs_gt5ns,0.06578324736582418,0.0034904013961605585,0.0859375,5,2301
matched_stratum,ml_charge_ridge,d3_s0_p2_a1_u1_b0,pull_width,0.7246476686407661,1.2143731481322606,2.123217125571683,5,2301
matched_stratum,ml_charge_ridge,d3_s0_p2_a1_u1_b1,sigma68_ns,1.3799625194521887,1.0389488851388418,2.5671267672006337,5,843
matched_stratum,ml_charge_ridge,d3_s0_p2_a1_u1_b1,full_rms_ns,4.482650504639528,2.9476914780229495,7.875159354728998,5,843
matched_stratum,ml_charge_ridge,d3_s0_p2_a1_u1_b1,tail_frac_abs_gt5ns,0.11583312258898427,0.012658227848101266,0.1597222222222222,5,843
matched_stratum,ml_charge_ridge,d3_s0_p2_a1_u1_b1,pull_width,3.247997234493467,2.3840158597377648,6.106336608044674,5,843
matched_stratum,template_phase_base,d3_s0_p0_a0_u0_b1,sigma68_ns,-0.03665429357810826,2.651171301093388,2.614878171909463,5,1785
matched_stratum,template_phase_base,d3_s0_p0_a0_u0_b1,full_rms_ns,0.3549089409281309,2.7110158533983335,2.7035978442590274,5,1785
matched_stratum,template_phase_base,d3_s0_p0_a0_u0_b1,tail_frac_abs_gt5ns,0.009579124971814665,0.002347417840375587,0.014814814814814815,5,1785
matched_stratum,template_phase_base,d3_s0_p0_a0_u0_b1,pull_width,0.1503769677559999,1.0225728727073442,1.03392879764061,5,1785
matched_stratum,template_phase_base,d3_s0_p1_a1_u0_b0,sigma68_ns,-0.011228761643681272,3.4765444396849428,3.4118883432908604,5,1362
matched_stratum,template_phase_base,d3_s0_p1_a1_u0_b0,full_rms_ns,0.22116491988133274,3.089711221031218,3.2795166227879364,5,1362
matched_stratum,template_phase_base,d3_s0_p1_a1_u0_b0,tail_frac_abs_gt5ns,0.00047053287848486966,0.12365591397849462,0.12757201646090535,5,1362
matched_stratum,template_phase_base,d3_s0_p1_a1_u0_b0,pull_width,0.06901323768565888,0.8887305410976478,0.9612027982207507,5,1362
matched_stratum,template_phase_base,d3_s0_p1_a1_u0_b1,sigma68_ns,-0.5846694913692655,3.151171301093393,2.7035130270822885,4,1491
matched_stratum,template_phase_base,d3_s0_p1_a1_u0_b1,full_rms_ns,-0.010213996398556852,2.798385336826047,2.7664507380077286,4,1491
matched_stratum,template_phase_base,d3_s0_p1_a1_u0_b1,tail_frac_abs_gt5ns,0.025219698300519358,0.09259259259259259,0.09669211195928754,4,1491
matched_stratum,template_phase_base,d3_s0_p1_a1_u0_b1,pull_width,0.18713038072096663,0.888046084912954,1.02327997324036,4,1491
matched_stratum,template_phase_base,d3_s0_p1_a1_u1_b0,sigma68_ns,0.006398369041888215,3.1904292072942995,3.111960909876191,5,1839
matched_stratum,template_phase_base,d3_s0_p1_a1_u1_b0,full_rms_ns,0.6485401567401147,2.93122499687928,3.66188718046605,5,1839
matched_stratum,template_phase_base,d3_s0_p1_a1_u1_b0,tail_frac_abs_gt5ns,0.06604342616606756,0.07482993197278912,0.11475409836065574,5,1839
matched_stratum,template_phase_base,d3_s0_p1_a1_u1_b0,pull_width,0.20594043329436515,0.918755692863393,1.176713746257095,5,1839
matched_stratum,template_phase_base,d3_s0_p1_a1_u1_b1,sigma68_ns,0.39886601420287415,2.9436762771717584,3.2075644628232256,4,576
matched_stratum,template_phase_base,d3_s0_p1_a1_u1_b1,full_rms_ns,0.892542788915185,2.6724698061168164,3.18446709359844,4,576
matched_stratum,template_phase_base,d3_s0_p1_a1_u1_b1,tail_frac_abs_gt5ns,0.09052903451747761,0.07246376811594203,0.1360544217687075,4,576
matched_stratum,template_phase_base,d3_s0_p1_a1_u1_b1,pull_width,0.17083401707853177,0.90786810589257,0.992799094299587,4,576
matched_stratum,template_phase_base,d3_s0_p2_a1_u1_b0,sigma68_ns,0.5434749564297578,2.645941412469007,3.4047187186442347,5,2301
matched_stratum,template_phase_base,d3_s0_p2_a1_u1_b0,full_rms_ns,1.309599592775939,2.384626990168887,4.023742509262238,5,2301
matched_stratum,template_phase_base,d3_s0_p2_a1_u1_b0,tail_frac_abs_gt5ns,0.07764637070043173,0.019197207678883072,0.11197916666666667,5,2301
matched_stratum,template_phase_base,d3_s0_p2_a1_u1_b0,pull_width,0.25193834402599746,0.9012395281812835,1.1818134893870176,5,2301
matched_stratum,template_phase_base,d3_s0_p2_a1_u1_b1,sigma68_ns,0.2596029355964169,2.6842165631742354,3.0718693633231,5,843
matched_stratum,template_phase_base,d3_s0_p2_a1_u1_b1,full_rms_ns,3.2762162688639487,3.8125752581196872,7.585792536478306,5,843
matched_stratum,template_phase_base,d3_s0_p2_a1_u1_b1,tail_frac_abs_gt5ns,0.08598369440865133,0.046413502109704644,0.1527777777777778,5,843
matched_stratum,template_phase_base,d3_s0_p2_a1_u1_b1,pull_width,0.9687703069798476,1.4203679801495246,2.469438520742339,5,843
matched_stratum,traditional_hierarchical,d3_s0_p0_a0_u0_b1,sigma68_ns,-0.049139443970273707,0.731969815362223,0.7197715168643372,5,1785
matched_stratum,traditional_hierarchical,d3_s0_p0_a0_u0_b1,full_rms_ns,0.2785350550732405,1.5842574925625883,1.3057692331596433,5,1785
matched_stratum,traditional_hierarchical,d3_s0_p0_a0_u0_b1,tail_frac_abs_gt5ns,0.009579124971814665,0.002347417840375587,0.014814814814814815,5,1785
matched_stratum,traditional_hierarchical,d3_s0_p0_a0_u0_b1,pull_width,0.5675689127178752,2.1643754418733807,1.8141440756758305,5,1785
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u0_b0,sigma68_ns,0.213177546727837,1.5810626498010936,1.6031565012265774,5,1362
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u0_b0,full_rms_ns,0.16753219397779523,1.5344586201195578,1.6511167131116764,5,1362
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u0_b0,tail_frac_abs_gt5ns,0.004647946726497027,0.0,0.00411522633744856,5,1362
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u0_b0,pull_width,-0.04240025407753699,0.9705236034211555,1.029916113522544,5,1362
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u0_b1,sigma68_ns,-0.3444305256675513,1.3997281489628661,1.1265096119760811,4,1491
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u0_b1,full_rms_ns,-0.42489527984132436,1.7649859516340705,1.4578483586137412,4,1491
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u0_b1,tail_frac_abs_gt5ns,-0.010166254521213112,0.012345679012345678,0.005089058524173028,4,1491
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u0_b1,pull_width,0.009800089792445165,1.26094910139647,1.2941286457879733,4,1491
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u1_b0,sigma68_ns,-0.14452976459051048,2.059767729435112,1.6894611645632809,5,1839
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u1_b0,full_rms_ns,0.5092138997660156,1.9645986454625024,2.6184198752429744,5,1839
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u1_b0,tail_frac_abs_gt5ns,0.03265770889698565,0.0,0.03825136612021858,5,1839
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u1_b0,pull_width,0.3810119163568532,0.9537962059446821,1.549855024882934,5,1839
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u1_b1,sigma68_ns,0.11889316803849513,1.5418844889376302,1.6952700285601172,4,576
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u1_b1,full_rms_ns,0.9190465078844455,1.6573346644558447,2.2540654867656706,4,576
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u1_b1,tail_frac_abs_gt5ns,0.08028542036027754,0.0,0.061224489795918366,4,576
matched_stratum,traditional_hierarchical,d3_s0_p1_a1_u1_b1,pull_width,0.4813648960899466,1.0748760210940058,1.329620325252944,4,576
matched_stratum,traditional_hierarchical,d3_s0_p2_a1_u1_b0,sigma68_ns,1.0611272494072832,0.7792857542988539,1.9509928274580903,5,2301
matched_stratum,traditional_hierarchical,d3_s0_p2_a1_u1_b0,full_rms_ns,2.0330448215694124,1.2444821365017118,3.71496779047829,5,2301
matched_stratum,traditional_hierarchical,d3_s0_p2_a1_u1_b0,tail_frac_abs_gt5ns,0.0707925457777688,0.0,0.08854166666666667,5,2301
matched_stratum,traditional_hierarchical,d3_s0_p2_a1_u1_b0,pull_width,0.18345628118003213,1.59695224715279,1.904142208107678,5,2301
matched_stratum,traditional_hierarchical,d3_s0_p2_a1_u1_b1,sigma68_ns,1.372092378615974,0.8660431624948534,2.3388825027929094,5,843
matched_stratum,traditional_hierarchical,d3_s0_p2_a1_u1_b1,full_rms_ns,4.6787933909272,2.935702817261928,8.078036151477017,5,843
matched_stratum,traditional_hierarchical,d3_s0_p2_a1_u1_b1,tail_frac_abs_gt5ns,0.11980715888518247,0.008438818565400843,0.1597222222222222,5,843
matched_stratum,traditional_hierarchical,d3_s0_p2_a1_u1_b1,pull_width,0.12966158299709774,3.3897881126442977,3.4538016090294668,5,843
