rep,comparison,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width,one_axis_sigma68_slope,matched_sigma68_slope
59,ml_charge_ridge_minus_traditional_hierarchical,0.11702697731666434,-0.01287165253538669,0.0006258605582676185,-0.0835755579292008,-0.13333981326043548,-0.04519536561361168
60,ml_charge_ridge_minus_traditional_hierarchical,0.08002434895696586,-0.006383342613239584,-0.0001826984561980466,0.10470042141774183,-0.06551862358244853,-0.003589595997677636
61,ml_charge_ridge_minus_traditional_hierarchical,0.18778444472817846,0.012036838715889342,0.0005925173522938892,0.3230235409668496,-0.09660073249878687,0.05000543571557747
62,ml_charge_ridge_minus_traditional_hierarchical,0.12469991799502544,0.0016010429214250443,8.712319219376236e-05,0.19591164577341313,-0.11633547795309657,0.00890764127669258
63,ml_charge_ridge_minus_traditional_hierarchical,0.17319838173924795,0.008769312070485924,0.0014308943089430884,0.1263469128435737,-0.10963411235023557,-0.020422334849390433
64,ml_charge_ridge_minus_traditional_hierarchical,0.09849100183993698,-0.011583133250623767,0.00037442665917813457,-0.16681428583608082,-0.11592727888804527,-0.026389467943371103
65,ml_charge_ridge_minus_traditional_hierarchical,0.12537310899325282,-0.0015876223148119095,0.0008710042679209128,0.08607737086074874,-0.14192175127970708,0.02903152236344142
66,ml_charge_ridge_minus_traditional_hierarchical,0.1565003390986166,0.004336455025723662,0.0008174943797261379,0.4211564615604033,-0.1078721394813893,0.0275979344457703
67,ml_charge_ridge_minus_traditional_hierarchical,0.11470749891305498,-0.004518561251690478,0.0009923319801533603,-0.2204694900525952,-0.13906582289511604,-0.03378959674072299
68,ml_charge_ridge_minus_traditional_hierarchical,0.13259779050924925,0.005479826242158037,0.001264880952380953,-0.17373820108644566,-0.1454983424177898,-0.02628537471415368
69,ml_charge_ridge_minus_traditional_hierarchical,0.17438408108252546,0.017807665519109506,0.0008745845723281444,0.4098727166741565,-0.1354951978795692,0.010245965461711581
70,ml_charge_ridge_minus_traditional_hierarchical,0.19127495688339313,0.01088738022080582,0.0010844177510844176,0.30626070275242445,-0.1354604957397928,0.015893111807423477
71,ml_charge_ridge_minus_traditional_hierarchical,0.13221643713083187,0.004464472970952205,0.0020273154075970967,-0.04970013846188137,-0.1596621260891079,-0.033629035581217326
72,ml_charge_ridge_minus_traditional_hierarchical,0.09631770903760128,-0.015427407052721609,0.0005221932114882512,-0.13620527416185446,-0.10084058343256108,-0.024664648374245035
73,ml_charge_ridge_minus_traditional_hierarchical,0.08794032581303957,-0.005291685859951656,0.00036599871900448375,-0.05038175738346995,-0.10011628402839437,-0.04482947056131431
74,ml_charge_ridge_minus_traditional_hierarchical,0.14715377900658244,0.006462137725223638,0.0007411899467690865,0.07691287852567452,-0.12444843390950783,-0.017685377386527368
75,ml_charge_ridge_minus_traditional_hierarchical,0.11961895153703783,-0.005444572036591655,-0.0005370569280343709,0.20579619518786552,-0.07731199248806797,-0.028084961517993973
76,ml_charge_ridge_minus_traditional_hierarchical,0.17474179146177526,0.004842011550054259,0.0011826322013853696,0.23016572476922548,-0.1429038297382731,-0.031098865881651172
77,ml_charge_ridge_minus_traditional_hierarchical,0.14131381373662122,0.013172369255794347,0.001843376557335366,0.31170515588745085,-0.14808383662866753,-0.08140979000361298
78,ml_charge_ridge_minus_traditional_hierarchical,0.13970593240793727,0.0012143191326665637,0.0007912018355882584,0.09491255174719182,-0.12691486416838954,-0.00464126722035052
79,ml_charge_ridge_minus_traditional_hierarchical,0.15621485717731254,0.0012659176239768755,0.0011424219345011425,-0.06364504240427005,-0.11587701019182345,-0.02715981222034408
80,ml_charge_ridge_minus_traditional_hierarchical,0.17319838173924795,0.008769312070485924,0.0014308943089430884,0.1263469128435737,-0.10963411235023557,-0.020422334849390433
81,ml_charge_ridge_minus_traditional_hierarchical,0.14250193090575292,-0.0011313790391116463,0.000553939897521118,0.012271575146029168,-0.09504848602011456,-0.020532846528886817
82,ml_charge_ridge_minus_traditional_hierarchical,0.11260549778096896,-0.005563582330883943,0.0003602629919841494,-0.0739986684749212,-0.11581651946846017,-0.040148210418805785
83,ml_charge_ridge_minus_traditional_hierarchical,0.16061424699721782,0.003346801248246045,0.001698886936145283,-0.11271706714431895,-0.1373062012674845,-0.04325731537996169
84,ml_charge_ridge_minus_traditional_hierarchical,0.11272399999023874,-0.0007355101301849132,-9.85610092647353e-05,0.18696273556481247,-0.10352643671347972,0.004177069415424839
85,ml_charge_ridge_minus_traditional_hierarchical,0.1357001813171339,0.01338988354816495,0.0003739016638624037,0.24767258732338315,-0.09778908575379341,-0.014279721674067658
86,ml_charge_ridge_minus_traditional_hierarchical,0.09479321953421982,0.006199093885945306,-9.04322662325912e-05,0.09306412725803659,-0.08476408826903131,-0.03236140014692025
87,ml_charge_ridge_minus_traditional_hierarchical,0.17351262298494374,0.00736729033438932,0.0021832523417142057,0.005607178080681008,-0.062267699933047815,-0.03905334724527576
88,ml_charge_ridge_minus_traditional_hierarchical,0.12536332901657876,-0.001062195719034431,-0.0002455795677799612,0.1417022524441025,-0.11063186046216045,0.02216979115654949
89,ml_charge_ridge_minus_traditional_hierarchical,0.19836917195185944,-0.0023751092959360953,0.00032679738562091734,0.32156125050617845,-0.11704941785882772,0.02264779779518339
90,ml_charge_ridge_minus_traditional_hierarchical,0.10498852672678494,-0.0012637975631308862,0.00036094567767551086,-0.06454206574366994,-0.11218002197301619,-0.0489736418449907
91,ml_charge_ridge_minus_traditional_hierarchical,0.1775698994197874,0.005210352149841224,0.0004713646005185014,0.1721730960080876,-0.11300902774083754,-0.0019420157037371433
92,ml_charge_ridge_minus_traditional_hierarchical,0.12597216095552843,0.006857170580184757,0.0006242197253433206,-0.08105133507675433,-0.13637020289136537,-0.020381857525342356
93,ml_charge_ridge_minus_traditional_hierarchical,0.1363645525184518,0.0002932440753089516,0.0014301767289815123,0.32918651456831727,-0.173497676025809,-0.045144055037501296
94,ml_charge_ridge_minus_traditional_hierarchical,0.12858054693270193,0.006532415453715856,0.0017136045298763222,-0.2909370914205176,-0.13067238902630296,-0.02840261634306354
95,ml_charge_ridge_minus_traditional_hierarchical,0.1422497669048779,0.011451368644108229,0.0010403662089055327,0.3787459873893497,-0.1225414222662844,-0.011289535023324526
96,ml_charge_ridge_minus_traditional_hierarchical,0.09872249515088427,-0.008319205614068625,0.0006071645415907708,-0.14789665619403758,-0.11902826114399051,-0.04398749460333684
97,ml_charge_ridge_minus_traditional_hierarchical,0.11057307828078611,-0.0006659286999055603,0.0007042749489400667,-0.17795162348947202,-0.12475728541387099,-0.06182213383922125
98,ml_charge_ridge_minus_traditional_hierarchical,0.12741135266739678,0.009954717166056781,9.483167377904132e-05,0.2592023228221565,-0.12393844053491365,-0.03965018167280865
99,ml_charge_ridge_minus_traditional_hierarchical,0.1543102431346084,0.001702648811328089,0.0,0.3649295664103922,-0.08157462854532205,0.04898722596958355
100,ml_charge_ridge_minus_traditional_hierarchical,0.08692233053552045,3.290480200446311e-05,-0.00016315875346712382,0.14597700081108878,-0.08371100445395752,-0.03287458475400179
101,ml_charge_ridge_minus_traditional_hierarchical,0.11075532007872368,-0.01586027597424078,0.00033704078193461454,-0.12109375851354942,-0.11402422482110547,-0.030269289300335123
102,ml_charge_ridge_minus_traditional_hierarchical,0.13258692049066823,0.00283423457004206,0.0017109276203228444,-0.29539445349839144,-0.13329161519750143,-0.06014629136073321
103,ml_charge_ridge_minus_traditional_hierarchical,0.09085381357948363,-0.018392242654417856,0.0004728132387706845,-0.23818589429642567,-0.08046683755935263,-0.011631337285516116
104,ml_charge_ridge_minus_traditional_hierarchical,0.10704322672216882,-0.00663821933003117,0.001430057202288091,-0.33849973226417207,-0.1387055011721885,-0.07419386536699327
105,ml_charge_ridge_minus_traditional_hierarchical,0.13247860138672474,-0.0050877984201367354,0.0007944915254237267,0.07213209254021091,-0.11450337138120842,-0.0026179944279230427
106,ml_charge_ridge_minus_traditional_hierarchical,0.19389209889083792,0.006624284696981064,0.0012148823082763875,0.21238693246165496,-0.14553060655617023,-0.0217250037468959
107,ml_charge_ridge_minus_traditional_hierarchical,0.10682679796448724,-0.003466030602417902,0.0008350033400133603,-0.2304672619709094,-0.12468815651848703,-0.021906083745403093
108,ml_charge_ridge_minus_traditional_hierarchical,0.13910232782651288,0.004317212192692654,0.0010162601626016263,0.09868775802896934,-0.1549830473728897,-0.007235651362575757
109,ml_charge_ridge_minus_traditional_hierarchical,0.08874637854660028,-0.011879616485404476,0.0006027727546714899,-0.1783310543225769,-0.10146963279786259,-0.039216600440154514
110,ml_charge_ridge_minus_traditional_hierarchical,0.12984399152662296,0.005916802486192196,8.09847748623263e-05,0.14161305448972916,-0.10523894146027851,0.005202816001322608
111,ml_charge_ridge_minus_traditional_hierarchical,0.19522833210957202,0.010818970025021635,0.0006211662396148759,0.24431747009849647,-0.10692360541070622,0.0009920973768063335
112,ml_charge_ridge_minus_traditional_hierarchical,0.17601250999631302,0.0008173772323427642,0.0005025486395290393,0.19071063406305444,-0.06492465223230448,-0.03097623379593023
113,ml_charge_ridge_minus_traditional_hierarchical,0.09913160141444233,-0.002795146191532538,0.00016311883206916213,0.008515325951478747,-0.10062937533194427,-0.016356079412746888
114,ml_charge_ridge_minus_traditional_hierarchical,0.17920862817138783,0.012530551003832713,0.0008098477486232561,0.379462569806279,-0.1366076622789878,-0.013774428366600255
115,ml_charge_ridge_minus_traditional_hierarchical,0.13045327701357223,0.0053705723058530275,0.0019171779141104288,-0.34569555532728535,-0.12122733509765266,-0.0388113010845936
116,ml_charge_ridge_minus_traditional_hierarchical,0.1399063628532038,0.0023841029234699107,0.002071383046526449,-0.29056793361400923,-0.1380577010900081,-0.04418120497306452
117,ml_charge_ridge_minus_traditional_hierarchical,0.15095449741990907,0.01370278748748488,0.0015098483288724165,0.37041610638164446,-0.12529806727130433,-0.009171326609943298
118,ml_charge_ridge_minus_traditional_hierarchical,0.1482231991162848,0.014012154561603207,0.0008210180623973717,0.42424954071797805,-0.08269814984532742,0.022386485628217434
119,ml_charge_ridge_minus_traditional_hierarchical,0.092066071157064,-0.001796580705095252,0.00039932115403813577,-0.01415942109294499,-0.08556474550222776,-0.04280713887742532
120,ml_charge_ridge_minus_traditional_hierarchical,0.16066914282520517,0.0064956681179868525,0.001598131415575632,0.0319708417133755,-0.09502113469085771,-0.011312602508220526
121,ml_charge_ridge_minus_traditional_hierarchical,0.11470749891305498,-0.004518561251690478,0.0009923319801533603,-0.2204694900525952,-0.13906582289511604,-0.03378959674072299
122,ml_charge_ridge_minus_traditional_hierarchical,0.13353946068948686,0.011172121327030826,0.0010449320794148394,0.13292070978179216,-0.1492649797807057,-0.015428152697346875
123,ml_charge_ridge_minus_traditional_hierarchical,0.06756601397693895,-0.01912417492067009,-0.0002768549280177182,0.11082606210282586,-0.05243176621559928,-0.01725932493580229
124,ml_charge_ridge_minus_traditional_hierarchical,0.10342612247719396,-0.012551694040723316,0.0010231225700838963,-0.31767076482434886,-0.11409479382484855,-0.011375226021535567
125,ml_charge_ridge_minus_traditional_hierarchical,0.12602916242014994,-0.0021365466974034852,-0.00037327360955580376,0.1709198731977657,-0.09503955507740453,-0.019482517469790628
126,ml_charge_ridge_minus_traditional_hierarchical,0.1612965198035783,0.012355680204310104,0.0013220359353404258,0.3215507269173319,-0.125353563683686,-0.0024863871005598726
127,ml_charge_ridge_minus_traditional_hierarchical,0.08034498707322513,-0.0020760492355771376,-0.0001830496064433463,0.1040750470486631,-0.04955688662633617,-0.022759046154459978
128,ml_charge_ridge_minus_traditional_hierarchical,0.14131381373662122,0.013172369255794347,0.001843376557335366,0.31170515588745085,-0.14808383662866753,-0.08140979000361298
129,ml_charge_ridge_minus_traditional_hierarchical,0.12822016936019565,-0.005275367426591959,0.0011783767859773163,-0.20902338103203144,-0.13033742194983938,-0.0010525954236212665
130,ml_charge_ridge_minus_traditional_hierarchical,0.10988285576609313,0.0044032665764919265,0.0007160759040458313,0.022368921084443993,-0.12810449442470861,0.028960658840308573
131,ml_charge_ridge_minus_traditional_hierarchical,0.12832211807208083,-0.005790552830175155,0.0006480881399870408,0.09139517963876598,-0.1422054987044622,-0.0022398849601809045
132,ml_charge_ridge_minus_traditional_hierarchical,0.07267452964195753,-0.009467879444875482,-0.0003309504898067247,0.12085562064505595,-0.07864208773933484,-0.0029539624507472495
133,ml_charge_ridge_minus_traditional_hierarchical,0.14014525153061652,0.0019459851003564843,0.0015344147303814112,-0.047015340883969525,-0.14868091666668143,0.010204727738550912
134,ml_charge_ridge_minus_traditional_hierarchical,0.12143144191545385,-0.010498341388786692,0.001272638277043563,-0.20859955218227721,-0.16115448023476298,-0.10586089369445409
135,ml_charge_ridge_minus_traditional_hierarchical,0.10122396413810764,-0.023822125114900228,0.0003537318712415992,-0.25562744577325813,-0.08020359285823109,-0.031103254616972137
136,ml_charge_ridge_minus_traditional_hierarchical,0.08989997925632509,-0.005046588469789892,-0.00010237510237510322,0.03668934784229583,-0.08820473912652543,-0.02565938794356644
137,ml_charge_ridge_minus_traditional_hierarchical,0.14134292277764104,-0.0018013577171047679,0.0009585430146177819,0.13889998666087933,-0.13730442862696246,-0.033729687106852146
138,ml_charge_ridge_minus_traditional_hierarchical,0.1348750529067555,0.010964038732299564,0.0016289961311341892,-0.22020306181370009,-0.13240166652873853,-0.05136405355616275
139,ml_charge_ridge_minus_traditional_hierarchical,0.12787478257203477,0.0013150579106744331,0.0015045821365066332,-0.2226522577999468,-0.14911557356267208,-0.09087570358417243
140,ml_charge_ridge_minus_traditional_hierarchical,0.20431536637295467,0.020186486485033406,0.0007871949619522416,0.49288694304999203,-0.13862093697571498,-0.0013031117496440925
141,ml_charge_ridge_minus_traditional_hierarchical,0.19755603309595693,0.01651458492527791,0.0016565017694450714,0.2072969407022558,-0.15786041545943552,-0.03603653954669528
142,ml_charge_ridge_minus_traditional_hierarchical,0.1326429592538163,-0.004451097849076824,0.001663893510815308,-0.32073459520538306,-0.13126325107334963,-0.014249976794184244
143,ml_charge_ridge_minus_traditional_hierarchical,0.10342612247719396,-0.012551694040723316,0.0010231225700838963,-0.31767076482434886,-0.11409479382484855,-0.011375226021535567
144,ml_charge_ridge_minus_traditional_hierarchical,0.11421475317903496,-0.012283322268011432,0.0017103249617427298,-0.3753756408658595,-0.14345108131054946,-0.08094237578835789
145,ml_charge_ridge_minus_traditional_hierarchical,0.14294708110086884,0.0017074584553409267,0.0006651884700665193,0.04450725668134492,-0.10140217424568909,-0.014578725845361462
146,ml_charge_ridge_minus_traditional_hierarchical,0.13640706416196102,0.015896340744978588,0.0020634027386981797,0.00563503201285398,-0.15555190200486868,-0.017437689517200983
147,ml_charge_ridge_minus_traditional_hierarchical,0.09382703980552476,0.004021029747731664,0.0,0.02450798204080762,-0.06430827865388705,0.03433404127237642
148,ml_charge_ridge_minus_traditional_hierarchical,0.12455139537004145,0.003736635185919379,0.0008892537109241403,-0.10874643775680104,-0.1429902370571896,-0.0688304115264288
149,ml_charge_ridge_minus_traditional_hierarchical,0.18778444472817846,0.012036838715888898,0.0005925173522938892,0.3230235409668494,-0.09660073249878687,0.05000543571557747
150,ml_charge_ridge_minus_traditional_hierarchical,0.18116505294170304,0.011646602771151482,0.0009330534173081426,0.16683457540843705,-0.14679272607767546,0.0203619819128264
151,ml_charge_ridge_minus_traditional_hierarchical,0.1851157305679516,0.013472338307731757,0.0016931216931216943,0.08561354823692224,-0.09303365046518508,-0.028902606811048448
152,ml_charge_ridge_minus_traditional_hierarchical,0.16546966216755465,0.009309678332730886,0.000656906906906906,0.3515443463817898,-0.1017079174294474,0.04623936573616749
153,ml_charge_ridge_minus_traditional_hierarchical,0.1775698994197874,0.005210352149841224,0.0004713646005185014,0.17217309600808806,-0.11300902774083754,-0.0019420157037371433
154,ml_charge_ridge_minus_traditional_hierarchical,0.10682679796448724,-0.003466030602417902,0.0008350033400133603,-0.2304672619709094,-0.12468815651848703,-0.021906083745403093
155,ml_charge_ridge_minus_traditional_hierarchical,0.11219565115245356,-0.009208533768116478,-0.00039944078290393356,0.19023081216591375,-0.08485032859246489,-0.009145072759425665
156,ml_charge_ridge_minus_traditional_hierarchical,0.17736667918236781,0.015800673904203588,0.0015064022093899086,0.22954139762786396,-0.1339822335464097,-0.01975749244136199
157,ml_charge_ridge_minus_traditional_hierarchical,0.1424275152656742,-0.004838642599275467,0.00022391401701746597,0.04888549152139188,-0.08753331375802725,-0.006701135769833222
158,ml_charge_ridge_minus_traditional_hierarchical,0.1252461407291321,0.008907243117033836,0.0,0.09961760053451219,-0.13255524707675803,-0.07089377506272002
159,ml_charge_ridge_minus_traditional_hierarchical,0.1982326639256775,0.018588581356071998,0.0007057661091114387,0.2483221845446919,-0.13193099812312625,-0.014392641257773509
160,ml_charge_ridge_minus_traditional_hierarchical,0.0836425524825648,0.0006474610742963627,-0.00015210282150733903,0.11252884076476777,-0.06732012246785418,-0.01448458586121748
161,ml_charge_ridge_minus_traditional_hierarchical,0.16246758386610116,0.01061524988380702,0.0,0.4920356024672772,-0.1462548522470215,-0.046610860071596094
162,ml_charge_ridge_minus_traditional_hierarchical,0.11260549778096896,-0.005563582330883943,0.0003602629919841494,-0.0739986684749212,-0.11581651946846017,-0.040148210418805785
163,ml_charge_ridge_minus_traditional_hierarchical,0.14002239230262825,0.0033683046582746456,0.0010649627263045816,0.08528257391372929,-0.12844093569279436,0.011707086163442904
164,ml_charge_ridge_minus_traditional_hierarchical,0.17331200679952108,0.018469549934386986,0.00035486160397445003,0.2672008291962713,-0.19739180672097667,0.006266551990197489
165,ml_charge_ridge_minus_traditional_hierarchical,0.11718525271965663,-0.002100162659623983,0.001296656478651478,-0.3369476203334718,-0.11776146782435792,-0.022977186768123492
166,ml_charge_ridge_minus_traditional_hierarchical,0.13107357604092762,-0.004049856210968095,0.0004910385465259036,0.022406702865880312,-0.10403932076235956,-0.020438744179509305
