run,window,method,n,res68_abs_frac,bias_median_frac,frac_within10
58,w3_5,observed_ceiling,3782,0.2834751455441111,-0.22694110077058252,0.13749338974087785
58,w3_5,traditional_template,3782,0.6953839848497709,0.2292356007315623,0.14727657324167107
58,w3_5,gbr_masked,3782,0.09351046367023098,0.02143997143690442,0.7162876784769963
58,w3_5,mlp_masked,3782,0.09562861313306492,-0.0010125490468773507,0.7022739291380222
58,w4_6,observed_ceiling,3782,0.2834751455441111,-0.22694110077058252,0.13749338974087785
58,w4_6,traditional_template,3782,0.6911265521502178,0.22067403591353002,0.17530407191961925
58,w4_6,gbr_masked,3782,0.09120212011958805,0.026247869499527628,0.7384981491274458
58,w4_6,mlp_masked,3782,0.1397833828160449,0.051694620341868086,0.5407191961924908
58,w5_7,observed_ceiling,3782,0.2834751455441111,-0.22694110077058252,0.13749338974087785
58,w5_7,traditional_template,3782,0.4404371032372357,0.048250169773707705,0.186409307244844
58,w5_7,gbr_masked,3782,0.11597866087694658,0.017197147863359626,0.6007403490216816
58,w5_7,mlp_masked,3782,0.12162255090109227,-0.028374923415432525,0.5787942887361185
58,w3_7,observed_ceiling,3782,0.2834751455441111,-0.22694110077058252,0.13749338974087785
58,w3_7,traditional_template,3782,0.6585420870115595,0.18959669462650344,0.18588048651507139
58,w3_7,gbr_masked,3782,0.09532564197524628,0.032217902337860455,0.7091485986250661
58,w3_7,mlp_masked,3782,0.11086717492503442,0.046230111733672294,0.6187202538339502
58,w2_8,observed_ceiling,3782,0.2834751455441111,-0.22694110077058252,0.13749338974087785
58,w2_8,traditional_template,3782,0.29796724989559487,-0.04858678264422636,0.3796932839767319
58,w2_8,gbr_masked,3782,0.08020737969224812,0.0358507289390197,0.793495505023797
58,w2_8,mlp_masked,3782,0.19802039119484027,0.12286522564334779,0.43548387096774194
59,s3,observed_ceiling,2271,0.2653404860003861,-0.2030284917314206,0.1800968736239542
59,s3,traditional_template,2271,37.34046460760138,4.247944922722833,0.06869220607661823
59,s3,gbr_masked,2271,0.142842716533686,0.01366269933106392,0.46895640686922063
