method,energy_residual_bias,energy_residual_sigma68,saturation_onset_energy_sigma68,saturation_onset_fraction,pileup_separation_sigma68_ns,leading_timing_shift_bias_ns,leading_timing_shift_sigma68_ns,secondary_timing_shift_sigma68_ns,pedestal_shift_false_split_span,pedestal_false_split_rate,pid_energy_bias_span,pid_failure_rate_span,stave_failure_rate_span,plateau_width_median_samples,energy_residual_bias_ci_low,energy_residual_bias_ci_high,energy_residual_sigma68_ci_low,energy_residual_sigma68_ci_high,saturation_onset_energy_sigma68_ci_low,saturation_onset_energy_sigma68_ci_high,saturation_onset_fraction_ci_low,saturation_onset_fraction_ci_high,pileup_separation_sigma68_ns_ci_low,pileup_separation_sigma68_ns_ci_high,leading_timing_shift_bias_ns_ci_low,leading_timing_shift_bias_ns_ci_high,leading_timing_shift_sigma68_ns_ci_low,leading_timing_shift_sigma68_ns_ci_high,secondary_timing_shift_sigma68_ns_ci_low,secondary_timing_shift_sigma68_ns_ci_high,pedestal_shift_false_split_span_ci_low,pedestal_shift_false_split_span_ci_high,pedestal_false_split_rate_ci_low,pedestal_false_split_rate_ci_high,pid_energy_bias_span_ci_low,pid_energy_bias_span_ci_high,pid_failure_rate_span_ci_low,pid_failure_rate_span_ci_high,stave_failure_rate_span_ci_low,stave_failure_rate_span_ci_high,plateau_width_median_samples_ci_low,plateau_width_median_samples_ci_high
saturation_residual_fusion_new,0.0018870463409497319,0.06372880017914226,0.06733260001883411,0.026829268292682926,10.840089951510247,0.637573092681416,5.168634530485169,9.276768674015212,0.0753953194180898,0.2146341463414634,0.04469774554980187,0.3139816158684083,0.10087719298245612,2.0,-0.009609912976802274,0.008591646754455493,0.056589944232454906,0.08093281767643715,0.015826947371755058,0.08937168666667217,0.00975609756097561,0.041463414634146344,9.951876031802907,12.226337141975584,-0.42247909973296416,1.2271486750561955,4.694649211114707,6.062274789004537,8.567919354577347,10.389326015806134,0.003424657534246589,0.17769846420073543,0.15847560975609756,0.2683536585365853,0.04013516973381278,0.07318881044374288,0.19514661274014158,0.3595125209955718,0.03509469998408404,0.20669075492604905,2.0,2.0
ridge,-0.002333811376629518,0.06946846537264872,0.055284679437732666,0.026829268292682926,14.005782795626427,0.3281653615647606,6.279612408115774,12.391758528219997,0.04402277039848196,0.1951219512195122,0.06839631657458771,0.33692722371967654,0.2667810831426392,2.0,-0.008290303165006783,0.003759507917105207,0.06457396753021233,0.07490544746401631,0.01845943898331217,0.06687264788719556,0.00975609756097561,0.046341463414634146,12.264989500051518,15.20835464237854,-0.7578378261492258,1.3718204113882067,5.878334561283161,6.737418891584794,11.637280300725717,13.187222231522078,0.004306766293067671,0.08430232558139536,0.15853658536585366,0.22682926829268293,0.05852787394136347,0.0928895481479271,0.29165348101265826,0.38524590163934425,0.1148033229906916,0.4003292590311987,2.0,2.0
gradient_boosted_trees,0.003336127417402576,0.07042810754004761,0.06453530497036065,0.026829268292682926,11.31596670173458,0.59382161981965,5.62289195142446,10.059727228048729,0.09475015812776724,0.2073170731707317,0.06325894716389516,0.3085907802888935,0.15312738367658277,2.0,-0.0042801613365696985,0.010918354026378026,0.06423457446999822,0.07542566894447415,0.011216836220196758,0.08841000329640042,0.00975609756097561,0.046341463414634146,9.76470770336449,12.790395502153372,0.19415693474174933,1.2596356791028196,4.957283176668611,6.434814398185262,8.963276474696867,10.930406324296014,0.002068103116583314,0.21398920713989208,0.15603658536585366,0.26097560975609757,0.04825930227478967,0.07807016090039873,0.1796427367711493,0.3706896551724138,0.0543767419445072,0.2626050420168067,2.0,2.0
mlp,-0.007953903111925347,0.08240966334002477,0.06332814471581148,0.026829268292682926,16.213033071073724,-0.3199829633874973,7.735451125495798,13.705533470566618,0.14294750158127767,0.22439024390243903,0.05224483982110274,0.23705853894533138,0.19279176201372997,2.0,-0.02271196246233033,0.0008976232921401286,0.0681588083065994,0.09263752998443338,0.02952344178497119,0.08773161725292503,0.00975609756097561,0.046341463414634146,14.090886131027727,18.193986731369222,-1.0867682739611242,0.26221050467077234,7.151397033151164,8.577645187596431,11.86570201204981,14.57513759370114,0.0036434612882238204,0.23453715234537154,0.17804878048780487,0.26097560975609757,0.03864993718062024,0.08630817949329897,0.14254683681781155,0.295945945945946,0.14548419240873267,0.3117174959871589,2.0,2.0
analytic_clipped_template_sideband_traditional,0.06212813957285872,0.08970107762953894,0.023286457581599418,0.026829268292682926,15.999999999999979,0.4478054727702663,8.177357500597441,12.738685187523378,0.10259329538266918,0.1878048780487805,0.0844011152335792,0.10581242656714357,0.5773833266852813,2.0,0.04270183745453978,0.07630478778158427,0.08116628760494432,0.10719037146353043,0.004921544497839492,0.05216350332493086,0.00975609756097561,0.046341463414634146,12.500000000000004,22.5,-0.48553775839686786,1.236051324976719,6.625114990886953,8.856550225788396,10.840612934759005,16.423780006297473,0.03336466165413535,0.16673257929288937,0.15121951219512195,0.22439024390243903,0.07567472181059343,0.13127194526873354,0.0012019230769231282,0.2174345211470603,0.49194828469022023,0.6641821946169773,2.0,2.0
tiny_sequence_transformer,-0.034419470337182186,0.09710320915371994,0.04268438694638976,0.026829268292682926,19.1571702003479,-4.3541030232943,11.095210484475096,16.17345644841901,0.07488931056293485,0.17560975609756097,0.09686015169269196,0.1532241343562098,0.3619374523264684,2.0,-0.041272721908616306,-0.021108807417686153,0.0805026487705265,0.10582259357890407,0.0085409703963637,0.08457115328952118,0.00975609756097561,0.04158536585365843,16.607301712036126,22.395026683807373,-5.4356079113421,-3.9005677434886543,10.726746183337909,12.04275085035416,14.69891307363239,17.303968380597883,0.011162859466252673,0.1520140664961637,0.12439024390243902,0.22682926829268293,0.07522635124302038,0.14413893004577003,0.07513948264618503,0.2712503626341747,0.3017117117117117,0.4400982615268329,2.0,2.0
1d_cnn,-0.01611542575149534,0.1115488138307161,0.07964733264992459,0.026829268292682926,17.367855072021484,0.3562281743262119,9.225500330160687,14.582934801830763,0.04111321948134092,0.2707317073170732,0.11392591891887742,0.13186813186813184,0.2625858123569794,2.0,-0.03296170277155122,-0.0010894349584531693,0.09768483589778175,0.12127459233746746,0.022630953118567367,0.1024241992677303,0.00975609756097561,0.046341463414634146,16.69225902557373,19.449892044067383,-1.1614594577104627,1.5371887522687366,7.742369382927243,10.128231484150614,13.357770960856925,15.02724411435606,0.012694513173088116,0.13963043752820478,0.2048780487804878,0.32439024390243903,0.05534769448236564,0.18163088628160604,0.017543859649122806,0.2149710213032581,0.2270381836945304,0.3855851715686273,2.0,2.0
