component,run,bin_index,n_bins,run_shrink_strength,deployment_population_weight,log_amp_center,raw_target_ns,shrunk_target_ns,fitted_target_ns,deployment_target_ns,n_train_pulses,stave,heldout_run
stave_population,-1,6,8,80.0,4.0,8.12821639809161,-4.103631061835898,-1.924899931873937,-3.1922483811696565,-3.3851718987680215,107,B4,59
stave_population,-1,7,8,80.0,4.0,8.403016146353838,-1.603631061835891,0.06913281963899717,-3.1922483811696565,-3.3851718987680215,44,B4,59
run_stave_shrunken,58,0,8,80.0,4.0,7.356599110392247,-4.103631061835898,-3.302415518393048,-3.2960785855015438,-3.3833505563304684,11,B4,59
run_stave_shrunken,58,1,8,80.0,4.0,7.614805364711073,-4.103631061835898,-3.3596452000675376,-3.2960785855015438,-3.3833505563304684,18,B4,59
run_stave_shrunken,58,2,8,80.0,4.0,7.7501841622578365,-4.103631061835898,-3.311124382995688,-3.2960785855015438,-3.3851718987680215,12,B4,59
run_stave_shrunken,58,3,8,80.0,4.0,7.851855711495559,-4.103631061835898,-3.293513123465906,-3.2960785855015438,-3.3851718987680215,10,B4,59
run_stave_shrunken,58,4,8,80.0,4.0,7.928045600874777,-4.103631061835898,-3.275101352139315,-3.2960785855015438,-3.3851718987680215,8,B4,59
run_stave_shrunken,58,5,8,80.0,4.0,8.011769613504331,-4.103631061835898,-3.275101352139315,-3.2960785855015438,-3.3851718987680215,8,B4,59
run_stave_shrunken,58,6,8,80.0,4.0,8.12821639809161,-4.853631061835898,-3.252298357579279,-3.2960785855015438,-3.3851718987680215,3,B4,59
run_stave_shrunken,58,7,8,80.0,4.0,8.403016146353838,-5.853631061835898,-3.2884429358925322,-3.2960785855015438,-3.3851718987680215,3,B4,59
run_stave_shrunken,60,0,8,80.0,4.0,7.356599110392247,-4.103631061835898,-3.694020868278037,-3.6869989792456166,-3.3833505563304684,98,B4,59
run_stave_shrunken,60,1,8,80.0,4.0,7.614805364711073,-4.103631061835898,-3.6797321405957857,-3.6869989792456166,-3.3833505563304684,92,B4,59
run_stave_shrunken,60,2,8,80.0,4.0,7.7501841622578365,-4.103631061835898,-3.7137347278610355,-3.7052124036211476,-3.3851718987680215,107,B4,59
run_stave_shrunken,60,3,8,80.0,4.0,7.851855711495559,-4.103631061835898,-3.7824389276803942,-3.7052124036211476,-3.3851718987680215,147,B4,59
run_stave_shrunken,60,4,8,80.0,4.0,7.928045600874777,-4.103631061835898,-3.803587380958123,-3.7052124036211476,-3.3851718987680215,163,B4,59
run_stave_shrunken,60,5,8,80.0,4.0,8.011769613504331,-4.103631061835898,-3.7613277075950564,-3.7052124036211476,-3.3851718987680215,133,B4,59
run_stave_shrunken,60,6,8,80.0,4.0,8.12821639809161,-4.103631061835898,-3.551277922038176,-3.7052124036211476,-3.3851718987680215,52,B4,59
run_stave_shrunken,60,7,8,80.0,4.0,8.403016146353838,-4.103631061835898,-3.3441454946140303,-3.7052124036211476,-3.3851718987680215,16,B4,59
run_stave_shrunken,61,0,8,80.0,4.0,7.356599110392247,-4.103631061835898,-3.8188239741276977,-3.592960422531134,-3.3833505563304684,176,B4,59
run_stave_shrunken,61,1,8,80.0,4.0,7.614805364711073,-4.103631061835898,-3.7985657293953152,-3.592960422531134,-3.3833505563304684,159,B4,59
run_stave_shrunken,61,2,8,80.0,4.0,7.7501841622578365,-3.8536310618359053,-3.6394180478549343,-3.592960422531134,-3.3851718987680215,167,B4,59
run_stave_shrunken,61,3,8,80.0,4.0,7.851855711495559,-3.853631061835891,-3.6411386343126027,-3.592960422531134,-3.3851718987680215,169,B4,59
run_stave_shrunken,61,4,8,80.0,4.0,7.928045600874777,-3.853631061835898,-3.6163637324489057,-3.592960422531134,-3.3851718987680215,143,B4,59
run_stave_shrunken,61,5,8,80.0,4.0,8.011769613504331,-3.6036310618358947,-3.3953360336504574,-3.592960422531134,-3.3851718987680215,78,B4,59
run_stave_shrunken,61,6,8,80.0,4.0,8.12821639809161,-3.8536310618359053,-3.3682125806129704,-3.592960422531134,-3.3851718987680215,29,B4,59
run_stave_shrunken,61,7,8,80.0,4.0,8.403016146353838,0.39636893816411245,-2.7241678612565563,-3.592960422531134,-3.3851718987680215,12,B4,59
run_stave_shrunken,62,0,8,80.0,4.0,7.356599110392247,-4.103631061835898,-3.803587380958123,-3.694657381375363,-3.3833505563304684,163,B4,59
run_stave_shrunken,62,1,8,80.0,4.0,7.614805364711073,-4.103631061835898,-3.7959913384042556,-3.694657381375363,-3.3833505563304684,157,B4,59
run_stave_shrunken,62,2,8,80.0,4.0,7.7501841622578365,-4.103631061835898,-3.7880006962371997,-3.694657381375363,-3.3851718987680215,151,B4,59
run_stave_shrunken,62,3,8,80.0,4.0,7.851855711495559,-4.103631061835902,-3.7781372473122423,-3.694657381375363,-3.3851718987680215,144,B4,59
run_stave_shrunken,62,4,8,80.0,4.0,7.928045600874777,-4.103631061835898,-3.696309193381712,-3.694657381375363,-3.3851718987680215,99,B4,59
run_stave_shrunken,62,5,8,80.0,4.0,8.011769613504331,-4.103631061835898,-3.610991774989281,-3.694657381375363,-3.3851718987680215,68,B4,59
run_stave_shrunken,62,6,8,80.0,4.0,8.12821639809161,-4.603631061835891,-3.4396041087091,-3.694657381375363,-3.3851718987680215,17,B4,59
run_stave_shrunken,62,7,8,80.0,4.0,8.403016146353838,-1.978631061835891,-3.081919533957496,-3.694657381375363,-3.3851718987680215,8,B4,59
run_stave_shrunken,63,0,8,80.0,4.0,7.356599110392247,-4.103631061835898,-3.696309193381712,-3.5117648087404576,-3.3833505563304684,99,B4,59
run_stave_shrunken,63,1,8,80.0,4.0,7.614805364711073,-4.103631061835898,-3.669639309137688,-3.5117648087404576,-3.3833505563304684,88,B4,59
run_stave_shrunken,63,2,8,80.0,4.0,7.7501841622578365,-4.103631061835898,-3.6392322436620175,-3.5117648087404576,-3.3851718987680215,77,B4,59
run_stave_shrunken,63,3,8,80.0,4.0,7.851855711495559,-4.728631061835898,-3.7374164291480003,-3.5117648087404576,-3.3851718987680215,44,B4,59
run_stave_shrunken,63,4,8,80.0,4.0,7.928045600874777,-4.478631061835898,-3.591470592410904,-3.5117648087404576,-3.3851718987680215,36,B4,59
run_stave_shrunken,63,5,8,80.0,4.0,8.011769613504331,-4.228631061835902,-3.3649788279473642,-3.5117648087404576,-3.3851718987680215,16,B4,59
run_stave_shrunken,63,6,8,80.0,4.0,8.12821639809161,-4.103631061835898,-3.2458591270912005,-3.5117648087404576,-3.3851718987680215,5,B4,59
run_stave_shrunken,63,7,8,80.0,4.0,8.403016146353838,7.396368938164116,-2.5693885388559052,-3.5117648087404576,-3.3851718987680215,5,B4,59
run_stave_shrunken,65,0,8,80.0,4.0,7.356599110392247,-4.103631061835898,-3.3817437900210536,-3.28205186123194,-3.3833505563304684,21,B4,59
run_stave_shrunken,65,1,8,80.0,4.0,7.614805364711073,-4.103631061835898,-3.35197524272972,-3.28205186123194,-3.3833505563304684,17,B4,59
run_stave_shrunken,65,2,8,80.0,4.0,7.7501841622578365,-4.103631061835898,-3.311124382995688,-3.28205186123194,-3.3851718987680215,12,B4,59
run_stave_shrunken,65,3,8,80.0,4.0,7.851855711495559,-5.353631061835898,-3.3193885388559066,-3.28205186123194,-3.3851718987680215,5,B4,59
run_stave_shrunken,65,4,8,80.0,4.0,7.928045600874777,-4.103631061835898,-3.2356475564394778,-3.28205186123194,-3.3851718987680215,4,B4,59
run_stave_shrunken,65,5,8,80.0,4.0,8.011769613504331,-4.103631061835898,-3.2558332193556736,-3.28205186123194,-3.3851718987680215,6,B4,59
run_stave_shrunken,65,6,8,80.0,4.0,8.12821639809161,-1.1036310618358982,-3.1664629821655366,-3.28205186123194,-3.3851718987680215,1,B4,59
run_stave_shrunken,65,7,8,80.0,4.0,8.403016146353838,-3.1922483811696565,-3.1922483811696565,-3.28205186123194,-3.3851718987680215,0,B4,59
stave_population,-1,0,8,80.0,4.0,7.356599110392247,2.623326745052509,2.352656137913408,2.3830953903149386,2.4477102443275767,403,B6,59
stave_population,-1,1,8,80.0,4.0,7.614805364711073,2.623326745052509,2.3955673317281434,2.3830953903149386,2.4462932114517058,494,B6,59
stave_population,-1,2,8,80.0,4.0,7.7501841622578365,2.623326745052509,2.391529044257853,2.3830953903149386,2.443268418731143,484,B6,59
stave_population,-1,3,8,80.0,4.0,7.851855711495559,2.623326745052509,2.387770162623345,2.3830953903149386,2.4423192531795843,475,B6,59
stave_population,-1,4,8,80.0,4.0,7.928045600874777,2.623326745052509,2.3834480234962045,2.3830953903149386,2.4360310892779493,465,B6,59
stave_population,-1,5,8,80.0,4.0,8.011769613504331,2.623326745052509,2.3649593473288215,2.3649593473288215,2.412038933341403,426,B6,59
stave_population,-1,6,8,80.0,4.0,8.12821639809161,2.623326745052509,2.256096679748616,2.256096679748616,2.3024708780584437,276,B6,59
stave_population,-1,7,8,80.0,4.0,8.403016146353838,2.623326745052509,1.4765381200684224,1.4765381200684224,1.5257934837065996,34,B6,59
run_stave_shrunken,58,0,8,80.0,4.0,7.356599110392247,2.623326745052509,2.4121343452832162,2.4132884021125567,2.4477102443275767,11,B6,59
run_stave_shrunken,58,1,8,80.0,4.0,7.614805364711073,2.623326745052509,2.414429914845926,2.4132884021125567,2.4462932114517058,12,B6,59
run_stave_shrunken,58,2,8,80.0,4.0,7.7501841622578365,2.623326745052509,2.4121343452832162,2.4121343452832162,2.443268418731143,11,B6,59
run_stave_shrunken,58,3,8,80.0,4.0,7.851855711495559,2.623326745052509,2.4121343452832162,2.4121343452832162,2.4423192531795843,11,B6,59
run_stave_shrunken,58,4,8,80.0,4.0,7.928045600874777,2.623326745052509,2.407388448659187,2.407388448659187,2.4360310892779493,9,B6,59
run_stave_shrunken,58,5,8,80.0,4.0,8.011769613504331,2.623326745052509,2.396190571229487,2.396190571229487,2.412038933341403,11,B6,59
run_stave_shrunken,58,6,8,80.0,4.0,8.12821639809161,2.2483267450525126,2.2553903220489704,2.2553903220489704,2.3024708780584437,8,B6,59
run_stave_shrunken,58,7,8,80.0,4.0,8.403016146353838,1.4765381200684224,1.4765381200684224,1.4765381200684224,1.5257934837065996,0,B6,59
run_stave_shrunken,60,0,8,80.0,4.0,7.356599110392247,2.623326745052509,2.4820141834421734,2.5229295535538645,2.4477102443275767,56,B6,59
run_stave_shrunken,60,1,8,80.0,4.0,7.614805364711073,2.623326745052509,2.512875547472017,2.5229295535538645,2.4462932114517058,94,B6,59
run_stave_shrunken,60,2,8,80.0,4.0,7.7501841622578365,2.623326745052509,2.523230347245188,2.5229295535538645,2.443268418731143,112,B6,59
run_stave_shrunken,60,3,8,80.0,4.0,7.851855711495559,2.623326745052509,2.5262635714211674,2.5229295535538645,2.4423192531795843,118,B6,59
run_stave_shrunken,60,4,8,80.0,4.0,7.928045600874777,2.623326745052509,2.5397680129698754,2.5229295535538645,2.4360310892779493,150,B6,59
run_stave_shrunken,60,5,8,80.0,4.0,8.011769613504331,2.623326745052509,2.534616908924204,2.5229295535538645,2.412038933341403,153,B6,59
run_stave_shrunken,60,6,8,80.0,4.0,8.12821639809161,2.623326745052509,2.4703142178425535,2.4703142178425535,2.3024708780584437,112,B6,59
run_stave_shrunken,60,7,8,80.0,4.0,8.403016146353838,2.623326745052509,1.6368419063565205,1.6368419063565205,1.5257934837065996,13,B6,59
run_stave_shrunken,61,0,8,80.0,4.0,7.356599110392247,2.623326745052509,2.523230347245188,2.533938333987366,2.4477102443275767,112,B6,59
run_stave_shrunken,61,1,8,80.0,4.0,7.614805364711073,2.623326745052509,2.5347621903105475,2.533938333987366,2.4462932114517058,137,B6,59
run_stave_shrunken,61,2,8,80.0,4.0,7.7501841622578365,2.623326745052509,2.534352169223779,2.533938333987366,2.443268418731143,136,B6,59
run_stave_shrunken,61,3,8,80.0,4.0,7.851855711495559,2.623326745052509,2.5394031276769384,2.533938333987366,2.4423192531795843,149,B6,59
run_stave_shrunken,61,4,8,80.0,4.0,7.928045600874777,2.623326745052502,2.5363651686769138,2.533938333987366,2.4360310892779493,141,B6,59
run_stave_shrunken,61,5,8,80.0,4.0,8.011769613504331,2.498326745052516,2.451117046743244,2.451117046743244,2.412038933341403,146,B6,59
run_stave_shrunken,61,6,8,80.0,4.0,8.12821639809161,2.373326745052509,2.321512351548026,2.321512351548026,2.3024708780584437,101,B6,59
run_stave_shrunken,61,7,8,80.0,4.0,8.403016146353838,3.373326745052516,1.7058202615500162,1.7058202615500162,1.5257934837065996,11,B6,59
run_stave_shrunken,62,0,8,80.0,4.0,7.356599110392247,2.623326745052509,2.5242622688720675,2.5368866773808194,2.4477102443275767,114,B6,59
run_stave_shrunken,62,1,8,80.0,4.0,7.614805364711073,2.623326745052509,2.542576709846603,2.5368866773808194,2.4462932114517058,158,B6,59
run_stave_shrunken,62,2,8,80.0,4.0,7.7501841622578365,2.623326745052509,2.5415458583333357,2.5368866773808194,2.443268418731143,155,B6,59
run_stave_shrunken,62,3,8,80.0,4.0,7.851855711495559,2.623326745052509,2.531810038485815,2.531810038485815,2.4423192531795843,130,B6,59
run_stave_shrunken,62,4,8,80.0,4.0,7.928045600874777,2.623326745052509,2.5247702918268393,2.5247702918268393,2.4360310892779493,115,B6,59
run_stave_shrunken,62,5,8,80.0,4.0,8.011769613504331,2.623326745052509,2.4995579317717005,2.4995579317717005,2.412038933341403,87,B6,59
run_stave_shrunken,62,6,8,80.0,4.0,8.12821639809161,2.623326745052509,2.37850670151658,2.37850670151658,2.3024708780584437,40,B6,59
run_stave_shrunken,62,7,8,80.0,4.0,8.403016146353838,3.248326745052516,1.6376098132487946,1.6376098132487946,1.5257934837065996,8,B6,59
run_stave_shrunken,63,0,8,80.0,4.0,7.356599110392247,2.623326745052509,2.5135066971724767,2.5135066971724767,2.4477102443275767,95,B6,59
run_stave_shrunken,63,1,8,80.0,4.0,7.614805364711073,2.623326745052509,2.499336368413763,2.499336368413763,2.4462932114517058,75,B6,59
run_stave_shrunken,63,2,8,80.0,4.0,7.7501841622578365,2.623326745052509,2.487025267187221,2.487025267187221,2.443268418731143,61,B6,59
run_stave_shrunken,63,3,8,80.0,4.0,7.851855711495559,2.623326745052509,2.4850640948438354,2.4850640948438354,2.4423192531795843,59,B6,59
run_stave_shrunken,63,4,8,80.0,4.0,7.928045600874777,2.623326745052509,2.4707989007746867,2.4707989007746867,2.4360310892779493,46,B6,59
run_stave_shrunken,63,5,8,80.0,4.0,8.011769613504331,2.623326745052509,2.4226530380826543,2.4226530380826543,2.412038933341403,23,B6,59
run_stave_shrunken,63,6,8,80.0,4.0,8.12821639809161,2.623326745052509,2.2969000203379375,2.2969000203379375,2.3024708780584437,10,B6,59
run_stave_shrunken,63,7,8,80.0,4.0,8.403016146353838,-4.376673254947491,1.4042762512410656,1.4042762512410656,1.5257934837065996,1,B6,59
run_stave_shrunken,65,0,8,80.0,4.0,7.356599110392247,2.623326745052516,2.421026656852451,2.424171217808928,2.4477102443275767,15,B6,59
run_stave_shrunken,65,1,8,80.0,4.0,7.614805364711073,2.623326745052509,2.4272195166953088,2.424171217808928,2.4462932114517058,18,B6,59
run_stave_shrunken,65,2,8,80.0,4.0,7.7501841622578365,2.623326745052509,2.407388448659187,2.407388448659187,2.443268418731143,9,B6,59
run_stave_shrunken,65,3,8,80.0,4.0,7.851855711495559,2.623326745052509,2.4049346043819906,2.4049346043819906,2.4423192531795843,8,B6,59
run_stave_shrunken,65,4,8,80.0,4.0,7.928045600874777,1.7483267450525126,2.3528683119691087,2.3681038027177994,2.4360310892779493,4,B6,59
run_stave_shrunken,65,5,8,80.0,4.0,8.011769613504331,2.623326745052509,2.3829849797281484,2.3681038027177994,2.412038933341403,6,B6,59
run_stave_shrunken,65,6,8,80.0,4.0,8.12821639809161,2.623326745052509,2.277698448295904,2.277698448295904,2.3024708780584437,5,B6,59
run_stave_shrunken,65,7,8,80.0,4.0,8.403016146353838,2.623326745052509,1.4906960043274853,1.4906960043274853,1.5257934837065996,1,B6,59
stave_population,-1,0,8,80.0,4.0,7.356599110392247,1.4803043167833891,1.326819516054263,1.3952794663930053,1.431671222416982,176,B8,59
stave_population,-1,1,8,80.0,4.0,7.614805364711073,1.4803043167833891,1.2857889257603383,1.3952794663930053,1.4243023502289613,122,B8,59
stave_population,-1,2,8,80.0,4.0,7.7501841622578365,1.4803043167833891,1.2983964048081287,1.3952794663930053,1.4218040391284361,136,B8,59
stave_population,-1,3,8,80.0,4.0,7.851855711495559,1.4803043167833891,1.3109417780478017,1.3952794663930053,1.4218040391284361,152,B8,59
stave_population,-1,4,8,80.0,4.0,7.928045600874777,1.4803043167833891,1.3527325343591805,1.3952794663930053,1.4218040391284361,228,B8,59
stave_population,-1,5,8,80.0,4.0,8.011769613504331,1.4803043167833891,1.4002796548961054,1.3952794663930053,1.4189231521697603,411,B8,59
stave_population,-1,6,8,80.0,4.0,8.12821639809161,1.4803043167833891,1.4336944603342119,1.3952794663930053,1.4167771871974701,763,B8,59
stave_population,-1,7,8,80.0,4.0,8.403016146353838,1.4803043167833891,1.4461075291535752,1.3952794663930053,1.3788776906430527,1069,B8,59
run_stave_shrunken,58,0,8,80.0,4.0,7.356599110392247,1.4803043167833891,1.4012114326993113,1.4299886672953108,1.431671222416982,6,B8,59
run_stave_shrunken,58,1,8,80.0,4.0,7.614805364711073,2.480304316783389,1.4591044575924397,1.4299886672953108,1.4243023502289613,5,B8,59
run_stave_shrunken,58,2,8,80.0,4.0,7.7501841622578365,1.4803043167833891,1.3963291559039976,1.4050055562900603,1.4218040391284361,1,B8,59
run_stave_shrunken,58,3,8,80.0,4.0,7.851855711495559,1.4803043167833891,1.3973532432317952,1.4050055562900603,1.4218040391284361,2,B8,59
run_stave_shrunken,58,4,8,80.0,4.0,7.928045600874777,1.4803043167833891,1.402120546309473,1.4050055562900603,1.4218040391284361,7,B8,59
run_stave_shrunken,58,5,8,80.0,4.0,8.011769613504331,1.4803043167833891,1.4055571955610737,1.4050055562900603,1.4189231521697603,11,B8,59
run_stave_shrunken,58,6,8,80.0,4.0,8.12821639809161,1.4803043167833891,1.412284436471082,1.4050055562900603,1.4167771871974701,20,B8,59
run_stave_shrunken,58,7,8,80.0,4.0,8.403016146353838,1.4803043167833891,1.41295790063259,1.4050055562900603,1.3788776906430527,21,B8,59
run_stave_shrunken,60,0,8,80.0,4.0,7.356599110392247,1.4803043167833891,1.4287741044255808,1.448594438157805,1.431671222416982,52,B8,59
run_stave_shrunken,60,1,8,80.0,4.0,7.614805364711073,1.4803043167833891,1.4155234783907158,1.448594438157805,1.4243023502289613,25,B8,59
run_stave_shrunken,60,2,8,80.0,4.0,7.7501841622578365,1.4803043167833891,1.4179007568638413,1.448594438157805,1.4218040391284361,29,B8,59
run_stave_shrunken,60,3,8,80.0,4.0,7.851855711495559,1.7303043167833891,1.4951991586146987,1.448594438157805,1.4218040391284361,34,B8,59
run_stave_shrunken,60,4,8,80.0,4.0,7.928045600874777,1.4803043167833891,1.4279813319277683,1.448594438157805,1.4218040391284361,50,B8,59
run_stave_shrunken,60,5,8,80.0,4.0,8.011769613504331,1.4803043167833891,1.4418750058724812,1.448594438157805,1.4189231521697603,97,B8,59
run_stave_shrunken,60,6,8,80.0,4.0,8.12821639809161,1.4803043167833891,1.455569814851641,1.448594438157805,1.4167771871974701,195,B8,59
run_stave_shrunken,60,7,8,80.0,4.0,8.403016146353838,1.4803043167833891,1.4635506516818357,1.448594438157805,1.3788776906430527,326,B8,59
run_stave_shrunken,61,0,8,80.0,4.0,7.356599110392247,1.4803043167833891,1.42408953966578,1.4396434148033592,1.431671222416982,41,B8,59
run_stave_shrunken,61,1,8,80.0,4.0,7.614805364711073,1.4803043167833891,1.4201097324362149,1.4396434148033592,1.4243023502289613,33,B8,59
run_stave_shrunken,61,2,8,80.0,4.0,7.7501841622578365,1.4803043167833891,1.4254495745960447,1.4396434148033592,1.4218040391284361,44,B8,59
run_stave_shrunken,61,3,8,80.0,4.0,7.851855711495559,1.4803043167833891,1.4283807440259029,1.4396434148033592,1.4218040391284361,51,B8,59
run_stave_shrunken,61,4,8,80.0,4.0,7.928045600874777,1.4803043167833891,1.4324029926197925,1.4396434148033592,1.4218040391284361,62,B8,59
run_stave_shrunken,61,5,8,80.0,4.0,8.011769613504331,1.4803043167833891,1.447602451248626,1.4396434148033592,1.4189231521697603,128,B8,59
run_stave_shrunken,61,6,8,80.0,4.0,8.12821639809161,1.4803043167833891,1.45981640102667,1.4396434148033592,1.4167771871974701,252,B8,59
run_stave_shrunken,61,7,8,80.0,4.0,8.403016146353838,0.980304316783382,1.0628864361086803,1.0628864361086803,1.3788776906430527,322,B8,59
run_stave_shrunken,62,0,8,80.0,4.0,7.356599110392247,1.4803043167833891,1.4263202847894947,1.4842884125335418,1.431671222416982,46,B8,59
run_stave_shrunken,62,1,8,80.0,4.0,7.614805364711073,1.4803043167833891,1.4226603504170272,1.4842884125335418,1.4243023502289613,38,B8,59
run_stave_shrunken,62,2,8,80.0,4.0,7.7501841622578365,1.4803043167833891,1.4211565947726874,1.4842884125335418,1.4218040391284361,35,B8,59
run_stave_shrunken,62,3,8,80.0,4.0,7.851855711495559,1.4803043167833891,1.4201097324362149,1.4842884125335418,1.4218040391284361,33,B8,59
run_stave_shrunken,62,4,8,80.0,4.0,7.928045600874777,1.980304316783375,1.6744089701740315,1.4842884125335418,1.4218040391284361,73,B8,59
run_stave_shrunken,62,5,8,80.0,4.0,8.011769613504331,1.4803043167833891,1.4461234724053453,1.4554795429467806,1.4189231521697603,119,B8,59
run_stave_shrunken,62,6,8,80.0,4.0,8.12821639809161,1.4803043167833891,1.455569814851641,1.4554795429467806,1.4167771871974701,195,B8,59
run_stave_shrunken,62,7,8,80.0,4.0,8.403016146353838,1.4803043167833891,1.46075837416491,1.4554795429467806,1.3788776906430527,268,B8,59
run_stave_shrunken,63,0,8,80.0,4.0,7.356599110392247,1.855304316783382,1.501439047252323,1.501439047252323,1.431671222416982,24,B8,59
run_stave_shrunken,63,1,8,80.0,4.0,7.614805364711073,1.4803043167833891,1.4094502747914026,1.4277503253721144,1.4243023502289613,16,B8,59
run_stave_shrunken,63,2,8,80.0,4.0,7.7501841622578365,1.4803043167833891,1.41295790063259,1.4277503253721144,1.4218040391284361,21,B8,59
run_stave_shrunken,63,3,8,80.0,4.0,7.851855711495559,1.4803043167833891,1.4179007568638413,1.4277503253721144,1.4218040391284361,29,B8,59
run_stave_shrunken,63,4,8,80.0,4.0,7.928045600874777,1.4803043167833891,1.4173229461238455,1.4277503253721144,1.4218040391284361,28,B8,59
run_stave_shrunken,63,5,8,80.0,4.0,8.011769613504331,1.4803043167833891,1.4279813319277683,1.4277503253721144,1.4189231521697603,50,B8,59
run_stave_shrunken,63,6,8,80.0,4.0,8.12821639809161,1.4803043167833891,1.438828780007592,1.4277503253721144,1.4167771871974701,84,B8,59
run_stave_shrunken,63,7,8,80.0,4.0,8.403016146353838,1.4803043167833891,1.4459508418781837,1.4277503253721144,1.3788776906430527,118,B8,59
run_stave_shrunken,65,0,8,80.0,4.0,7.356599110392247,1.4803043167833891,1.402120546309473,1.4316403785554583,1.431671222416982,7,B8,59
run_stave_shrunken,65,1,8,80.0,4.0,7.614805364711073,2.2303043167833962,1.4443985752394988,1.4316403785554583,1.4243023502289613,5,B8,59
run_stave_shrunken,65,2,8,80.0,4.0,7.7501841622578365,1.4803043167833891,1.4012114326993113,1.4316403785554583,1.4218040391284361,6,B8,59
run_stave_shrunken,65,3,8,80.0,4.0,7.851855711495559,1.980304316783375,1.4164249429131393,1.4316403785554583,1.4218040391284361,3,B8,59
run_stave_shrunken,65,4,8,80.0,4.0,7.928045600874777,1.855304316783382,1.437099907337585,1.4316403785554583,1.4218040391284361,8,B8,59
run_stave_shrunken,65,5,8,80.0,4.0,8.011769613504331,2.730304316783382,1.4884207350248921,1.4316403785554583,1.4189231521697603,6,B8,59
run_stave_shrunken,65,6,8,80.0,4.0,8.12821639809161,1.4803043167833891,1.4101807288325572,1.4101807288325572,1.4167771871974701,17,B8,59
run_stave_shrunken,65,7,8,80.0,4.0,8.403016146353838,1.4803043167833856,1.407942741983062,1.407942741983062,1.3788776906430527,14,B8,59
population,-1,0,8,80.0,4.0,7.319202458767849,-0.9806517500908605,,0.9597987195149728,,1130,,60
population,-1,1,8,80.0,4.0,7.566828479208331,0.8191799641248565,,0.9597987195149728,,1129,,60
population,-1,2,8,80.0,4.0,7.702669018315918,0.711303500181728,,0.9597987195149728,,1130,,60
population,-1,3,8,80.0,4.0,7.8086277529713275,0.961303500181728,,0.9597987195149728,,1130,,60
population,-1,4,8,80.0,4.0,7.895436006942965,1.461303500181728,,0.9597987195149728,,1131,,60
population,-1,5,8,80.0,4.0,7.981049759665957,1.5691799641248565,,0.9597987195149728,,1127,,60
population,-1,6,8,80.0,4.0,8.103796712981794,1.5691799641248565,,0.9597987195149728,,1129,,60
population,-1,7,8,80.0,4.0,8.376953633346945,1.5691799641248565,,0.9597987195149728,,1130,,60
stave_population,-1,0,8,80.0,4.0,7.319202458767849,-4.0304834643065846,-3.4096085425247424,-3.1230955679085026,-3.3056705675158584,563,B4,60
stave_population,-1,1,8,80.0,4.0,7.566828479208331,-4.0304834643065846,-3.3727856476579445,-3.1230955679085026,-3.3056705675158584,527,B4,60
stave_population,-1,2,8,80.0,4.0,7.702669018315918,-4.0304834643065846,-3.3492162719759966,-3.1230955679085026,-3.3056705675158584,506,B4,60
stave_population,-1,3,8,80.0,4.0,7.8086277529713275,-4.0304834643065846,-3.3515335073240595,-3.1230955679085026,-3.3056705675158584,508,B4,60
stave_population,-1,4,8,80.0,4.0,7.895436006942965,-4.0304834643065846,-3.275809410042455,-3.1230955679085026,-3.3056705675158584,449,B4,60
stave_population,-1,5,8,80.0,4.0,7.981049759665957,-4.0304834643065846,-2.9989005839300353,-3.1230955679085026,-3.3056705675158584,307,B4,60
stave_population,-1,6,8,80.0,4.0,8.103796712981794,-4.0304834643065846,-1.9511992210476024,-3.1230955679085026,-3.3056705675158584,112,B4,60
stave_population,-1,7,8,80.0,4.0,8.376953633346945,-1.0304834643065846,0.29637132490778695,-3.1230955679085026,-3.3056705675158584,40,B4,60
run_stave_shrunken,58,0,8,80.0,4.0,7.319202458767849,-4.0304834643065846,-3.2327798191214576,-3.2223091954499616,-3.3056705675158584,11,B4,60
run_stave_shrunken,58,1,8,80.0,4.0,7.566828479208331,-4.0304834643065846,-3.2414505109169482,-3.2223091954499616,-3.3056705675158584,12,B4,60
run_stave_shrunken,58,2,8,80.0,4.0,7.702669018315918,-4.0304834643065846,-3.2414505109169482,-3.2223091954499616,-3.3056705675158584,12,B4,60
run_stave_shrunken,58,3,8,80.0,4.0,7.8086277529713275,-4.0304834643065846,-3.2327798191214576,-3.2223091954499616,-3.3056705675158584,11,B4,60
run_stave_shrunken,58,4,8,80.0,4.0,7.895436006942965,-4.0304834643065846,-3.214853894510556,-3.2223091954499616,-3.3056705675158584,9,B4,60
run_stave_shrunken,58,5,8,80.0,4.0,7.981049759665957,-4.0304834643065846,-3.2239164452860676,-3.2223091954499616,-3.3056705675158584,10,B4,60
run_stave_shrunken,58,6,8,80.0,4.0,8.103796712981794,-4.0304834643065846,-3.1764713265201547,-3.2223091954499616,-3.3056705675158584,5,B4,60
run_stave_shrunken,58,7,8,80.0,4.0,8.376953633346945,-5.5304834643065846,-3.2101095882602406,-3.2223091954499616,-3.3056705675158584,3,B4,60
run_stave_shrunken,59,0,8,80.0,4.0,7.319202458767849,-4.0304834643065846,-3.73175493874343,-3.6183464338755287,-3.3056705675158584,163,B4,60
run_stave_shrunken,59,1,8,80.0,4.0,7.566828479208331,-4.0304834643065846,-3.718933971981063,-3.6183464338755287,-3.3056705675158584,153,B4,60
