match_key,dynamic_n,control_n,matched_n
"40|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",88,983,88
"59|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",88,100,88
"39|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",86,968,86
"61|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",83,486,83
"36|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",82,360,82
"45|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",82,130,82
"65|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",82,520,82
"42|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",82,81,81
"63|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",81,301,81
"42|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",79,1036,79
"57|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",77,859,77
"48|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",76,89,76
"48|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",76,252,76
"49|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",75,91,75
"32|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",74,1017,74
"37|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",73,158,73
"41|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",73,85,73
"40|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",72,298,72
"49|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",72,947,72
"36|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",71,556,71
"48|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",70,930,70
"64|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",70,281,70
"40|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",98,68,68
"41|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",68,297,68
"57|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",68,261,68
"59|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",98,67,67
"31|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",65,935,65
"49|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",64,271,64
"39|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",63,234,63
"42|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",61,256,61
"48|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",61,91,61
"61|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",61,68,61
"62|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",74,60,60
"62|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",59,74,59
"65|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",59,217,59
"56|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",58,322,58
"65|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",58,76,58
"57|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",57,92,57
"64|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",57,73,57
"35|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",56,223,56
"59|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",56,110,56
"60|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",56,235,56
"32|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",55,69,55
"35|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",55,74,55
"49|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",55,102,55
"41|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",54,88,54
"60|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",63,53,53
"56|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",52,99,52
"61|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",52,56,52
"40|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",51,112,51
"55|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",51,216,51
"63|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",50,71,50
"42|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",49,83,49
"63|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",49,65,49
"64|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",49,205,49
"56|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",52,48,48
"32|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",48,186,48
"35|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",48,602,48
"37|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",47,144,47
"63|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",81,46,46
"39|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",46,90,46
"65|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",91,45,45
"36|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",46,45,45
"45|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",45,112,45
"54|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",43,185,43
"37|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",42,117,42
"63|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",42,250,42
"45|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",368,41,41
"35|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",41,74,41
"50|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",41,241,41
"53|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",41,217,41
"59|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",48,40,40
"61|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",40,47,40
"59|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",84,39,39
"50|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",50,39,39
"31|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",39,152,39
"56|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",39,735,39
"62|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",84,38,38
"31|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",38,54,38
"45|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",38,136,38
"50|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",38,77,38
"59|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",38,752,38
"64|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",79,37,37
"62|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",66,36,36
"63|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",48,36,36
"60|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",44,36,36
"31|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",36,75,36
"57|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",36,80,36
"63|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",36,684,36
"60|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",71,35,35
"40|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",35,88,35
"42|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",35,85,35
"51|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",35,182,35
"54|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",35,80,35
"61|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",35,252,35
"37|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",354,34,34
"55|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",42,34,34
"56|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",34,132,34
"32|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",33,58,33
"39|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",33,76,33
"41|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",33,77,33
"62|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",33,294,33
"60|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",53,32,32
"49|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",32,64,32
"50|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",32,94,32
"59|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",32,76,32
"53|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",31,531,31
"58|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",31,146,31
"64|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",31,180,31
"45|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",45,30,30
"45|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",33,30,30
"32|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",30,52,30
"48|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",30,93,30
"59|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",30,286,30
"61|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",30,274,30
"61|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",30,500,30
"62|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",30,64,30
"65|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",31,29,29
"33|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",29,77,29
"49|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",29,100,29
"56|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",29,53,29
"58|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",29,55,29
"60|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",29,447,29
"64|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",29,46,29
"49|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",190,28,28
"36|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",28,69,28
"50|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",28,554,28
"53|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",28,51,28
"63|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",28,38,28
"41|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",242,27,27
"63|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",30,27,27
"60|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",27,126,27
"60|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",27,32,27
"65|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",27,549,27
"65|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",27,103,27
"61|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",70,26,26
"62|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",42,26,26
"33|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",26,218,26
"36|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",26,154,26
"50|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",26,39,26
"54|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",34,25,25
"55|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",25,447,25
"55|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",25,88,25
"42|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",238,24,24
"61|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",87,24,24
"64|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",37,24,24
"53|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",31,24,24
"31|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",24,80,24
"34|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",24,49,24
"48|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",24,75,24
"60|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",24,281,24
"62|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",24,508,24
"63|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",24,139,24
"57|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",196,23,23
"56|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",58,23,23
"37|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",54,23,23
"37|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",29,23,23
"51|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",26,23,23
"51|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",23,61,23
"52|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",23,169,23
"54|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",23,87,23
"54|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",23,443,23
"62|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",23,214,23
"39|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",235,22,22
"50|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",22,77,22
"52|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",22,69,22
"57|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",22,92,22
"61|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",45,21,21
"53|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",33,21,21
"56|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",30,21,21
"55|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",21,52,21
"59|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",21,207,21
"64|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",21,538,21
"32|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",34,20,20
"41|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",20,120,20
"51|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",20,371,20
"53|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",20,84,20
"56|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",20,39,20
"58|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",20,64,20
"50|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",29,19,19
"51|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",19,32,19
"32|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",199,18,18
"49|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",30,18,18
"58|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",27,18,18
"32|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",18,87,18
"33|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",18,62,18
"33|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",18,33,18
"36|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",18,39,18
"39|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",18,101,18
"51|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",18,41,18
"53|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",18,78,18
"61|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",18,56,18
"65|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",18,43,18
"35|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",141,17,17
"39|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",37,17,17
"31|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",36,17,17
"57|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",33,17,17
"53|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",30,17,17
"33|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",17,385,17
"40|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",17,40,17
"54|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",17,25,17
"59|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",17,69,17
"61|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",17,128,17
"65|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",47,16,16
"50|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",44,16,16
"49|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",30,16,16
"42|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",27,16,16
"45|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",18,16,16
"31|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",16,65,16
"31|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",16,17,16
"40|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",16,87,16
"44|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",16,138,16
"48|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",16,16,16
"40|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",49,15,15
"48|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",36,15,15
"60|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",30,15,15
"37|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",23,15,15
"41|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",22,15,15
"34|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",16,15,15
"33|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",15,70,15
"34|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",15,95,15
"44|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c00",15,83,15
"47|low_2nA|B2|(3000.0, 4500.0]|p02_latent_c00",15,91,15
"55|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",15,34,15
"62|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",15,65,15
"31|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",178,14,14
"58|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",35,14,14
"33|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",28,14,14
"34|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",25,14,14
"45|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",25,14,14
"54|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",22,14,14
"53|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",14,25,14
"65|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",14,93,14
"48|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",202,13,13
"33|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",45,13,13
"57|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",26,13,13
"42|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",16,13,13
"33|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",15,13,13
"39|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",15,13,13
"32|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",13,21,13
"34|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",13,238,13
"41|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",13,30,13
"45|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",13,44,13
"50|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",13,32,13
"54|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",13,61,13
"55|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",13,59,13
"56|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",13,94,13
"59|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",13,112,13
"64|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",13,23,13
"54|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",38,12,12
"41|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",31,12,12
"40|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",27,12,12
"61|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",16,12,12
"34|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",12,22,12
"34|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",12,44,12
"42|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",12,82,12
"44|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",12,12,12
"54|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",12,30,12
"55|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",12,16,12
"56|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",12,13,12
"60|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",12,45,12
"40|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",200,11,11
"42|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",44,11,11
"31|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",11,23,11
"35|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",11,41,11
"42|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",11,37,11
"47|low_2nA|B2|(4500.0, 7000.0]|p02_latent_c00",11,166,11
"48|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",11,27,11
"51|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",11,17,11
"53|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",11,30,11
"57|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",11,27,11
"62|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",11,112,11
"63|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",11,108,11
"64|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",11,95,11
"65|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",11,11,11
"65|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",11,11,11
"33|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",26,10,10
"35|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",26,10,10
"53|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",20,10,10
"57|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",18,10,10
"35|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",16,10,10
"59|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",16,10,10
"34|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",11,10,10
"47|low_2nA|B2|(2000.0, 3000.0]|p02_latent_c00",10,66,10
"47|low_2nA|B2|(999.999, 1500.0]|p02_latent_c00",10,31,10
"48|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",10,11,10
"49|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",10,32,10
"49|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",10,29,10
"53|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",10,39,10
"58|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",10,33,10
"60|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",10,17,10
"63|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",10,37,10
"36|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",129,9,9
"54|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",60,9,9
"53|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",59,9,9
"58|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",35,9,9
"55|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",28,9,9
"40|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",24,9,9
"37|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",23,9,9
"54|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",23,9,9
"53|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",17,9,9
"57|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",16,9,9
"52|high_20nA|B2|(999.999, 1500.0]|p02_latent_c00",15,9,9
"61|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",14,9,9
"32|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",11,9,9
"37|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",11,9,9
"42|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",11,9,9
"33|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",10,9,9
"34|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",10,9,9
"33|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",9,29,9
"34|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",9,51,9
