n,pred_mean_ns,target_mean_ns
1638,-4.149263171440055,-3.9646983181694244
1637,-3.941375955184178,-3.912798773676722
1637,-0.2939932117761281,-0.882186298202062
1637,1.6762891167677334,1.7401055007030797
1637,1.808451777496039,2.018785023021527
1637,1.951840470329642,2.599725768287259
1637,2.2618027232027367,2.403489027369383
