method,metric,bootstrap_unit,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
analytic_timewalk,pooled_blind_sample_ii_pairwise_sigma68_ns,heldout_run,1.494666549251276,1.3706863659894397,1.6920737409393525,11460,1.7700686278374391,1.494666549251276,2.681472251011271,0.020767888307155324,1.506480082626155,134.21575527516825
ml_ridge_on_template_phase,pooled_blind_sample_ii_pairwise_sigma68_ns,heldout_run,1.4740412476984874,1.404409155150141,1.6568873289368686,11460,1.7239271257565179,1.4740412476984874,2.6174022384130153,0.01788830715532286,1.4470297408530945,105.65788862039307
s03b_binned_timewalk,pooled_blind_sample_ii_pairwise_sigma68_ns,heldout_run,1.3979715141141966,1.231788215980707,1.5,11460,1.7959430282284004,1.3979715141141966,2.7030369680061095,0.0356020942408377,1.546986150090028,193.293905026874
template_phase_base,pooled_blind_sample_ii_pairwise_sigma68_ns,heldout_run,2.0459430282283897,1.7959430282283928,2.0459430282284004,11460,-3.5918860564567794,2.0459430282283897,3.362029308566705,0.09973821989528796,0.7818054072769713,229.84693486535772
