method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7813191160445617,0.7775482093663912,0.7134986225895317,0.6212121212121212,0.640625,0.6363636363636364,-0.15447432309251496,9.888782233346912,0.13333333333333333,0.3181818181818182,0.25757575757575757,-0.05813442993164063,0.07984727331853168,132,66
1d_cnn,60,0.7880138596169575,0.7603305785123966,0.7875939849624061,0.6710526315789473,0.8360655737704918,0.7462406015037594,-3.0917575604636927,12.810868377981226,0.27380952380952384,0.36363636363636365,0.30303030303030304,-0.015957088360325673,0.12502289068243302,132,66
1d_cnn,62,0.775596986124363,0.828971533516988,0.7327188940092166,0.7096774193548387,0.6285714285714286,0.6691244239631337,-2.623282832348197,11.0879210941495,0.16666666666666666,0.22727272727272727,0.18181818181818182,-0.04343161010742187,0.11952722167968749,132,66
1d_cnn,64,0.863219495592204,0.8321854912764003,0.7304147465437788,0.7580645161290323,0.6103896103896104,0.6647465437788018,-2.812304797461005,9.426592717444349,0.1744186046511628,0.3484848484848485,0.13636363636363635,-0.06852599043981601,0.09121891700204568,132,66
1d_cnn,65,0.725609917692797,0.7017906336088154,0.7106050149528411,0.7101449275362319,0.7,0.6884057971014492,-2.390533150086882,10.79142826450507,0.1323529411764706,0.48484848484848486,0.2727272727272727,-0.019243603664375608,0.06856921374619648,132,66
deltaE_over_E_likelihood_template,58,0.6741329104824483,0.6277548209366391,0.7865013774104683,0.7121212121212122,0.7704918032786885,0.75,0.2458757002917622,13.349089677064397,0.26785714285714285,0.5757575757575758,0.22727272727272727,0.0007343159141717866,0.05720842461739536,132,66
deltaE_over_E_likelihood_template,60,0.6754398619880042,0.6254591368227732,0.8839285714285714,0.8289473684210527,0.8513513513513513,0.8162593984962406,0.9423998391719612,13.521173262486748,0.3076923076923077,0.6060606060606061,0.13636363636363635,0.009430946966278143,0.07405660098106931,132,66
deltaE_over_E_likelihood_template,62,0.7313472318028276,0.7068411386593204,0.7647465437788018,0.7903225806451613,0.7313432835820896,0.7665898617511521,2.3080118656884263,12.018310247439551,0.2857142857142857,0.5757575757575758,0.06060606060606061,0.007766862979627429,0.11624744850116073,132,66
deltaE_over_E_likelihood_template,64,0.6874292391354314,0.6425619834710744,0.8338709677419355,0.9032258064516129,0.7368421052631579,0.8087557603686636,-0.24994346701117554,9.521331219290037,0.12,0.6212121212121212,0.06060606060606061,-0.014470267330752294,0.06913826785990823,132,66
deltaE_over_E_likelihood_template,65,0.6385545022071818,0.6130624426078971,0.8173452956061652,0.8405797101449275,0.8169014084507042,0.8171152518978606,1.3848484389771043,9.91542330993062,0.18181818181818182,0.6666666666666666,0.10606060606060606,-0.006487857812017557,0.09077813727359163,132,66
gradient_boosted_trees,58,0.776594592646321,0.7667584940312213,0.9423783287419651,0.9090909090909091,0.8823529411764706,0.8939393939393939,0.7920652201332068,7.063584694644867,0.05102040816326531,0.25757575757575757,0.30303030303030304,-0.005482522155632296,0.0890532169171756,132,66
gradient_boosted_trees,60,0.759687360279224,0.7481634527089073,0.9203477443609023,0.9078947368421053,0.8961038961038961,0.8825187969924813,0.4310339000548957,9.428021029168537,0.15306122448979592,0.25757575757575757,0.2727272727272727,-0.019989866953110436,0.08341916763136671,132,66
gradient_boosted_trees,62,0.8565837697520342,0.8549127640036731,0.9271889400921659,0.8709677419354839,0.84375,0.8640552995391705,-0.7895541389269889,9.117771662110123,0.14,0.24242424242424243,0.19696969696969696,-0.02850877862139664,0.08868467143873697,132,66
gradient_boosted_trees,64,0.8908883331183877,0.8624885215794306,0.8940092165898618,0.9032258064516129,0.7567567567567568,0.8230414746543779,0.6338551218666133,7.723657559781737,0.07142857142857142,0.25757575757575757,0.18181818181818182,-0.012974475966240106,0.0834821893643609,132,66
gradient_boosted_trees,65,0.7396097104651342,0.7249770431588614,0.9010812054290316,0.8985507246376812,0.8378378378378378,0.8540372670807453,-0.29761058591216916,7.429990724217303,0.07954545454545454,0.3333333333333333,0.30303030303030304,-0.0016145644581318378,0.0652043280598123,132,66
joint_sequence_transformer,58,0.7472562117938573,0.7591827364554636,0.46923783287419657,0.5606060606060606,0.49333333333333335,0.49242424242424243,3.2844158391763356,12.949917593054256,0.20454545454545456,0.3333333333333333,0.3181818181818182,0.030350470649988484,0.08372873337737172,132,66
joint_sequence_transformer,60,0.7753633416284266,0.7580348943985308,0.512218045112782,0.5657894736842105,0.5657894736842105,0.4882518796992481,-0.8177778634441912,14.835287731617674,0.32142857142857145,0.36363636363636365,0.21212121212121213,0.017536516575099137,0.09577335043122201,132,66
joint_sequence_transformer,62,0.8055895928908485,0.8234618916437099,0.4419354838709677,0.5645161290322581,0.44871794871794873,0.47511520737327195,1.055950534670238,14.162917068097732,0.28125,0.2727272727272727,0.18181818181818182,0.010886116892763363,0.12315960062270627,132,66
joint_sequence_transformer,64,0.8794172446883053,0.8429752066115702,0.480184331797235,0.5483870967741935,0.4788732394366197,0.5099078341013825,4.895973231546842,11.650790686320104,0.25,0.30303030303030304,0.13636363636363635,0.036439405728012776,0.10750743058996176,132,66
joint_sequence_transformer,65,0.6958629487492458,0.7038567493112947,0.5484242005981136,0.5217391304347826,0.5294117647058824,0.5069013112491373,3.377265754381731,11.679378226368508,0.19444444444444445,0.45454545454545453,0.2878787878787879,0.037685094325382126,0.08625918463593188,132,66
mlp,58,0.7799469927425267,0.7688246097337005,0.8046372819100092,0.7272727272727273,0.7619047619047619,0.75,-0.08957668142300257,10.698529660566827,0.19791666666666666,0.2727272727272727,0.2878787878787879,-0.05670903000761039,0.16324957235979223,132,66
mlp,60,0.7317181583020844,0.742653810835629,0.881578947368421,0.8289473684210527,0.8513513513513513,0.8162593984962406,-1.5580740593082387,12.479365172677433,0.2777777777777778,0.3181818181818182,0.2878787878787879,-0.010801199661400574,0.1778496003838742,132,66
mlp,62,0.7892459597677124,0.8294306703397614,0.8453917050691244,0.7419354838709677,0.7540983606557377,0.7638248847926268,-0.39780440321105726,13.806908686997911,0.2826086956521739,0.30303030303030304,0.13636363636363635,-0.04946057990760936,0.13708505421030548,132,66
mlp,64,0.8383062612983397,0.8308080808080809,0.7988479262672811,0.8225806451612904,0.7285714285714285,0.7755760368663595,-4.572177073399604,11.258923212230538,0.21428571428571427,0.4696969696969697,0.045454545454545456,-0.05871839192293726,0.11375052815769796,132,66
mlp,65,0.692239082843119,0.7316345270890726,0.8309178743961353,0.7681159420289855,0.803030303030303,0.7808833678398895,-0.928369128642772,10.76371912407697,0.18421052631578946,0.42424242424242425,0.2727272727272727,-0.0599453916025918,0.13733673075674274,132,66
ridge,58,0.7677309525174311,0.7630853994490359,0.7288797061524335,0.5,0.6346153846153846,0.6060606060606061,0.08323656663579815,9.212511241640325,0.07446808510638298,0.2878787878787879,0.2727272727272727,-0.020711662197260013,0.0622175511295223,132,66
ridge,60,0.7172463349234611,0.7238292011019284,0.8731203007518797,0.6973684210526315,0.828125,0.7504699248120301,-1.1697100076336797,12.630619596307799,0.24444444444444444,0.3181818181818182,0.36363636363636365,0.00217889579097141,0.10086446192320701,132,66
ridge,62,0.78197209867866,0.8337924701561066,0.7953917050691245,0.6612903225806451,0.7321428571428571,0.7235023041474654,0.15155827691942125,10.776344965792328,0.14583333333333334,0.2727272727272727,0.13636363636363635,-0.018973836195464385,0.09132175053364036,132,66
ridge,64,0.8164405348366803,0.8248393021120294,0.8034562211981566,0.7741935483870968,0.7164179104477612,0.7513824884792626,0.35377237604705236,8.241116034700319,0.13095238095238096,0.36363636363636365,0.18181818181818182,-0.031746971896088515,0.06789370403326932,132,66
ridge,65,0.6974984925747995,0.7316345270890725,0.796181274442144,0.6231884057971014,0.7678571428571429,0.7084195997239475,0.7723052856181356,9.482639084075938,0.1,0.3181818181818182,0.3181818181818182,-0.004098969560133412,0.05543324146392145,132,66
template_residual_boosted_stack_new,58,0.7891710641844145,0.7851239669421487,0.9396235078053261,0.9090909090909091,0.821917808219178,0.856060606060606,0.24140311923567026,6.969893143042205,0.022222222222222223,0.3181818181818182,0.30303030303030304,-0.0009581952067596399,0.06262943095276426,132,66
template_residual_boosted_stack_new,60,0.7803818176487065,0.7607897153351699,0.9271616541353384,0.9473684210526315,0.8888888888888888,0.8933270676691729,0.8157001888804105,9.513584128476253,0.1595744680851064,0.2878787878787879,0.2878787878787879,-0.021781936736939202,0.08448062564399031,132,66
template_residual_boosted_stack_new,62,0.8617728018239362,0.8585858585858587,0.9013824884792626,0.8709677419354839,0.8059701492537313,0.842626728110599,-0.7203814303393097,9.491920984571594,0.15306122448979592,0.25757575757575757,0.19696969696969696,-0.0019937103879935874,0.07343404287237155,132,66
template_residual_boosted_stack_new,64,0.8666641920728317,0.8429752066115703,0.8771889400921659,0.9516129032258065,0.7662337662337663,0.8472350230414747,0.05802813677887375,7.241515503410575,0.08888888888888889,0.3181818181818182,0.16666666666666666,-0.020639730589275814,0.06421564071421815,132,66
template_residual_boosted_stack_new,65,0.757819769840473,0.7460973370064279,0.8980906372210721,0.927536231884058,0.8421052631578947,0.8685300207039337,-0.16948858185809712,6.732031656319556,0.06818181818181818,0.3333333333333333,0.2878787878787879,-0.01665684100696225,0.06521551937130751,132,66
