g4_entry,primary_pdg,primary_ekin_mev,primary_time_ns,truth_stave,truth_layer,pid_label,pid_name,dominant_pdg,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_track_length_sum_mm,g4_pseudo_run_index,g4_pseudo_run
88,2212,80.33412795007322,0.0,B2,0,0,proton,2212,76.53919283817598,38.71781132641259,10.066226068412634,10.689947243322294,2,1,218.8440780835697,0,50
91,2212,157.93323059129432,0.0,B8,6,0,proton,2212,71.84224991948751,29.86526008750005,7.092024861588155,7.661842624155534,4,4,464.882298562008,0,50
94,2212,125.41890545553707,0.0,B2,0,0,proton,2212,13.36707581351083,13.36707581351083,7.892177378500044,7.892177378500044,1,1,112.57582751517532,0,50
99,2212,164.86530007002466,0.0,B8,6,0,proton,2212,56.19080305134333,18.919410901604962,7.034984648879418,7.512401159478024,4,4,471.51658390001364,0,50
101,2212,113.66442610786518,0.0,B2,0,1,deuteron,1000010020,45.30704587285998,45.30704587285998,13.652226384897984,13.652226384897986,1,1,110.78645053006201,0,50
102,2212,114.59991328040493,0.0,B2,0,1,deuteron,1000010020,48.270773066518174,28.57521240438583,13.735747266208751,13.817230026341678,3,1,111.623817081558,0,50
107,2212,159.65973823102905,0.0,B8,6,0,proton,2212,68.28364251274404,27.002328216291957,7.064548345863863,7.622108006134704,4,4,465.39824955111595,0,50
112,2212,150.75974327883785,0.0,B8,6,0,proton,2212,85.10985724595571,39.611158363724094,7.21299936322997,7.846451197788269,4,4,464.84764054871926,0,50
115,2212,160.94437249421344,0.0,B8,6,0,proton,2212,58.60082919011657,20.723826437475747,7.0440811152926806,7.538105655738323,4,4,467.35771979308004,0,50
121,2212,168.43537656458363,0.0,B8,6,0,proton,2212,53.1995480433326,16.89616328865332,7.024308940175572,7.488002163477957,4,4,475.3114564259532,0,50
122,2212,167.47223957272018,0.0,B8,6,0,proton,2212,54.12847723957957,17.47708983878197,6.980859340550296,7.4487744181986155,4,4,470.6269737979152,0,50
137,2212,128.18394797219037,0.0,B6,4,0,proton,2212,58.06535053524942,27.836258790482415,7.840688176075781,8.236845091937507,3,3,348.71315296691154,0,50
145,2212,134.5964149923454,0.0,B6,4,0,proton,2212,70.15920047364621,22.184124492040905,7.593483548060087,8.147183210482055,5,4,467.4885290714561,0,50
153,2212,54.01575244392939,0.0,B4,2,1,deuteron,1000010020,58.27683291760714,36.47648765866525,10.312654500774618,10.568830857829301,2,2,227.18705068898754,0,50
154,2212,88.12455326140073,0.0,B2,0,1,deuteron,1000010020,44.67954595408481,44.67954595408481,11.70210231782888,11.702102317828878,1,1,109.3324380214693,0,50
155,2212,131.1306752175825,0.0,B6,4,0,proton,2212,63.8311008758747,22.521286687386926,7.7370392222753965,8.268932535083444,4,4,471.1182186146111,0,50
162,2212,70.29199007563852,0.0,B2,0,1,deuteron,1000010020,33.216716138471085,33.216716138471085,10.961265947586973,10.961265947586973,1,1,110.12597601612092,0,50
163,2212,101.60116812519904,0.0,B2,0,1,deuteron,1000010020,34.5991485547876,34.5991485547876,12.414809132808074,12.414809132808074,1,1,109.61531264967684,0,50
164,2212,170.06616530083704,0.0,B4,2,0,proton,2212,26.19968001890681,11.741184527878183,6.9947911421613576,7.18917136983232,3,3,350.0704347411456,0,50
171,2212,105.95765429098951,0.0,B4,2,0,proton,2212,106.12478308398781,47.87520225115228,8.789027788888976,10.494794417598108,3,2,338.9073762390951,0,50
181,2212,52.412014322754864,0.0,B4,2,1,deuteron,1000010020,57.23121207780602,35.64278875271724,10.254738466935581,10.507995423177636,2,2,227.82667557916693,0,50
185,2212,133.61582162382416,0.0,B2,0,0,proton,2212,4.270280237160719,4.270280237160719,7.603415074265095,7.603415074265095,1,1,110.66299389829769,0,50
188,2212,95.71792164874095,0.0,B2,0,1,deuteron,1000010020,84.39941770647056,59.28515892568139,8.960129362931994,11.34343875202542,2,1,219.0936470601758,0,50
195,2212,87.96618448031143,0.0,B2,0,1,deuteron,1000010020,45.146940890698026,45.146940890698026,11.68408557834118,11.68408557834118,1,1,109.11350547504064,0,50
200,2212,100.59785443574916,0.0,B2,0,1,deuteron,1000010020,111.50306432712594,51.61531993337587,8.668592738470911,10.737917226000448,3,2,333.7145857022901,0,50
202,2212,98.09148999424337,0.0,B4,2,0,proton,2212,99.37267203968511,45.76659746514723,8.82341862582653,10.273481376103904,5,2,334.77375194834946,0,50
203,2212,74.6979853721174,0.0,B2,0,0,proton,2212,38.88887108212659,38.88887108212659,10.7377545412511,10.7377545412511,1,1,110.322417904888,0,50
209,2212,53.02618277308576,0.0,B2,0,1,deuteron,1000010020,39.392920140132816,22.10083780689958,10.333870714585293,10.512597460222395,2,2,228.7210905992008,0,50
211,2212,106.10696784758872,0.0,B4,2,0,proton,2212,97.33755248789996,36.824153415765366,8.593899473012483,10.665004398380328,7,2,336.095193204132,0,50
213,2212,107.69610350289175,0.0,B2,0,1,deuteron,1000010020,72.60965950758262,39.32332179363839,8.567679569694727,11.969410182095043,6,2,338.1828698382657,0,50
214,2212,67.96530162555233,0.0,B4,2,1,deuteron,1000010020,122.42392770076964,60.97615966403901,10.708227734664076,11.181576935549055,3,2,335.60496932278863,0,50
216,2212,67.09933461368234,0.0,B2,0,0,proton,2212,51.74616538997715,33.59900783581158,10.647182054850354,10.69784958246264,4,1,110.26495090804518,0,50
217,2212,81.7375224317182,0.0,B2,0,1,deuteron,1000010020,81.25634137215764,40.80951943938432,9.96985621985249,10.726199329563325,2,1,218.63025410277876,0,50
223,2212,125.41254597675814,0.0,B2,0,0,proton,2212,13.701060899558996,13.701060899558996,7.893504056909067,7.893504056909067,1,1,112.50029041606747,0,50
225,2212,99.60673305965355,0.0,B2,0,1,deuteron,1000010020,55.623023623912616,55.623023623912616,12.448074816109637,12.448074816109637,1,1,108.98553920537768,0,50
228,2212,69.44613505691075,0.0,B2,0,0,proton,2212,71.42471558627896,40.2194078528508,10.841777924544745,11.096799742889452,2,1,221.1331695352606,0,50
229,2212,92.67559797468411,0.0,B2,0,1,deuteron,1000010020,64.16383093490845,64.16383093490845,12.093207357898708,12.093207357898708,1,1,109.34064173165498,0,50
230,2212,88.39984971031701,0.0,B2,0,1,deuteron,1000010020,74.95227848435327,46.43447460170632,9.192296493641873,10.815703657017302,2,1,218.29576321684232,0,50
233,2212,167.71086223829028,0.0,B8,6,0,proton,2212,55.60453194281915,18.031986877229166,6.990179424405422,7.462633606258595,5,4,471.3159805705021,0,50
241,2212,151.2638916753723,0.0,B8,6,0,proton,2212,84.4848112903467,39.366469346591266,7.213508359763818,7.847535980459546,4,4,463.8280784087227,0,50
247,2212,147.81318640467543,0.0,B2,0,1,deuteron,1000010020,116.54408045482002,40.01137217610791,7.242271727979617,11.436671231293793,5,4,574.4987734604612,0,50
248,2212,134.54728279967588,0.0,B8,6,0,proton,2212,74.49952032518898,26.019629102271487,7.540965339592134,8.126412627903516,4,4,465.3059989419082,0,50
251,2212,55.44668866542448,0.0,B4,2,1,deuteron,1000010020,60.14152624921472,37.70049486080971,10.359529616830018,10.618179334960402,2,2,227.02598889829346,0,50
252,2212,128.7187351577138,0.0,B2,0,0,proton,2212,9.168895654680991,9.168895654680991,7.814671317465105,7.8146713174651055,1,1,112.55432443125949,0,50
253,2212,168.4971178944221,0.0,B8,6,0,proton,2212,54.54994163106832,17.469630426944153,6.982988323923308,7.450585127328492,4,4,473.1535251076373,0,50
260,2212,129.77439584184523,0.0,B6,4,0,proton,2212,55.66959362542691,25.55990012086814,7.764747740927237,8.146510627633326,3,3,347.003365935593,0,50
264,2212,56.45378633886568,0.0,B4,2,1,deuteron,1000010020,61.219176745029,38.35276607990288,10.306087644976603,10.564745237759224,2,2,225.76877487535984,0,50
267,2212,97.99996532859811,0.0,B2,0,1,deuteron,1000010020,120.8763923235287,57.85574496645664,8.78869096086276,10.643896322661073,4,2,334.8580463370857,0,50
270,2212,171.0993776746998,0.0,B2,0,0,proton,2212,10.466916579109066,10.466916579109066,6.975519479640225,6.975519479640225,1,1,113.35281769485005,0,50
273,2212,165.71426455899447,0.0,B8,6,0,proton,2212,56.29808523868506,19.233179396667726,6.960151944391712,7.444604790593528,4,4,468.9675760313823,0,50
283,2212,157.61795662211222,0.0,B8,6,0,proton,2212,75.49798205966361,32.335868301460515,7.089402802713184,7.673802812053733,4,4,465.206331192506,0,50
285,2212,119.8750636338473,0.0,B2,0,0,proton,2212,58.98730658976628,32.44111014666113,14.242412585918485,14.33615197717564,3,1,110.9479571516577,0,50
286,2212,115.89899908955994,0.0,B2,0,1,deuteron,1000010020,48.75196294533662,48.75196294533662,13.851128611314211,13.851128611314211,1,1,111.66980234612797,0,50
289,2212,65.55681092965992,0.0,B4,2,1,deuteron,1000010020,72.54717936436668,48.78978509592674,10.632419441826663,10.921565274080722,2,2,225.317045677515,0,50
291,2212,138.77127188816502,0.0,B6,4,0,proton,2212,66.22419845917133,20.75069987124559,7.477648288991462,8.012706488185005,5,4,464.4246907128396,0,50
295,2212,68.1593684786233,0.0,B4,2,1,deuteron,1000010020,131.3890963794134,65.08333227448077,10.719727713219427,11.114857624672826,3,2,335.87896448089015,0,50
299,2212,61.91109284789795,0.0,B4,2,1,deuteron,1000010020,68.68100611591085,44.680078607996364,10.51300986747536,10.788532871340049,2,2,225.53522180718522,0,50
303,2212,84.46599016420139,0.0,B2,0,0,proton,2212,90.32018053379176,46.82243133899012,9.763850088882785,10.638827505792914,2,1,218.83066398932198,0,50
304,2212,162.6029566913998,0.0,B8,6,0,proton,2212,58.042380799538655,19.862470072158757,7.061954729656215,7.5495843029645195,5,4,469.2792935305081,0,50
312,2212,93.19050383618095,0.0,B2,0,1,deuteron,1000010020,89.13799439454469,61.46050229656131,9.213347652886895,11.24739582774155,2,1,219.1252634470431,0,50
331,2212,97.02649344942711,0.0,B2,0,1,deuteron,1000010020,123.80554443794323,59.98367624573643,8.799198945968222,10.59131698635454,3,2,334.64471166499925,0,50
334,2212,71.56124664995939,0.0,B2,0,0,proton,2212,38.15637039841913,38.15637039841913,11.23586576051597,11.23586576051597,1,1,110.89593409713356,0,50
340,2212,81.98126655280831,0.0,B2,0,0,proton,2212,42.949503954722765,42.949503954722765,9.559175915166696,9.559175915166696,1,1,109.02512193290602,0,50
344,2212,158.8250531884623,0.0,B8,6,0,proton,2212,71.22813024780521,29.406849104929083,7.0969134276047185,7.664582364552121,4,4,466.6132034170079,0,50
354,2212,120.63922080901774,0.0,B2,0,1,deuteron,1000010020,65.21175165656459,65.21175165656459,14.377674549060014,14.377674549060014,1,1,111.0021289102747,0,50
358,2212,112.0086793319402,0.0,B2,0,1,deuteron,1000010020,43.35111953583954,39.0814391244411,13.497373296536571,13.52325523796351,2,1,110.94059017999868,0,50
361,2212,95.0507846736116,0.0,B2,0,1,deuteron,1000010020,85.84645235037942,59.469649490160634,9.072335245493885,11.327257731442549,2,1,219.28501073237595,0,50
362,2212,73.42185874944174,0.0,B2,0,1,deuteron,1000010020,10.039310146815055,5.661924359539269,10.919888757829236,10.937515639912995,3,1,109.05541355780714,0,50
364,2212,61.58361325308443,0.0,B2,0,0,proton,2212,76.2603244415613,31.291904045548446,10.472528634011388,10.549562619004025,10,2,127.73789899819919,0,50
365,2212,134.1626163293335,0.0,B2,0,0,proton,2212,11.878428756284318,11.878428756284318,7.588908182672004,7.588908182672003,1,1,111.30317071783023,0,50
366,2212,143.88140393064967,0.0,B4,2,0,proton,2212,28.45053270928446,15.762200289055926,7.3446220928951895,7.503807939508901,2,2,224.50605596485218,0,50
368,2212,130.79026097394805,0.0,B6,4,0,proton,2212,53.82351685211394,24.256493644223355,7.717485747728749,8.08986647368872,3,3,345.7009242585158,0,50
369,2212,157.58324299685103,0.0,B8,6,0,proton,2212,72.76372263798602,30.677213923629008,7.057721559929899,7.63367724601815,4,4,463.2059191105227,0,50
375,2212,133.2585109783337,0.0,B6,4,0,proton,2212,58.66858634034007,22.050236053266225,7.656963641066884,8.119331705159995,4,4,468.90647845873633,0,50
376,2212,141.69166088682712,0.0,B6,4,0,proton,2212,52.557074429154625,23.688801565151614,7.428675618706066,7.7963733231631025,3,3,343.5859444796543,0,50
379,2212,57.41188711731374,0.0,B4,2,1,deuteron,1000010020,61.681901004813405,39.081519721289936,10.452972727899127,10.71612097343483,2,2,227.45017495030083,0,50
384,2212,62.63519369409245,0.0,B2,0,1,deuteron,1000010020,37.75841009103604,23.157544590800757,10.534037698574409,10.720002654785358,2,2,111.8452504066441,0,50
390,2212,67.66347516929426,0.0,B2,0,1,deuteron,1000010020,31.382088766113966,24.86421861026962,10.736615792684658,10.946481492932092,5,1,118.92701141377333,0,50
395,2212,131.1854710196906,0.0,B6,4,0,proton,2212,53.13240888805184,24.32905975195099,7.708895001404772,8.085246922984735,3,3,346.0149888645153,0,50
398,2212,116.06618067628614,0.0,B2,0,1,deuteron,1000010020,50.57828648127344,50.00716020391138,13.939773959773275,13.940574764922449,2,1,111.45282067162937,0,50
399,2212,149.06282617799567,0.0,B8,6,0,proton,2212,75.12079785278772,28.36750266578664,7.253005823918253,7.846927896400356,4,4,463.3351476708492,0,50
411,2212,126.68207188668457,0.0,B6,4,0,proton,2212,54.73541685294107,25.762559626673703,7.854471591869635,8.2437138243794,3,3,348.1321577124287,0,50
412,2212,83.15234474789935,0.0,B2,0,0,proton,2212,84.24729764045517,43.764024319410545,9.880500555808974,10.651782716025453,2,1,218.90404788448538,0,50
413,2212,149.40356699342016,0.0,B8,6,0,proton,2212,83.75732029496939,38.864731627063584,7.205382832772274,7.840497698117272,4,4,462.05198343177176,0,50
415,2212,139.3298856521816,0.0,B8,6,0,proton,2212,81.5344398491799,35.14972824700781,7.460948925689684,8.08199428384432,4,4,464.8511588249245,0,50
418,2212,95.43049994265279,0.0,B2,0,1,deuteron,1000010020,61.9718038060298,61.9718038060298,12.164133973275591,12.164133973275591,1,1,109.0109068821869,0,50
424,2212,147.73891419535613,0.0,B8,6,0,proton,2212,74.8381935581003,27.00266842022544,7.24567497904999,7.832728895149239,4,4,462.7963811881331,0,50
426,2212,139.3743412391463,0.0,B6,4,0,proton,2212,54.491578520447824,25.357857790946845,7.502050522134643,7.884829268892655,3,3,344.23261017768414,0,50
429,2212,168.45371994447248,0.0,B8,6,0,proton,2212,55.54239608726926,18.42955073628574,6.993092784454934,7.474376979236423,4,4,473.187564746328,0,50
434,2212,151.94100370955965,0.0,B8,6,0,proton,2212,83.80797079188319,36.706034381020636,7.185823059897567,7.802663245334416,4,4,462.6603994723712,0,50
436,2212,52.19212063760937,0.0,B4,2,1,deuteron,1000010020,47.934435403567065,25.566815853907148,10.273613126768442,10.491262873982189,2,2,228.11455712183738,0,50
437,2212,52.77575452471412,0.0,B4,2,1,deuteron,1000010020,58.908323829850005,36.4451567195694,10.337111104980918,10.58989556333916,2,2,228.16873409810745,0,50
444,2212,86.5466071739783,0.0,B2,0,1,deuteron,1000010020,81.5041576005907,45.65745764538895,9.510563103619546,10.719085481350904,2,1,218.72583951052832,0,50
447,2212,58.610601722951934,0.0,B4,2,1,deuteron,1000010020,63.04265847658942,39.639820328425586,10.412083235364697,10.674635657557173,2,2,225.8862660655366,0,50
450,2212,119.12382981487231,0.0,B2,0,1,deuteron,1000010020,53.76842485810177,53.76842485810177,14.09273167235734,14.09273167235734,1,1,111.40285533103777,0,50
451,2212,59.136682749414405,0.0,B4,2,1,deuteron,1000010020,62.950620260242616,40.36236705755911,10.411589527132628,10.679722335581385,2,2,225.20517108944438,0,50
453,2212,55.91589793329085,0.0,B4,2,1,deuteron,1000010020,59.858195539493124,37.62117681133852,10.366477498776051,10.625709773901706,2,2,226.99639662492854,0,50
457,2212,67.07351066970762,0.0,B4,2,1,deuteron,1000010020,105.40983154573996,60.1961145711836,10.670633111133105,11.48883931124712,3,2,335.24780229250604,0,50
461,2212,64.91224946833289,0.0,B4,2,1,deuteron,1000010020,70.53332405741881,47.06406703165859,10.541882605557294,10.82709247344766,2,2,223.75226363614547,0,50
466,2212,88.26654615457254,0.0,B2,0,1,deuteron,1000010020,50.8136784075364,50.8136784075364,11.81926031416701,11.81926031416701,1,1,109.20505707981098,0,50
475,2212,90.33234242956551,0.0,B2,0,1,deuteron,1000010020,93.18080902036628,62.3086831209032,9.26727238418905,11.100528842204692,2,1,218.54680909432352,0,50
479,2212,90.5477944069669,0.0,B2,0,1,deuteron,1000010020,55.65639297944829,55.65639297944829,11.894790578962837,11.894790578962837,1,1,109.20708966440597,0,50
481,2212,145.4073307063242,0.0,B8,6,0,proton,2212,72.07881196273368,23.97275255385206,7.287424767633026,7.865144124149282,4,4,462.1680315356398,0,50
483,2212,142.8279125096581,0.0,B6,4,0,proton,2212,51.78012391857203,23.36687604893579,7.365206609357119,7.7354064258040784,3,3,341.3814687801713,0,50
484,2212,147.51942530693276,0.0,B8,6,0,proton,2212,70.7317035907341,21.886447815135607,7.288782496640931,7.853131099816631,4,4,464.39367744335266,0,50
488,2212,156.49860597245004,0.0,B8,6,0,proton,2212,79.4622399024187,36.54591820922389,7.107560348573145,7.713818540567898,4,4,464.7007872588896,0,50
495,2212,139.4235905183827,0.0,B8,6,0,proton,2212,80.42289991018517,32.844432316552854,7.440712807567876,8.047355640773116,4,4,463.97753735989295,0,50
500,2212,166.10753673602227,0.0,B8,6,0,proton,2212,54.67406659550889,18.053242817936805,7.024855555069205,7.49800660632469,4,4,472.8627338294779,0,50
501,2212,135.5580997419051,0.0,B8,6,0,proton,2212,73.55515828057901,25.20373234050214,7.587863920441977,8.16980891650768,4,4,468.2238738299692,0,50
503,2212,91.20122476712386,0.0,B2,0,1,deuteron,1000010020,93.05772411798205,64.69855254794439,9.203776734268084,11.212103522303543,2,1,218.59892463316547,0,50
504,2212,131.4855015164121,0.0,B6,4,0,proton,2212,53.120436343428125,23.451667992809075,7.720881189384847,8.087061360364942,3,3,347.3017522068517,0,50
505,2212,124.41835207191487,0.0,B2,0,0,proton,2212,1.5443511850562317,1.5443511850562317,7.999177848602162,7.999177848602162,1,1,112.442471772933,0,50
506,2212,55.4532787076638,0.0,B2,0,0,pdg_1000020040,1000020040,52.18355373224798,16.97421593660465,10.410624131570307,10.49627104979109,5,1,112.6172070271378,0,50
508,2212,76.9446938349608,0.0,B2,0,1,deuteron,1000010020,34.22013140816416,34.22013140816416,11.166711170771995,11.166711170771995,1,1,109.39675297107996,0,50
513,2212,150.22645940007752,0.0,B8,6,0,proton,2212,83.71510683334091,37.019611511267044,7.196236957472741,7.816412250521447,4,4,463.10168864179457,0,50
528,2212,136.73812036400972,0.0,B8,6,0,proton,2212,70.73141928156191,22.02634734017771,7.566201972636676,8.127942975499332,4,4,467.76579887104975,0,50
529,2212,115.76647507131955,0.0,B2,0,1,deuteron,1000010020,45.41738685228751,45.41738685228751,13.63936088883009,13.63936088883009,1,1,111.30415623504192,0,50
530,2212,113.89061949834193,0.0,B2,0,1,deuteron,1000010020,47.03965665863341,47.03965665863341,13.706214390619648,13.706214390619648,1,1,111.28388514101827,0,50
531,2212,143.5248548201689,0.0,B4,2,0,proton,2212,27.962031285689164,15.202433342462948,7.362876037153238,7.519993655889535,2,2,224.25107140548488,0,50
532,2212,110.08553174177977,0.0,B2,0,1,deuteron,1000010020,40.571741242220284,40.571741242220284,13.148239109314325,13.148239109314325,1,1,110.1244106360826,0,50
534,2212,50.19640636848206,0.0,B2,0,1,deuteron,1000010020,3.50059317119434,3.50059317119434,10.209715538645318,10.209715538645318,1,1,111.86099419201022,0,50
537,2212,161.92633440730103,0.0,B4,2,0,pdg_1000020040,1000020040,80.80344086563119,18.127101661868977,7.047510040099864,7.380804802889396,9,3,236.55579745461722,0,50
549,2212,161.28223124803935,0.0,B8,6,0,proton,2212,57.00435125629559,19.38152671096911,7.02515654639967,7.512974147641865,4,4,466.6651500596814,0,50
555,2212,70.70917924419285,0.0,B2,0,0,proton,2212,77.36940392284134,46.26908164293691,10.642988449875899,10.750257010420318,3,1,220.83051381116,0,50
563,2212,128.64461771926852,0.0,B4,2,0,proton,2212,73.82075625943341,14.468418361758847,7.803899276187419,8.132055098157375,7,2,228.03333264020293,0,50
564,2212,157.83625366695668,0.0,B8,6,0,proton,2212,75.36010968190574,33.33270978844517,7.115489245891787,7.7070734008092225,4,4,466.85772944330176,0,50
565,2212,91.58173358839463,0.0,B2,0,1,deuteron,1000010020,79.81310408645928,53.7938039966361,9.095712257246948,10.978840394594796,2,1,218.85486596814343,0,50
567,2212,95.13588709515493,0.0,B2,0,1,deuteron,1000010020,85.8718841654885,62.13744211899716,8.879449060779928,11.317749943948936,2,1,218.86725733716372,0,50
568,2212,153.79614498554727,0.0,B8,6,0,proton,2212,91.88137054856863,46.88429402166841,7.116076433548155,7.763377958952815,4,4,462.6115711644818,0,50
579,2212,105.99847750076354,0.0,B2,0,1,deuteron,1000010020,98.59844775740939,38.4844147605846,8.654832422820306,10.468927764711339,5,2,337.11213325227396,0,50
580,2212,67.41466639559238,0.0,B4,2,1,deuteron,1000010020,102.42629702685436,53.15926548780897,10.61429537183956,10.85826529559278,3,2,335.8758746875369,0,50
588,2212,169.1996483838048,0.0,B6,4,0,proton,2212,49.33871853219401,13.793638493700934,6.982887436850281,7.415448543402228,4,4,473.8954767609914,0,50
594,2212,157.3183877817001,0.0,B8,6,0,proton,2212,70.72825217982415,29.58434051825769,7.080166386892031,7.651133796329954,4,4,463.9242972783205,0,50
596,2212,170.14215583862483,0.0,B2,0,0,proton,2212,15.932732409568512,10.140343925477422,7.020585436929101,7.115785091649382,2,2,230.41565454541688,0,50
597,2212,160.09839182221114,0.0,B8,6,0,proton,2212,58.95427451252056,20.209745464341538,7.053432974389891,7.54348648082721,4,4,467.9292007095745,0,50
604,2212,148.70394586160336,0.0,B8,6,0,proton,2212,76.31225319682936,29.58577109797027,7.229603424852299,7.825519136177349,4,4,342.26131530352694,0,50
605,2212,84.74511840701264,0.0,B2,0,1,deuteron,1000010020,82.23678874110539,42.090516668592954,9.49338041730168,10.572757160604791,2,1,218.25959104369616,0,50
609,2212,118.88091908342398,0.0,B2,0,1,deuteron,1000010020,66.31315517219761,66.31315517219761,14.315740518455119,14.315740518455119,1,1,111.41349110841372,0,50
611,2212,166.83707349047324,0.0,B8,6,0,proton,2212,55.547941474527036,18.400987524440335,7.026872572216726,7.505800583453929,4,4,473.3026518755494,0,50
614,2212,146.13514670291258,0.0,B2,0,1,deuteron,1000010020,84.30464716141739,35.91346460250815,7.334981394182091,12.56778599203357,4,3,454.3396678595574,0,50
617,2212,109.56234025993793,0.0,B4,2,0,proton,2212,38.05744895000784,22.624292433017036,8.427902817712825,8.624022161279,2,2,227.89419668183953,0,50
621,2212,61.718133666072966,0.0,B4,2,1,deuteron,1000010020,65.77911908892708,42.810285857389296,10.491761725524686,10.766250863163151,2,2,225.44350239374177,0,50
627,2212,157.52146731589355,0.0,B8,6,0,proton,2212,73.99620548321955,31.34728004287328,7.100654614158857,7.673549189981055,4,4,465.14945521808033,0,50
631,2212,157.13034130627872,0.0,B8,6,0,proton,2212,79.20182124933328,36.324741008319414,7.136977484830837,7.740114349453364,4,4,466.4040240881768,0,50
640,2212,144.40724277193084,0.0,B6,4,0,proton,2212,65.34115425601166,20.847189589296587,7.300907059705935,7.833636596986447,4,4,461.03199750459396,0,50
641,2212,74.73621265976166,0.0,B2,0,1,deuteron,1000010020,63.74302001016474,33.84957581830717,10.147827356111542,10.629167933299353,3,1,219.87049254738582,0,50
644,2212,59.02593706129663,0.0,B4,2,1,deuteron,1000010020,60.96684152559642,38.67038635079052,10.406480843186749,10.669318375253416,2,2,225.8679415971684,0,50
646,2212,143.49737671907047,0.0,B6,4,0,proton,2212,50.65368237939386,22.407026243557755,7.358857503765679,7.7221042128793655,3,3,341.9906906112533,0,50
647,2212,78.4085631096273,0.0,B2,0,0,proton,2212,99.0351169898807,43.60776019323883,9.884029460887655,10.639642137257482,6,1,219.05902310703118,0,50
651,2212,98.02889934672903,0.0,B2,0,1,deuteron,1000010020,76.95353094474953,58.228610041860684,8.699580982905788,11.481061950422324,3,2,219.70700065154006,0,50
652,2212,161.364836123734,0.0,B8,6,0,proton,2212,56.59637741730713,18.76298955602502,7.038645746161733,7.523237462713939,4,4,468.79332158254147,0,50
659,2212,142.36848736069499,0.0,B6,4,0,proton,2212,50.83346970039622,23.44286153907481,7.418706751127577,7.7898890017068485,3,3,343.1964734995199,0,50
661,2212,64.86952727016599,0.0,B4,2,1,deuteron,1000010020,74.04725112978682,50.14221122374399,10.638073010877262,10.928408119115131,2,2,225.63518960463233,0,50
664,2212,167.89793993746605,0.0,B8,6,0,proton,2212,53.09964620893789,16.96544671393101,7.0047629774598414,7.472029998957456,5,4,471.87775593816843,0,50
671,2212,57.828931872358595,0.0,B4,2,1,deuteron,1000010020,63.3287937256391,40.36344404975163,10.472037049267103,10.738861252913244,2,2,227.24117728436718,0,50
678,2212,72.5571732020586,0.0,B2,0,1,deuteron,1000010020,62.68348987703689,32.930468887309075,10.38132018274776,10.691368555329847,3,1,220.0384326864269,0,50
