method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
1d_cnn,0.7787673429774897,0.781643709825528,0.7285510907003444,0.6925373134328359,0.6783625730994152,0.6770378874856486,-2.326125106265673,10.946170406481944,0.17674418604651163,0.3484848484848485,0.23030303030303031,-0.04365779408493116,0.09591489835896563,660,330,0.750451971304761,0.8228610605517779,0.7404407713498623,0.8200229568411387,0.7128535087565405,0.7553241787895619,0.6565349544072948,0.7289303170152275,0.6249912464985995,0.7616099071207431,0.6515578655451382,0.7123068184973024,-2.819636451529548,-1.3026219782759352,10.009974543029166,12.18608714103708,0.14114832535885166,0.2251374511515756,0.2787878787878788,0.41242424242424214,0.17272727272727273,0.2818181818181818,-0.056886917114257814,-0.02366122543252892,0.08357972409299877,0.11952722167968749
deltaE_over_E_likelihood_template,0.6778489858915244,0.6424609733700644,0.8136027554535017,0.8149253731343283,0.7822349570200573,0.7905396096440873,0.9516019211113269,12.177921663103826,0.2364341085271318,0.6090909090909091,0.11818181818181818,-0.001082679114185853,0.07801128812192032,660,330,0.6553171325618228,0.7010462028496803,0.6214260789715335,0.6720222681359045,0.7833111366245694,0.8490076138379657,0.7638483965014577,0.8609467455621301,0.7406340057636888,0.8292337862445721,0.7665587174625702,0.8129213623031557,0.07014568507383245,2.022225478662717,10.043297013307694,12.98662478186118,0.18032786885245902,0.29053308823529406,0.5847727272727272,0.6393939393939394,0.0696969696969697,0.16984848484848472,-0.013169680612731327,0.007382002912707637,0.06753542598562494,0.10235681492897082
gradient_boosted_trees,0.8007413943148256,0.7935996326905417,0.9171894374282433,0.8985074626865671,0.8431372549019608,0.8630998851894374,0.28449682974503787,7.985180246867317,0.0995850622406639,0.2696969696969697,0.2515151515151515,-0.016478146072948948,0.08526837684601939,660,330,0.7528528131730524,0.853503433627609,0.7436730945821856,0.8374380165289257,0.903156841486273,0.9322650123338612,0.8847352024922118,0.9068440749528928,0.8015268244852221,0.8791767554479418,0.8449725613753667,0.8821621097280703,-0.45824291743489454,0.6408235515507332,7.25593330524307,9.162951256359847,0.06458333333333334,0.13414634146341464,0.24848484848484848,0.3000757575757575,0.20909090909090908,0.2910606060606059,-0.024890901446609506,-0.005482522155632296,0.07713999301452844,0.0886434081687151
joint_sequence_transformer,0.7770617338581141,0.778475665748393,0.48948794489092995,0.5522388059701493,0.5027173913043478,0.49458094144661313,2.914224403568957,13.449581915213482,0.2523148148148148,0.34545454545454546,0.22727272727272727,0.021885111345749515,0.10205574408158641,660,330,0.7332863300407594,0.8306767725814543,0.7376859504132232,0.8178321854912765,0.46018187842862923,0.5217680047225501,0.5370329400196657,0.564327485380117,0.4691689008042895,0.5371942386244893,0.48342160432527864,0.5056318347587528,0.8932677397670945,4.359602478786197,11.769619464615023,14.089460809626894,0.2111650485436893,0.2889908256880734,0.296969696969697,0.4,0.1696969696969697,0.28499999999999986,0.013341809447045988,0.036133088165045436,0.0932438955122428,0.11498150148129577
mlp,0.7541429129844995,0.7800367309458218,0.8317336394948336,0.7791044776119403,0.781437125748503,0.7772445464982778,-1.386086924929013,12.376184335013033,0.23349056603773585,0.3575757575757576,0.20606060606060606,-0.0521548356391735,0.14864734699799162,660,330,0.7214106091721829,0.7953981382246766,0.7446923783287419,0.8161707988980718,0.80650426797998,0.8567747872095699,0.7415384615384616,0.8106508875739645,0.7445758513931888,0.8179319921206446,0.7582754054948693,0.7967554331190695,-2.08587446457571,-0.33045550154776393,11.202705156339,13.147276066661496,0.19809406932478463,0.26406926406926406,0.2909090909090909,0.4212121212121212,0.11212121212121212,0.28484848484848485,-0.05871839192293726,-0.02738208833688906,0.12701942219392898,0.1689674035274964
ridge,0.7453403797314168,0.7747107438016528,0.8002296211251434,0.6507462686567164,0.7389830508474576,0.7069115958668197,-0.13242388687796147,9.926804710462397,0.13876651982378854,0.31212121212121213,0.2545454545454545,-0.015405352200675338,0.07903741075067237,660,330,0.7155292198963898,0.7818689774921996,0.7371441689623508,0.8129628099173554,0.7592724797756052,0.8420159386068476,0.5562310030395137,0.7244318181818182,0.6800277107111502,0.7871656477906478,0.6497167099789714,0.7430202949224688,-0.9837205736716292,0.34112810266028415,8.91473531570094,11.615150692080238,0.09469624232840092,0.19369369369369369,0.2847727272727273,0.33636363636363636,0.19090909090909092,0.3184090909090907,-0.02469751818257632,-0.0051943935718512645,0.061252340755842065,0.09441012927161835
template_residual_boosted_stack_new,0.805383854596706,0.7987144168962351,0.9075774971297359,0.9223880597014925,0.8262032085561497,0.8611940298507463,-0.09697433012311851,7.939230069841397,0.1,0.30303030303030304,0.24848484848484848,-0.012716175817170385,0.07528987643447536,660,330,0.7709061535022479,0.8471035171012764,0.7608631772268136,0.8366207529843894,0.8857327188940093,0.9269724973307316,0.8948920955809629,0.9443056396592789,0.7887691119981924,0.8708860759493671,0.8470325098486802,0.8832106613137058,-0.3673358474091515,0.5101046173877782,6.818854970774145,9.065470739014508,0.05803571428571429,0.1434904389981147,0.27871212121212124,0.3243181818181817,0.1968181818181818,0.29393939393939394,-0.02010301332492937,-0.0016576030262225457,0.0678937902270802,0.08207771615892867
