g4_entry,primary_pdg,primary_ekin_mev,primary_time_ns,truth_stave,truth_layer,pid_label,pid_name,dominant_pdg,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_track_length_sum_mm,g4_pseudo_run_index,g4_pseudo_run
909,2212,85.39823822821315,0.0,B2,0,1,deuteron,1000010020,78.71672597479778,43.42346656802088,9.514623138479443,10.645059954128284,2,1,218.77019784112832,0,50
1173,2212,159.38233306365245,0.0,B8,6,0,proton,2212,57.750891821422606,20.03083586581799,7.087433393371529,7.584016007083754,4,4,468.6150318030303,0,50
751,2212,109.68879206650452,0.0,B2,0,1,deuteron,1000010020,45.71142287417035,40.83967519576336,8.388431540335409,12.681646816507365,2,1,222.74732984025584,0,50
2027,2212,138.0035915357915,0.0,B8,6,0,proton,2212,82.4732858838226,35.98608597235044,7.489016857768856,8.109312289119353,4,4,466.46625534126883,0,50
852,2212,64.32654868950952,0.0,B4,2,1,deuteron,1000010020,76.3497687377313,51.45363122666934,10.611267603400513,10.903258005257637,3,2,225.74718262130315,0,50
2243,2212,128.53532410951598,0.0,B6,4,0,proton,2212,55.65757633348103,26.17228938408025,7.866785657987081,8.253277012846016,3,3,349.2602884347305,0,50
145,2212,134.5964149923454,0.0,B6,4,0,proton,2212,70.15920047364621,22.184124492040905,7.593483548060087,8.147183210482055,5,4,467.4885290714561,0,50
1821,2212,86.40386040208674,0.0,B2,0,1,deuteron,1000010020,77.25624846039258,44.05865508309228,9.402482991545966,10.72544167037509,2,1,218.32849245846785,0,50
2103,2212,82.95785840394088,0.0,B2,0,0,proton,2212,44.0543843248424,44.0543843248424,9.835328980562812,9.835328980562812,1,1,109.6885593541956,0,50
678,2212,72.5571732020586,0.0,B2,0,1,deuteron,1000010020,62.68348987703689,32.930468887309075,10.38132018274776,10.691368555329847,3,1,220.0384326864269,0,50
1331,2212,60.188242454082115,0.0,B4,2,1,deuteron,1000010020,69.87930397658677,45.83902185504771,10.533488123680453,10.81163314723029,2,2,226.5660244507443,0,50
2103,2212,82.95785840394088,0.0,B2,0,0,proton,2212,44.0543843248424,44.0543843248424,9.835328980562812,9.835328980562812,1,1,109.6885593541956,0,50
567,2212,95.13588709515493,0.0,B2,0,1,deuteron,1000010020,85.8718841654885,62.13744211899716,8.879449060779928,11.317749943948936,2,1,218.86725733716372,0,50
74,2212,135.3440289629611,0.0,B8,6,0,proton,2212,73.73415428396493,27.08224025546805,7.566104417454422,8.163952718949758,4,4,466.3141589112409,0,50
1077,2212,167.50570193418417,0.0,B4,2,0,proton,2212,24.16307879359809,12.984898282271793,6.990710212531492,7.132739918634189,3,2,228.9232613617342,0,50
508,2212,76.9446938349608,0.0,B2,0,1,deuteron,1000010020,34.22013140816416,34.22013140816416,11.166711170771995,11.166711170771995,1,1,109.39675297107996,0,50
1904,2212,98.8658525243563,0.0,B2,0,1,deuteron,1000010020,55.03569224823341,55.03569224823341,12.573596200598026,12.573596200598026,1,1,109.5146930794148,0,50
1947,2212,61.19274506388536,0.0,B4,2,1,deuteron,1000010020,64.84409262076285,42.053264653198696,10.49866942500186,10.771063335963262,2,2,225.88163081176214,0,50
1249,2212,142.32251492991793,0.0,B6,4,0,proton,2212,52.06015137290933,23.381546097637546,7.400655811617575,7.767490078985895,3,3,342.79021251299173,0,50
1200,2212,52.69204874247123,0.0,B4,2,1,deuteron,1000010020,56.09263061412846,34.043845549733604,10.266092953560214,10.51269423602698,2,2,227.88014246890518,0,50
213,2212,107.69610350289175,0.0,B2,0,1,deuteron,1000010020,72.60965950758262,39.32332179363839,8.567679569694727,11.969410182095043,6,2,338.1828698382657,0,50
1630,2212,62.572345026285014,0.0,B4,2,1,deuteron,1000010020,69.10941932133441,45.51813875719155,10.540371850783197,10.821136105542118,2,2,225.7494616730025,0,50
1332,2212,78.93932923622836,0.0,B2,0,0,proton,2212,75.77018986054074,38.58819282331246,10.121572414340426,10.675756940389126,2,1,219.09928242550262,0,50
78,2212,119.68081478333443,0.0,B2,0,1,deuteron,1000010020,52.30498652860792,52.30498652860792,13.994935256300222,13.994935256300222,1,1,111.20237298262569,0,50
701,2212,151.22255210083418,0.0,B8,6,0,proton,2212,82.85567919487849,36.74772732850933,7.186887799841612,7.808934769128842,4,4,462.5179414479697,0,50
1811,2212,161.84923235256,0.0,B4,2,0,proton,2212,25.22254350226771,12.572602571636475,6.999592542394733,7.15379703163598,3,2,225.39576979561267,0,50
1747,2212,133.03303887987053,0.0,B6,4,0,proton,2212,58.196699315110365,22.0206434078163,7.656975594384923,8.133399034078066,4,4,468.3673833440404,0,50
426,2212,139.3743412391463,0.0,B6,4,0,proton,2212,54.491578520447824,25.357857790946845,7.502050522134643,7.884829268892655,3,3,344.23261017768414,0,50
88,2212,80.33412795007322,0.0,B2,0,0,proton,2212,76.53919283817598,38.71781132641259,10.066226068412634,10.689947243322294,2,1,218.8440780835697,0,50
783,2212,160.71090958524184,0.0,B4,2,0,proton,2212,22.39496447779596,11.520029096935119,7.048969902043895,7.184333330467533,2,2,227.09730682120784,0,50
1469,2212,55.614020702453104,0.0,B4,2,1,deuteron,1000010020,58.135852896372555,35.579375670611775,10.31709941770619,10.568308335561143,2,2,226.80614165687916,0,50
1986,2212,158.53839336431292,0.0,B8,6,0,proton,2212,68.99777497455963,27.72472993945157,7.09171464583803,7.646473835087344,4,4,466.91717563966995,0,50
1390,2212,87.1777436489358,0.0,B2,0,1,deuteron,1000010020,43.180086269908195,43.180086269908195,11.623418029839623,11.623418029839623,1,1,108.84104991140202,0,50
153,2212,54.01575244392939,0.0,B4,2,1,deuteron,1000010020,58.27683291760714,36.47648765866525,10.312654500774618,10.568830857829301,2,2,227.18705068898754,0,50
303,2212,84.46599016420139,0.0,B2,0,0,proton,2212,90.32018053379176,46.82243133899012,9.763850088882785,10.638827505792914,2,1,218.83066398932198,0,50
1799,2212,66.74620816030978,0.0,B4,2,1,deuteron,1000010020,84.38203073809494,59.95304953868128,10.591489768523171,10.899505255144254,2,2,223.17945981034228,0,50
412,2212,83.15234474789935,0.0,B2,0,0,proton,2212,84.24729764045517,43.764024319410545,9.880500555808974,10.651782716025453,2,1,218.90404788448538,0,50
2261,2212,167.2433024082128,0.0,B8,6,0,proton,2212,55.14380763334119,17.887169219600594,6.974577375034592,7.4589550168489165,5,4,471.1411532198312,0,50
594,2212,157.3183877817001,0.0,B8,6,0,proton,2212,70.72825217982415,29.58434051825769,7.080166386892031,7.651133796329954,4,4,463.9242972783205,0,50
1320,2212,51.18465478791592,0.0,B2,0,1,deuteron,1000010020,0.6503247324143597,0.6503247324143597,10.275179063762788,10.275179063762788,1,1,111.90350487428505,0,50
1297,2212,81.08222896722064,0.0,B2,0,0,proton,2212,114.75783051840655,41.840700831553725,9.935847712683458,10.925156477086707,5,1,218.82478630420167,0,50
2244,2212,110.68257662213725,0.0,B2,0,1,deuteron,1000010020,43.020387533135334,43.020387533135334,13.419583257741861,13.419583257741861,1,1,110.78777701349073,0,50
1469,2212,55.614020702453104,0.0,B4,2,1,deuteron,1000010020,58.135852896372555,35.579375670611775,10.31709941770619,10.568308335561143,2,2,226.80614165687916,0,50
2268,2212,83.71955792316538,0.0,B2,0,1,deuteron,1000010020,42.14549186215595,42.14549186215595,11.531420283879331,11.531420283879331,1,1,109.17485038960353,0,50
162,2212,70.29199007563852,0.0,B2,0,1,deuteron,1000010020,33.216716138471085,33.216716138471085,10.961265947586973,10.961265947586973,1,1,110.12597601612092,0,50
1446,2212,142.45063410473455,0.0,B2,0,0,proton,2212,12.366424795293355,12.366424795293355,7.367460840819189,7.367460840819188,1,1,110.30041105319057,0,50
785,2212,147.12967786954002,0.0,B4,2,0,proton,2212,89.06871253083804,42.106547735471366,7.300241968599554,12.198866396948851,4,3,239.76364120952346,0,50
253,2212,168.4971178944221,0.0,B8,6,0,proton,2212,54.54994163106832,17.469630426944153,6.982988323923308,7.450585127328492,4,4,473.1535251076373,0,50
1354,2212,91.94354199227442,0.0,B2,0,1,deuteron,1000010020,57.60595152208439,57.60595152208439,11.94700828727757,11.94700828727757,1,1,109.30911675525147,0,50
659,2212,142.36848736069499,0.0,B6,4,0,proton,2212,50.83346970039622,23.44286153907481,7.418706751127577,7.7898890017068485,3,3,343.1964734995199,0,50
376,2212,141.69166088682712,0.0,B6,4,0,proton,2212,52.557074429154625,23.688801565151614,7.428675618706066,7.7963733231631025,3,3,343.5859444796543,0,50
2031,2212,75.7000871220566,0.0,B2,0,1,deuteron,1000010020,35.67815229265487,35.67815229265487,11.199851997067082,11.199851997067082,1,1,109.9922081983577,0,50
1368,2212,103.87045270334981,0.0,B4,2,0,proton,2212,95.97615607480512,42.262373773236014,8.629975935768202,10.265479087944529,3,2,335.30397235423425,0,50
1488,2212,87.65306877842858,0.0,B2,0,1,deuteron,1000010020,77.47791586201703,47.091889865345976,9.358685265718846,10.791570074078338,2,1,218.6468251443833,0,50
1629,2212,138.20671059580025,0.0,B8,6,0,proton,2212,80.41809497719137,34.209249000012896,7.446253250715649,8.06174262172157,5,4,464.4904615055259,0,50
734,2212,106.11664196192848,0.0,B2,0,1,deuteron,1000010020,37.69137815369226,37.69137815369226,12.921821723179814,12.921821723179814,1,1,110.20634462724635,0,50
757,2212,111.92677874277209,0.0,B2,0,1,deuteron,1000010020,42.38631266086152,42.38631266086152,13.315152633424482,13.31515263342448,1,1,111.05509103334263,0,50
734,2212,106.11664196192848,0.0,B2,0,1,deuteron,1000010020,37.69137815369226,37.69137815369226,12.921821723179814,12.921821723179814,1,1,110.20634462724635,0,50
399,2212,149.06282617799567,0.0,B8,6,0,proton,2212,75.12079785278772,28.36750266578664,7.253005823918253,7.846927896400356,4,4,463.3351476708492,0,50
1509,2212,93.51917855018233,0.0,B2,0,1,deuteron,1000010020,62.60103684933735,62.60103684933735,12.21481740872949,12.21481740872949,1,1,109.6127355332449,0,50
1301,2212,95.37725237401393,0.0,B2,0,0,proton,2212,50.82604371663504,25.683850621015182,8.908557521419091,11.252873711905968,2,1,119.53214616094485,0,50
2142,2212,56.81179339468637,0.0,B4,2,1,deuteron,1000010020,88.19208653200613,48.725630701680984,10.398191356871898,10.800323510835755,5,2,227.52349767968838,0,50
112,2212,150.75974327883785,0.0,B8,6,0,proton,2212,85.10985724595571,39.611158363724094,7.21299936322997,7.846451197788269,4,4,464.84764054871926,0,50
1208,2212,135.07334787456512,0.0,B8,6,0,proton,2212,73.9332510726769,27.543701221456672,7.546014596757465,8.145970274547063,4,4,465.23629577771214,0,50
1310,2212,136.83103285967965,0.0,B8,6,0,proton,2212,78.31333269529638,31.195577895727244,7.519479846131231,8.135890758720295,4,4,467.31979818415573,0,50
884,2212,129.82836150096216,0.0,B6,4,0,proton,2212,53.95096068930271,24.503335931211147,7.762781914321468,8.138925221652467,3,3,347.6552463351261,0,50
873,2212,146.34825674167928,0.0,B6,4,0,proton,2212,68.33291915473839,21.09179167939367,7.282694466301878,7.829715185239312,4,4,461.73323885147255,0,50
651,2212,98.02889934672903,0.0,B2,0,1,deuteron,1000010020,76.95353094474953,58.228610041860684,8.699580982905788,11.481061950422324,3,2,219.70700065154006,0,50
4221,2212,74.9877299386713,0.0,B2,0,1,deuteron,1000010020,34.592146745108174,34.592146745108174,11.183249079689084,11.183249079689084,1,1,109.95078559332092,1,51
3368,2212,148.44268824065233,0.0,B8,6,0,proton,2212,73.70349131531154,26.154574552794664,7.25667285395102,7.840278919637461,4,4,463.37920709465885,1,51
4261,2212,147.11403104094825,0.0,B2,0,1,deuteron,1000010020,117.48079748496644,40.98916706782206,7.256430076413685,11.411947620615432,5,4,574.1125950855919,1,51
4473,2212,107.42302966504712,0.0,B2,0,1,deuteron,1000010020,87.47200404449583,38.85536293893371,8.592863201275737,10.647256728561993,3,2,337.5250009758794,1,51
3936,2212,74.886963268478,0.0,B2,0,0,proton,2212,32.778897587280575,32.778897587280575,10.49068007025945,10.49068007025945,1,1,110.33350275858338,1,51
2285,2212,100.43979038077875,0.0,B2,0,1,deuteron,1000010020,69.94888883561316,51.4654843290278,8.735353114584749,11.688971711104793,3,2,220.2723042215676,1,51
2734,2212,64.37474238162554,0.0,B4,2,0,proton,2212,93.9403962607164,34.572071693650166,10.671237100530565,11.0518246130241,4,2,226.30171888474567,1,51
3338,2212,102.25128723528339,0.0,B2,0,1,deuteron,1000010020,85.6358966130848,35.875959751697124,8.681973809959217,10.445131161766211,3,2,335.84235859562864,1,51
2929,2212,96.3681622748624,0.0,B2,0,1,deuteron,1000010020,82.87658849161163,59.763360234623775,8.897720536668078,11.368855150189704,2,1,219.1598718476314,1,51
3242,2212,144.45874245422405,0.0,B6,4,0,proton,2212,66.98612573957445,21.80634358904971,7.29260467219841,7.828571182733176,5,4,461.3743815360253,1,51
3789,2212,127.31511508944763,0.0,B6,4,0,proton,2212,48.4418716178254,18.31884023798329,7.816122272717279,8.162895190638581,3,3,347.1187340886433,1,51
3481,2212,81.258911510582,0.0,B2,0,1,deuteron,1000010020,38.43748750465197,38.43748750465197,11.346667231450144,11.346667231450144,1,1,109.33891457664745,1,51
4140,2212,130.15298860599168,0.0,B6,4,0,proton,2212,53.24537251727326,24.368662508157996,7.76850116689822,8.1457017317812,3,3,347.7086284149776,1,51
2414,2212,99.97592893577357,0.0,B2,0,1,deuteron,1000010020,107.40197676925027,54.5400114925446,8.675035737216977,10.779175173411916,4,2,334.7712571233345,1,51
2517,2212,127.36816957809815,0.0,B4,2,0,proton,2212,38.009372145722615,16.465380825192252,7.87478240086559,8.149972313321175,3,3,348.68070483438754,1,51
2829,2212,92.85700884589473,0.0,B2,0,1,deuteron,1000010020,88.80041230996291,64.65215510751581,9.014291755905022,11.202334983533534,2,1,218.87227959037773,1,51
2444,2212,62.41990378330856,0.0,B4,2,1,deuteron,1000010020,67.28933679661063,43.87915049139793,10.484792460583034,10.760113037358582,2,2,224.8099564684655,1,51
2536,2212,154.56151492509508,0.0,B8,6,0,proton,2212,83.42415367835565,24.04283853220561,7.103185626443862,7.754496945031535,8,4,462.4785692655705,1,51
3185,2212,71.59137944611656,0.0,B2,0,1,deuteron,1000010020,32.13565529145814,32.13565529145814,10.954139698371506,10.954139698371506,1,1,110.10789670340523,1,51
2960,2212,101.53027721452486,0.0,B2,0,1,deuteron,1000010020,104.6833453277641,48.47520902588392,8.671991305650321,10.773607961256943,3,2,334.4855978262443,1,51
4187,2212,128.93854873757334,0.0,B6,4,0,proton,2212,55.297935256626516,25.826381945288826,7.7967044418106,8.18019763938403,3,3,347.3015117991588,1,51
4454,2212,82.43708998018538,0.0,B2,0,0,proton,2212,46.8094703410743,46.8094703410743,9.663020354113431,9.663020354113431,1,1,108.76567753308575,1,51
2765,2212,104.36133601968764,0.0,B4,2,0,proton,2212,116.34430298025939,45.72529616265556,8.70124455938653,10.787114388203253,5,2,336.10989430262947,1,51
4665,2212,164.03253815533947,0.0,B8,6,0,proton,2212,56.70737891810934,19.069545426075518,7.042154641159975,7.5230502888622315,5,4,469.55619872673435,1,51
3938,2212,154.94644300640437,0.0,B8,6,0,proton,2212,91.81264172250897,46.854325564840565,7.121489953904448,7.76636581599543,5,4,464.23413312693754,1,51
3351,2212,131.9830635737412,0.0,B6,4,0,proton,2212,53.376467974212446,23.902599464896063,7.744527804542754,8.114439000107362,3,3,347.90185557416,1,51
4269,2212,69.60282947910252,0.0,B2,0,0,proton,2212,73.65238453238779,42.48342979853931,10.835433504525744,10.847693506187916,2,1,219.9702880815796,1,51
2395,2212,138.70484768008038,0.0,B6,4,0,proton,2212,54.15608766729547,25.59211932394274,7.516468225117356,7.902044552528702,3,3,344.32843613020003,1,51
3360,2212,104.012279461206,0.0,B2,0,1,deuteron,1000010020,111.7456224989205,47.894666166844665,8.6334785354399,10.680075169825777,3,2,335.18975474175363,1,51
3300,2212,67.78966651803513,0.0,B4,2,1,deuteron,1000010020,116.90226794046633,65.40574449176825,10.665244273154979,10.923873360744787,3,2,335.785583825497,1,51
3306,2212,160.6074809178931,0.0,B8,6,0,proton,2212,54.85526903375718,18.493726074294216,7.038852907660347,7.519386159749272,4,4,467.1782464609796,1,51
4485,2212,107.35104947196936,0.0,B2,0,1,deuteron,1000010020,38.1659933544497,38.1659933544497,12.835823296377827,12.835823296377827,1,1,109.84886570621389,1,51
4465,2212,108.29263155227146,0.0,B2,0,1,deuteron,1000010020,40.5839504402529,40.5839504402529,13.104847575790336,13.104847575790336,1,1,110.42227879539647,1,51
4591,2212,117.41668569755845,0.0,B2,0,1,deuteron,1000010020,49.22411284948056,49.22411284948056,13.775685675904569,13.775685675904569,1,1,110.86362243724761,1,51
2306,2212,58.25131505365068,0.0,B4,2,1,deuteron,1000010020,62.65177140074792,39.907982027402,10.396852652113688,10.662599462597111,2,2,225.64383360904577,1,51
2558,2212,106.73268904564445,0.0,B4,2,0,proton,2212,99.3233141682136,42.100212641622456,8.699566250937067,10.599483082871137,3,2,337.31487484891,1,51
3285,2212,129.28846115067643,0.0,B6,4,0,proton,2212,52.45720523123941,23.70199102897159,7.7434096244456745,8.115762356336136,3,3,346.7699950974087,1,51
4396,2212,76.1121347764747,0.0,B2,0,1,deuteron,1000010020,60.41711023813854,33.84255259207524,10.097776952090706,10.65228546362297,2,1,220.2259459842881,1,51
3446,2212,64.0405609951047,0.0,B4,2,1,deuteron,1000010020,73.39071872943165,49.93016687722117,10.556634933048803,10.848668342788084,2,2,224.0423974407706,1,51
3234,2212,71.91670482490179,0.0,B2,0,1,deuteron,1000010020,32.73025666796101,32.73025666796101,10.969166265653874,10.969166265653874,1,1,109.4907263434543,1,51
4213,2212,90.44148290917352,0.0,B2,0,1,deuteron,1000010020,77.77142083160098,51.30995801119429,9.069513711282427,10.95814301353382,2,1,218.34443210278698,1,51
3098,2212,84.5828886602267,0.0,B2,0,1,deuteron,1000010020,55.59150449326062,41.42325843614253,9.590678923755444,11.089870675631222,5,1,218.3106648332979,1,51
3189,2212,138.16124081239474,0.0,B8,6,0,proton,2212,78.99916853707465,31.03740342719181,7.494772386299964,8.09528549119636,4,4,466.2429854210726,1,51
3110,2212,102.33688238658651,0.0,B2,0,1,deuteron,1000010020,103.7266712606679,50.64348553429387,8.586607890995765,10.798769926444756,3,2,334.23862764733144,1,51
3140,2212,152.09028055938765,0.0,B2,0,1,deuteron,1000010020,49.75258554798131,24.677769146166394,7.200800157550309,15.156427447187156,3,2,336.25828902122896,1,51
2341,2212,107.67758068837281,0.0,B2,0,1,deuteron,1000010020,45.97942478258873,44.47990270232223,12.968971428785114,12.977307030477458,2,1,110.09541489097718,1,51
2664,2212,56.239611786799344,0.0,B4,2,1,deuteron,1000010020,60.97949850940513,38.47292416524341,10.368258415067935,10.629129632561613,2,2,226.46326317015502,1,51
2493,2212,149.56489209511682,0.0,B6,4,0,proton,2212,92.84201477602576,34.479844557919414,7.254544898565842,12.017609968491133,4,3,453.88742717545273,1,51
2444,2212,62.41990378330856,0.0,B4,2,1,deuteron,1000010020,67.28933679661063,43.87915049139793,10.484792460583034,10.760113037358582,2,2,224.8099564684655,1,51
2906,2212,81.39822948149643,0.0,B2,0,0,proton,2212,87.10742621806705,47.49476447431143,9.654454456311468,10.425437658069264,2,1,218.63761747453108,1,51
2955,2212,65.55889593080576,0.0,B4,2,1,deuteron,1000010020,75.56060194361015,51.79099683017158,10.706628825133825,11.003696775236119,2,2,225.59234442813346,1,51
3474,2212,62.569842072364644,0.0,B4,2,1,deuteron,1000010020,96.6248255092662,38.50516187998027,10.563989928248745,10.930136054707074,4,2,225.7219163010608,1,51
2951,2212,54.542180954752055,0.0,B4,2,1,deuteron,1000010020,58.76775966900459,36.1028103241848,10.381861266443599,10.635363624847098,2,2,228.02948517776915,1,51
2819,2212,137.0330459938608,0.0,B8,6,0,proton,2212,74.50495043428977,26.612523642241502,7.518963375577334,8.102586699628779,4,4,465.58148538748264,1,51
2285,2212,100.43979038077875,0.0,B2,0,1,deuteron,1000010020,69.94888883561316,51.4654843290278,8.735353114584749,11.688971711104793,3,2,220.2723042215676,1,51
3490,2212,74.56441382670609,0.0,B2,0,1,deuteron,1000010020,33.80536381572371,33.80536381572371,11.052557002243532,11.052557002243532,1,1,109.65340663541728,1,51
3139,2212,65.70468661238218,0.0,B4,2,1,deuteron,1000010020,77.80265549587935,54.15812013129743,10.59388635864184,10.895592884109176,2,2,223.54163659298138,1,51
3440,2212,58.70282927936139,0.0,B2,0,1,deuteron,1000010020,73.29960142814039,22.54119382619844,10.452316950554943,10.796302612137639,6,2,227.18305996620504,1,51
2509,2212,156.6643499249812,0.0,B8,6,0,proton,2212,81.72087401380239,37.77950314453161,7.089613792209808,7.694465247366716,4,4,463.565375078431,1,51
2325,2212,152.45877546992034,0.0,B8,6,0,proton,2212,83.95339301921533,38.396146516636705,7.1497889453519,7.776226579747071,4,4,461.566519047604,1,51
3535,2212,70.72342034592526,0.0,B2,0,1,deuteron,1000010020,31.964641595450782,31.964641595450782,10.915625582296583,10.915625582296583,1,1,109.7189277247456,1,51
3398,2212,79.01595770814131,0.0,B2,0,1,deuteron,1000010020,37.44807070224636,37.44807070224636,11.288117502135696,11.288117502135696,1,1,109.17008935342929,1,51
4088,2212,117.94220175957582,0.0,B2,0,1,deuteron,1000010020,50.814099137272436,50.814099137272436,13.885917046451063,13.885917046451063,1,1,110.94843564803782,1,51
3833,2212,66.3543232006825,0.0,B4,2,1,deuteron,1000010020,74.47184805914459,50.924726686153726,10.592046816038504,10.885966323807304,2,2,223.7526277877177,1,51
4078,2212,132.2939222993458,0.0,B6,4,0,proton,2212,51.0306691366325,22.864303051736773,7.679457314428656,8.04872774719867,3,3,346.0755730103821,1,51
4431,2212,160.19270066560964,0.0,B4,2,0,proton,2212,31.633542393151828,11.946345742016472,7.07340125400739,7.32827633327794,4,3,345.9377981550252,1,51
4291,2212,93.9001304359337,0.0,B2,0,1,deuteron,1000010020,87.41955203408267,62.976410947432875,8.940971083949908,11.243762668557432,2,1,218.81148760365767,1,51
3530,2212,112.11280451424723,0.0,B2,0,1,deuteron,1000010020,43.56555904371824,43.56555904371824,13.388129171431736,13.388129171431736,1,1,111.05018007567799,1,51
2332,2212,72.4450634536765,0.0,B2,0,0,proton,2212,76.25854016678622,44.03076514051313,10.817934099445987,10.911795358922555,2,1,220.06478400552908,1,51
4541,2212,156.90684668843522,0.0,B8,6,0,proton,2212,79.02004835120825,35.89296497662053,7.137529241206712,7.738669019120633,4,4,466.73010146478816,1,51
2610,2212,118.55785657814226,0.0,B2,0,1,deuteron,1000010020,54.20737847188918,54.20737847188918,14.091728228840822,14.091728228840822,1,1,111.49432042992919,1,51
3439,2212,116.38029937550738,0.0,B2,0,1,deuteron,1000010020,47.931772009487254,47.931772009487254,13.72338332057024,13.72338332057024,1,1,110.89600479523946,1,51
3769,2212,103.0974602579432,0.0,B2,0,1,deuteron,1000010020,35.409490900119714,35.409490900119714,12.66496878066306,12.66496878066306,1,1,110.26754794789568,1,51
3320,2212,65.16304061909011,0.0,B4,2,1,deuteron,1000010020,72.01974094677507,48.57474882463918,10.637600975215681,10.927098818066085,2,2,224.6973785698059,1,51
4530,2212,130.04479761994313,0.0,B6,4,0,proton,2212,52.88512817761334,24.351291895156297,7.723022469572227,8.098956095453955,3,3,346.7247554461016,1,51
2992,2212,60.693957282716916,0.0,B4,2,1,deuteron,1000010020,62.72223215369672,40.42430047447084,10.515536652602064,10.785168366175109,2,2,226.39353080521778,1,51
2702,2212,75.23266076646638,0.0,B2,0,1,deuteron,1000010020,70.17391648670187,35.73075370731773,10.579651278696476,10.87227655365283,2,1,219.86069218993413,1,51
