stratum,value,method,energy_fractional_bias,energy_fractional_sigma68,saturation_onset_bias,time_sigma68_ns,pileup_miss_rate,false_split_rate,calibration_slope,n_events,n_positive,pid_macro_f1,pid_auc
clip_depth_bin,deep,ridge,-0.08865015173958024,0.010518030501245126,-0.08865015173958024,7.535930761298095,0.0,,1.0353293086016675,3,3,0.25,
clip_depth_bin,uncensored,template_residual_boosted_stack_new,-0.006611799136176363,0.06240059459566038,,7.494034541762797,0.32967032967032966,0.1868421052631579,0.9528403847110135,744,364,0.6319694721221116,0.745130172811399
clip_depth_bin,shallow,template_residual_boosted_stack_new,0.004850065735139821,0.05445594639604327,0.004850065735139821,7.366880031509494,0.0,,0.8109334322462342,8,8,0.38461538461538464,
clip_depth_bin,moderate,template_residual_boosted_stack_new,-0.07316045301369589,0.039523089865968135,-0.07316045301369589,7.763682211381115,0.0,,1.9367294956455885,5,5,0.0,
clip_depth_bin,deep,template_residual_boosted_stack_new,-0.06530436752180423,0.015519408745712941,-0.06530436752180423,6.181679871747261,0.0,,1.1118106270488797,3,3,0.25,
clip_depth_bin,uncensored,tiny_sequence_transformer,-0.07634013709775449,0.08709044409301621,,16.666094776447945,0.29395604395604397,0.29473684210526313,0.9149859477968789,744,364,0.6004785815896823,0.7166815501015671
clip_depth_bin,shallow,tiny_sequence_transformer,-0.046862158331190805,0.06956976775255357,-0.046862158331190805,14.309522139275181,0.125,,1.0145406404155066,8,8,0.2,
clip_depth_bin,moderate,tiny_sequence_transformer,-0.13161738075439364,0.03244745171807615,-0.13161738075439364,13.666714694342987,0.0,,1.2478512515225486,5,5,0.0,
clip_depth_bin,deep,tiny_sequence_transformer,-0.13766999847986955,0.0699333973371883,-0.13766999847986955,13.641973824852139,0.0,,1.4612446906052379,3,3,0.0,
clip_depth_bin,uncensored,two_pulse_template_cfd_baseline,-0.008252960860830978,0.0934135031111645,,9.292569419085515,0.5686813186813187,0.2,1.0329556119774832,744,364,0.5401452282157676,0.7364078513114469
clip_depth_bin,shallow,two_pulse_template_cfd_baseline,0.03127593336172173,0.01930990046007445,0.03127593336172173,11.194020258114143,0.375,,0.9796964861227775,8,8,0.4,
clip_depth_bin,moderate,two_pulse_template_cfd_baseline,0.07515019342411079,0.015322568936579323,0.07515019342411079,11.000000000000004,0.4,,0.5153848442980753,5,5,0.5,
clip_depth_bin,deep,two_pulse_template_cfd_baseline,0.014077147279006962,0.0,0.014077147279006962,6.799999999999996,0.6666666666666666,,,3,3,0.5,
pedestal_state,early_heldout,1d_cnn,-0.03196063102219932,0.10015789851995059,-0.10695235445044055,10.225755234280614,0.375,0.19078947368421054,0.8552875841912873,304,152,0.6237623762376238,0.7636780678675033
pedestal_state,late_heldout,1d_cnn,-0.043814986812109005,0.08838346183150456,-0.08395722818488363,9.736766100946681,0.3223684210526316,0.19078947368421054,0.8794824874060302,304,152,0.6125254056288539,0.6805865997928366
pedestal_state,middle_heldout,1d_cnn,-0.005317283428172809,0.058407184785327276,0.0765281308073047,8.941839289734226,0.2894736842105263,0.19736842105263158,1.0257990189627701,152,76,0.6053846153846154,0.6987074030552292
pedestal_state,early_heldout,gradient_boosted_trees,-0.010757850518494603,0.06195459775092502,-0.07584850574292745,7.287128424683511,0.29605263157894735,0.23026315789473684,0.893303906756079,304,152,0.6463886990202778,0.7965324158402481
pedestal_state,late_heldout,gradient_boosted_trees,-0.01766221597658646,0.06947232455022304,-0.019949830845746846,7.735834337837726,0.3223684210526316,0.16447368421052633,0.9241069983886103,304,152,0.6478710095908817,0.7268167693398028
pedestal_state,middle_heldout,gradient_boosted_trees,-0.0028322994951090683,0.07371049143804062,-0.014724557124884767,8.095342427757293,0.2894736842105263,0.21052631578947367,0.9716716003746447,152,76,0.6378883171336002,0.7301997649823736
pedestal_state,early_heldout,mlp,-0.025323288696373885,0.11908487325865882,-0.11350451659707861,11.323100490212248,0.375,0.21710526315789475,0.9045570018357603,304,152,0.5961857773139143,0.7446535788976589
pedestal_state,late_heldout,mlp,-0.049026890493384115,0.14311145126052033,-0.08866589316062819,11.334388143368166,0.46710526315789475,0.19736842105263158,0.8177800717304592,304,152,0.6041666666666666,0.6936160933326064
pedestal_state,middle_heldout,mlp,-0.025878631172543375,0.1426194628813529,-0.04500229766769954,10.868280191031033,0.39473684210526316,0.27631578947368424,0.9284138052808402,152,76,0.5999042833213688,0.6559341950646299
pedestal_state,early_heldout,ridge,-0.00540742258147134,0.0720724029874862,-0.07145483107947628,9.312929304911725,0.3157894736842105,0.23684210526315788,0.8787458377406384,304,152,0.6430672396053986,0.7856034540916144
pedestal_state,late_heldout,ridge,-0.011680936963084768,0.0774314946066019,-0.051062619808637764,9.561234445950001,0.3881578947368421,0.1513157894736842,0.9260111611622837,304,152,0.6392252652924841,0.7522760726162568
pedestal_state,middle_heldout,ridge,0.009884879688390039,0.06451298058840986,-0.05027693098687869,9.704173354927423,0.2631578947368421,0.21052631578947367,0.9478823176838713,152,76,0.6638908492119501,0.7616921269095183
pedestal_state,early_heldout,template_residual_boosted_stack_new,-0.012029774184218875,0.06097983919171536,-0.06186626551846011,7.497640769120739,0.2894736842105263,0.19736842105263158,0.9133780235401574,304,152,0.6447528521690942,0.7907306213317142
pedestal_state,late_heldout,template_residual_boosted_stack_new,-0.00879580819711948,0.06769106864627805,-0.02631717399342386,7.758916362124387,0.3618421052631579,0.17763157894736842,0.9233805907433623,304,152,0.6381250957606044,0.7222918824619746
pedestal_state,middle_heldout,template_residual_boosted_stack_new,0.0072554018708388054,0.07028655313597418,-0.02867996237308206,8.033164715120954,0.27631578947368424,0.18421052631578946,0.9843391356448159,152,76,0.6290021536252692,0.7280846063454759
pedestal_state,early_heldout,tiny_sequence_transformer,-0.07787884025270604,0.07223010364302658,-0.1419061409986393,15.912090798911912,0.2894736842105263,0.32894736842105265,0.8314872803148206,304,152,0.6098373165909328,0.7661067260338663
pedestal_state,late_heldout,tiny_sequence_transformer,-0.08135845149680847,0.10156555476749471,-0.07783095946772274,17.766881499555854,0.3026315789473684,0.24342105263157895,0.9073872774248563,304,152,0.5846025662389602,0.6775881807774083
pedestal_state,middle_heldout,tiny_sequence_transformer,-0.07263811301371689,0.07944721145090301,-0.09491915422698763,17.542499588817247,0.23684210526315788,0.32894736842105265,0.9028845621770726,152,76,0.6260251503553855,0.7313748531139835
pedestal_state,early_heldout,two_pulse_template_cfd_baseline,0.02771454223610999,0.08609346591378267,0.035005411935834146,10.832391746682813,0.5657894736842105,0.17105263157894737,1.054543623222704,304,152,0.5501618122977346,0.7513123359580053
pedestal_state,late_heldout,two_pulse_template_cfd_baseline,-0.023228149310387886,0.0716602926545009,0.014077147279006962,9.286351062850573,0.5460526315789473,0.21052631578947367,1.0329392006131912,304,152,0.5232191287983616,0.7374131944444444
pedestal_state,middle_heldout,two_pulse_template_cfd_baseline,0.001927805914012138,0.10450880063225199,,8.340281625645392,0.5921052631578947,0.23684210526315788,1.030683489414088,152,76,0.5195968645016797,0.7327586206896551
spacing_bin,"(-1.001, 10.0]",1d_cnn,-0.010681103890331436,0.08625869321051094,-0.08080737107260047,10.149535445155742,0.5158730158730159,0.19210526315789472,0.8537220026381295,506,126,0.6114992007451321,0.6517602996254682
spacing_bin,"(10.0, 25.0]",1d_cnn,-0.0012105784696691177,0.0892083645654462,0.025604411083960662,8.13771954925021,0.4342105263157895,,0.9400035908496268,76,76,0.6161616161616161,0.7468531468531469
spacing_bin,"(25.0, 45.0]",1d_cnn,-0.043814986812109005,0.05970933578307027,-0.12118002144925721,7.898504162590797,0.1978021978021978,,0.8926579489679992,91,91,0.5036363636363637,0.8147590361445783
spacing_bin,"(45.0, 80.0]",1d_cnn,-0.0473692502887349,0.09509104305214588,-0.07699948270373515,12.686474383570934,0.13793103448275862,,0.9525410168291538,87,87,0.5148005148005148,0.9122222222222222
spacing_bin,"(-1.001, 10.0]",gradient_boosted_trees,0.012492775151492866,0.06091924397718836,-0.045082962154674944,7.539019500614346,0.373015873015873,0.2,0.9134248218128249,506,126,0.6249666888740839,0.7007677902621723
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,0.005133399056341515,0.06485721282219212,-0.01168305501661234,5.832002555184419,0.3815789473684211,,0.9294515741544241,76,76,0.6270535523789204,0.8
spacing_bin,"(25.0, 45.0]",gradient_boosted_trees,-0.019949830845746846,0.0482901236164582,-0.04186424076138971,8.006919161472316,0.24175824175824176,,0.936315809623436,91,91,0.4884615384615384,0.7921686746987951
spacing_bin,"(45.0, 80.0]",gradient_boosted_trees,-0.04192062975577881,0.06452558325110552,-0.07380921868271414,8.987117125477827,0.20689655172413793,,0.9003401561856402,87,87,0.5056818181818181,0.8755555555555555
spacing_bin,"(-1.001, 10.0]",mlp,0.010128139390574989,0.14967204851785426,-0.09625219046020249,10.14272093010985,0.5158730158730159,0.22105263157894736,0.8573984080109309,506,126,0.5680687604862685,0.6542322097378277
spacing_bin,"(10.0, 25.0]",mlp,-0.012411157643634506,0.11325895549650268,-0.08866589316062819,9.567375614713708,0.5263157894736842,,0.88599695440974,76,76,0.5426130848378955,0.765034965034965
spacing_bin,"(25.0, 45.0]",mlp,-0.07220022477439358,0.09815697843472651,-0.1295451402931989,9.196001068780095,0.34065934065934067,,0.8348561675083747,91,91,0.45080701754385966,0.7786144578313253
spacing_bin,"(45.0, 80.0]",mlp,-0.06473143713270983,0.12428873920616229,-0.012186389382337853,13.680707423261882,0.25287356321839083,,0.9864768608445558,87,87,0.5148005148005148,0.8211111111111111
spacing_bin,"(-1.001, 10.0]",ridge,0.02202709056218246,0.06368955395874484,-0.013416195960035508,9.19767598444679,0.3968253968253968,0.19736842105263158,0.9345322617709564,506,126,0.6387906596739386,0.7142696629213483
spacing_bin,"(10.0, 25.0]",ridge,0.007539516606646654,0.07716536438475133,0.03859575713176854,6.707150484007856,0.40789473684210525,,0.9390471154469738,76,76,0.6827070973412437,0.834965034965035
spacing_bin,"(25.0, 45.0]",ridge,-0.012061335855920124,0.05835175576511509,-0.08378834494592895,9.009660978882861,0.27472527472527475,,0.8904894821484669,91,91,0.5153846153846154,0.8569277108433735
spacing_bin,"(45.0, 80.0]",ridge,-0.05053945601806278,0.0686914082807121,-0.08698017288821996,12.947957824621696,0.2413793103448276,,0.8777664058331334,87,87,0.5148005148005148,0.86
spacing_bin,"(-1.001, 10.0]",template_residual_boosted_stack_new,0.01009459839634063,0.07032593999441582,0.004850065735139821,7.5441889760534995,0.4126984126984127,0.1868421052631579,0.9549196140794868,506,126,0.6233399313133364,0.6920973782771536
spacing_bin,"(10.0, 25.0]",template_residual_boosted_stack_new,0.006509358822415848,0.06580596886519688,0.008195877338690814,5.703051876760242,0.3815789473684211,,0.9788446405247023,76,76,0.6270535523789204,0.7972027972027973
spacing_bin,"(25.0, 45.0]",template_residual_boosted_stack_new,-0.023624299900032505,0.05666349377457586,-0.06923241026775007,7.497349447886063,0.24175824175824176,,0.908957884063077,91,91,0.4884615384615384,0.7966867469879518
spacing_bin,"(45.0, 80.0]",template_residual_boosted_stack_new,-0.029939297022636514,0.057423719188317686,-0.040968116831483777,8.92337284618364,0.19540229885057472,,0.9071814856143954,87,87,0.5148005148005148,0.8755555555555555
spacing_bin,"(-1.001, 10.0]",tiny_sequence_transformer,-0.04846909793795653,0.07806975394831406,-0.11867416836366573,14.05434582136957,0.42063492063492064,0.29473684210526313,0.8894503046187685,506,126,0.580150315662892,0.6591011235955057
spacing_bin,"(10.0, 25.0]",tiny_sequence_transformer,-0.05791243588777675,0.09352860262555356,0.0180577208062227,11.659131919018543,0.39473684210526316,,0.8891816857042594,76,76,0.5529411764705883,0.8027972027972028
spacing_bin,"(25.0, 45.0]",tiny_sequence_transformer,-0.07787710324260483,0.07192233786518462,-0.12020857067932415,14.621867930572408,0.18681318681318682,,0.8353118430293567,91,91,0.46079647237150334,0.8057228915662651
spacing_bin,"(45.0, 80.0]",tiny_sequence_transformer,-0.12041957631498865,0.07352862269370097,-0.13766999847986955,21.604287009677705,0.09195402298850575,,0.874825288182681,87,87,0.4408587447012171,0.8444444444444444
spacing_bin,"(-1.001, 10.0]",two_pulse_template_cfd_baseline,0.015422319424323417,0.05555688388772462,0.06792950407996773,13.524406273339434,0.746031746031746,0.2,1.0670410617861417,506,126,0.5525622605363985,0.6842105263157893
spacing_bin,"(10.0, 25.0]",two_pulse_template_cfd_baseline,0.006217084470410221,0.07823098273760169,0.023642924337884418,6.6952504195106854,0.6973684210526315,,0.9953808549188979,76,76,0.46907993966817496,0.7419354838709677
spacing_bin,"(25.0, 45.0]",two_pulse_template_cfd_baseline,0.0008615289561902405,0.08871972681092688,0.033844499149116414,8.51690303374548,0.3956043956043956,,1.0629044018827527,91,91,0.37478991596638656,0.8362068965517242
spacing_bin,"(45.0, 80.0]",two_pulse_template_cfd_baseline,-0.03835982361577944,0.09443614694022984,0.033597758935157186,10.144778194383317,0.3563218390804598,,0.9793011973295503,87,87,0.41979641979641985,0.7641509433962264
stave,B2,1d_cnn,-0.06557488452225553,0.1655897184713427,-0.09457888156923532,11.010755897819367,0.4891304347826087,0.13333333333333333,0.797310978922275,182,92,0.8157386102162909,0.9109008233992872
stave,B4,1d_cnn,-0.004854818101237175,0.07784305028590502,0.11374428453767348,10.000025353001789,0.3375,0.1702127659574468,1.0021134445610669,174,80,0.8559364133134626,0.9599673202614379
stave,B6,1d_cnn,-0.02765450991555002,0.05508282520719812,,6.883913441893283,0.37254901960784315,0.11702127659574468,1.048649444793544,196,102,0.3287671232876712,
stave,B8,1d_cnn,-0.027895772954948217,0.062080973646045784,-0.007280547355427979,8.03847847485879,0.16981132075471697,0.3333333333333333,1.023179833433654,208,106,0.31803278688524594,
stave,B2,gradient_boosted_trees,-0.05622318755481345,0.12513034901497372,-0.05622318755481345,10.176552163574986,0.42391304347826086,0.15555555555555556,0.8538033260359884,182,92,0.8779268292682927,0.948383925279587
stave,B4,gradient_boosted_trees,0.0012275208494683318,0.05539610504523679,0.05036661203736922,7.461655844164572,0.2375,0.24468085106382978,1.0025912020802634,174,80,0.8332837744077708,0.9760348583877996
stave,B6,gradient_boosted_trees,-0.008648614051298048,0.04698865059755567,,5.854047910067823,0.3333333333333333,0.11702127659574468,0.9929520728632151,196,102,0.3378378378378379,
stave,B8,gradient_boosted_trees,-0.003992149763225228,0.06658595315221603,0.030596496241490228,6.375580641037992,0.22641509433962265,0.27450980392156865,0.9972777460757871,208,106,0.3417721518987342,
stave,B2,mlp,-0.06063467964270778,0.16731851342229648,-0.11370130518393666,12.576953626198438,0.5,0.18888888888888888,0.7864581270696593,182,92,0.854614722870837,0.934250952439474
stave,B4,mlp,0.03632262627634716,0.15085339801487735,-0.04500229766769954,13.41754454167883,0.3875,0.20212765957446807,0.9794081504651289,174,80,0.7986843410135203,0.9248366013071895
stave,B6,mlp,-0.049026890493384115,0.10572425247985277,,7.579180209976961,0.4411764705882353,0.14893617021276595,1.09402567950829,196,102,0.32413793103448274,
stave,B8,mlp,-0.02963716679449084,0.11904183709094225,-0.031927793502838864,9.90343802552642,0.33962264150943394,0.3333333333333333,0.9721629423887461,208,106,0.33546325878594246,
stave,B2,ridge,-0.05018568435005093,0.06716400365175734,-0.07892653815227765,9.977631251673548,0.391304347826087,0.14444444444444443,0.8342608036385191,182,92,0.9061143984220907,0.9767727663758142
stave,B4,ridge,0.027507563226048387,0.07654373733909062,0.08306672730318268,9.136870182189304,0.35,0.1702127659574468,0.9965587112588726,174,80,0.8504957038995373,0.9763071895424837
stave,B6,ridge,-0.005945468209613606,0.053129846369966635,,7.862039099740901,0.3627450980392157,0.13829787234042554,0.9952537936856707,196,102,0.3333333333333333,
stave,B8,ridge,0.0017907162738615891,0.07125797957571633,0.01840085052683655,6.992133345174828,0.24528301886792453,0.3235294117647059,1.004596983894148,208,106,0.3311897106109325,
stave,B2,template_residual_boosted_stack_new,-0.041810529473258105,0.1035898556634875,-0.05927962447838262,10.998002236331867,0.40217391304347827,0.17777777777777778,0.8631658075875517,182,92,0.8830584707646176,0.9512105198476097
stave,B4,template_residual_boosted_stack_new,-0.005551692855921581,0.06714482746768201,0.10146877385023637,7.492237737184377,0.2625,0.22340425531914893,1.0257910842073417,174,80,0.856203100723943,0.9805283224400871
stave,B6,template_residual_boosted_stack_new,-0.003644243724633682,0.05741688810219582,,5.128968636794802,0.3627450980392157,0.11702127659574468,0.9791462826211405,196,102,0.3488372093023256,
stave,B8,template_residual_boosted_stack_new,-0.004790537240392315,0.06207238452113205,0.04314247493100852,6.10991361172251,0.2358490566037736,0.22549019607843138,1.0107479421748344,208,106,0.33968253968253964,
stave,B2,tiny_sequence_transformer,-0.09928757859057157,0.14776697378475284,-0.13464368961713158,16.736841426351567,0.43478260869565216,0.18888888888888888,0.7341886295902557,182,92,0.8514285714285714,0.9368317561754946
stave,B4,tiny_sequence_transformer,-0.05380274768663685,0.08468254094489935,0.07562436067016076,15.790462570302955,0.3625,0.24468085106382978,0.9839715388910119,174,80,0.8771640837731536,0.9471677559912854
stave,B6,tiny_sequence_transformer,-0.08820564760243814,0.07900983030688448,,15.362008440742379,0.22549019607843138,0.24468085106382978,0.9710371777313213,196,102,0.2872727272727273,
stave,B8,tiny_sequence_transformer,-0.06753128007136736,0.08339349691767342,-0.04318553869445309,15.639226220285199,0.1509433962264151,0.4803921568627451,0.9562741223848228,208,106,0.2925170068027211,
stave,B2,two_pulse_template_cfd_baseline,0.0479130162792702,0.04603353109464555,0.0364130649365111,15.536816482645254,0.6739130434782609,0.08888888888888889,1.0342739902792577,182,92,0.8236714975845412,0.999084249084249
stave,B4,two_pulse_template_cfd_baseline,-0.03979255025234087,0.0631842562660378,,16.12465582988438,0.85,0.11702127659574468,0.9333462458018125,174,80,0.8885448916408669,0.9721362229102166
stave,B6,two_pulse_template_cfd_baseline,-0.0562567030950887,0.05568305585333033,,9.31840281413187,0.5,0.13829787234042554,1.0081343394810538,196,102,0.3211009174311926,
stave,B8,two_pulse_template_cfd_baseline,0.009022010176047517,0.09462560753176665,0.000996343684072835,6.376770578140316,0.3113207547169811,0.43137254901960786,1.0067063276481665,208,106,0.3488372093023256,
