method_metric,stratum,amp_bin,baseline_bin,p02_topology,low_n_scored,high_n_scored,low_mean,high_mean,high_minus_low,match_weight
trad_secondary_fraction,amp_ge_4500|s16_no_lowering|p02_broad_late,amp_ge_4500,s16_no_lowering,p02_broad_late,280,1680,0.2051790321199924,0.24303832012309662,0.03785928800310423,0.5196027182435965
trad_secondary_fraction,amp_2500_4500|s16_no_lowering|p02_broad_late,amp_2500_4500,s16_no_lowering,p02_broad_late,280,1680,0.46653816709540247,0.5011309432692171,0.03459277617381468,0.29360515769297785
trad_secondary_fraction,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,239,1680,0.573677463760809,0.5849172895395349,0.011239825778725954,0.13573793343788115
trad_secondary_fraction,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,132,1637,0.0,0.0003413209475162474,0.0003413209475162474,0.02300052273915316
trad_secondary_fraction,amp_2500_4500|s16_large_lowering|p02_early_pathology,amp_2500_4500,s16_large_lowering,p02_early_pathology,51,1412,0.002426478806134908,0.013696532252309596,0.011270053446174688,0.008886565603763722
trad_secondary_fraction,amp_ge_4500|s16_large_lowering|p02_early_pathology,amp_ge_4500,s16_large_lowering,p02_early_pathology,45,1151,0.06372770506977586,0.07654126143539197,0.01281355636561611,0.007841087297438577
trad_secondary_fraction,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,38,820,0.5598319420810681,0.5164210771559643,-0.04341086492510382,0.00662136260672591
trad_secondary_fraction,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,27,1465,0.029838057480779976,0.09578837613571713,0.06595031865493715,0.004704652378463147
ml_secondary_fraction,amp_ge_4500|s16_no_lowering|p02_broad_late,amp_ge_4500,s16_no_lowering,p02_broad_late,280,1680,0.025796759381682542,0.031000346111907686,0.005203586730225144,0.5196027182435965
ml_secondary_fraction,amp_2500_4500|s16_no_lowering|p02_broad_late,amp_2500_4500,s16_no_lowering,p02_broad_late,280,1680,0.022771182867201027,0.037163758314780894,0.014392575447579867,0.29360515769297785
ml_secondary_fraction,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,239,1680,0.024037067021928375,0.029932228723074054,0.005895161701145679,0.13573793343788115
ml_secondary_fraction,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,132,1637,0.11431315726682759,0.10359758795975145,-0.010715569307076137,0.02300052273915316
ml_secondary_fraction,amp_2500_4500|s16_large_lowering|p02_early_pathology,amp_2500_4500,s16_large_lowering,p02_early_pathology,51,1412,0.08756340931453582,0.07604667135398357,-0.011516737960552248,0.008886565603763722
ml_secondary_fraction,amp_ge_4500|s16_large_lowering|p02_early_pathology,amp_ge_4500,s16_large_lowering,p02_early_pathology,45,1151,0.060142589422371905,0.055279301614652096,-0.0048632878077198086,0.007841087297438577
ml_secondary_fraction,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,38,820,0.0440963634770974,0.04107791012021591,-0.003018453356881494,0.00662136260672591
ml_secondary_fraction,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,27,1465,0.10713071517422733,0.09927208081668314,-0.007858634357544192,0.004704652378463147
ml_overlap_score,amp_ge_4500|s16_no_lowering|p02_broad_late,amp_ge_4500,s16_no_lowering,p02_broad_late,280,1680,0.11307610089240303,0.12656424001354993,0.013488139121146908,0.5196027182435965
ml_overlap_score,amp_2500_4500|s16_no_lowering|p02_broad_late,amp_2500_4500,s16_no_lowering,p02_broad_late,280,1680,0.13614906808058444,0.18599014999462915,0.04984108191404471,0.29360515769297785
ml_overlap_score,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,239,1680,0.09801293490046495,0.12270802154513662,0.024695086644671668,0.13573793343788115
ml_overlap_score,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,132,1637,0.3597475533101175,0.3257320722749642,-0.03401548103515328,0.02300052273915316
ml_overlap_score,amp_2500_4500|s16_large_lowering|p02_early_pathology,amp_2500_4500,s16_large_lowering,p02_early_pathology,51,1412,0.3127810490071353,0.29863291604859166,-0.014148132958543669,0.008886565603763722
ml_overlap_score,amp_ge_4500|s16_large_lowering|p02_early_pathology,amp_ge_4500,s16_large_lowering,p02_early_pathology,45,1151,0.2310231089770849,0.2697508416028948,0.03872773262580992,0.007841087297438577
ml_overlap_score,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,38,820,0.1651837405818357,0.1651870988683664,3.3582865307246745e-06,0.00662136260672591
ml_overlap_score,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,27,1465,0.3400647749032683,0.3551669260054334,0.015102151102165118,0.004704652378463147
