event_index,run,group,current_nA,eventno,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,downstream,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_failed,trad_t1_sample,trad_t2_sample,trad_amp1_adc,trad_amp2_adc,ml_overlap_score,ml_secondary_fraction
19,44,high_20nA,20.0,36,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1078.5,0,0.6055238681518912,1.53500761963729,0.5565915886848462,False,5.414647887323944,7.414647887323944,476.81387506491876,731.9129313734331,0.04495253732878363,0.012939830167884617
29,44,high_20nA,20.0,74,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1092.5,0,0.5654277499615448,1.3011133359562421,0.5624925474766541,False,5.124260355029586,7.124260355029586,550.2751634959919,715.9703536701367,0.021390228567016743,0.0058421405288388096
35,44,high_20nA,20.0,93,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1028.0,0,0.6042149902689731,1.5266242414779527,0.5119886579163339,False,6.080693069306931,8.080693069306932,424.8059488642837,648.5190594602591,0.17352820366008467,0.04345574828942153
39,44,high_20nA,20.0,102,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1778.5,0,0.6278674427089328,1.68721448958802,0.6601530191378028,False,3.7424693520140107,6.742469352014011,873.8516046813118,1474.3750891680515,0.046512759542657336,0.019244294940863525
41,44,high_20nA,20.0,107,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1094.0,0,0.587824748124089,1.4261524568706005,0.5341410435188463,False,5.276732673267327,7.276732673267327,512.3714479984708,730.7197993933662,0.09014817621069281,0.04496535974363257
45,44,high_20nA,20.0,113,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1864.5,0,0.6240588076512775,1.6599904994513113,0.6285484620320345,False,5.335849056603774,8.335849056603774,818.5567191928988,1358.7963771222467,0.3301639936559484,0.04569779926774273
46,44,high_20nA,20.0,114,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1718.0,0,0.611329705166084,1.5728747817666724,0.5592306836350747,False,5.846683046683046,7.846683046683046,732.157672613291,1151.5923395304249,0.03681779089306875,0.0076568896170636155
51,44,high_20nA,20.0,123,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1855.0,0,0.641304019997762,1.7878762399114725,0.5786673724267851,False,5.537234042553192,7.537234042553192,751.4754451349851,1343.5450932337371,0.02232117541148861,0.010978029211373782
55,44,high_20nA,20.0,129,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1075.0,0,0.5858969311040325,1.4148577373891036,0.556604727346263,False,5.2200488997555015,7.2200488997555015,499.62796879468743,706.9024974651651,0.054458309688742684,0.007416215155767016
68,44,high_20nA,20.0,154,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2267.0,0,0.6109601461626211,1.5704307415712895,0.6798485470628822,False,4.7386986301369864,6.7386986301369864,1049.5774736163814,1648.2887302278943,0.04193042736518123,0.009349003625332468
69,44,high_20nA,20.0,157,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2393.0,0,0.5936278891207257,1.4607987930970041,0.5990595940639413,False,5.1169262720664594,7.1169262720664594,1100.4945005658647,1607.6010382365055,0.03069426617041128,0.006232366038981588
70,44,high_20nA,20.0,158,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1710.0,0,0.6374667302343043,1.7583675303684476,0.6044228382787977,False,5.717021276595744,7.717021276595744,702.2470553299986,1234.8084203891242,0.048249121859424524,0.0031692599773288357
77,44,high_20nA,20.0,180,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1521.5,0,0.6179813647302026,1.6176733480390524,0.5702925626819754,False,4.318810289389067,7.318810289389067,732.8073038050228,1185.4428446137422,0.07719378169838755,0.014661150548671707
81,44,high_20nA,20.0,195,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1222.0,0,0.600728116499693,1.5045590268798161,0.563984898788117,False,5.694642857142857,7.694642857142857,536.0720948157661,806.5521093134337,0.11983922215848615,0.025136086508914718
89,44,high_20nA,20.0,218,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2022.5,0,0.608986332083174,1.5574553578334605,0.5823196551571731,False,5.275303643724697,8.275303643724698,931.3452946354791,1450.5287191230098,0.1848150240103992,0.01648820869329619
