axis,method,levels,best_level,best_sigma68_ns,worst_level,worst_sigma68_ns,sigma68_span_ns
baseline_innovation_bin,1d_cnn,3,low_innovation,4.70228640695816,high_innovation,6.453298386831303,1.7510119798731436
baseline_innovation_bin,compact_waveform_transformer,3,low_innovation,4.865444434605177,high_innovation,5.934766828463951,1.0693223938587746
baseline_innovation_bin,pedestal_memory_fusion_cnn_new,3,low_innovation,5.003211083426681,high_innovation,5.649251307046018,0.6460402236193374
baseline_innovation_bin,ridge,3,low_innovation,4.072480517085243,mid_innovation,4.563915898039702,0.49143538095445916
baseline_innovation_bin,mlp,3,low_innovation,4.037142152611221,mid_innovation,4.4022093139911265,0.3650671613799057
baseline_innovation_bin,traditional_median_template_cfd_timewalk_shape,3,low_innovation,0.8358546868122213,high_innovation,0.9368446286262182,0.1009899418139969
baseline_innovation_bin,gradient_boosted_trees,3,high_innovation,3.6731865392638188,low_innovation,3.767450402800703,0.09426386353688443
curvature_energy_bin,1d_cnn,3,smooth,4.864789693355802,curved,6.607234684913675,1.742444991557873
curvature_energy_bin,compact_waveform_transformer,3,smooth,4.564060427540542,curved,6.10491874180089,1.5408583142603476
curvature_energy_bin,pedestal_memory_fusion_cnn_new,3,moderate,4.81996635151493,curved,6.180229446724075,1.3602630952091452
curvature_energy_bin,ridge,3,smooth,4.2195127289038314,moderate,4.707624639890335,0.48811191098650397
curvature_energy_bin,mlp,3,smooth,4.133590926565772,moderate,4.562263167265181,0.42867224069940857
curvature_energy_bin,gradient_boosted_trees,3,smooth,3.6495486824902432,moderate,3.8621706590966394,0.21262197660639615
curvature_energy_bin,traditional_median_template_cfd_timewalk_shape,3,moderate,0.8747446316242649,curved,0.9545193222651862,0.07977469064092135
derivative_onset_bin,1d_cnn,3,sharp,4.720137333271099,slow,7.55229906820869,2.832161734937591
derivative_onset_bin,pedestal_memory_fusion_cnn_new,3,nominal,4.589554582841151,slow,6.586455709245794,1.9969011264046426
derivative_onset_bin,compact_waveform_transformer,3,nominal,5.020722137468212,slow,5.85089384456521,0.8301717070969978
derivative_onset_bin,gradient_boosted_trees,3,nominal,3.499436924589916,slow,4.3039498580568765,0.8045129334669605
derivative_onset_bin,ridge,3,sharp,4.207154282002703,slow,4.91699305173198,0.7098387697292772
derivative_onset_bin,mlp,3,nominal,4.278111237642965,slow,4.399935591601448,0.12182435395848312
derivative_onset_bin,traditional_median_template_cfd_timewalk_shape,3,slow,0.867376474953464,nominal,0.8900404981748188,0.022664023221354745
energy_bin,pedestal_memory_fusion_cnn_new,4,q2,4.673281538054791,q4_high,6.476627439734564,1.8033459016797728
energy_bin,1d_cnn,4,q3,4.680653017755484,q1_low,6.346972802208831,1.6663197844533473
energy_bin,compact_waveform_transformer,4,q2,4.741600410070389,q4_high,5.991076900886679,1.2494764908162894
energy_bin,mlp,4,q1_low,3.878550144560523,q2,4.499619312445064,0.6210691678845408
energy_bin,ridge,4,q4_high,4.099996532570998,q2,4.59545971556898,0.4954631829979821
energy_bin,traditional_median_template_cfd_timewalk_shape,4,q2,0.7618798583405421,q1_low,0.9589733584165677,0.19709350007602566
energy_bin,gradient_boosted_trees,4,q1_low,3.6958670092181256,q4_high,3.8012051178537645,0.10533810863563886
late_tail_morphology,1d_cnn,4,diffuse_tail,4.490998994393632,late_derivative_bump,6.987742902293199,2.4967439078995675
late_tail_morphology,pedestal_memory_fusion_cnn_new,4,compact,4.608578596003188,late_rising_tail,6.385533005375097,1.7769544093719096
late_tail_morphology,ridge,4,late_derivative_bump,3.5962969307266284,late_rising_tail,4.868509858792793,1.2722129280661645
late_tail_morphology,compact_waveform_transformer,4,diffuse_tail,4.496198699153687,late_rising_tail,5.70355816246739,1.2073594633137033
late_tail_morphology,gradient_boosted_trees,4,diffuse_tail,3.477312987943386,late_rising_tail,4.6401548713105925,1.1628418833672063
late_tail_morphology,mlp,4,late_derivative_bump,3.8410974972896867,late_rising_tail,4.662914137518839,0.821816640229152
late_tail_morphology,traditional_median_template_cfd_timewalk_shape,4,late_derivative_bump,0.8407955599049395,diffuse_tail,1.0149830428923505,0.17418748298741105
peak_phase_bin,compact_waveform_transformer,3,mid_phase,5.022090926228013,early_phase,5.678645295910886,0.6565543696828735
peak_phase_bin,ridge,3,mid_phase,4.13872496775098,early_phase,4.615427221423596,0.47670225367261665
peak_phase_bin,pedestal_memory_fusion_cnn_new,3,mid_phase,5.001917686852116,early_phase,5.405957257395711,0.40403957054359463
peak_phase_bin,1d_cnn,3,mid_phase,5.237971034073999,early_phase,5.61660526245558,0.3786342283815811
peak_phase_bin,mlp,3,mid_phase,4.142478151372069,early_phase,4.48519208248298,0.34271393111091086
peak_phase_bin,gradient_boosted_trees,3,mid_phase,3.5338465167876336,late_phase,3.868780432752111,0.3349339159644775
peak_phase_bin,traditional_median_template_cfd_timewalk_shape,3,late_phase,0.8697705347868286,mid_phase,0.9429544814694835,0.07318394668265482
pedestal_drift_bin,1d_cnn,3,mid,4.694811758055881,high,7.289293852213215,2.5944820941573346
pedestal_drift_bin,compact_waveform_transformer,3,mid,4.673217231380899,high,6.301343435832287,1.6281262044513882
pedestal_drift_bin,pedestal_memory_fusion_cnn_new,3,mid,4.839820013452618,high,6.035489311309624,1.1956692978570063
pedestal_drift_bin,mlp,3,low,3.940956734764644,mid,4.536831829897802,0.5958750951331582
pedestal_drift_bin,ridge,3,low,4.06604113556364,high,4.619661676465995,0.5536205409023554
pedestal_drift_bin,gradient_boosted_trees,3,low,3.5884080898792137,high,3.840147382903949,0.2517392930247353
pedestal_drift_bin,traditional_median_template_cfd_timewalk_shape,3,high,0.8715684818190775,mid,0.9351386302821472,0.06357014846306963
pedestal_memory_bin,1d_cnn,3,moderate_memory,4.935103472176461,strong_memory,6.365901721734589,1.4307982495581273
pedestal_memory_bin,compact_waveform_transformer,3,moderate_memory,4.973997230724343,strong_memory,5.969289792206878,0.9952925614825343
pedestal_memory_bin,pedestal_memory_fusion_cnn_new,3,moderate_memory,4.92356063351481,strong_memory,5.655873789327433,0.7323131558126237
pedestal_memory_bin,ridge,3,quiet_memory,4.182920093297108,strong_memory,4.556228586762874,0.3733084934657658
pedestal_memory_bin,mlp,3,quiet_memory,4.1361307384472195,moderate_memory,4.413247798007414,0.2771170595601946
pedestal_memory_bin,gradient_boosted_trees,3,strong_memory,3.6438824476596547,quiet_memory,3.767521940774952,0.12363949311529732
pedestal_memory_bin,traditional_median_template_cfd_timewalk_shape,3,strong_memory,0.8673856327017502,quiet_memory,0.9628923615566055,0.09550672885485534
pid_sideband,1d_cnn,3,low_duplicate,4.736910657375718,high_duplicate,8.85470036020246,4.117789702826741
pid_sideband,compact_waveform_transformer,3,low_duplicate,4.812715608129732,high_duplicate,6.552082218667724,1.7393666105379921
pid_sideband,pedestal_memory_fusion_cnn_new,3,central,5.0707928471096295,high_duplicate,6.032390228289289,0.9615973811796596
pid_sideband,ridge,3,low_duplicate,3.941932352614675,high_duplicate,4.778897230363789,0.8369648777491143
pid_sideband,mlp,3,low_duplicate,4.163878321030106,central,4.369737406844731,0.20585908581462498
pid_sideband,gradient_boosted_trees,3,high_duplicate,3.564206075370419,central,3.7621951017766992,0.19798902640628047
pid_sideband,traditional_median_template_cfd_timewalk_shape,3,high_duplicate,0.8836426572775481,low_duplicate,0.9743231486551884,0.09068049137764034
pileup_separation_bin,1d_cnn,4,close,5.210887781210646,late,11.079012991190622,5.868125209979976
pileup_separation_bin,mlp,4,late,1.5182056498930625,mid,4.375135193769582,2.8569295438765194
pileup_separation_bin,pedestal_memory_fusion_cnn_new,4,late,3.0054343092448184,none,5.388219880522973,2.3827855712781547
pileup_separation_bin,gradient_boosted_trees,4,late,2.3345106223634433,none,3.869671597135267,1.5351609747718236
pileup_separation_bin,ridge,4,late,3.0990703547366465,mid,4.590399300364176,1.4913289456275294
pileup_separation_bin,compact_waveform_transformer,4,none,4.9037147212604335,mid,5.63073174475784,0.7270170234974067
pileup_separation_bin,traditional_median_template_cfd_timewalk_shape,4,late,0.50691042221643,none,0.9011822011112347,0.3942717788948047
pulse_shape_class,pedestal_memory_fusion_cnn_new,3,nominal,4.22286039926029,late_tail,6.714317349755076,2.4914569504947854
pulse_shape_class,1d_cnn,3,nominal,4.179839833800591,compact,6.535043608634695,2.355203774834104
pulse_shape_class,compact_waveform_transformer,3,nominal,4.614945336150562,compact,5.775616384555583,1.160671048405021
pulse_shape_class,gradient_boosted_trees,3,nominal,3.4584346821889196,late_tail,4.17526801961563,0.7168333374267104
pulse_shape_class,mlp,3,nominal,4.25812487769147,late_tail,4.5684718660275,0.3103469883360299
pulse_shape_class,ridge,3,nominal,4.231207189823694,late_tail,4.532171848980655,0.3009646591569606
pulse_shape_class,traditional_median_template_cfd_timewalk_shape,3,nominal,0.8053943387963844,compact,0.9697081854908425,0.16431384669445803
q_template_error_bin,1d_cnn,3,template_like,4.211774503277585,shape_outlier,7.988656501990313,3.776881998712728
q_template_error_bin,pedestal_memory_fusion_cnn_new,3,template_like,4.303514863099375,shape_outlier,6.979111424771421,2.6755965616720463
q_template_error_bin,compact_waveform_transformer,3,template_like,4.028247016193429,shape_outlier,6.422072333322255,2.393825317128826
q_template_error_bin,ridge,3,template_like,4.081059220506136,shape_outlier,4.938527858223478,0.8574686377173419
q_template_error_bin,gradient_boosted_trees,3,template_like,3.3592695764913802,shape_outlier,4.134226156305426,0.7749565798140461
q_template_error_bin,mlp,3,template_like,4.048575211977978,shape_outlier,4.451518358527455,0.40294314654947705
