method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,calibration_slope,q_template_mse,failure_rate_abs_gt_5ns
pedestal_memory_fusion_cnn_new,curvature_energy_bin,curved,1513,-0.8838714756193617,6.180229446724075,6.912233466405164,0.4077990746860542,0.12822207534699273,0.9952438491617798,0.30631870291838514,0.4077990746860542
ridge,curvature_energy_bin,curved,1513,-0.6729498944395189,4.343633057447919,4.540079153323938,0.23727693324520818,0.038334434897554524,0.9960257788225368,0.30631870291838514,0.23727693324520818
traditional_median_template_cfd_timewalk_shape,curvature_energy_bin,curved,1513,0.437981118998394,0.9545193222651862,0.902376519926168,0.0,0.0,0.9970341384430423,0.30631870291838514,0.0
1d_cnn,curvature_energy_bin,moderate,1868,-1.5241403655431505,4.917665516029597,6.344335955353046,0.3361884368308351,0.1145610278372591,1.0239826102203788,0.11697044680831505,0.3361884368308351
compact_waveform_transformer,curvature_energy_bin,moderate,1868,-1.9006335574696553,5.288514093267549,6.348509830603536,0.35171306209850106,0.10492505353319058,1.0152511934244377,0.11697044680831505,0.35171306209850106
gradient_boosted_trees,curvature_energy_bin,moderate,1868,0.13803851621181806,3.8621706590966394,4.559595434720763,0.20770877944325483,0.04978586723768737,1.011239462470483,0.11697044680831505,0.20770877944325483
mlp,curvature_energy_bin,moderate,1868,-0.39942306434065555,4.562263167265181,5.197606588903395,0.2746252676659529,0.06691648822269808,1.001906237547719,0.11697044680831505,0.2746252676659529
pedestal_memory_fusion_cnn_new,curvature_energy_bin,moderate,1868,0.5539931447045561,4.81996635151493,5.976279741956668,0.31263383297644537,0.09100642398286937,1.0218638429893858,0.11697044680831505,0.31263383297644537
ridge,curvature_energy_bin,moderate,1868,-1.0289282425387474,4.707624639890335,4.9816342971727705,0.2837259100642398,0.05620985010706638,1.009096462045205,0.11697044680831505,0.2837259100642398
traditional_median_template_cfd_timewalk_shape,curvature_energy_bin,moderate,1868,0.37845822297613196,0.8747446316242649,0.8265299604653518,0.0,0.0,0.9948530369750097,0.11697044680831505,0.0
1d_cnn,curvature_energy_bin,smooth,1815,-2.7305736614393616,4.864789693355802,5.831298153874951,0.39173553719008264,0.10853994490358126,1.0633887070911112,0.11669749513374691,0.39173553719008264
compact_waveform_transformer,curvature_energy_bin,smooth,1815,-2.018845924351943,4.564060427540542,5.204507050188491,0.2815426997245179,0.06446280991735537,0.9810922165949757,0.11669749513374691,0.2815426997245179
gradient_boosted_trees,curvature_energy_bin,smooth,1815,0.015030543097491744,3.6495486824902432,4.184593011898134,0.17355371900826447,0.03911845730027548,1.0116948183461294,0.11669749513374691,0.17355371900826447
mlp,curvature_energy_bin,smooth,1815,-0.26666081430371147,4.133590926565772,4.444363372775292,0.22644628099173553,0.04462809917355372,1.0017971115085567,0.11669749513374691,0.22644628099173553
pedestal_memory_fusion_cnn_new,curvature_energy_bin,smooth,1815,0.1739182381614235,4.910773493077874,6.006969725297015,0.31129476584022037,0.07107438016528926,1.0533628094319347,0.11669749513374691,0.31129476584022037
ridge,curvature_energy_bin,smooth,1815,-0.7590139316987301,4.2195127289038314,4.598592909913126,0.24793388429752067,0.049035812672176306,1.007145803978959,0.11669749513374691,0.24793388429752067
traditional_median_template_cfd_timewalk_shape,curvature_energy_bin,smooth,1815,0.1792007519346992,0.908793969071636,0.909233488020225,0.0,0.0,0.9938775952420859,0.11669749513374691,0.0
1d_cnn,derivative_onset_bin,nominal,1725,-2.360057802778069,4.834231920888369,5.254346160845319,0.3501449275362319,0.08869565217391304,0.9506163671719534,0.04318994316032766,0.3501449275362319
compact_waveform_transformer,derivative_onset_bin,nominal,1725,-2.6373458189165824,5.020722137468212,5.478746800118567,0.3536231884057971,0.10086956521739131,1.1097844146158695,0.04318994316032766,0.3536231884057971
gradient_boosted_trees,derivative_onset_bin,nominal,1725,0.03856467342363734,3.499436924589916,3.811985067135506,0.1565217391304348,0.019130434782608695,0.9520785975212193,0.04318994316032766,0.1565217391304348
mlp,derivative_onset_bin,nominal,1725,-0.34544840220818607,4.278111237642965,4.366072596008896,0.25043478260869567,0.03072463768115942,0.9713100600708411,0.04318994316032766,0.25043478260869567
pedestal_memory_fusion_cnn_new,derivative_onset_bin,nominal,1725,-0.5160030448742905,4.589554582841151,5.092826381741884,0.28,0.058550724637681156,0.9725720722125001,0.04318994316032766,0.28
ridge,derivative_onset_bin,nominal,1725,-1.028131553229552,4.344178348415866,4.409330829286699,0.23594202898550726,0.03130434782608696,0.9615492664564319,0.04318994316032766,0.23594202898550726
traditional_median_template_cfd_timewalk_shape,derivative_onset_bin,nominal,1725,0.4317721541049018,0.8900404981748188,0.8553651919797759,0.0,0.0,0.9910731742219384,0.04318994316032766,0.0
1d_cnn,derivative_onset_bin,sharp,1886,-2.14642170443338,4.720137333271099,5.4243901262279755,0.34994697773064687,0.08112407211028633,0.8360027033449928,0.04114152103639167,0.34994697773064687
compact_waveform_transformer,derivative_onset_bin,sharp,1886,-2.430619041727076,5.257969539713157,5.674817609349467,0.35683987274655354,0.1033934252386002,1.0302517402700715,0.04114152103639167,0.35683987274655354
gradient_boosted_trees,derivative_onset_bin,sharp,1886,-0.36584477271992055,3.5089828232295366,3.8687664278460545,0.14687168610816542,0.021739130434782608,0.9609752964793513,0.04114152103639167,0.14687168610816542
mlp,derivative_onset_bin,sharp,1886,-0.8654650409530289,4.286864737368317,4.449622456056664,0.23488865323435842,0.03552492046659597,0.9802193914485177,0.04114152103639167,0.23488865323435842
pedestal_memory_fusion_cnn_new,derivative_onset_bin,sharp,1886,-0.4672498463863457,4.738648542000475,5.739653962533112,0.2900318133616119,0.07582184517497349,0.8257351263831512,0.04114152103639167,0.2900318133616119
ridge,derivative_onset_bin,sharp,1886,-1.367167059270094,4.207154282002703,4.379727575382,0.22428419936373276,0.031813361611876985,0.9676805826671577,0.04114152103639167,0.22428419936373276
traditional_median_template_cfd_timewalk_shape,derivative_onset_bin,sharp,1886,0.4471470234343755,0.882155742550521,0.8531170470003875,0.0,0.0,0.9909736679853015,0.04114152103639167,0.0
1d_cnn,derivative_onset_bin,slow,1585,-1.3631610239065992,7.55229906820869,8.917750296512484,0.477602523659306,0.21829652996845425,1.04072598194114,0.46793147330914825,0.477602523659306
compact_waveform_transformer,derivative_onset_bin,slow,1585,-2.2104053211771344,5.85089384456521,7.227570767204941,0.40063091482649843,0.14258675078864352,1.0006190887335475,0.46793147330914825,0.40063091482649843
gradient_boosted_trees,derivative_onset_bin,slow,1585,1.0309210879623265,4.3039498580568765,5.289536296931201,0.28201892744479495,0.0914826498422713,1.0077951062137434,0.46793147330914825,0.28201892744479495
mlp,derivative_onset_bin,slow,1585,0.5743898457385725,4.399935591601448,5.640894956425576,0.28454258675078864,0.09337539432176656,1.0001042948450247,0.46793147330914825,0.28454258675078864
pedestal_memory_fusion_cnn_new,derivative_onset_bin,slow,1585,1.4303262411999782,6.586455709245794,7.830143845623315,0.4643533123028391,0.15709779179810726,1.038842449941558,0.46793147330914825,0.4643533123028391
ridge,derivative_onset_bin,slow,1585,0.09950593338514935,4.91699305173198,5.31141193935803,0.3211356466876972,0.08706624605678233,1.0028348744277191,0.46793147330914825,0.3211356466876972
traditional_median_template_cfd_timewalk_shape,derivative_onset_bin,slow,1585,0.021606594490894082,0.867376474953464,0.8936470688505862,0.0,0.0,0.9965689993920391,0.46793147330914825,0.0
1d_cnn,energy_bin,q1_low,1350,-2.8532869992560608,6.346972802208831,8.043756624398863,0.49777777777777776,0.1985185185185185,1.0644585508431612,0.4234668763115142,0.49777777777777776
compact_waveform_transformer,energy_bin,q1_low,1350,-1.6426587160912591,4.896122633405589,5.536201516928248,0.31777777777777777,0.07407407407407407,0.9935128181438345,0.4234668763115142,0.31777777777777777
gradient_boosted_trees,energy_bin,q1_low,1350,0.2007968471381949,3.6958670092181256,4.279392229445354,0.18666666666666668,0.04148148148148148,1.0098442684342133,0.4234668763115142,0.18666666666666668
mlp,energy_bin,q1_low,1350,-0.04654542004984741,3.878550144560523,4.755155841692505,0.21777777777777776,0.040740740740740744,0.9989962611171699,0.4234668763115142,0.21777777777777776
pedestal_memory_fusion_cnn_new,energy_bin,q1_low,1350,-0.3055340464455094,5.269849696323469,7.143652476805886,0.34296296296296297,0.08888888888888889,1.0406308934144908,0.4234668763115142,0.34296296296296297
ridge,energy_bin,q1_low,1350,-0.5661175617314167,4.233666660609014,4.53619985822413,0.2525925925925926,0.04666666666666667,1.005095609735379,0.4234668763115142,0.2525925925925926
traditional_median_template_cfd_timewalk_shape,energy_bin,q1_low,1350,-0.04656106587077602,0.9589733584165677,0.9948257603979931,0.0,0.0,0.9922910001497639,0.4234668763115142,0.0
1d_cnn,energy_bin,q2,1416,-1.968614195651461,4.681436558108181,5.8680884536437805,0.3298022598870056,0.09322033898305085,1.0305059071976386,0.10201659360286748,0.3298022598870056
compact_waveform_transformer,energy_bin,q2,1416,-1.6750417579147667,4.741600410070389,5.545820371952299,0.3008474576271186,0.07203389830508475,1.0056846798913226,0.10201659360286748,0.3008474576271186
gradient_boosted_trees,energy_bin,q2,1416,0.25853392008674086,3.7049103466706512,4.466998166152715,0.18361581920903955,0.04943502824858757,1.0131802416900697,0.10201659360286748,0.18361581920903955
mlp,energy_bin,q2,1416,-0.20865145300151422,4.499619312445064,4.899826365427098,0.2690677966101695,0.06426553672316385,1.0026117518040454,0.10201659360286748,0.2690677966101695
pedestal_memory_fusion_cnn_new,energy_bin,q2,1416,0.8067295446478848,4.673281538054791,5.534643817106481,0.3008474576271186,0.07838983050847458,1.0318415616481837,0.10201659360286748,0.3008474576271186
ridge,energy_bin,q2,1416,-0.8299872463561719,4.59545971556898,4.948066464873784,0.2846045197740113,0.05861581920903955,1.0102337606391132,0.10201659360286748,0.2846045197740113
traditional_median_template_cfd_timewalk_shape,energy_bin,q2,1416,0.3267138349564096,0.7618798583405421,0.7514835059575775,0.0,0.0,0.9954477425564983,0.10201659360286748,0.0
1d_cnn,energy_bin,q3,1337,-0.3478839967663596,4.680653017755484,5.53497341695156,0.30067314884068813,0.06806282722513089,0.9815886158065944,0.08469711780964556,0.30067314884068813
compact_waveform_transformer,energy_bin,q3,1337,-2.595501538022745,5.485503189293501,5.944700711713765,0.3889304412864622,0.11892296185489903,1.0228654724876163,0.08469711780964556,0.3889304412864622
gradient_boosted_trees,energy_bin,q3,1337,-0.08007576143093287,3.7313074327695386,4.38040491003911,0.18922961854899029,0.04038893044128646,1.0066173023285712,0.08469711780964556,0.18922961854899029
mlp,energy_bin,q3,1337,-0.715695085445367,4.419808840731295,4.763042093018741,0.2587883320867614,0.053103964098728494,0.9981522629375531,0.08469711780964556,0.2587883320867614
pedestal_memory_fusion_cnn_new,energy_bin,q3,1337,0.626518255979974,4.699341389531843,5.32812116908331,0.29394166043380704,0.07778608825729244,1.0056116749966457,0.08469711780964556,0.29394166043380704
ridge,energy_bin,q3,1337,-1.361489157067087,4.394909517545888,4.848680783928569,0.26402393418100223,0.048616305160807775,1.0064609915247211,0.08469711780964556,0.26402393418100223
traditional_median_template_cfd_timewalk_shape,energy_bin,q3,1337,0.4631361237019318,0.9221133672258917,0.8065459978386279,0.0,0.0,0.9951724840943373,0.08469711780964556,0.0
1d_cnn,energy_bin,q4_high,1093,-2.9584476983801924,5.902724827437119,6.514924483900563,0.43915827996340345,0.1473010064043916,0.9832019526258665,0.058912277902561025,0.43915827996340345
compact_waveform_transformer,energy_bin,q4_high,1093,-4.608218864269229,5.991076900886679,6.884115167383749,0.4967978042086002,0.2140896614821592,1.007223920258634,0.058912277902561025,0.4967978042086002
gradient_boosted_trees,energy_bin,q4_high,1093,0.08597002283186317,3.8012051178537645,4.294789890079753,0.20951509606587373,0.035681610247026534,1.007020638454665,0.058912277902561025,0.20951509606587373
mlp,energy_bin,q4_high,1093,-0.12464877744216807,4.413215482077465,4.8614671120415744,0.2790484903934126,0.04666056724611162,1.016325937048592,0.058912277902561025,0.2790484903934126
pedestal_memory_fusion_cnn_new,energy_bin,q4_high,1093,-1.2836509955704987,6.476627439734564,6.884685349856203,0.44281793229643185,0.1445562671546203,1.0425009252930313,0.058912277902561025,0.44281793229643185
ridge,energy_bin,q4_high,1093,-0.5141419048463458,4.099996532570998,4.496264562906487,0.22140896614821592,0.03751143641354071,1.0048300445388347,0.058912277902561025,0.22140896614821592
traditional_median_template_cfd_timewalk_shape,energy_bin,q4_high,1093,0.5488895939537883,0.9240944673501286,0.8513924353628249,0.0,0.0,0.993877121738773,0.058912277902561025,0.0
1d_cnn,late_tail_morphology,compact,3139,-1.856449469795173,5.1997072337220045,5.890609554645841,0.3781459063395986,0.09875756610385474,0.941290984787632,0.14756300209089332,0.3781459063395986
compact_waveform_transformer,late_tail_morphology,compact,3139,-2.1390508013451495,5.298174187276025,5.795300878606237,0.35552723797387703,0.10417330359987258,1.06408550781861,0.14756300209089332,0.35552723797387703
gradient_boosted_trees,late_tail_morphology,compact,3139,-0.24468834604606815,3.5984446917885817,4.013095590271179,0.16661357120101944,0.023892959541255178,0.956368094843547,0.14756300209089332,0.16661357120101944
mlp,late_tail_morphology,compact,3139,-0.5944479730550256,4.294465422055342,4.482728073447574,0.2424338961452692,0.03568015291494107,0.96930445308041,0.14756300209089332,0.2424338961452692
pedestal_memory_fusion_cnn_new,late_tail_morphology,compact,3139,-0.02798896005446494,4.608578596003188,5.392387851295228,0.2803440586173941,0.05702453010512902,1.000247017153142,0.14756300209089332,0.2803440586173941
ridge,late_tail_morphology,compact,3139,-1.1099251571737518,4.464380506382277,4.536495284706977,0.24402676011468621,0.03504300732717426,0.9635728747443647,0.14756300209089332,0.24402676011468621
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,compact,3139,0.3623604713020434,0.8754146465364194,0.8535561485958215,0.0,0.0,0.9983796457541255,0.14756300209089332,0.0
1d_cnn,late_tail_morphology,diffuse_tail,578,-3.475601294174215,4.490998994393632,5.083903570317436,0.4013840830449827,0.12629757785467127,0.8469003912311714,0.03698556159811584,0.4013840830449827
compact_waveform_transformer,late_tail_morphology,diffuse_tail,578,-4.338900323547441,4.496198699153687,4.9436360798689325,0.45501730103806226,0.14013840830449828,0.9240596755689955,0.03698556159811584,0.45501730103806226
gradient_boosted_trees,late_tail_morphology,diffuse_tail,578,0.29191041821295594,3.477312987943386,3.9609614935848896,0.14359861591695502,0.03460207612456748,0.9954753846742234,0.03698556159811584,0.14359861591695502
mlp,late_tail_morphology,diffuse_tail,578,0.09170112987379397,4.481220844306193,4.608186577003274,0.2560553633217993,0.04325259515570934,0.8745534930613426,0.03698556159811584,0.2560553633217993
pedestal_memory_fusion_cnn_new,late_tail_morphology,diffuse_tail,578,-2.1369011728850618,5.35403791899815,5.711267689406337,0.3633217993079585,0.14013840830449828,0.734442695106222,0.03698556159811584,0.3633217993079585
ridge,late_tail_morphology,diffuse_tail,578,-1.270146878488434,4.265727608141444,4.614561120228358,0.24394463667820068,0.04671280276816609,0.9230032508181729,0.03698556159811584,0.24394463667820068
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,diffuse_tail,578,0.5802342501814914,1.0149830428923505,0.9152128369973408,0.0,0.0,0.9609281493046303,0.03698556159811584,0.0
1d_cnn,late_tail_morphology,late_derivative_bump,364,-2.6040288881855305,6.987742902293199,9.839912253511566,0.4010989010989011,0.21428571428571427,1.096574905387028,0.49980448090127055,0.4010989010989011
compact_waveform_transformer,late_tail_morphology,late_derivative_bump,364,-1.2843690254111007,4.73764311589685,6.127339876275652,0.29395604395604397,0.10164835164835165,0.9818066044530757,0.49980448090127055,0.29395604395604397
gradient_boosted_trees,late_tail_morphology,late_derivative_bump,364,-0.05220209976841117,3.5364399430200075,4.217847146854389,0.16483516483516483,0.04120879120879121,1.0411049454384798,0.49980448090127055,0.16483516483516483
mlp,late_tail_morphology,late_derivative_bump,364,-0.5889418590592428,3.8410974972896867,5.5794241004764356,0.23901098901098902,0.038461538461538464,0.989870562283337,0.49980448090127055,0.23901098901098902
pedestal_memory_fusion_cnn_new,late_tail_morphology,late_derivative_bump,364,-0.15304345022653099,6.05498501178209,9.248966072481519,0.3543956043956044,0.14560439560439561,1.1604373412640645,0.49980448090127055,0.3543956043956044
ridge,late_tail_morphology,late_derivative_bump,364,-0.5354790799435847,3.5962969307266284,3.949146985076226,0.23076923076923078,0.02197802197802198,0.9951819095659337,0.49980448090127055,0.23076923076923078
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,late_derivative_bump,364,0.5573343073810384,0.8407955599049395,0.8294053867124509,0.0,0.0,0.9975100768380679,0.49980448090127055,0.0
1d_cnn,late_tail_morphology,late_rising_tail,1115,-1.1073080776732596,6.564656992649492,7.672612572290306,0.40896860986547084,0.17130044843049327,1.0755318352986214,0.2038208041310424,0.40896860986547084
compact_waveform_transformer,late_tail_morphology,late_rising_tail,1115,-2.3547418750802933,5.70355816246739,7.295467387714743,0.3874439461883408,0.13452914798206278,1.0269533552013452,0.2038208041310424,0.3874439461883408
gradient_boosted_trees,late_tail_morphology,late_rising_tail,1115,1.092275484294011,4.6401548713105925,5.335881803636881,0.29417040358744395,0.09775784753363229,1.0089754103807085,0.2038208041310424,0.29417040358744395
mlp,late_tail_morphology,late_rising_tail,1115,0.4380086860253769,4.662914137518839,5.5013268706957525,0.29596412556053814,0.10493273542600896,1.0018069444388933,0.2038208041310424,0.29596412556053814
pedestal_memory_fusion_cnn_new,late_tail_morphology,late_rising_tail,1115,2.4278607250838746,6.385533005375097,7.0236593948346515,0.4905829596412556,0.16143497757847533,1.0265171461839666,0.2038208041310424,0.4905829596412556
ridge,late_tail_morphology,late_rising_tail,1115,0.0961132393789228,4.868509858792793,5.422579264839336,0.31210762331838565,0.09596412556053811,1.0096591684775589,0.2038208041310424,0.31210762331838565
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,late_rising_tail,1115,0.0031706053909914544,0.8898025775963971,0.9166728262393479,0.0,0.0,0.9917729926419242,0.2038208041310424,0.0
1d_cnn,peak_phase_bin,early_phase,2284,-1.988890225839965,5.61660526245558,6.99112710842175,0.38485113835376533,0.13528896672504379,1.0503071444383405,0.15083638550030742,0.38485113835376533
compact_waveform_transformer,peak_phase_bin,early_phase,2284,-2.809893964113959,5.678645295910886,6.308987666142859,0.39842381786339753,0.13047285464098074,1.015408696895462,0.15083638550030742,0.39842381786339753
gradient_boosted_trees,peak_phase_bin,early_phase,2284,0.014518984921328304,3.844739022577852,4.496749312389564,0.21147110332749564,0.04597197898423818,1.0119274606097342,0.15083638550030742,0.21147110332749564
mlp,peak_phase_bin,early_phase,2284,-0.26685626563879783,4.48519208248298,5.076765927581424,0.27057793345008757,0.06260945709281962,1.0045592633361737,0.15083638550030742,0.27057793345008757
pedestal_memory_fusion_cnn_new,peak_phase_bin,early_phase,2284,0.061323372079394645,5.405957257395711,6.737792789327374,0.34851138353765326,0.10595446584938704,1.0421302767495926,0.15083638550030742,0.34851138353765326
ridge,peak_phase_bin,early_phase,2284,-0.8425760610109636,4.615427221423596,4.798603931896078,0.2753940455341506,0.05166374781085814,1.0083637507643202,0.15083638550030742,0.2753940455341506
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,early_phase,2284,0.37556030176558064,0.886907897456265,0.872186601040597,0.0,0.0,0.9926025078431976,0.15083638550030742,0.0
1d_cnn,peak_phase_bin,late_phase,1213,-2.143646572086933,5.46800097792552,6.639785596163591,0.40643033800494643,0.12778235779060182,1.0082866592547923,0.16241034528902912,0.40643033800494643
compact_waveform_transformer,peak_phase_bin,late_phase,1213,-2.199153389303383,5.122509459138438,6.33740176271805,0.3577906018136851,0.1055234954657873,0.9958836221534761,0.16241034528902912,0.3577906018136851
gradient_boosted_trees,peak_phase_bin,late_phase,1213,0.17687856034182659,3.868780432752111,4.395280195846548,0.18796372629843364,0.03709810387469085,1.0038086171888727,0.16241034528902912,0.18796372629843364
mlp,peak_phase_bin,late_phase,1213,-0.19994018577153216,4.331283207868221,4.7169798882199965,0.2588623248145095,0.04286892003297609,0.9985530757572995,0.16241034528902912,0.2588623248145095
pedestal_memory_fusion_cnn_new,peak_phase_bin,late_phase,1213,-0.01670152157981697,5.359585128695555,6.100505444526032,0.34954657873042044,0.09068425391591096,1.0220748030582467,0.16241034528902912,0.34954657873042044
ridge,peak_phase_bin,late_phase,1213,-0.8439589494469999,4.414804432254222,4.796572041732713,0.2588623248145095,0.05358615004122012,1.000299074641682,0.16241034528902912,0.2588623248145095
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,late_phase,1213,0.29787118837146703,0.8697705347868286,0.8558421849689059,0.0,0.0,0.9970742840743134,0.16241034528902912,0.0
1d_cnn,peak_phase_bin,mid_phase,1699,-1.9624787588382873,5.237971034073999,6.152689922748306,0.38198940553266625,0.11065332548557975,1.002626649610335,0.2073295423795794,0.38198940553266625
compact_waveform_transformer,peak_phase_bin,mid_phase,1699,-2.1993214002838624,5.022090926228013,5.696330705378531,0.33784579164214246,0.09947027663331372,0.9921954010335785,0.2073295423795794,0.33784579164214246
gradient_boosted_trees,peak_phase_bin,mid_phase,1699,0.20838133306453288,3.5338465167876336,4.1529160257143545,0.16656856974690995,0.04061212477928193,1.0121508945163307,0.2073295423795794,0.16656856974690995
mlp,peak_phase_bin,mid_phase,1699,-0.37989538200550044,4.142478151372069,4.52220119994561,0.23190111830488522,0.0429664508534432,1.0006858900750357,0.2073295423795794,0.23190111830488522
pedestal_memory_fusion_cnn_new,peak_phase_bin,mid_phase,1699,-0.006788000938271921,5.001917686852116,5.826146118911791,0.32136550912301354,0.08298999411418481,1.0241690373251333,0.2073295423795794,0.32136550912301354
ridge,peak_phase_bin,mid_phase,1699,-0.7409406424825633,4.13872496775098,4.54976596228651,0.23307828134196587,0.04061212477928193,1.0097013519352451,0.2073295423795794,0.23307828134196587
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,mid_phase,1699,0.2547177091486361,0.9429544814694835,0.9204811560508458,0.0,0.0,0.9949529202457811,0.2073295423795794,0.0
1d_cnn,pedestal_drift_bin,high,1665,-1.7293846984281647,7.289293852213215,8.353190539618279,0.46306306306306305,0.2,1.0153789116093643,0.37634815526449045,0.46306306306306305
compact_waveform_transformer,pedestal_drift_bin,high,1665,-2.753703987585837,6.301343435832287,7.088060953101858,0.45165165165165166,0.16636636636636637,1.0026898550103445,0.37634815526449045,0.45165165165165166
gradient_boosted_trees,pedestal_drift_bin,high,1665,0.35557233978084213,3.840147382903949,4.7931376552274205,0.22102102102102103,0.05945945945945946,1.0047447286028484,0.37634815526449045,0.22102102102102103
