method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_median_template_cfd_timewalk_shape,-0.2003550338325918,-1.513550285179015,0.7163645201687746,2.8486099971110526,2.3582223619663574,3.3310215071804388,3.477863965906137,2.632035136387152,4.2827402160670385,0.19130100076982295,0.1220769547230463,0.2536038283630489,0.04214780600461894,0.010368937811292802,0.0901386748844376
mlp,traditional_median_template_cfd_timewalk_shape,-0.6042195942034431,-1.6110242219498065,0.3774592688459492,3.427782275527235,3.1968905402798242,3.8833004873450827,3.931227043740686,3.2599898827758134,4.588150235547731,0.25519630484988454,0.21355080851213587,0.29484936250949345,0.05157813702848345,0.010564038016690586,0.10455974549372272
ridge,traditional_median_template_cfd_timewalk_shape,-1.1417437957676848,-2.0486899089597506,-0.04666901867992751,3.55835089381226,3.3199289289911498,4.072480498996628,3.8329821883529216,3.2433877918144094,4.332585638287189,0.25769822940723636,0.230729470382419,0.2796683052858033,0.04849884526558892,0.013501677976009081,0.09067874603916957
pedestal_memory_fusion_cnn_new,traditional_median_template_cfd_timewalk_shape,-0.2979909597704282,-1.1830798455141327,0.5884475935809472,4.3743338717674565,3.6110636523965174,5.3660570907438645,5.4166026856767235,4.545588243527166,6.267830214805927,0.33987682832948424,0.26744769044841826,0.4036369885683733,0.09488067744418784,0.05360194700525983,0.13805592970129338
compact_waveform_transformer,traditional_median_template_cfd_timewalk_shape,-2.7453484340581973,-3.8408586784539605,-1.8898008455286837,4.424909247173552,3.947867204703479,5.260587722387398,5.242864975371015,4.567520302476901,5.964837966317346,0.36913010007698227,0.3147501727278437,0.437523164162878,0.11451116243264049,0.06997643309283752,0.16942983686123275
1d_cnn,traditional_median_template_cfd_timewalk_shape,-2.3410435808698438,-3.193204994276075,-1.4336178492222762,4.551786227237065,3.845911678445182,5.508795722944594,5.758452119976248,5.016266745073782,6.461793182561075,0.3889530408006159,0.3307625696545279,0.44595252046842054,0.12548113933795227,0.08573582061428302,0.1748182082049521
