min_score,max_log_chi2_ndf,min_pred_sep_sample,max_pred_amp_ratio,n_positive,n_accepted,coverage,abstention_rate,accepted_time_rms_ns,charge_fractional_bias,charge_fractional_res68,bad_recovery_rate,risk_coverage_auc
-1.0,13.68465965353393,1.0,2.5,1300,889,0.6838461538461539,0.3161538461538462,14.111306233907571,-0.010029929971336784,0.08948654353346,0.27334083239595053,0.20411297244849141
-1.0,13.68465965353393,1.5,1.2,1300,609,0.4684615384615385,0.5315384615384615,14.945123979698405,-0.005728636410560359,0.09252794510170251,0.2676518883415435,0.20411297244849141
-1.0,13.68465965353393,1.5,1.5,1300,683,0.5253846153846153,0.4746153846153846,14.530842233479747,-0.010029929971336784,0.09337889306141792,0.26207906295754024,0.20411297244849141
-1.0,13.68465965353393,1.5,1.8,1300,784,0.6030769230769231,0.39692307692307693,14.596943198354937,-0.005988822898641676,0.09317732448954091,0.29591836734693877,0.20411297244849141
-1.0,13.68465965353393,1.5,2.5,1300,784,0.6030769230769231,0.39692307692307693,14.596943198354937,-0.005988822898641676,0.09317732448954091,0.29591836734693877,0.20411297244849141
-1.0,24.92297091484134,0.0,1.2,1300,808,0.6215384615384615,0.37846153846153846,14.194686983211984,-0.011030168132951691,0.08552406865466022,0.2376237623762376,0.20411297244849141
-1.0,24.92297091484134,0.0,1.5,1300,921,0.7084615384615385,0.2915384615384615,13.912638342032494,-0.011622327711934628,0.08635546332979024,0.23235613463626492,0.20411297244849141
-1.0,24.92297091484134,0.0,1.8,1300,1063,0.8176923076923077,0.1823076923076923,14.052128948205494,-0.009737565927645356,0.08651939573135925,0.2605832549388523,0.20411297244849141
-1.0,24.92297091484134,0.0,2.5,1300,1063,0.8176923076923077,0.1823076923076923,14.052128948205494,-0.009737565927645356,0.08651939573135925,0.2605832549388523,0.20411297244849141
-1.0,24.92297091484134,0.5,1.2,1300,807,0.6207692307692307,0.3792307692307692,14.202810464635219,-0.010762437699739887,0.0855646234281019,0.2379182156133829,0.20411297244849141
-1.0,24.92297091484134,0.5,1.5,1300,920,0.7076923076923077,0.2923076923076923,13.919599163104133,-0.011613825765396803,0.08639136103334921,0.2326086956521739,0.20411297244849141
-1.0,24.92297091484134,0.5,1.8,1300,1062,0.816923076923077,0.18307692307692308,14.058230043632163,-0.009592053981350136,0.08659312120073569,0.2608286252354049,0.20411297244849141
-1.0,24.92297091484134,0.5,2.5,1300,1062,0.816923076923077,0.18307692307692308,14.058230043632163,-0.009592053981350136,0.08659312120073569,0.2608286252354049,0.20411297244849141
-1.0,24.92297091484134,0.75,1.2,1300,730,0.5615384615384615,0.43846153846153846,14.38738929990411,-0.009287937613995365,0.08768789020444881,0.2493150684931507,0.20411297244849141
-1.0,24.92297091484134,0.75,1.5,1300,831,0.6392307692307693,0.3607692307692308,14.013405891128201,-0.010507668081737254,0.08818769768306238,0.2430806257521059,0.20411297244849141
-1.0,24.92297091484134,0.75,1.8,1300,964,0.7415384615384616,0.25846153846153846,14.208255083415672,-0.008012752808942439,0.08896730069903813,0.274896265560166,0.20411297244849141
