method,threshold,n_positive,n_accepted,coverage,abstention_rate,accepted_time_rms_ns,charge_fractional_bias,charge_fractional_res68,bad_recovery_rate,risk_coverage_auc,accepted_time_rms_ns_ci_low,accepted_time_rms_ns_ci_high,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_res68_ci_low,charge_fractional_res68_ci_high,abstention_rate_ci_low,abstention_rate_ci_high,bad_recovery_rate_ci_low,bad_recovery_rate_ci_high,risk_coverage_auc_ci_low,risk_coverage_auc_ci_high
traditional_train_quality_cuts,,600,206,0.3433333333333333,0.6566666666666666,7.424022821119746,-0.02830910457579012,0.06961774051586676,0.09223300970873786,0.19671533677165132,6.608008994537195,8.260525824973444,-0.033344477898645634,-0.025070523653366632,0.06692773135002013,0.07504653066712824,0.6333333333333333,0.68,0.08181818181818182,0.10416666666666667,0.17610173742521446,0.2183585378609668
ml_isotonic_failure_gate,0.5,600,437,0.7283333333333334,0.27166666666666667,8.438888928138194,-0.013720630299375185,0.06382177406291148,0.14416475972540047,0.1382365289241433,8.279926579283169,8.588669781511607,-0.014435890311551198,-0.01282500847925477,0.06382177406291148,0.06911309730168563,0.25666666666666665,0.2866666666666667,0.1308411214953271,0.15695067264573992,0.13108787608277706,0.13861764656907402
