threshold,n_positive,n_accepted,coverage,abstention_rate,accepted_time_rms_ns,charge_fractional_bias,charge_fractional_res68,bad_recovery_rate,risk_coverage_auc
0.0,1300,100,0.07692307692307693,0.9230769230769231,5.015282719156484,0.001503147548571552,0.05368005152961909,0.0,0.0705130037143327
0.01,1300,100,0.07692307692307693,0.9230769230769231,5.015282719156484,0.001503147548571552,0.05368005152961909,0.0,0.0705130037143327
0.012987012987012988,1300,177,0.13615384615384615,0.8638461538461538,5.327819834310464,-0.0023020073414805973,0.05094025158767103,0.005649717514124294,0.0705130037143327
0.02,1300,177,0.13615384615384615,0.8638461538461538,5.327819834310464,-0.0023020073414805973,0.05094025158767103,0.005649717514124294,0.0705130037143327
0.03,1300,177,0.13615384615384615,0.8638461538461538,5.327819834310464,-0.0023020073414805973,0.05094025158767103,0.005649717514124294,0.0705130037143327
0.038461538461538464,1300,411,0.3161538461538462,0.6838461538461539,5.782888216887712,-0.008115330442135553,0.05568062140469181,0.024330900243309004,0.0705130037143327
0.04,1300,411,0.3161538461538462,0.6838461538461539,5.782888216887712,-0.008115330442135553,0.05568062140469181,0.024330900243309004,0.0705130037143327
0.04697986577181208,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.05,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.06,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.07,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.08,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.09,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.1,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.11,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.12,1300,709,0.5453846153846154,0.4546153846153846,6.475295214801876,-0.004914049681742211,0.055943425956945625,0.03385049365303244,0.0705130037143327
0.12686567164179105,1300,843,0.6484615384615384,0.3515384615384615,6.680058569306374,-0.0038960006773020193,0.05988663089401028,0.04863582443653618,0.0705130037143327
0.13,1300,843,0.6484615384615384,0.3515384615384615,6.680058569306374,-0.0038960006773020193,0.05988663089401028,0.04863582443653618,0.0705130037143327
0.14,1300,843,0.6484615384615384,0.3515384615384615,6.680058569306374,-0.0038960006773020193,0.05988663089401028,0.04863582443653618,0.0705130037143327
0.15,1300,843,0.6484615384615384,0.3515384615384615,6.680058569306374,-0.0038960006773020193,0.05988663089401028,0.04863582443653618,0.0705130037143327
0.16,1300,843,0.6484615384615384,0.3515384615384615,6.680058569306374,-0.0038960006773020193,0.05988663089401028,0.04863582443653618,0.0705130037143327
0.17,1300,843,0.6484615384615384,0.3515384615384615,6.680058569306374,-0.0038960006773020193,0.05988663089401028,0.04863582443653618,0.0705130037143327
0.18,1300,843,0.6484615384615384,0.3515384615384615,6.680058569306374,-0.0038960006773020193,0.05988663089401028,0.04863582443653618,0.0705130037143327
0.19,1300,843,0.6484615384615384,0.3515384615384615,6.680058569306374,-0.0038960006773020193,0.05988663089401028,0.04863582443653618,0.0705130037143327
0.19318181818181818,1300,931,0.7161538461538461,0.28384615384615386,6.957026944222833,-0.003868757824109079,0.05978580186590722,0.06229860365198711,0.0705130037143327
0.2,1300,931,0.7161538461538461,0.28384615384615386,6.957026944222833,-0.003868757824109079,0.05978580186590722,0.06229860365198711,0.0705130037143327
0.21,1300,931,0.7161538461538461,0.28384615384615386,6.957026944222833,-0.003868757824109079,0.05978580186590722,0.06229860365198711,0.0705130037143327
0.21212121212121213,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.22,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.23,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.24,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.25,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.26,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.27,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.28,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.29,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.3,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.31,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.32,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.33,1300,964,0.7415384615384616,0.25846153846153846,7.068469402772912,-0.003813497920439268,0.06059069202166401,0.06742738589211618,0.0705130037143327
0.3333333333333333,1300,967,0.7438461538461538,0.2561538461538462,7.084708112024212,-0.003758238016769457,0.06066394809163277,0.06825232678386763,0.0705130037143327
0.34,1300,967,0.7438461538461538,0.2561538461538462,7.084708112024212,-0.003758238016769457,0.06066394809163277,0.06825232678386763,0.0705130037143327
0.35000000000000003,1300,967,0.7438461538461538,0.2561538461538462,7.084708112024212,-0.003758238016769457,0.06066394809163277,0.06825232678386763,0.0705130037143327
0.36,1300,967,0.7438461538461538,0.2561538461538462,7.084708112024212,-0.003758238016769457,0.06066394809163277,0.06825232678386763,0.0705130037143327
0.37,1300,967,0.7438461538461538,0.2561538461538462,7.084708112024212,-0.003758238016769457,0.06066394809163277,0.06825232678386763,0.0705130037143327
0.38,1300,967,0.7438461538461538,0.2561538461538462,7.084708112024212,-0.003758238016769457,0.06066394809163277,0.06825232678386763,0.0705130037143327
0.39,1300,967,0.7438461538461538,0.2561538461538462,7.084708112024212,-0.003758238016769457,0.06066394809163277,0.06825232678386763,0.0705130037143327
