method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,time_rms_ns_ci_low,time_rms_ns_ci_high,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_res68_ci_low,charge_fractional_res68_ci_high,failure_rate_ci_low,failure_rate_ci_high
constrained_template_fit,0.7526723370081942,0.7092125,13.899264640601482,6.430899119230045,-0.026472370129020116,0.09177470566406287,0.16833333333333333,1200,600,0.752276209962909,0.7539395720264053,13.742000911675119,14.052920345741251,-0.034647426541306585,-0.021202045098642437,0.08821614097522164,0.09624678073586693,0.16333333333333333,0.17333333333333334
compact_s11a_mlp,0.8385422453732178,0.8443750000000001,9.312025876795074,7.065618800022564,-0.0102475464527092,0.07221663728903346,0.2733333333333333,1200,600,0.8302022123922986,0.8493050113984981,9.197328207965906,9.420276259687473,-0.012352423665353947,-0.006777563305138977,0.07032291297991977,0.07580469188207693,0.25666666666666665,0.29
