event_id,pair,method,residual_ns
65:656462:10504:231502,B4-B6,template_phase,-4.554367822976765
65:656462:10504:231502,B4-B8,template_phase,-3.8304301157923035
65:656462:10504:231502,B6-B8,template_phase,0.7239377071844615
65:657071:11070:232111,B4-B6,template_phase,-5.054367822976772
65:657071:11070:232111,B4-B8,template_phase,-6.830430115792318
65:657071:11070:232111,B6-B8,template_phase,-1.7760622928155456
65:657490:11464:232530,B4-B6,template_phase,-7.554367822976779
65:657490:11464:232530,B4-B8,template_phase,-5.330430115792318
65:657490:11464:232530,B6-B8,template_phase,2.2239377071844615
65:657989:11933:233029,B4-B6,template_phase,-6.054367822976772
65:657989:11933:233029,B4-B8,template_phase,-6.330430115792318
65:657989:11933:233029,B6-B8,template_phase,-0.2760622928155456
65:659709:13573:234749,B4-B6,template_phase,-8.054367822976772
65:659709:13573:234749,B4-B8,template_phase,-7.330430115792311
65:659709:13573:234749,B6-B8,template_phase,0.7239377071844615
65:660196:14017:235236,B4-B6,template_phase,-5.054367822976779
65:660196:14017:235236,B4-B8,template_phase,-4.830430115792318
65:660196:14017:235236,B6-B8,template_phase,0.2239377071844615
65:660531:14330:235571,B4-B6,template_phase,-4.554367822976765
65:660531:14330:235571,B4-B8,template_phase,-3.8304301157923035
65:660531:14330:235571,B6-B8,template_phase,0.7239377071844615
65:660663:14455:235703,B4-B6,template_phase,-2.554367822976772
65:660663:14455:235703,B4-B8,template_phase,-2.8304301157923177
65:660663:14455:235703,B6-B8,template_phase,-0.2760622928155456
65:660707:14496:235747,B4-B6,template_phase,-1.5543678229767792
65:660707:14496:235747,B4-B8,template_phase,-0.33043011579231774
65:660707:14496:235747,B6-B8,template_phase,1.2239377071844615
65:662155:15837:237195,B4-B6,template_phase,-5.054367822976779
65:662155:15837:237195,B4-B8,template_phase,-4.830430115792318
65:662155:15837:237195,B6-B8,template_phase,0.2239377071844615
65:662241:15919:237281,B4-B6,template_phase,-2.554367822976772
65:662241:15919:237281,B4-B8,template_phase,-4.830430115792318
65:662241:15919:237281,B6-B8,template_phase,-2.2760622928155456
65:662756:13:237796,B4-B6,template_phase,-4.554367822976765
65:662756:13:237796,B4-B8,template_phase,-3.8304301157923035
65:662756:13:237796,B6-B8,template_phase,0.7239377071844615
65:663859:1029:238899,B4-B6,template_phase,-4.054367822976772
65:663859:1029:238899,B4-B8,template_phase,-4.330430115792318
65:663859:1029:238899,B6-B8,template_phase,-0.2760622928155456
65:664527:1645:239567,B4-B6,template_phase,-5.554367822976779
65:664527:1645:239567,B4-B8,template_phase,-2.8304301157923177
65:664527:1645:239567,B6-B8,template_phase,2.7239377071844615
65:664907:1997:239947,B4-B6,template_phase,-4.554367822976765
65:664907:1997:239947,B4-B8,template_phase,-3.8304301157923035
65:664907:1997:239947,B6-B8,template_phase,0.7239377071844615
65:665457:2517:240497,B4-B6,template_phase,-4.554367822976772
65:665457:2517:240497,B4-B8,template_phase,-3.8304301157923177
65:665457:2517:240497,B6-B8,template_phase,0.7239377071844544
65:665509:2565:240549,B4-B6,template_phase,-4.554367822976765
65:665509:2565:240549,B4-B8,template_phase,-3.8304301157923035
65:665509:2565:240549,B6-B8,template_phase,0.7239377071844615
65:665719:2794:240759,B4-B6,template_phase,-4.554367822976772
65:665719:2794:240759,B4-B8,template_phase,-5.830430115792318
65:665719:2794:240759,B6-B8,template_phase,-1.2760622928155456
65:665814:2882:240854,B4-B6,template_phase,-6.554367822976779
