method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7967431570705249,0.7613811728395061,-0.027038739874121198,8.36693128153015,0.13,0.3055555555555556,0.3472222222222222,0.020809888859895903,0.06647495917913959,144,72
1d_cnn,60,0.8621066114128505,0.8549382716049382,0.1798168618133289,10.459903764610551,0.20833333333333334,0.16666666666666666,0.2222222222222222,0.04933513455404982,0.08319337430799462,144,72
1d_cnn,62,0.7920204158874848,0.7914737654320988,-1.2602203755388164,10.711855683044824,0.18518518518518517,0.25,0.2222222222222222,0.0365217364326261,0.05735523072139631,144,72
1d_cnn,64,0.8699395268518517,0.8308256172839505,-1.6327483736077486,9.662063165208444,0.1320754716981132,0.2638888888888889,0.18055555555555555,0.010035583997633083,0.0953044007788918,144,72
1d_cnn,65,0.8548141301348957,0.83179012345679,-0.7681849671748697,9.549292071672156,0.16326530612244897,0.3194444444444444,0.1527777777777778,0.006977974596963992,0.0712109287578524,144,72
gradient_boosted_trees,58,0.8379546330285075,0.7953317901234569,0.04122907873093329,8.237243746093217,0.10377358490566038,0.2638888888888889,0.20833333333333334,0.003786794643154109,0.06863124641833669,144,72
gradient_boosted_trees,60,0.8786973468862755,0.8875385802469137,-0.425036808668815,8.489048621530362,0.11864406779661017,0.18055555555555555,0.1527777777777778,0.018377305772038974,0.07064439525466355,144,72
gradient_boosted_trees,62,0.8544836340381989,0.8263888888888888,-0.25422817464106906,7.248668253606851,0.10576923076923077,0.2777777777777778,0.20833333333333334,0.007319956130982018,0.05211278657187291,144,72
gradient_boosted_trees,64,0.8552444553524957,0.824074074074074,-0.7573243003208763,8.323034747131384,0.10227272727272728,0.3888888888888889,0.1527777777777778,-0.012748654697223371,0.07129331093438265,144,72
gradient_boosted_trees,65,0.8481996496510631,0.8051697530864197,-1.0607279904056055,8.83702701600587,0.13829787234042554,0.3472222222222222,0.1111111111111111,-0.01739605203536325,0.05740873794123222,144,72
mlp,58,0.8597525105621994,0.8157793209876544,-1.3642088827866061,12.122169305783121,0.21296296296296297,0.25,0.2222222222222222,-0.005434195900143733,0.15093095655459937,144,72
mlp,60,0.854164582182715,0.8722993827160495,-1.3245774462274795,11.059917193203479,0.22807017543859648,0.20833333333333334,0.16666666666666666,0.018228081287006072,0.14170515328489003,144,72
mlp,62,0.7904632921640528,0.8117283950617284,0.8768972162625577,13.177449363820799,0.22916666666666666,0.3333333333333333,0.18055555555555555,-0.004613234109826072,0.10445618053744275,144,72
mlp,64,0.8731318530036474,0.8499228395061729,-1.440873417432309,10.653895245013672,0.2127659574468085,0.3472222222222222,0.09722222222222222,-0.0005992452823950307,0.10563718087597676,144,72
mlp,65,0.8478630341737766,0.8362268518518519,-1.4085617652733973,12.584218415457045,0.22826086956521738,0.3611111111111111,0.08333333333333333,-0.027920082139252872,0.11808583535892461,144,72
ridge,58,0.8305039587593644,0.802854938271605,-1.1524270963700656,10.096502115868878,0.12264150943396226,0.2638888888888889,0.2638888888888889,-0.019822249313248816,0.07490438035521889,144,72
ridge,60,0.8495677319729833,0.8641975308641975,0.5680925311694862,9.503205791180278,0.14166666666666666,0.16666666666666666,0.2638888888888889,0.017566799117153274,0.059052352249272154,144,72
ridge,62,0.7755989481986425,0.8165509259259259,1.2091400247363282,8.958510705233632,0.14423076923076922,0.2777777777777778,0.19444444444444445,0.019543904188100526,0.07303882362117897,144,72
ridge,64,0.8516148551440115,0.8337191358024693,-2.012020756991646,8.975542277845207,0.10416666666666667,0.3333333333333333,0.09722222222222222,-0.015354473802749976,0.08782316430721666,144,72
ridge,65,0.8194018354868261,0.8177083333333334,-0.637899399155466,11.081593625414133,0.14444444444444443,0.375,0.1527777777777778,-0.020811606932408456,0.07654787049389113,144,72
template_residual_boosted_stack_new,58,0.8477828599737905,0.8049768518518519,-0.26552191808189907,7.40053167286605,0.09433962264150944,0.2638888888888889,0.25,-0.0036038984330331054,0.08432389270888677,144,72
template_residual_boosted_stack_new,60,0.8919240614700843,0.8809799382716049,-1.3088142446622042,7.512678816386847,0.11290322580645161,0.1388888888888889,0.2222222222222222,0.007702014928199462,0.06651670926038586,144,72
template_residual_boosted_stack_new,62,0.8448046592226082,0.8298611111111112,-0.7932743342239768,7.18081976064633,0.11224489795918367,0.3194444444444444,0.1388888888888889,-0.013899790067604329,0.06685464328797351,144,72
template_residual_boosted_stack_new,64,0.8478536933319096,0.8086419753086419,-2.2120779557313686,8.290161388978234,0.10638297872340426,0.3472222222222222,0.18055555555555555,-0.0039956036010682485,0.06741584341358917,144,72
template_residual_boosted_stack_new,65,0.8481283171188113,0.8063271604938271,-0.5475292145709343,8.698377663831797,0.13636363636363635,0.3888888888888889,0.1388888888888889,-0.036517540811779894,0.06939203561714893,144,72
tiny_sequence_transformer,58,0.7968114046831288,0.751929012345679,-2.2751633444328556,13.495611439598367,0.26744186046511625,0.4027777777777778,0.18055555555555555,0.07123739404364761,0.11972795255121506,144,72
tiny_sequence_transformer,60,0.801976899832444,0.8244598765432098,-2.7444241669282476,18.307571714212504,0.39361702127659576,0.3472222222222222,0.18055555555555555,0.13415319905086537,0.12247841373952548,144,72
tiny_sequence_transformer,62,0.754376218609331,0.7712191358024691,0.42729574869955655,16.024011215366365,0.35714285714285715,0.5138888888888888,0.18055555555555555,0.13706295540254446,0.1518956967597404,144,72
tiny_sequence_transformer,64,0.8425908215887694,0.8094135802469135,-6.432333484557651,14.74910536720671,0.3780487804878049,0.4305555555555556,0.06944444444444445,0.10266135062667728,0.14209519787171349,144,72
tiny_sequence_transformer,65,0.857737719663948,0.8393132716049383,-9.50386426672182,14.504879390066575,0.4125,0.4444444444444444,0.08333333333333333,0.10315811706764061,0.12642235367462895,144,72
