method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7645916977226841,0.7719907407407407,-3.045687638280601,8.317316158432174,0.15178571428571427,0.2222222222222222,0.375,-0.005273229273093877,0.07461569652458372,144,72
1d_cnn,60,0.8221442974968065,0.8099922839506173,-1.5611641551333033,10.810284498632225,0.20909090909090908,0.2361111111111111,0.2777777777777778,0.0354898756377551,0.09105924874594967,144,72
1d_cnn,62,0.820441797082953,0.7820216049382716,-4.4871008728230555,10.181721118068669,0.20754716981132076,0.2638888888888889,0.3055555555555556,-0.016193043292040063,0.08987738325878211,144,72
1d_cnn,64,0.7858026470458706,0.7920524691358024,-3.020638614859168,10.338248150408202,0.1509433962264151,0.2638888888888889,0.2916666666666667,-0.016568836523502037,0.08916698058325545,144,72
1d_cnn,65,0.7904718355112685,0.7980324074074074,-3.4379276514445545,10.284837382597765,0.16037735849056603,0.2638888888888889,0.2916666666666667,0.018025373386424404,0.10071101972025256,144,72
gradient_boosted_trees,58,0.8322278759734189,0.8360339506172838,-1.2256529146037876,7.749915660045614,0.09821428571428571,0.2222222222222222,0.2638888888888889,0.004126788247372776,0.06840323139164572,144,72
gradient_boosted_trees,60,0.8612661303462052,0.8323688271604939,-1.2589288371463958,8.96611970106379,0.08823529411764706,0.2916666666666667,0.2222222222222222,0.006793264170115093,0.07375105153518989,144,72
gradient_boosted_trees,62,0.828980682008526,0.8169367283950617,-0.8086793625839173,7.165663944976013,0.1744186046511628,0.4027777777777778,0.16666666666666666,0.006512558701732778,0.059784406900515494,144,72
gradient_boosted_trees,64,0.8843701188498786,0.8605324074074073,-0.7784513889002342,7.4857242378483715,0.07291666666666667,0.3333333333333333,0.1527777777777778,-0.00697235901620138,0.056942968928704304,144,72
gradient_boosted_trees,65,0.8099926735760912,0.8067129629629629,-0.4754680682791568,7.394806879601737,0.09090909090909091,0.3888888888888889,0.19444444444444445,-0.009397598031665363,0.0855076116442342,144,72
mlp,58,0.7808870412304072,0.7910879629629629,-0.83209492800981,9.466326623551028,0.19230769230769232,0.6388888888888888,0.1111111111111111,-0.009504790500513647,0.1313609894619326,144,72
mlp,60,0.7989210065185708,0.8161651234567902,0.5473680404644377,12.503202876154905,0.2638888888888889,0.5,0.1111111111111111,0.04615389754294173,0.13192158000235188,144,72
mlp,62,0.7101041980876975,0.7332175925925926,-1.1249665242574514,13.544946942259287,0.3,0.6527777777777778,0.16666666666666666,0.03971325206509549,0.13149354084395018,144,72
mlp,64,0.7924736498130662,0.7943672839506173,-0.9845425390789053,10.827367627708732,0.15625,0.5555555555555556,0.08333333333333333,-0.005310208696033826,0.10018906048025494,144,72
mlp,65,0.7722838113353474,0.8126929012345679,-1.120796878077357,14.949374344810728,0.34,0.6527777777777778,0.1111111111111111,0.017694637014001233,0.12149943196723406,144,72
ridge,58,0.8628945295733748,0.8622685185185185,-2.023436107788048,9.821096174692382,0.17857142857142858,0.2222222222222222,0.2361111111111111,0.005392511377683033,0.07360953871753076,144,72
ridge,60,0.8635781745930429,0.8520447530864197,-0.4170267196573896,10.688291200122043,0.2,0.2361111111111111,0.19444444444444445,0.03271586724867918,0.06786884026226214,144,72
ridge,62,0.8031865931103548,0.8132716049382716,-3.4253229115997463,9.358555773933523,0.16326530612244897,0.3194444444444444,0.2222222222222222,0.0014726382613779313,0.0704802828442498,144,72
ridge,64,0.8356873509240551,0.8227237654320988,-2.211259233346876,7.674231647150968,0.125,0.3888888888888889,0.20833333333333334,0.011646620249757888,0.0630244471692642,144,72
ridge,65,0.7989923199623984,0.7984182098765431,-1.596852270374236,8.38460965823871,0.13,0.3055555555555556,0.16666666666666666,0.007133274519479427,0.08028354818490843,144,72
template_residual_boosted_stack_new,58,0.8529408351545118,0.8452932098765432,-0.30016632657824616,7.706081548560906,0.10344827586206896,0.19444444444444445,0.2361111111111111,-0.005513852611541073,0.06559025441216464,144,72
template_residual_boosted_stack_new,60,0.8508320468291626,0.8389274691358024,-1.7333724126747585,9.26513174125931,0.09,0.3055555555555556,0.19444444444444445,-0.0034534380225549974,0.062097039159032766,144,72
template_residual_boosted_stack_new,62,0.8339076043522612,0.8225308641975309,-0.41747385504113943,6.190365933730533,0.125,0.3888888888888889,0.1388888888888889,0.0009802997889283619,0.04953842456603717,144,72
template_residual_boosted_stack_new,64,0.8900567611318844,0.8618827160493827,-0.5437547682271804,6.413633636758636,0.10204081632653061,0.3194444444444444,0.1527777777777778,-0.008558067339451962,0.05815638514603484,144,72
template_residual_boosted_stack_new,65,0.8107347225763017,0.8121141975308642,-1.0350310187601197,7.745193941925708,0.11904761904761904,0.4166666666666667,0.16666666666666666,-0.001020237294735864,0.07206713058152556,144,72
tiny_sequence_transformer,58,0.7749529947438323,0.7858796296296295,-10.910998727930977,12.89192393086976,0.38235294117647056,0.2916666666666667,0.3194444444444444,-0.0413366435665271,0.14788731578624845,144,72
tiny_sequence_transformer,60,0.814303850301075,0.8055555555555556,-7.461293738541741,15.088157706411186,0.3269230769230769,0.2777777777777778,0.25,-0.011369166898419374,0.1284175170412263,144,72
tiny_sequence_transformer,62,0.7681571932481179,0.7671682098765432,-8.334986451188469,14.424455614880857,0.3611111111111111,0.25,0.2638888888888889,-0.03083930379496049,0.12777225766552905,144,72
tiny_sequence_transformer,64,0.7621604495365393,0.7791280864197532,-11.421106943609388,14.108183864361642,0.46875,0.3333333333333333,0.25,-0.01783478673677217,0.15212778972756943,144,72
tiny_sequence_transformer,65,0.7651020286293864,0.7748842592592593,-12.577777268565828,13.354273063779086,0.4411764705882353,0.2916666666666667,0.2777777777777778,0.009281340810725637,0.14571314436513932,144,72
two_pulse_template_cfd_baseline,58,0.6691366970063766,0.6471836419753086,-1.0875880422497364,10.392450548012576,0.19444444444444445,0.5,0.2777777777777778,0.0009930660895226839,0.06880491453107668,144,72
two_pulse_template_cfd_baseline,60,0.6327107738278883,0.5790895061728396,0.7137465596234938,6.047033160505017,0.14,0.6527777777777778,0.19444444444444445,0.0034928494218314167,0.0877396536045958,144,72
two_pulse_template_cfd_baseline,62,0.6980378646031207,0.6375385802469135,-0.15256118581665756,14.840222697154122,0.2857142857142857,0.5138888888888888,0.25,-0.0011380532005111773,0.10649222267194915,144,72
two_pulse_template_cfd_baseline,64,0.6429729187671209,0.5659722222222222,-0.9049229810737458,8.30715594258061,0.14,0.6527777777777778,0.25,-0.00663328750962695,0.07322917283684835,144,72
two_pulse_template_cfd_baseline,65,0.6397187087683747,0.5634645061728395,1.6882442775030881,11.428402195200615,0.21153846153846154,0.6388888888888888,0.20833333333333334,0.00536170411061715,0.08661566175075974,144,72
