stratum,value,method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
spacing_bin,"(-0.001, 10.0]",1d_cnn,,,-1.5581513286950122,12.538849366255004,0.211340206185567,0.2706766917293233,,0.04666353113511029,0.07835032551919524,133,133
spacing_bin,"(10.0, 25.0]",1d_cnn,,,-2.2260128033212334,8.191007172919306,0.10655737704918032,0.2823529411764706,,0.024653197826339426,0.07178543340706967,85,85
spacing_bin,"(25.0, 45.0]",1d_cnn,,,-4.4871008728230555,8.4230277852486,0.10784313725490197,0.23880597014925373,,-0.016568836523502037,0.08337445574698218,67,67
spacing_bin,"(45.0, 70.0]",1d_cnn,,,-5.0107216908689045,10.741432876892157,0.2459016393442623,0.18666666666666668,,-0.0842333984375,0.06486740986305956,75,75
spacing_bin,"(-0.001, 10.0]",gradient_boosted_trees,,,-0.0344427554364124,6.20188276007455,0.09259259259259259,0.39097744360902253,,0.022291653877249525,0.04821350975973167,133,133
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,,,-0.751763297590009,7.671328457145547,0.058823529411764705,0.4,,0.006894135449608094,0.07479311929594944,85,85
spacing_bin,"(25.0, 45.0]",gradient_boosted_trees,,,-1.542164858231203,8.101712998256154,0.08163265306122448,0.26865671641791045,,0.0013594410451374574,0.05545947472708161,67,67
spacing_bin,"(45.0, 70.0]",gradient_boosted_trees,,,-1.869487426789349,9.550906241265448,0.1721311475409836,0.18666666666666668,,-0.04322761523427419,0.06883368098921622,75,75
spacing_bin,"(-0.001, 10.0]",mlp,,,1.036539283782627,10.494627162356128,0.1511627906976744,0.6766917293233082,,0.08691102245026426,0.12871220394980368,133,133
spacing_bin,"(10.0, 25.0]",mlp,,,-1.0189527617571104,11.445949314921485,0.25,0.6470588235294118,,0.021526716876766827,0.11445791338219413,85,85
spacing_bin,"(25.0, 45.0]",mlp,,,-4.838184724023469,12.465937102962002,0.3103448275862069,0.5671641791044776,,0.04710413012436107,0.1279768412373528,67,67
spacing_bin,"(45.0, 70.0]",mlp,,,-0.9698685580131006,13.439886981456507,0.2976190476190476,0.44,,-0.04448175936773929,0.12911583153068293,75,75
spacing_bin,"(-0.001, 10.0]",ridge,,,-0.8573289563033581,9.35694814068043,0.15789473684210525,0.2857142857142857,,0.04217338045431171,0.0595958189088009,133,133
spacing_bin,"(10.0, 25.0]",ridge,,,-1.1718001763895325,7.157096955291296,0.1111111111111111,0.36470588235294116,,0.01714535966925894,0.06426971033015785,85,85
spacing_bin,"(25.0, 45.0]",ridge,,,-2.9803318350216745,9.479051910624639,0.11702127659574468,0.29850746268656714,,0.0033671246369295902,0.06645541156446572,67,67
spacing_bin,"(45.0, 70.0]",ridge,,,-5.724341468379732,13.766884895009243,0.25,0.22666666666666666,,-0.049364647713252406,0.06259978372709185,75,75
spacing_bin,"(-0.001, 10.0]",template_residual_boosted_stack_new,,,-0.004084390592544729,7.3527628961916225,0.08333333333333333,0.3684210526315789,,0.010552173735480477,0.05341610754697037,133,133
spacing_bin,"(10.0, 25.0]",template_residual_boosted_stack_new,,,-0.7522971981466986,8.59689038327047,0.07142857142857142,0.4235294117647059,,0.005010669011004508,0.07695336844754933,85,85
spacing_bin,"(25.0, 45.0]",template_residual_boosted_stack_new,,,-0.5283886438093477,8.221677933683132,0.10416666666666667,0.2835820895522388,,-0.004182314207434644,0.06274420250516828,67,67
spacing_bin,"(45.0, 70.0]",template_residual_boosted_stack_new,,,-2.030100117100706,9.169234365437854,0.1693548387096774,0.17333333333333334,,-0.03682448087251576,0.05960955419087145,75,75
spacing_bin,"(-0.001, 10.0]",tiny_sequence_transformer,,,-9.012541680275913,9.45722706929988,0.30357142857142855,0.3684210526315789,,0.0696799234399911,0.1320065337782719,133,133
spacing_bin,"(10.0, 25.0]",tiny_sequence_transformer,,,-11.821650793315426,11.112713840135411,0.4166666666666667,0.36470588235294116,,0.020506722315570776,0.1169656488581508,85,85
spacing_bin,"(25.0, 45.0]",tiny_sequence_transformer,,,-11.57379857710465,17.586582306053515,0.4732142857142857,0.16417910447761194,,-0.018286458489308172,0.10122489132408172,67,67
spacing_bin,"(45.0, 70.0]",tiny_sequence_transformer,,,-8.57920256299228,18.932729059613894,0.4274193548387097,0.17333333333333334,,-0.15156440820067396,0.11252843203730367,75,75
spacing_bin,"(-0.001, 10.0]",two_pulse_template_cfd_baseline,,,1.8517042294189512,17.591003568808006,0.36363636363636365,0.7518796992481203,,0.023580573174457067,0.06856467806850833,133,133
spacing_bin,"(10.0, 25.0]",two_pulse_template_cfd_baseline,,,1.6882442775030881,13.66612087745305,0.21428571428571427,0.6705882352941176,,0.05868878820242063,0.08333084484786961,85,85
spacing_bin,"(25.0, 45.0]",two_pulse_template_cfd_baseline,,,0.5765105834429329,6.651036178457868,0.0625,0.5223880597014925,,-0.0005426096383535502,0.05596465629559221,67,67
spacing_bin,"(45.0, 70.0]",two_pulse_template_cfd_baseline,,,-2.172850386792984,8.850733971494648,0.17592592592592593,0.28,,-0.04920084929456743,0.06552586783098154,75,75
ratio_bin,"(-0.001, 0.35]",1d_cnn,,,-3.9020733105833827,10.516374970773555,0.18115942028985507,0.33653846153846156,,0.011312244656657543,0.09324495637771077,104,104
ratio_bin,"(0.35, 0.625]",1d_cnn,,,-2.95810593632738,8.216032755479826,0.12264150943396226,0.3116883116883117,,0.005448675565979939,0.10201663541587486,77,77
ratio_bin,"(0.625, 0.875]",1d_cnn,,,-4.5100144464135905,11.497921305476533,0.21518987341772153,0.17708333333333334,,0.013577138230771236,0.08995063551131013,96,96
ratio_bin,"(0.875, 1.05]",1d_cnn,,,-1.3881350227236222,10.22703753804052,0.16666666666666666,0.1686746987951807,,-0.015241090323873807,0.07956137669277762,83,83
ratio_bin,"(-0.001, 0.35]",gradient_boosted_trees,,,-3.126030946158469,9.954197428623672,0.21875,0.5384615384615384,,0.02298332010865384,0.09657999700524295,104,104
ratio_bin,"(0.35, 0.625]",gradient_boosted_trees,,,-1.2868638337804539,7.527095324420624,0.058823529411764705,0.33766233766233766,,-0.000509756791696595,0.06623656029999347,77,77
ratio_bin,"(0.625, 0.875]",gradient_boosted_trees,,,-1.1265929656637486,7.754711713504674,0.09868421052631579,0.20833333333333334,,0.007113700361955442,0.0673072490058024,96,96
ratio_bin,"(0.875, 1.05]",gradient_boosted_trees,,,0.7147442298312701,6.247517984359314,0.05970149253731343,0.1927710843373494,,-0.004123096931867123,0.04547729811583949,83,83
ratio_bin,"(-0.001, 0.35]",mlp,,,-0.6788001800803567,13.735384594295557,0.28846153846153844,0.75,,0.028492751935451616,0.1130903773195179,104,104
ratio_bin,"(0.35, 0.625]",mlp,,,-1.949826347277428,14.468380744568726,0.3333333333333333,0.6103896103896104,,-0.021623196940773463,0.1374694881155922,77,77
ratio_bin,"(0.625, 0.875]",mlp,,,-0.7556547843259498,13.137989464461812,0.27906976744186046,0.5520833333333334,,0.01923091562228409,0.12210482097231799,96,96
ratio_bin,"(0.875, 1.05]",mlp,,,-0.3685770546290179,9.57239981152695,0.13333333333333333,0.4578313253012048,,0.024089969127527016,0.12338371568512907,83,83
ratio_bin,"(-0.001, 0.35]",ridge,,,-4.096481969337722,11.506687954730644,0.2719298245614035,0.4519230769230769,,0.04136220430869168,0.07888350452106233,104,104
ratio_bin,"(0.35, 0.625]",ridge,,,-2.8288894996556735,8.399448937261617,0.11538461538461539,0.3246753246753247,,0.0071543192389278785,0.07731476126583497,77,77
ratio_bin,"(0.625, 0.875]",ridge,,,-1.8471849657031214,9.568315191336813,0.13636363636363635,0.19791666666666666,,0.009660855731148728,0.06343534547255206,96,96
ratio_bin,"(0.875, 1.05]",ridge,,,0.5830512480896033,8.286314446326479,0.1323529411764706,0.18072289156626506,,0.014017274425368823,0.060552513519414757,83,83
ratio_bin,"(-0.001, 0.35]",template_residual_boosted_stack_new,,,-3.5497897326475414,10.06548481190307,0.22340425531914893,0.5480769230769231,,-0.002987274953494886,0.07166267195462646,104,104
