variant,label_stale,variant_kind,byte_sha256,content_sha256,source_byte_match,source_content_match,row_count,source_row_count,row_count_match
content_exact,0,benign,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True
gzip_byte_repacked,0,benign_byte_only,8ffc27e443a6eb568dd04457fa098494e1a3b0e3eacb688494850a33c21473b7,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True
fresh_equivalent_rows,0,benign_replay,5c2402f42ad016bcf9c0b8df657e964e4f2e5d97a78edf2baac587379c1a6011,dbedfcb912cf79cfdd5eff6208c5384d3bfe3f5b9d4b420f24d5bb33f253429f,False,False,640737,640737,True
stale_tail_rows_dropped,1,stale_rows,38586f5297305650e3cd3825ceaad9bb081526d48eb990032adbac0de6070104,353997254ec6abaf185b1973a284abb61921b81ed9d61ab2e7f7621a2730559a,False,False,640126,640737,False
stale_sampleii_q_shift,1,stale_content,4149916528054c7da6eece4ca6467b58391c5b38d5a57ff20cf723c7115cc838,98a703c956b99778825dfa89523afd876bc1bbd0cf6c6286289aaee2817e9307,False,False,640737,640737,True
stale_rounded_qtemplate,1,stale_content,f833dd74fe0d21371354eb6b4100c6d4af80085ff6ecee3eb207f6d8881bbd85,8acefb0be984f377f098240c4b73cfe55b8a0745630f42a6e09f7340343c91e5,False,False,640737,640737,True
shuffled_hash_control,1,stale_content,e5f341dd93027adb84fdc3c1da9c42e8c64ac4d3e817ab51136dad9eddacf6b3,2592465b3b785f247dd90afef08364d8fe8b1cd825ebc419cadccd8221f04ae1,False,False,640737,640737,True
stale_run_stave_swap,1,stale_join,0ef4bd5ae1569fb017fb6c0495da949a195a6c371beecc67b2f3b0ff682ee2fa,d3288f80a996a59f1034a123c0be8a5b2cb31be5d71d4ba3c02a7608867537b1,False,False,640737,640737,True
