method,threshold,selection_rule,train_failure_rate,train_time_rms_ns,train_time_sigma68_ns,train_charge_fractional_bias,train_charge_fractional_res68,train_n_accepted_positive,train_n_positive,heldout_failure_rate,heldout_time_rms_ns,heldout_time_sigma68_ns,heldout_charge_fractional_bias,heldout_charge_fractional_res68,heldout_n_accepted_positive,heldout_n_positive,heldout_failure_rate_ci_low,heldout_failure_rate_ci_high,heldout_time_rms_ns_ci_low,heldout_time_rms_ns_ci_high
bounded_template_fit_score,-0.1,min_train_rms_under_target_failure,0.21307692307692305,13.796233682638041,7.416358255126671,-0.016911849287395107,0.08926299875738117,1023,1300,0.18333333333333335,13.606522445357095,6.453645194662761,-0.02446959898919046,0.09198359903783329,490,600,0.18333333333333335,0.18333333333333335,13.562367439154393,13.650534625331623
compact_cnn_probability,0.25,min_train_rms_under_target_failure,0.041538461538461524,9.656430040679801,8.023159885654719,0.02339612179940003,0.08333344885458895,1246,1300,0.09999999999999998,10.067977759004778,8.169723239552654,0.005427590444341731,0.08134320343006304,540,600,0.09999999999999998,0.09999999999999998,10.057924283351765,10.078021205672897
