metric,value,ci_low,ci_high,n_bootstrap,bootstrap_unit
matched_stratified_injection_pileup_score_high_minus_low,0.026397432778215782,0.0202000300103051,0.030597839167434006,250,run_within_current_group
matched_stratified_weak_current_score_high_minus_low,0.030125061111568652,0.02267944650597062,0.04106528608280469,250,run_within_current_group
matched_stratified_charge_regression_residual_score_high_minus_low,-0.007683125663350685,-0.009375797901487242,-0.005930899234131863,250,run_within_current_group
