left,right,right_minus_left_auc,ci,bootstrap_valid
traditional_pid_ridge,waveform_ridge,-0.024668110608895732,"[-0.03284853905213765, -0.016364561981726762]",400
traditional_pid_ridge,waveform_gradient_boosted_trees,0.0010965010398875652,"[-0.0018656575224698156, 0.004972690276974713]",400
traditional_pid_ridge,waveform_mlp,0.0012392609523714793,"[-0.0015810061448393114, 0.00547434254157729]",400
traditional_pid_ridge,waveform_1d_cnn,-0.06598242002744958,"[-0.08799338674170813, -0.045815690895987866]",400
traditional_pid_ridge,nuisance_residual_hybrid_mlp,0.010753058903758106,"[0.003921100206611389, 0.0187053105891671]",400
