method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
joint_sequence_transformer,64,0.8245922279321576,0.7963265306122449,0.763671875,0.3333333333333333,0.5,0.6510416666666666,3.4614650657049184,12.979515668296031,0.25510204081632654,0.3,0.24285714285714285,0.04637783931545032,0.13031628890941999,140,70
joint_sequence_transformer,65,0.8037515754944974,0.8081632653061225,0.6933333333333334,0.2,0.15789473684210525,0.536,0.7944925870791497,13.055760187576091,0.23214285714285715,0.2,0.32857142857142857,0.010240062100872352,0.11818153046808166,140,70
mlp,58,0.8673212201136532,0.8424489795918366,0.9772135416666666,0.6666666666666666,1.0,0.8333333333333333,-0.06604369637575491,13.847097132782217,0.30392156862745096,0.2714285714285714,0.17142857142857143,-0.012839589802039492,0.10612959925098198,140,70
mlp,60,0.861041834092952,0.8430612244897958,0.9594666666666667,0.6666666666666666,1.0,0.8333333333333333,1.047610064339466,16.362509261841982,0.3469387755102041,0.3,0.17142857142857143,0.016451284521820108,0.13607251365785095,140,70
mlp,62,0.843799119975722,0.8191836734693877,0.9939516129032259,0.4375,1.0,0.71875,-1.703705699866851,13.012812524713306,0.24509803921568626,0.2714285714285714,0.21428571428571427,-0.018051860950181395,0.10946619619023007,140,70
mlp,64,0.8322580161722459,0.8126530612244898,0.9602864583333333,0.3333333333333333,1.0,0.6666666666666666,-1.8585662241213718,10.767236752902429,0.20212765957446807,0.32857142857142857,0.11428571428571428,-0.03357802684071223,0.09862932666048224,140,70
mlp,65,0.8742555950861762,0.8530612244897959,0.9909333333333333,0.7333333333333333,1.0,0.8666666666666667,-1.9124682070781063,14.981017528573826,0.33,0.2857142857142857,0.17142857142857143,0.012362448027256182,0.11958247791594989,140,70
ridge,58,0.8379439077863481,0.8246938775510204,0.9947916666666666,0.75,1.0,0.875,-0.09821802862841622,9.716754327882718,0.18,0.2857142857142857,0.21428571428571427,0.009284729193600882,0.05975674473194984,140,70
ridge,60,0.8557905468863087,0.8463265306122448,0.9994666666666666,0.4666666666666667,1.0,0.7333333333333334,-0.6205620274419488,10.909951358560832,0.16981132075471697,0.24285714285714285,0.2,0.043783288994229876,0.08961061862763406,140,70
ridge,62,0.7811312367280515,0.8085714285714286,0.9974798387096774,0.375,1.0,0.6875,0.28502194790584134,9.036777987107142,0.18269230769230768,0.2571428571428571,0.2857142857142857,0.004783013506943188,0.050894439391948106,140,70
ridge,64,0.8242161219202067,0.8236734693877551,0.99609375,0.4166666666666667,1.0,0.7083333333333334,-0.28442678279486877,8.827019695500029,0.1111111111111111,0.35714285714285715,0.17142857142857143,0.007849505514270164,0.07836600762277,140,70
ridge,65,0.8195250398159405,0.8142857142857143,0.9978666666666667,0.8,1.0,0.9,-1.6760141492302427,10.118169595308864,0.13,0.2857142857142857,0.24285714285714285,-0.0014672869248778797,0.06663172222310618,140,70
template_residual_boosted_stack_new,58,0.8465582249053525,0.8171428571428572,0.9954427083333333,0.8333333333333334,1.0,0.9166666666666667,0.573449546502145,7.565922532462611,0.0784313725490196,0.2714285714285714,0.2714285714285714,0.0036684140326833994,0.056421645205523785,140,70
template_residual_boosted_stack_new,60,0.8562253611064249,0.8438775510204081,0.9994666666666666,0.9333333333333333,1.0,0.9666666666666667,0.7623517703574079,7.637740856597128,0.11538461538461539,0.2571428571428571,0.22857142857142856,0.012907921684175068,0.07038676346588153,140,70
template_residual_boosted_stack_new,62,0.8438793718198105,0.8222448979591837,0.9979838709677419,0.625,1.0,0.8125,0.47324002037258506,7.529998934586748,0.09183673469387756,0.3,0.2571428571428571,-0.007216162296270459,0.06080954156768672,140,70
template_residual_boosted_stack_new,64,0.8495031782487253,0.8104081632653062,0.9960937500000001,0.8333333333333334,0.9090909090909091,0.9127604166666667,0.41781093577716977,6.595578860458939,0.08333333333333333,0.3142857142857143,0.2,0.012681987080112029,0.08381907693731752,140,70
template_residual_boosted_stack_new,65,0.8357626249298826,0.8283673469387755,0.9946666666666667,0.8,1.0,0.9,-2.754052554271702,6.206662919131988,0.0660377358490566,0.24285714285714285,0.22857142857142856,-0.027123991641734305,0.0717402407553773,140,70
