method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.8355623310199083,0.8314967860422405,0.8129762179635188,0.7049180327868853,0.7543859649122807,0.7538674670976679,-1.7930563126293286,11.5268048215807,0.1875,0.3939393939393939,0.12121212121212122,-0.05645352172851563,0.1315536037657324,132,66
1d_cnn,60,0.8182549091088758,0.815426997245179,0.7440377804014168,0.5636363636363636,0.6595744680851063,0.6779220779220779,-1.938346047120163,9.483329560052198,0.14102564102564102,0.4090909090909091,0.18181818181818182,-0.025831426233932833,0.06691860476172215,132,66
1d_cnn,62,0.7952463632589938,0.7938475665748393,0.8444444444444444,0.6111111111111112,0.88,0.7555555555555555,-0.9892125590459999,13.338825478584946,0.25,0.42424242424242425,0.15151515151515152,-0.01889447324845727,0.0867014859688923,132,66
1d_cnn,64,0.7232008247590668,0.7594123048668503,0.7942396313364055,0.6290322580645161,0.7647058823529411,0.7288018433179724,-4.045685043759595,11.581525971835624,0.25,0.5757575757575758,0.12121212121212122,-0.06330877237513449,0.11928091778564924,132,66
1d_cnn,65,0.8425652250223847,0.8393021120293848,0.8157169117647058,0.6176470588235294,0.84,0.7463235294117647,-1.7007707962306329,11.597762867162,0.15555555555555556,0.3181818181818182,0.15151515151515152,-0.05726864133452614,0.0896702554832205,132,66
deltaE_over_E_likelihood_template,58,0.6656265407976607,0.6051423324150597,0.7940429462018009,0.7213114754098361,0.7719298245614035,0.7691064419302702,1.1594771065347453,8.382671514024885,0.16666666666666666,0.6363636363636364,0.16666666666666666,0.017617536487333045,0.1301558291314758,132,66
deltaE_over_E_likelihood_template,60,0.702283713305312,0.6618457300275483,0.6696576151121605,0.5636363636363636,0.6326530612244898,0.6649350649350649,1.7940022608903972,7.583343125515896,0.23214285714285715,0.5757575757575758,0.12121212121212122,0.031103313474414376,0.0871629872839847,132,66
deltaE_over_E_likelihood_template,62,0.6447296283652455,0.6283287419651057,0.8416666666666667,0.7638888888888888,0.8461538461538461,0.7986111111111112,1.3772601806237716,9.953604237852533,0.23809523809523808,0.6818181818181818,0.07575757575757576,-0.004038481156011278,0.12262419123484378,132,66
deltaE_over_E_likelihood_template,64,0.6163409191885613,0.5941230486685033,0.8069124423963133,0.7741935483870968,0.8135593220338984,0.8085253456221198,1.6232438424887397,10.331249915342745,0.26666666666666666,0.7727272727272727,0.07575757575757576,-0.06198653983970556,0.16205212439298278,132,66
deltaE_over_E_likelihood_template,65,0.6521230087639517,0.6081267217630855,0.8090533088235294,0.8088235294117647,0.859375,0.8340992647058824,0.8030802498458156,7.814396857045489,0.18181818181818182,0.6666666666666666,0.16666666666666666,-0.047968048212397335,0.1056026420087999,132,66
gradient_boosted_trees,58,0.8640999116278721,0.8510101010101011,0.9060263218656199,0.8852459016393442,0.8059701492537313,0.8510736550450242,1.2600559299277103,7.540884604432902,0.1346153846153846,0.21212121212121213,0.2727272727272727,-0.02343342592887012,0.07525568091623634,132,66
gradient_boosted_trees,60,0.7827509197289623,0.7842056932966024,0.8923258559622196,0.9090909090909091,0.7352941176470589,0.8376623376623377,2.07879598293661,6.750367192657637,0.08695652173913043,0.30303030303030304,0.2878787878787879,-0.025787229285110225,0.06788127906563748,132,66
gradient_boosted_trees,62,0.8245097245347299,0.7945362718089991,0.9377314814814814,0.8888888888888888,0.8648648648648649,0.8611111111111112,0.18404944228197717,9.27464012112534,0.08695652173913043,0.30303030303030304,0.2727272727272727,-0.017596334262025153,0.07201940395843297,132,66
gradient_boosted_trees,64,0.8333355478477583,0.7929292929292929,0.897926267281106,0.8870967741935484,0.7857142857142857,0.836405529953917,1.7239818307077437,8.1146320054972,0.08974358974358974,0.4090909090909091,0.18181818181818182,-0.03259212757182265,0.12402011713606065,132,66
