stratum,value,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
spacing_bin,"(-0.001, 10.0]",1d_cnn,,,0.8543956043956044,0.7435897435897436,0.7837837837837838,0.8003663003663004,-0.6391315846204115,14.116966609107248,0.2978723404255319,0.5052631578947369,,-0.019044403076171876,0.07638726467089131,95,95
spacing_bin,"(10.0, 25.0]",1d_cnn,,,0.8606811145510835,0.631578947368421,0.8275862068965517,0.7422600619195046,0.18623564565790396,9.61689645406595,0.1375,0.4444444444444444,,-0.018499302150806113,0.07527788654551022,72,72
spacing_bin,"(25.0, 45.0]",1d_cnn,,,0.8435972629521017,0.6774193548387096,0.84,0.7781036168132942,-3.287672811489708,7.324942726189829,0.03409090909090909,0.3125,,-0.0236619873046875,0.10294864337898368,64,64
spacing_bin,"(45.0, 70.0]",1d_cnn,,,0.8508771929824561,0.5263157894736842,0.8,0.7141382868937048,-2.649371787831396,14.15607650059999,0.23684210526315788,0.14606741573033707,,-0.07649117025321833,0.14020859536607566,89,89
spacing_bin,"(-0.001, 10.0]",deltaE_over_E_likelihood_template,,,0.8713369963369964,0.8461538461538461,0.8048780487804879,0.8516483516483516,1.0663396285161042,15.268670136590908,0.32608695652173914,0.7578947368421053,,0.02705384932611585,0.1367069278833851,95,95
spacing_bin,"(10.0, 25.0]",deltaE_over_E_likelihood_template,,,0.8219814241486068,0.8421052631578947,0.8205128205128205,0.818111455108359,3.833473794721103,7.828969481935372,0.15625,0.7777777777777778,,0.01713983593260746,0.09211107171169672,72,72
spacing_bin,"(25.0, 45.0]",deltaE_over_E_likelihood_template,,,0.8347996089931573,0.7096774193548387,0.8148148148148148,0.7790811339198436,-1.0347722488122058,9.831396918953804,0.175,0.6875,,-0.003566808029346701,0.049898774342673397,64,64
spacing_bin,"(45.0, 70.0]",deltaE_over_E_likelihood_template,,,0.8797729618163054,0.6842105263157895,0.8387096774193549,0.7930856553147575,-3.572146688005582,10.083685927350675,0.16981132075471697,0.4044943820224719,,-0.056192859425822465,0.11023826340459754,89,89
spacing_bin,"(-0.001, 10.0]",gradient_boosted_trees,,,0.9858058608058609,0.9230769230769231,0.9,0.9258241758241759,1.7652225242801922,8.002105737123799,0.12962962962962962,0.43157894736842106,,0.00045963879155052316,0.05898829661630782,95,95
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,,,0.9357585139318886,0.9473684210526315,0.8571428571428571,0.8854489164086687,0.9044055152163821,6.334811808290528,0.046511627906976744,0.4027777777777778,,0.011208094750505484,0.0839828802616283,72,72
