method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
mlp,65,0.9030256565608077,0.89404296875,0.8256410256410256,0.8095238095238095,0.7846153846153846,0.7970695970695971,2.5221506488018752,12.398648527469657,0.19318181818181818,0.3125,0.078125,-0.038822357115294207,0.19515456675004977,128,64
ridge,58,0.7735847202550112,0.764892578125,0.8654088050314467,0.7169811320754716,0.7450980392156863,0.7718238993710691,-1.6091881798347973,8.651208749635707,0.13043478260869565,0.28125,0.28125,-0.01800155371494909,0.0607681586912948,128,64
ridge,60,0.8201633455889843,0.822265625,0.8059444853844264,0.6271186440677966,0.7551020408163265,0.7266028002947679,1.5806225005532148,9.480830478431923,0.14150943396226415,0.171875,0.296875,0.028963612329846455,0.083693332454445,128,64
ridge,62,0.8119553393200969,0.822021484375,0.8548427672955975,0.7866666666666666,0.855072463768116,0.7989937106918239,0.925839520403362,11.094425454570349,0.23170731707317074,0.359375,0.1875,-0.07174629453282923,0.12482065354076792,128,64
ridge,64,0.7955565437038681,0.78125,0.8299019607843137,0.7166666666666667,0.7678571428571429,0.7627450980392156,0.07226247386697082,9.231577714744454,0.14473684210526316,0.40625,0.1875,-0.00403502868376357,0.08754548259197756,128,64
ridge,65,0.9121443170071046,0.90771484375,0.8139194139194139,0.6825396825396826,0.7818181818181819,0.748962148962149,0.5140372837214491,11.198217954416652,0.22727272727272727,0.3125,0.109375,0.0048508051387651675,0.09253848727384227,128,64
template_residual_boosted_stack_new,58,0.8396212879526785,0.82421875,0.9361006289308176,0.8679245283018868,0.8070175438596491,0.86062893081761,-0.1194348599882522,7.886649728493472,0.09803921568627451,0.203125,0.3125,-0.01915379714456367,0.09039125697066477,128,64
template_residual_boosted_stack_new,60,0.8325888174145191,0.832275390625,0.9629083763203143,0.9322033898305084,0.8461538461538461,0.8936379267993122,1.6175754260805375,6.966194735618968,0.11224489795918367,0.234375,0.28125,0.007650970304296607,0.07047912970173346,128,64
template_residual_boosted_stack_new,62,0.8353056332748274,0.778076171875,0.9036477987421384,0.8933333333333333,0.8481012658227848,0.8334591194968554,0.8782349299508763,7.945763894105655,0.14634146341463414,0.359375,0.15625,-0.03221031527092703,0.12886242583766852,128,64
template_residual_boosted_stack_new,64,0.8439625424366018,0.83154296875,0.9208333333333333,0.9,0.8181818181818182,0.861764705882353,0.07626391829141266,7.00564859244114,0.1,0.375,0.203125,-0.005106350472989827,0.09154945285799682,128,64
template_residual_boosted_stack_new,65,0.9097123000803375,0.875244140625,0.9191697191697191,1.0,0.7974683544303798,0.8769230769230769,0.9321095809118018,8.981372492968976,0.14,0.21875,0.078125,0.014484859401153382,0.08911619285979697,128,64
