method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score
saturation_residual_fusion_new,0.8549288476349011,0.8362130177514793,-0.7845563562734181,8.212330002000067,0.1099290780141844,0.27692307692307694,0.2,0.0027157254744858425,0.06515238671864262,780,390,0.8500185031203511,0.8609718163784087,0.8237835305719922,0.8452662721893491,-1.1414893687374381,-0.5016761454955976,7.1951999584010595,9.01467030773103,0.08781362007168458,0.1336996336996337,0.24102564102564103,0.3130128205128203,0.1564102564102564,0.2512820512820513,-0.006035824472566384,0.007558676459770641,0.06058887657529802,0.06910475433329999,0.1504710949064634
gradient_boosted_trees,0.8487454601909483,0.8308547008547009,-0.378753222358732,8.240724658152734,0.1099290780141844,0.27692307692307694,0.21025641025641026,-0.0008101841419828719,0.0728605243231028,780,390,0.8403873378711624,0.8561176584690355,0.8168178829717291,0.8429388560157791,-0.8435538242153147,-0.01933788074467646,7.828961221590971,8.85012406524393,0.0913978494623656,0.1280840007627765,0.2305769230769231,0.34102564102564104,0.18461538461538463,0.2358974358974359,-0.010791258852087414,0.005012929139511801,0.0695352184229687,0.07518566558694105,0.15843553790390075
ridge,0.8208946720488113,0.8228796844181461,-0.4755805835680915,9.433603495909512,0.13392857142857142,0.28205128205128205,0.21025641025641026,0.00619198489526622,0.07469225409156872,780,390,0.8005493293855288,0.8452357979014129,0.8062984878369494,0.8407858316896778,-0.7659576747600874,0.03445281883271534,8.61666808771952,10.410315157585966,0.11170212765957446,0.15708812260536398,0.2076923076923077,0.3334615384615383,0.1666025641025641,0.24871794871794872,-0.007959295553579436,0.013761984153325121,0.05894220403883687,0.0894057074133527,0.17109178673020578
1d_cnn,0.815364419360965,0.8046482577251808,0.028303309190262915,9.509978486306865,0.11632653061224489,0.3717948717948718,0.1564102564102564,-0.026403592722496223,0.07850424207922115,780,390,0.7915516262870526,0.8398730028251882,0.7836160420775806,0.823155818540434,-0.915284916434187,1.3794257400537902,9.025683463933142,10.156939016680449,0.09251968503937008,0.14096916299559473,0.34615384615384615,0.41794871794871796,0.1076923076923077,0.2076923076923077,-0.03781586625051403,-0.01830345179252025,0.06812042241195078,0.08651457551493551,0.18099299364238042
analytic_clipped_template_sideband_traditional,0.6842598625693224,0.6287639710716633,0.3860573057297234,9.467166358109274,0.16666666666666666,0.5615384615384615,0.18974358974358974,0.06235634213215492,0.09263105970418983,780,390,0.6714284083559436,0.6973548868187249,0.6082744904667982,0.6480999342537803,-0.19647337287889144,1.1157581748479295,8.499323575526814,10.134975451119816,0.13812154696132597,0.19934640522875818,0.5333333333333333,0.6076923076923076,0.14871794871794872,0.23076923076923078,0.03849713797303972,0.07777833854420611,0.08132257185064597,0.10516775635735351,0.21089094104677705
tiny_sequence_transformer,0.7871591216055226,0.7893754109138724,-7.9897255238345055,13.03375030582254,0.3333333333333333,0.38461538461538464,0.18717948717948718,-0.013890794869971277,0.11308055432380862,780,390,0.7723629986336156,0.8072457416271757,0.7698793556870479,0.8010190664036818,-8.397507318179898,-7.5321147260048615,12.124123460280588,14.23319312685618,0.30881899055918666,0.3682780371733859,0.3384615384615385,0.43865384615384595,0.1564102564102564,0.2153846153846154,-0.026567567416423833,-0.0019305508259658305,0.10020622326274393,0.1313196690807089,0.24300051061617806
mlp,0.8210728603676269,0.815982905982906,-2.7361435460589645,12.295148380898848,0.23035714285714284,0.28205128205128205,0.22564102564102564,-0.05212440336736991,0.16847394255488113,780,390,0.8048016967567813,0.8397544698838026,0.8001536817882972,0.8321236028928336,-3.5133682346114607,-1.679543517392199,10.30150476245387,13.375270930468634,0.19896193771626297,0.2654009433962264,0.24615384615384617,0.3282051282051282,0.1844871794871795,0.2641025641025641,-0.06436312094543203,-0.02816320826775777,0.14435386909818576,0.19836939963529324,0.29756770258323817
