action_mask,method,n,runs,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,ap_ci_low,ap_ci_high,purity_at_80pct_eff,purity_ci_low,purity_ci_high,ece,ece_ci_low,ece_ci_high,bootstrap_valid,traditional_roc_auc,traditional_average_precision,traditional_purity_at_80pct_eff,traditional_ece,roc_auc_minus_traditional,average_precision_minus_traditional,purity_at_80pct_eff_minus_traditional,ece_minus_traditional
s14g_new_residual_accept,ML_gradient_boosted_trees,7483,21,0.9509760827810343,0.913178460060095,0.9809858880941179,0.875715645347325,0.761376462683235,0.9508483933680895,0.7050666666666666,0.473989484518875,0.9425395970321662,0.02421346965899168,0.015652976712672382,0.08711614939025605,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,-0.00583439434927302,-0.014267776847418867,0.06456279069767434,-0.046617231148672264
s14g_new_residual_accept,ML_mlp,7483,21,0.9472020828080138,0.9080338706321092,0.9805743671123915,0.8699308533212396,0.7614898179477766,0.9486694749595252,0.7200435729847494,0.45695466820556685,0.9249992072690693,0.0232011879397043,0.011348820217433192,0.08791183877105072,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,-0.009608394322293545,-0.020052568873504262,0.07953969701575714,-0.04762951286795965
s14g_new_residual_accept,NN_1d_cnn,7483,21,0.7619807637031893,0.6234172593193867,0.8801474162114161,0.3638914928361071,0.18868911499295304,0.7239231387463249,0.3719752391671356,0.22995967583214488,0.6232638888888888,0.30306556168707177,0.22385892622983258,0.3815403863028704,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,-0.19482971342711797,-0.5260919293586368,-0.2685286368018567,0.2322348608794078
s14g_new_residual_accept,NN_action_gated_residual_ensemble_new,7483,21,0.973774591444009,0.9466684876862732,0.9911772039316792,0.9300593869552587,0.8539358480709354,0.9761428582965773,0.8754966887417218,0.6084676778211668,0.9972405675643774,0.024641234116794756,0.01411047159859179,0.06629255303011734,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,0.016964114313701706,0.04007596476051478,0.23499281277272954,-0.046189466690869194
s14g_new_residual_accept,control_charge_only,7483,21,0.9556470433195428,0.9083387104432639,0.9877184285222342,0.8849346510822784,0.7834760834948357,0.9659145260251223,0.6361886429258903,0.4523601373711001,0.9696547821758051,0.0687727239392968,0.04781181708739786,0.12078786449451984,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,-0.001163433810764558,-0.005048771112465489,-0.004315233043101996,-0.002057976868367145
s14g_new_residual_accept,control_depth_only,7483,21,0.698222266496074,0.6239828316843691,0.7811809244465345,0.3752941156189948,0.21259139316988349,0.5389239573071077,0.3441812028117678,0.1852397012505841,0.48527965819727076,0.2876995169814529,0.21554430283443438,0.3667172360759933,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,-0.2585882106342333,-0.5146893065757492,-0.2963226731572245,0.21686881617378895
s14g_new_residual_accept,control_action_only,7483,21,0.2712052207172571,0.1817314282958279,0.36740109259926773,0.1741769236691109,0.10105420823216198,0.278389422374739,0.19648093841642228,0.13631128201019704,0.2794838836797974,0.08646634387922571,0.037651970859929156,0.1515756007191213,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,-0.6856052564130501,-0.715806498525633,-0.44402293755257,0.01563564307156176
s14g_new_residual_accept,control_run_family_only,7483,21,0.5,0.5,0.5,0.22090070827208338,0.14362570352557846,0.2949249159836213,0.22090070827208338,0.14137028133825869,0.3046573785532424,0.2790992917279166,0.20414370057244477,0.3594976908733785,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,-0.4568104771303073,-0.6690827139226605,-0.41960316769690886,0.20826859092025263
s14g_new_residual_accept,control_shuffled_label_hgb,7483,21,0.4649956054743234,0.37861033772644365,0.5421190682269056,0.20573958069343112,0.13871783903980459,0.28916372048830513,0.21725605762933858,0.14275625448019905,0.2997464313781021,0.2790218238981783,0.20841402862446126,0.35126586874910365,300,0.9568104771303073,0.8899834221947439,0.6405038759689923,0.07083070080766395,-0.4918148716559839,-0.6842438415013128,-0.4232478183396537,0.20819112309051435
p07j_traditional_correct,ML_ridge_waveform,67,11,0.976923076923077,0.919316220880069,1.0,0.9992898287609826,0.9972987723555905,1.0,1.0,1.0,1.0,0.043129118928891805,0.03850135263211344,0.07852185772950845,258,1.0,1.0,1.0,0.03267574497446816,-0.023076923076922995,-0.0007101712390173986,0.0,0.010453373954423646
p07j_traditional_correct,ML_gradient_boosted_trees,67,11,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.01441531696081476,0.0069456803230154435,0.024706333893037363,269,1.0,1.0,1.0,0.03267574497446816,0.0,0.0,0.0,-0.0182604280136534
p07j_traditional_correct,ML_mlp,67,11,1.0,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,0.005011814735358367,0.00270279132866754,0.007459475962244684,265,1.0,1.0,1.0,0.03267574497446816,0.0,0.0,0.0,-0.02766393023910979
p07j_traditional_correct,NN_1d_cnn,67,11,0.9692307692307692,0.8409142726858185,1.0,0.9990456285167824,0.9958551360091212,1.0,1.0,1.0,1.0,0.4268283777272524,0.40229068412764435,0.4612946886764773,266,1.0,1.0,1.0,0.03267574497446816,-0.03076923076923077,-0.000954371483217642,0.0,0.3941526327527842
p07j_traditional_correct,NN_action_gated_residual_ensemble_new,67,11,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.018221489034918617,0.0033338302900998984,0.0403779820063839,263,1.0,1.0,1.0,0.03267574497446816,0.0,0.0,0.0,-0.014454255939549542
p07j_traditional_correct,control_charge_only,67,11,1.0,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,0.02446040500349498,0.011190554549758844,0.03531771631567505,267,1.0,1.0,1.0,0.03267574497446816,0.0,0.0,0.0,-0.008215339970973179
p07j_traditional_correct,control_depth_only,67,11,0.8153846153846154,0.7017543859649122,0.8984022953790396,0.9939368647696378,0.9883794569789668,0.9978050299906003,0.9811320754716981,0.952073732718894,1.0,0.3673451995682707,0.32628791295040643,0.4083364316971812,255,1.0,1.0,1.0,0.03267574497446816,-0.18461538461538463,-0.006063135230362171,-0.018867924528301883,0.33466945459380254
p07j_traditional_correct,control_action_only,67,11,0.45384615384615384,0.057971014492753624,0.9420289855072463,0.9582533373015674,0.9172521359342624,0.9984971942202484,0.9821428571428571,0.9433962264150944,1.0,0.00016528181727104574,0.0006600538722048716,0.04063316039694883,281,1.0,1.0,1.0,0.03267574497446816,-0.5461538461538462,-0.041746662698432635,-0.017857142857142905,-0.03251046315719711
p07j_traditional_correct,control_run_family_only,67,11,0.5,0.5,0.5,0.9701492537313433,0.9401096925013487,0.9868421052631579,0.9701492537313433,0.9409313725490196,0.9864864864864865,0.4701492537313433,0.4369791666666667,0.5,275,1.0,1.0,1.0,0.03267574497446816,-0.5,-0.02985074626865669,-0.02985074626865669,0.43747350875687513
p07j_traditional_correct,control_shuffled_label_hgb,67,11,0.9307692307692308,0.7714878605519817,1.0,0.9977793053860522,0.9939793660353825,1.0,1.0,0.9704099821746881,1.0,0.4704698927860975,0.4412137136487705,0.5001757525245217,265,1.0,1.0,1.0,0.03267574497446816,-0.0692307692307692,-0.0022206946139478045,0.0,0.43779414781162934
s14g_traditional_and_p04s_accept,ML_ridge_waveform,7619,21,0.9256520910177533,0.8707992840380405,0.9739813758414421,0.7726620477508288,0.5928746623037823,0.9139664496809621,0.5479566305254379,0.3644490571947896,0.8339593577871298,0.07343134723222135,0.05069470468047674,0.14239193307879774,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.03719900906119922,-0.12608103727116582,-0.12108613933199597,0.010139045169186914
s14g_traditional_and_p04s_accept,ML_gradient_boosted_trees,7619,21,0.957639953198878,0.9277148368098916,0.9821028472414148,0.8868588318974546,0.7769336458486311,0.9610900476525441,0.7440543601359003,0.5388304911946056,0.9521743039964727,0.015944196381598073,0.01513344234991763,0.08413040276280113,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.005211146880074513,-0.01188425312454,0.07501159027846649,-0.04734810568143636
s14g_traditional_and_p04s_accept,ML_mlp,7619,21,0.9539841247725738,0.9231190969347581,0.9837418792053659,0.8821379684244286,0.7853306158554129,0.9528548998029165,0.7491448118586089,0.49327024381610546,0.9359604127265259,0.01515358128476064,0.009839968874562023,0.06895122572299298,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.0088669753063787,-0.016605116597566028,0.0801020420011751,-0.048138720778273796
s14g_traditional_and_p04s_accept,NN_1d_cnn,7619,21,0.7734201667697367,0.649941911011605,0.8871487122775888,0.36960200532653203,0.19506854094461026,0.7064233688599512,0.37532133676092544,0.2138962376211219,0.6382180582390958,0.3059477016353235,0.22721861622997522,0.3854460462198719,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.1894309333092158,-0.5291410796954625,-0.2937214330965084,0.24265539957228904
s14g_traditional_and_p04s_accept,NN_action_gated_residual_ensemble_new,7619,21,0.977828335048451,0.952253048029228,0.9928377288810071,0.9374288075440257,0.8856716379005437,0.9793743241483271,0.9012345679012346,0.6544344899319663,0.9960656276657817,0.017744147471647414,0.011432222521174965,0.0539124607037,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,0.014977234969498543,0.03868572252203106,0.23219179804380075,-0.045548154591387016
s14g_traditional_and_p04s_accept,control_charge_only,7619,21,0.9617827161761267,0.9254581065070374,0.9873031720711035,0.8938501576872055,0.7835389813438998,0.9656233380815108,0.6656534954407295,0.4464407943205412,0.9703481813389562,0.06288612854609231,0.04184433191308609,0.1014116972741185,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.0010683839028258202,-0.004892927334789077,-0.0033892744167043354,-0.0004061735169421238
s14g_traditional_and_p04s_accept,control_depth_only,7619,21,0.7083395460519295,0.6383382619978621,0.7806516819306023,0.3829827914673689,0.23874273930924067,0.5114534023107487,0.347068145800317,0.19340857209410667,0.4933375165928169,0.286891297877738,0.2228644860166857,0.3644965073056261,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.25451155402702297,-0.5157602935546257,-0.32197462405711685,0.22359899581470355
s14g_traditional_and_p04s_accept,control_action_only,7619,21,0.2611179654711359,0.1883875150821525,0.34297983237649043,0.15905434267793817,0.10429287474902801,0.24606613949818829,0.19113215669393027,0.1342150978136776,0.2689419981127445,0.06844812883659332,0.024094487838993796,0.13432674523269614,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.7017331346078166,-0.7396887423440565,-0.4779106131635036,0.005155826773558886
s14g_traditional_and_p04s_accept,control_run_family_only,7619,21,0.5,0.5,0.5,0.21564509778186114,0.14041051387181666,0.28994030182529545,0.21564509778186114,0.1306841469554478,0.2975340372387523,0.28435490221813886,0.21818291938661832,0.3597769924821905,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.46285110007895247,-0.6830979872401335,-0.4533976720755727,0.22106260015510443
