method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score
saturation_residual_fusion_new,0.8629389145095496,0.8397830374753452,-0.21549893691337196,8.368060104990338,0.0933852140077821,0.34102564102564104,0.1358974358974359,-0.005489553200678442,0.06687760559944919,780,390,0.8455545527065589,0.8815130006334493,0.8189013806706115,0.8610831689677844,-1.1668145417702114,0.5237836691952236,7.756472546236974,8.74739059160854,0.07782101167315175,0.10607453208556149,0.2923076923076923,0.3923717948717948,0.10506410256410256,0.16666666666666666,-0.022385459401308386,0.011292791429523441,0.06049694508622296,0.07066574077417023,0.15399692015643066
gradient_boosted_trees,0.8583823858554323,0.8393228139381985,-0.393772064254847,8.230869705110115,0.10515873015873016,0.35384615384615387,0.14615384615384616,-0.004336567634385825,0.07327949067764611,780,390,0.8449583358152394,0.8718570957241344,0.8218782051282051,0.857534352399737,-0.9433077898423399,0.19342803582141244,7.86343861341225,8.439078752551355,0.09885931558935361,0.11320754716981132,0.31025641025641026,0.4025641025641026,0.1282051282051282,0.1641025641025641,-0.018918514598022785,0.007059454718591227,0.06523377009335452,0.08059220153469848,0.15999376184540418
ridge,0.8495226073441734,0.8493293885601577,-1.0505386881570544,10.342424116520895,0.14944649446494465,0.30512820512820515,0.13333333333333333,-0.010335740411373293,0.06712603723509727,780,390,0.8251168395996465,0.8728784024319679,0.8228017751479291,0.8740894148586458,-2.371859615031644,-0.2592573038063506,9.307050533413369,10.996007798078288,0.12099644128113879,0.17134948384948384,0.2512820512820513,0.358974358974359,0.11788461538461538,0.14615384615384616,-0.018674640377155216,-0.0005601723309195881,0.056283160950996586,0.07008633210104545,0.16947103978800063
1d_cnn,0.8254080832396813,0.8167126890203813,-1.4481067191330066,10.513265395103236,0.17253521126760563,0.2717948717948718,0.20256410256410257,0.051276702561134105,0.10327061074408288,780,390,0.7763812305323743,0.8665534729033381,0.762896120973044,0.8564168310322158,-2.6711712840329707,-0.7927485307084936,9.7323791308019,11.309811543567436,0.16101694915254236,0.18021201413427562,0.24608974358974361,0.31032051282051276,0.16923076923076924,0.2359615384615384,0.041077481074000256,0.0733368788072655,0.09358780054020148,0.1139207826405897,0.21660643339149457
analytic_clipped_template_sideband_traditional,0.6679970862787057,0.6225641025641024,0.5086466674373202,9.454020388919002,0.17592592592592593,0.5846153846153846,0.19743589743589743,0.07917718095532486,0.10062415889283169,780,390,0.6400788457998414,0.6982587075596327,0.6001355193951348,0.6474501150558842,-0.6878768326440721,1.89320356635724,8.482334443711446,10.456886666635027,0.13496932515337423,0.20593715747168426,0.558974358974359,0.6102564102564103,0.16403846153846155,0.2282051282051282,0.06458462510348616,0.08873105122880144,0.0911403174522882,0.1147867423818894,0.22337380947729996
mlp,0.8456474479347789,0.8492833662064431,0.3221759722582984,11.841955946447758,0.21041666666666667,0.38461538461538464,0.09230769230769231,-0.023407808972621,0.15706964865953937,780,390,0.7924963731417086,0.8857205836898641,0.8080999342537803,0.8834714003944774,-0.43283544176958344,1.3271351521457315,10.460448398966749,13.394052853410923,0.16957102473498234,0.25728155339805825,0.3050641025641026,0.4717948717948718,0.07179487179487179,0.1076923076923077,-0.04953728959111018,0.008046088755049691,0.14331386165088128,0.1622094061811458,0.27556378110256874
tiny_sequence_transformer,0.7929612882923068,0.793905325443787,-9.919398314172332,18.14923767832488,0.45918367346938777,0.6230769230769231,0.0641025641025641,-0.017470790010310162,0.10467090523306616,780,390,0.7501268839850719,0.8321652728884001,0.7404667981591059,0.8379487179487178,-12.580039596276622,-7.556292140688501,17.240889130850277,20.44683615452712,0.415625,0.5149253731343284,0.5820512820512821,0.6641025641025641,0.05121794871794872,0.07692307692307693,-0.025827056128359414,0.00014512179207748065,0.08469708403640255,0.12459477901368587,0.28084614414890674
