event_id,run,pair,residual_ns,tail_bool,high_risk,ml_score_pair_max,amp_mean_adc,log_amp_mean,taxon_a,taxon_b,idx_a,idx_b,audit_ml_shape_score,audit_ml_shape_selected,audit_traditional_selected
42:768327:1702:1026,42,B4-B6,-2.5063530604044786,False,False,0.3320554440148152,2746.75,7.91853767394901,novel_delayed_peak,novel_delayed_peak,231323,231324,0.17684802216189927,False,False
42:768327:1702:1026,42,B4-B8,-4.023165702819824,False,False,0.1763261269633178,2786.5,7.9329004157683745,novel_delayed_peak,novel_delayed_peak,231323,231325,0.15134170824600351,False,False
42:768327:1702:1026,42,B6-B8,-1.5168126424153456,False,False,0.3320554440148152,2800.75,7.937999500932137,novel_delayed_peak,novel_delayed_peak,231324,231325,0.13258551084996537,False,False
42:768348:1722:1047,42,B4-B6,0.9678157170613488,False,False,0.2869308734570285,2583.0,7.857093864902493,unassigned_common,unassigned_common,231339,231340,0.019059294615731,False,False
42:768471:1836:1170,42,B4-B6,-3.2204977671305457,False,False,0.310415984867989,2710.0,7.905072849498666,unassigned_common,unassigned_common,231423,231424,0.09284085386307356,False,False
42:768471:1836:1170,42,B4-B8,-2.857689062754318,False,False,0.1459701480601204,3302.75,8.1028134659185,unassigned_common,unassigned_common,231423,231425,0.11977665670909983,False,False
42:768471:1836:1170,42,B6-B8,0.3628087043762278,False,False,0.310415984867989,3303.25,8.102964797637917,unassigned_common,unassigned_common,231424,231425,0.15280853991393453,False,False
42:768801:2135:1500,42,B4-B6,-4.7488423767089785,False,False,0.2869018345331765,3112.5,8.043502774312506,novel_delayed_peak,novel_delayed_peak,231651,231652,0.1885434280131957,False,False
42:768801:2135:1500,42,B4-B8,-5.47700053278605,True,False,0.2869018345331765,3111.25,8.043101216261896,novel_delayed_peak,unassigned_common,231651,231653,0.1259846596681078,False,False
42:768801:2135:1500,42,B6-B8,-0.7281581560770718,False,False,0.2560232020906356,3132.75,8.049985649472504,novel_delayed_peak,unassigned_common,231652,231653,0.23770160069717094,False,False
42:768970:2295:1669,42,B4-B6,-3.764843601226808,False,False,0.4043095311408194,2316.25,7.748136416755942,unassigned_common,unassigned_common,231763,231764,0.17976691156828536,False,False
42:769020:2340:1719,42,B4-B6,-3.6385790506998816,False,False,0.1665434833765418,2782.75,7.931554218571577,unassigned_common,unassigned_common,231795,231796,0.10498010015519404,False,False
42:769020:2340:1719,42,B4-B8,-1.8830672899882048,False,False,0.1561072340495903,3088.25,8.0356836219843,unassigned_common,unassigned_common,231795,231797,0.08319373486934466,False,False
42:769020:2340:1719,42,B6-B8,1.755511760711677,False,False,0.1665434833765418,2997.0,8.005700678662542,unassigned_common,unassigned_common,231796,231797,0.1957991417995623,False,False
42:769093:2409:1792,42,B4-B6,-1.0987250010172644,False,False,0.1357843964421477,2564.25,7.849811218742318,unassigned_common,unassigned_common,231847,231848,0.12590285027515027,False,False
42:769093:2409:1792,42,B4-B8,-0.4302684466044155,False,False,0.3295870066245764,3372.25,8.123631950310896,unassigned_common,unassigned_common,231847,231849,0.33016179544898017,False,False
42:769093:2409:1792,42,B6-B8,0.6684565544128489,False,False,0.3295870066245764,3200.5,8.071374728958856,unassigned_common,unassigned_common,231848,231849,0.4015736845431409,False,False
42:769106:2420:1805,42,B4-B6,-1.1182759494781465,False,True,0.6131157981231362,1999.5,7.60115242829729,novel_delayed_peak,novel_delayed_peak,231861,231862,0.8266613998220781,True,False
42:769228:2535:1927,42,B4-B6,-0.6571070353190223,False,False,0.1923683143185966,2659.25,7.886175382321841,unassigned_common,unassigned_common,231938,231939,0.042442558671238334,False,False
42:769228:2535:1927,42,B4-B8,-1.5966351826985736,False,False,0.1923683143185966,3916.25,8.273145155984517,unassigned_common,unassigned_common,231938,231940,0.25931168274450633,False,False
42:769228:2535:1927,42,B6-B8,-0.9395281473795514,False,False,0.1772376984099532,4143.0,8.329416783939319,unassigned_common,unassigned_common,231939,231940,0.22618495235871405,False,False
42:769440:2733:2139,42,B4-B6,-3.63859602546691,False,True,0.5247531159842848,2600.75,7.863939574517968,novel_delayed_peak,novel_delayed_peak,232071,232072,0.4610190166835839,True,True
42:769599:2887:2298,42,B4-B6,-1.1706209182739329,False,False,0.4010810752485721,3044.75,8.021502455234517,unassigned_common,unassigned_common,232175,232176,0.1559128257804527,False,False
42:769667:2949:2366,42,B4-B6,-7.695128408432005,True,True,0.6028657423845581,2378.5,7.774645660561165,unassigned_common,unassigned_common,232222,232223,0.6325463058622468,True,False
42:769718:2998:2417,42,B4-B6,-4.068395751953119,False,False,0.282717001843042,3814.75,8.246892516795231,novel_delayed_peak,novel_delayed_peak,232255,232256,0.08823627315167151,False,False
42:769730:3009:2429,42,B4-B6,-0.4903713862101284,False,False,0.2441093488639148,2144.5,7.67112790443158,novel_delayed_peak,novel_delayed_peak,232263,232264,0.5184348256376219,True,False
42:769730:3009:2429,42,B4-B8,-1.487011114756271,False,False,0.3952336905873309,2714.75,7.90682343731386,novel_delayed_peak,pileup_or_long_tail,232263,232265,0.3066242427419629,False,False
42:769730:3009:2429,42,B6-B8,-0.9966397285461426,False,False,0.3952336905873309,2692.75,7.898689553852058,novel_delayed_peak,pileup_or_long_tail,232264,232265,0.4097394835060505,False,False
42:769801:3072:2500,42,B4-B6,0.8664633541107207,False,True,0.4657790292249085,1904.25,7.552368512546227,novel_delayed_peak,novel_delayed_peak,232309,232310,0.7498188689915738,True,True
42:769893:3164:2592,42,B4-B6,-3.87156373087565,False,False,0.4439714693147394,1870.0,7.534228326274089,novel_delayed_peak,novel_delayed_peak,232368,232369,0.8340252726949385,True,False
42:769963:3229:2662,42,B4-B6,-3.387248176574708,False,False,0.4061654984793884,3520.75,8.166713304140416,unassigned_common,unassigned_common,232416,232417,0.12850394090597314,False,False
42:770128:3383:2827,42,B4-B6,-4.384851285934449,False,True,0.5332609507621667,2405.0,7.785720896534624,unassigned_common,unassigned_common,232540,232541,0.2800673303315687,False,False
42:770873:4064:3572,42,B4-B6,-4.423849243164057,False,False,0.2391150108532676,4012.0,8.297294370266917,unassigned_common,unassigned_common,232919,232920,0.20462304290412905,False,False
42:771006:4190:3705,42,B4-B6,-4.001206217447916,False,False,0.3664463840125487,2952.0,7.990576881743923,novel_delayed_peak,novel_delayed_peak,232963,232964,0.12783535703538554,False,False
42:771316:4478:4015,42,B4-B6,1.6468473275502404,False,False,0.2024147607678125,2427.0,7.794823152179389,unassigned_common,unassigned_common,233092,233093,0.036369798175794193,False,False
42:771479:4631:4178,42,B4-B6,-1.7809581756591868,False,False,0.290712485831108,3203.25,8.072233332609933,unassigned_common,unassigned_common,233163,233164,0.07295588863531444,False,False
42:771649:4788:4348,42,B4-B6,-3.0467149200439394,False,False,0.2788229524912895,3699.0,8.216088098632316,unassigned_common,unassigned_common,233233,233234,0.2525856621687277,False,False
42:771737:4874:4436,42,B4-B6,-1.98326366233826,False,False,0.285215483886521,2176.5,7.685932708726658,novel_delayed_peak,novel_delayed_peak,233275,233276,0.5220738137237023,True,False
42:771737:4874:4436,42,B4-B8,-0.7834760348002021,False,False,0.285215483886521,3621.25,8.194850658700831,novel_delayed_peak,pileup_or_long_tail,233275,233277,0.19017163492912045,False,False
42:771737:4874:4436,42,B6-B8,1.1997876275380577,False,False,0.2713941947765359,3418.75,8.137322727969554,novel_delayed_peak,pileup_or_long_tail,233276,233277,0.20726787262787952,False,False
42:771994:5122:4693,42,B4-B6,-2.9428927103678437,False,False,0.2832976968056664,2837.75,7.951119093419768,unassigned_common,unassigned_common,233375,233376,0.15581435907465693,False,False
42:772147:5263:4846,42,B4-B6,-2.9197450768153037,False,False,0.3142969667635917,2068.0,7.634820677745543,novel_delayed_peak,novel_delayed_peak,233461,233462,0.5057198696907952,True,False
42:772147:5263:4846,42,B4-B8,-3.232724298159269,False,False,0.2999561192134366,2574.5,7.85379896900564,novel_delayed_peak,novel_delayed_peak,233461,233463,0.4237156948020129,False,False
42:772147:5263:4846,42,B6-B8,-0.3129792213439657,False,False,0.3142969667635917,2644.5,7.880615362344186,novel_delayed_peak,novel_delayed_peak,233462,233463,0.3671478552124522,False,False
42:772484:5571:5183,42,B4-B6,0.9258770942687916,False,False,0.0530370332437903,3045.75,8.021830727703612,unassigned_common,unassigned_common,233596,233597,0.06540370287505226,False,False
42:772484:5571:5183,42,B4-B8,-3.732754844665532,False,False,0.3245253456061366,2263.0,7.724888439323074,unassigned_common,unassigned_common,233596,233598,0.07437092625487567,False,False
42:772484:5571:5183,42,B6-B8,-4.658631938934324,False,False,0.3245253456061366,2411.75,7.788522454787246,unassigned_common,unassigned_common,233597,233598,0.2925203392598954,False,False
42:772872:5928:5571,42,B4-B6,-1.0923501434326184,False,False,0.2403267689737554,3265.0,8.09132127353041,unassigned_common,unassigned_common,233782,233783,0.08494787659943763,False,False
42:772968:6021:5667,42,B4-B6,-0.3955523173014441,False,False,0.0830682440775654,2746.75,7.91853767394901,unassigned_common,unassigned_common,233822,233823,0.04037897671117595,False,False
42:772968:6021:5667,42,B4-B8,-1.514193672180184,False,True,0.5308948373459701,2175.25,7.685358491082399,unassigned_common,unassigned_common,233822,233824,0.6887201824983944,True,False
42:772968:6021:5667,42,B6-B8,-1.11864135487874,False,True,0.5308948373459701,2256.0,7.721791776817535,unassigned_common,unassigned_common,233823,233824,0.7413766542883368,True,False
42:772991:6042:5690,42,B4-B6,-0.1697468757629465,False,False,0.0733495482004338,3582.75,8.18416501719758,unassigned_common,unassigned_common,233828,233829,0.1710083376967713,False,False
42:773380:6404:6079,42,B6-B8,-0.0165810476938865,False,False,0.3785237625774843,2278.75,7.731821066813775,unassigned_common,unassigned_common,233990,233991,0.0568998817076646,False,False
42:773702:6699:6401,42,B4-B6,-2.593833605448417,False,False,0.2169899422200908,2484.25,7.818128537092255,unassigned_common,unassigned_common,234172,234173,0.12586520381966912,False,False
42:773702:6699:6401,42,B4-B8,-1.2134925524393765,False,False,0.2343504638889637,2883.75,7.967193520074777,unassigned_common,unassigned_common,234172,234174,0.13752978780327355,False,False
42:773702:6699:6401,42,B6-B8,1.3803410530090403,False,False,0.2343504638889637,2956.0,7.991930519852477,unassigned_common,unassigned_common,234173,234174,0.2128227109284629,False,False
42:773732:6728:6431,42,B4-B6,-4.0243828875223855,False,False,0.1953600575256254,3271.5,8.093309497784055,unassigned_common,unassigned_common,234189,234190,0.21001440694556742,False,False
42:773851:6844:6550,42,B4-B6,-1.4951058807372988,False,False,0.3247265159332123,3396.5,8.1307951460253,unassigned_common,unassigned_common,234255,234256,0.2805577193844465,False,False
42:773900:6888:6599,42,B4-B6,-4.090692657470697,False,True,0.5048517768787876,3677.75,8.210328299547683,unassigned_common,unassigned_common,234278,234279,0.2962337446352813,False,False
42:774045:7022:6744,42,B4-B6,1.021087964375809,False,False,0.2421152302701884,2606.25,7.866051305001322,novel_delayed_peak,novel_delayed_peak,234342,234343,0.22553565420586633,False,False
42:774152:7122:6851,42,B4-B6,-3.5738913218180457,False,False,0.4281284428182433,2582.0,7.85670679309584,unassigned_common,unassigned_common,234386,234387,0.10803996493213304,False,False
42:774152:7122:6851,42,B4-B8,-2.117861906687424,False,False,0.3434524548301476,3280.0,8.0959035329611,unassigned_common,unassigned_common,234386,234388,0.36164592583189886,False,False
42:774152:7122:6851,42,B6-B8,1.4560294151306223,False,False,0.4281284428182433,3384.0,8.127109185346375,unassigned_common,unassigned_common,234387,234388,0.3475607935267594,False,False
42:774278:7237:6977,42,B4-B6,-4.56096121406555,False,True,0.6714229963265231,2229.0,7.709756864454165,unassigned_common,unassigned_common,234446,234447,0.802468280651741,True,True
42:774303:7263:7002,42,B4-B6,0.726947784423821,False,True,0.4870623781239241,2783.75,7.931913381725299,unassigned_common,unassigned_common,234455,234456,0.21420613902455785,False,False
42:774303:7263:7002,42,B4-B8,1.6203705469767158,False,False,0.4317053834578628,5071.25,8.53153978512316,unassigned_common,unassigned_common,234455,234457,0.2978705785695988,False,False
42:774303:7263:7002,42,B6-B8,0.8934227625528948,False,True,0.4870623781239241,5311.5,8.577817813232672,unassigned_common,unassigned_common,234456,234457,0.28235264267356325,False,False
42:774387:7338:7086,42,B4-B6,-5.26537759017944,True,False,0.3607398793777259,4367.0,8.38206051742474,unassigned_common,pileup_or_long_tail,234504,234505,0.41577652591035263,False,False
42:774455:7401:7154,42,B4-B6,-2.9639932098388613,False,False,0.4085650219791463,3234.75,8.082016019322548,unassigned_common,unassigned_common,234549,234550,0.11253065768101075,False,False
42:774460:7406:7159,42,B4-B6,0.2332830429077077,False,False,0.1951336782962069,3384.0,8.127109185346375,unassigned_common,unassigned_common,234554,234555,0.15805265444432393,False,False
42:774478:7423:7177,42,B4-B6,-1.1229276657104563,False,False,0.2645171401736438,2539.5,7.840116191033786,unassigned_common,unassigned_common,234568,234569,0.2640098104793067,False,False
42:775420:8310:8119,42,B4-B6,2.7507591247558523,False,False,0.2398039873842318,3336.0,8.112827478751374,unassigned_common,unassigned_common,235112,235113,0.044207596503405736,False,False
42:775917:8774:8615,42,B4-B6,-1.365460981051136,False,False,0.1382854526726158,2463.25,7.809642780545548,unassigned_common,unassigned_common,235385,235386,0.21814473489542757,False,False
42:776130:8972:8828,42,B4-B6,0.1697429021199497,False,False,0.2940811619823312,2624.0,7.872836175025724,unassigned_common,unassigned_common,235521,235522,0.2674171042780059,False,False
42:776143:8984:8841,42,B4-B6,-1.6983461380004885,False,False,0.1777097953819051,3016.5,8.012183952971686,novel_delayed_peak,novel_delayed_peak,235530,235531,0.29574848676596716,False,False
42:776323:9148:9021,42,B4-B6,-3.13160955905915,False,True,0.5237729919381731,1701.25,7.439706184363076,unassigned_common,unassigned_common,235640,235641,0.6920380529837121,True,False
42:776323:9148:9021,42,B4-B8,-0.8687277924219785,False,False,0.2627249117963575,3202.0,8.071843149609158,unassigned_common,unassigned_common,235640,235642,0.365458069469436,False,False
42:776323:9148:9021,42,B6-B8,2.262881766637172,False,True,0.5237729919381731,3099.75,8.03939929669544,unassigned_common,unassigned_common,235641,235642,0.3487603757426589,False,False
42:776365:9185:9063,42,B4-B6,-2.0656033935546887,False,False,0.2335923730474978,3298.5,8.101526220823477,unassigned_common,unassigned_common,235663,235664,0.05132935007564227,False,False
42:776385:9200:9083,42,B4-B6,0.6500114707946789,False,False,0.0968293414650973,1578.0,7.364547014255642,unassigned_common,novel_early_pretrigger,235677,235678,0.06414750841981756,False,True
42:776403:9214:9101,42,B6-B8,0.7836658051808598,False,True,0.6922020989664032,2373.25,7.772436877123062,novel_delayed_peak,novel_delayed_peak,235691,235692,0.6625079213740239,True,False
42:776508:9314:9206,42,B4-B6,-2.155089009920772,False,True,0.4757119893181781,2017.5,7.610109940292996,novel_delayed_peak,novel_delayed_peak,235756,235757,0.6405803324951708,True,False
42:776885:9653:9583,42,B4-B6,-4.088160652160646,False,False,0.3759052996006229,3450.0,8.146419323098003,unassigned_common,unassigned_common,235964,235965,0.09707744573065469,False,False
42:777116:9871:9814,42,B4-B6,-0.1331949812571267,False,False,0.2888762072489903,1617.25,7.389100597425619,novel_early_pretrigger,unassigned_common,236101,236102,0.050324211299083335,False,True
42:777196:9946:9894,42,B4-B6,-2.485184669494629,False,False,0.3580557783413927,2922.5,7.980536807615725,unassigned_common,unassigned_common,236141,236142,0.09991858036554814,False,False
42:777223:9973:9921,42,B4-B6,0.2923418788909906,False,False,0.2383263072631999,1407.75,7.250458065353986,unassigned_common,unassigned_common,236158,236159,0.02016807461265793,False,False
42:777223:9973:9921,42,B4-B8,1.679097753524788,False,False,0.035179550547909,1658.25,7.414120972026034,unassigned_common,novel_early_pretrigger,236158,236160,0.03964755764002838,False,True
42:777223:9973:9921,42,B6-B8,1.3867558746337971,False,False,0.2383263072631999,1843.0,7.519692404116539,unassigned_common,novel_early_pretrigger,236159,236160,0.02376766214803229,False,False
42:777262:10007:9960,42,B4-B6,-4.946045507113148,False,True,0.5566791957946683,2127.75,7.663290231976898,unassigned_common,unassigned_common,236188,236189,0.5976260844839231,True,False
42:777285:10029:9983,42,B4-B6,-0.1745716730753628,False,False,0.3078698341944565,2569.0,7.851661177889265,unassigned_common,unassigned_common,236207,236208,0.2329129818861368,False,False
42:777285:10029:9983,42,B4-B8,-2.3288393020629883,False,False,0.3564629024334284,2639.75,7.878818246703272,unassigned_common,unassigned_common,236207,236209,0.15122324890542266,False,False
42:777285:10029:9983,42,B6-B8,-2.154267628987625,False,False,0.3564629024334284,2639.25,7.878628888626584,unassigned_common,unassigned_common,236208,236209,0.17391534971636727,False,False
42:777412:10146:10110,42,B4-B6,-4.73783016204834,False,False,0.3600350533551602,2899.75,7.972724603227655,unassigned_common,unassigned_common,236285,236286,0.20387878193935605,False,False
42:777493:10222:10191,42,B4-B6,-2.2481743494669644,False,False,0.3493872026008919,2684.0,7.895436006942965,novel_delayed_peak,unassigned_common,236335,236336,0.20152841424655815,False,False
42:777493:10222:10191,42,B4-B8,-2.9265824953715054,False,False,0.3493872026008919,3211.5,8.074804729203475,novel_delayed_peak,unassigned_common,236335,236337,0.13351805519240598,False,False
42:777493:10222:10191,42,B6-B8,-0.678408145904541,False,False,0.2382694344644822,2941.0,7.9868449011613825,unassigned_common,unassigned_common,236336,236337,0.19459840573458348,False,False
42:777534:10261:10232,42,B4-B6,-1.4222499313354504,False,False,0.2165908409599281,3760.0,8.232440158470336,unassigned_common,unassigned_common,236362,236363,0.2278928650217979,False,False
42:777557:10283:10255,42,B4-B6,-1.1567231597900332,False,False,0.2305403840558099,4129.25,8.326093216810701,novel_delayed_peak,novel_delayed_peak,236375,236376,0.31786690697794584,False,False
42:777959:10660:10657,42,B4-B6,-4.369350075721741,False,True,0.5018791773133224,1876.75,7.537829530566121,novel_delayed_peak,novel_delayed_peak,236598,236599,0.7949138196042143,True,False
42:777959:10660:10657,42,B4-B8,-4.452750314394635,False,True,0.4827836101161974,2690.25,7.897761048678573,novel_delayed_peak,pileup_or_long_tail,236598,236600,0.3790056603455205,False,False
42:777959:10660:10657,42,B6-B8,-0.083400238672894,False,True,0.5018791773133224,2705.5,7.903411566237033,novel_delayed_peak,pileup_or_long_tail,236599,236600,0.42634503409597235,False,False
42:778192:10881:10890,42,B4-B6,-3.331939834594728,False,False,0.1820745247649563,3523.5,8.16749386121393,unassigned_common,unassigned_common,236727,236728,0.16807557100408668,False,False
42:778192:10881:10890,42,B4-B8,-4.810087341308588,False,False,0.18737159572182,3000.75,8.006950730910827,unassigned_common,unassigned_common,236727,236729,0.10965813805346733,False,False
42:778192:10881:10890,42,B6-B8,-1.47814750671386,False,False,0.18737159572182,3306.25,8.10387230734249,unassigned_common,unassigned_common,236728,236729,0.1782640731776887,False,False
42:778565:11227:11263,42,B4-B6,-5.146052667617795,False,True,0.6547849087179125,1551.75,7.347782831439412,novel_delayed_peak,novel_delayed_peak,236950,236951,0.5503661057400288,True,False
42:778565:11227:11263,42,B4-B8,-3.504998344421381,False,False,0.2049176446656913,1751.75,7.468941262087077,novel_delayed_peak,novel_delayed_peak,236950,236952,0.5332503991617621,True,False
42:778565:11227:11263,42,B6-B8,1.641054323196414,False,True,0.6547849087179125,1287.0,7.160845906664299,novel_delayed_peak,novel_delayed_peak,236951,236952,0.5702196132330534,True,False
42:778771:11416:11469,42,B4-B6,-3.15200010935466,False,False,0.2160788834154759,2378.75,7.774750719131415,unassigned_common,unassigned_common,237070,237071,0.5304940136292357,True,False
42:778809:11451:11507,42,B4-B6,-1.4658222885131875,False,False,0.1518303556343513,4073.5,8.312503318760275,unassigned_common,unassigned_common,237094,237095,0.3184799832414392,False,False
42:778850:11487:11548,42,B4-B6,-3.2670327606201117,False,False,0.3117049523401682,3536.25,8.171104868076062,unassigned_common,pileup_or_long_tail,237120,237121,0.2581284026929575,False,False
42:778975:11603:11673,42,B4-B6,-0.9721132698059094,False,True,0.4756633183130254,3332.0,8.11162807830774,unassigned_common,unassigned_common,237185,237186,0.22034612952131158,False,False
42:779173:11791:11871,42,B4-B6,-0.8442803802490175,False,False,0.2237733584022243,3626.0,8.196161139282902,novel_delayed_peak,unassigned_common,237266,237267,0.19802208700995397,False,False
42:779399:11998:12097,42,B4-B6,-0.0113550821940222,False,False,0.1285682823753201,2469.5,7.812175838285805,unassigned_common,unassigned_common,237356,237357,0.3024413937567801,False,False
42:779399:11998:12097,42,B4-B8,-0.5653468767801968,False,False,0.2749123527878526,2890.75,7.969617134175511,unassigned_common,unassigned_common,237356,237358,0.0850903954529854,False,False
42:779399:11998:12097,42,B6-B8,-0.5539917945861745,False,False,0.2749123527878526,2767.25,7.925970630578218,unassigned_common,unassigned_common,237357,237358,0.25599007116378475,False,False
42:779621:12198:12319,42,B4-B6,-2.6280705134074083,False,False,0.3881725288859205,2988.25,8.00277779879969,pileup_or_long_tail,novel_delayed_peak,237462,237463,0.07929197972293174,False,False
42:779621:12198:12319,42,B4-B8,-1.654438177744538,False,True,0.4583686278088237,3060.5,8.02666027091801,pileup_or_long_tail,novel_delayed_peak,237462,237464,0.09294880866779717,False,False
42:779621:12198:12319,42,B6-B8,0.9736323356628702,False,True,0.4583686278088237,3068.75,8.029351404040622,novel_delayed_peak,novel_delayed_peak,237463,237464,0.08185897717412313,False,False
42:780050:12603:12748,42,B4-B6,1.6093063354492116,False,False,0.3365802014717728,3408.25,8.134247604737944,unassigned_common,unassigned_common,237649,237650,0.2346464975584554,False,False
42:780118:12669:12816,42,B4-B6,-2.101618448893241,False,False,0.3161265506337339,2754.75,7.921444916843424,unassigned_common,unassigned_common,237682,237683,0.057743175195631165,False,False
42:780118:12669:12816,42,B4-B8,-2.849926153818771,False,False,0.1448639237684502,3182.0,8.065579427282092,unassigned_common,unassigned_common,237682,237684,0.08633221397094526,False,False
42:780118:12669:12816,42,B6-B8,-0.74830770492553,False,False,0.3161265506337339,3289.25,8.098718828714434,unassigned_common,unassigned_common,237683,237684,0.11906326262177716,False,False
42:780204:12751:12902,42,B4-B6,1.5762950687408406,False,True,0.6298310329027411,2849.0,7.955074273262696,unassigned_common,unassigned_common,237729,237730,0.6829725758063956,True,False
42:780346:12889:13044,42,B4-B6,-3.998663085937494,False,False,0.310260270155187,3217.5,8.076670691492671,novel_delayed_peak,novel_delayed_peak,237798,237799,0.24407700263128146,False,False
42:780421:12962:13119,42,B4-B6,1.1383390426635671,False,False,0.2447374950994797,2708.0,7.904334842085095,unassigned_common,unassigned_common,237832,237833,0.012816306878044288,False,False
42:780421:12962:13119,42,B4-B8,0.410116513570145,False,False,0.2679025025817487,2708.5,7.904519395006169,unassigned_common,unassigned_common,237832,237834,0.10066169154004387,False,False
42:780421:12962:13119,42,B6-B8,-0.7282225290934221,False,False,0.2679025025817487,3064.0,8.027802848370312,unassigned_common,unassigned_common,237833,237834,0.08649622503668583,False,False
42:780485:13022:13183,42,B4-B6,-0.7173633575439524,False,False,0.2491203221977472,3085.5,8.03479304183395,unassigned_common,unassigned_common,237862,237863,0.035852872824640204,False,False
42:780658:13189:13356,42,B4-B6,-0.8897733688354492,False,False,0.2874301964183815,3071.25,8.030165471164707,unassigned_common,unassigned_common,237945,237946,0.09901756232210146,False,False
42:781010:13514:13708,42,B4-B6,-5.034382003784181,False,False,0.2095870545618631,3912.5,8.272187393244893,unassigned_common,unassigned_common,238096,238097,0.1774039022563087,False,False
42:781063:13565:13761,42,B4-B6,0.0025161107381137,False,False,0.2512964302111306,2271.0,7.7284157798410416,novel_delayed_peak,pileup_or_long_tail,238122,238123,0.429488967936497,False,False
42:781063:13565:13761,42,B4-B8,0.3566503524780273,False,False,0.1071019521012698,2657.5,7.885517332944393,novel_delayed_peak,novel_delayed_peak,238122,238124,0.21243178739923005,False,False
42:781063:13565:13761,42,B6-B8,0.3541342417399136,False,False,0.2512964302111306,2490.0,7.820439515262181,pileup_or_long_tail,novel_delayed_peak,238123,238124,0.36907441223142584,False,False
42:781303:13785:14001,42,B4-B6,-2.0772806803385464,False,False,0.2663161459644377,2797.25,7.936749500769377,unassigned_common,unassigned_common,238240,238241,0.15497431478287685,False,False
42:781303:13785:14001,42,B4-B8,-2.932767868041992,False,False,0.2546462643809192,2680.0,7.893945138235959,unassigned_common,unassigned_common,238240,238242,0.20599525337883556,False,False
42:781303:13785:14001,42,B6-B8,-0.8554871877034458,False,False,0.2663161459644377,2786.25,7.93281072564768,unassigned_common,unassigned_common,238241,238242,0.1278138390706627,False,False
42:781323:13802:14021,42,B4-B6,1.586900552113839,False,False,0.2480002227830017,2435.0,7.798112628829788,unassigned_common,unassigned_common,238254,238255,0.013706764691453287,False,False
42:781323:13802:14021,42,B4-B8,1.3763459523518833,False,False,0.2480002227830017,2685.75,7.896087563721263,unassigned_common,unassigned_common,238254,238256,0.06834392616127687,False,False
42:781323:13802:14021,42,B6-B8,-0.2105545997619557,False,False,0.2461541100229636,3066.25,8.028536673671292,unassigned_common,unassigned_common,238255,238256,0.04802497008769094,False,False
42:781499:13964:14197,42,B4-B6,-3.403226989746095,False,False,0.2761002100569751,3283.75,8.097045824521931,unassigned_common,unassigned_common,238324,238325,0.07175166583722317,False,False
42:781501:13966:14199,42,B4-B6,-3.70712166849772,False,False,0.3392779263381423,1855.5,7.5264482736171345,unassigned_common,unassigned_common,238327,238328,0.8529297652853645,True,False
42:781798:14248:14496,42,B4-B6,-4.158631621042893,False,False,0.2315543143805458,3170.5,8.061959941073951,unassigned_common,unassigned_common,238461,238462,0.11855719248170567,False,False
