axis,method,levels,best_level,best_sigma68_ns,worst_level,worst_sigma68_ns,sigma68_span_ns
curvature_energy_bin,1d_cnn,3,moderate,5.0394725396931275,curved,6.454936622319242,1.415464082626115
curvature_energy_bin,shape_time_gate_transformer_new,3,moderate,4.608991312830594,curved,5.7294926760567275,1.1205013632261336
curvature_energy_bin,compact_waveform_transformer,3,smooth,4.843367421160664,curved,5.278195071415306,0.43482765025464154
curvature_energy_bin,ridge,3,curved,3.935570964345597,moderate,4.124941169755643,0.18937020541004612
curvature_energy_bin,traditional_median_template_cfd_timewalk_shape,3,moderate,0.9639363927114057,curved,1.1294336978119055,0.16549730510049976
curvature_energy_bin,gradient_boosted_trees,3,curved,3.314926878073254,moderate,3.4645638239508005,0.1496369458775466
curvature_energy_bin,mlp,3,moderate,3.737314199056665,smooth,3.874702772206265,0.13738857314959985
derivative_onset_bin,1d_cnn,3,nominal,5.388770099820971,slow,6.933959843468416,1.5451897436474447
derivative_onset_bin,shape_time_gate_transformer_new,3,sharp,4.562890210683431,slow,6.032322199455664,1.4694319887722331
derivative_onset_bin,gradient_boosted_trees,3,sharp,2.9559772649300866,slow,4.234052054846391,1.278074789916304
derivative_onset_bin,mlp,3,sharp,3.426260982457813,slow,4.600149372211944,1.173888389754131
derivative_onset_bin,ridge,3,nominal,3.71279023467344,slow,4.3671515719634435,0.6543613372900037
derivative_onset_bin,compact_waveform_transformer,3,nominal,5.2763118054740765,slow,5.452741136235129,0.17642933076105205
derivative_onset_bin,traditional_median_template_cfd_timewalk_shape,3,slow,0.9846697060545526,nominal,1.0390226376177032,0.054352931563150575
energy_bin,shape_time_gate_transformer_new,4,q2,4.177419775811497,q1_low,6.042205396385704,1.8647856205742066
energy_bin,1d_cnn,4,q3,4.310199914506435,q4_high,6.123982771501794,1.813782856995359
energy_bin,compact_waveform_transformer,4,q2,4.844069760261716,q3,5.446857804065506,0.6027880438037903
energy_bin,ridge,4,q4_high,3.6715314782475454,q2,4.109765906878682,0.4382344286311364
energy_bin,gradient_boosted_trees,4,q3,3.220778210394352,q1_low,3.493897131785526,0.2731189213911742
energy_bin,traditional_median_template_cfd_timewalk_shape,4,q2,0.9321391735003399,q1_low,1.1538682647068046,0.22172909120646467
energy_bin,mlp,4,q3,3.7218230180988243,q1_low,3.9118211433582926,0.18999812525946824
late_tail_morphology,1d_cnn,4,diffuse_tail,4.831789363173563,late_derivative_bump,9.40023941148242,4.568450048308858
late_tail_morphology,shape_time_gate_transformer_new,4,diffuse_tail,3.53697629143865,late_derivative_bump,5.277040991161752,1.740064699723102
late_tail_morphology,gradient_boosted_trees,4,diffuse_tail,2.8835111004468947,late_rising_tail,4.47742900298573,1.593917902538835
late_tail_morphology,mlp,4,diffuse_tail,3.5243194348227354,late_rising_tail,4.660807990523178,1.136488555700443
late_tail_morphology,compact_waveform_transformer,4,diffuse_tail,4.677240664079353,late_derivative_bump,5.631955894675729,0.954715230596376
late_tail_morphology,ridge,4,diffuse_tail,3.4328148689694054,late_rising_tail,4.188893057656992,0.7560781886875869
late_tail_morphology,traditional_median_template_cfd_timewalk_shape,4,late_rising_tail,0.9373902205303206,late_derivative_bump,1.1106879147008628,0.1732976941705422
peak_phase_bin,shape_time_gate_transformer_new,3,mid_phase,4.65528140674745,late_phase,5.740177821900147,1.0848964151526967
peak_phase_bin,compact_waveform_transformer,3,mid_phase,4.8498810652183,early_phase,5.701660608419558,0.8517795432012578
peak_phase_bin,ridge,3,late_phase,3.8968364538447706,early_phase,4.19070153371911,0.29386507987433896
peak_phase_bin,1d_cnn,3,mid_phase,5.634082569028629,late_phase,5.848250928611141,0.21416835958251212
peak_phase_bin,mlp,3,late_phase,3.7203018852861787,early_phase,3.8999322715723417,0.179630386286163
peak_phase_bin,traditional_median_template_cfd_timewalk_shape,3,late_phase,0.9819585411516498,mid_phase,1.0587136265743362,0.07675508542268639
peak_phase_bin,gradient_boosted_trees,3,mid_phase,3.329607977950249,early_phase,3.376051582610066,0.046443604659816895
pedestal_drift_bin,shape_time_gate_transformer_new,3,mid,4.317178555670651,high,6.359818180904622,2.0426396252339707
pedestal_drift_bin,1d_cnn,3,mid,5.197480190324004,high,6.715832304896465,1.518352114572461
pedestal_drift_bin,compact_waveform_transformer,3,low,4.844952917240809,high,6.187233985338306,1.3422810680974973
pedestal_drift_bin,mlp,3,low,3.709195267743553,high,4.151787946516594,0.44259267877304076
pedestal_drift_bin,ridge,3,mid,3.8838023771237147,high,4.308174985944682,0.42437260882096695
pedestal_drift_bin,gradient_boosted_trees,3,low,3.2008655328247437,high,3.545383720033766,0.3445181872090224
pedestal_drift_bin,traditional_median_template_cfd_timewalk_shape,3,low,1.0154700862963773,high,1.0506764314442056,0.03520634514782839
pid_sideband,shape_time_gate_transformer_new,3,low_duplicate,4.234714809678902,high_duplicate,8.453925018216935,4.219210208538033
pid_sideband,1d_cnn,3,low_duplicate,5.1100923971844985,high_duplicate,8.396757448853673,3.286665051669175
pid_sideband,compact_waveform_transformer,3,low_duplicate,4.718834592050494,high_duplicate,5.875345971890246,1.1565113798397517
pid_sideband,ridge,3,low_duplicate,3.4144214696478525,high_duplicate,4.490879901048427,1.076458431400574
pid_sideband,mlp,3,low_duplicate,3.7248271782141256,high_duplicate,4.25276826653508,0.5279410883209543
pid_sideband,gradient_boosted_trees,3,low_duplicate,3.313087360982688,high_duplicate,3.4750144122454394,0.1619270512627513
pid_sideband,traditional_median_template_cfd_timewalk_shape,3,central,1.0296039477621006,high_duplicate,1.0942105211520576,0.06460657338995701
