method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,calibration_slope,q_template_mse,failure_rate_abs_gt_5ns
shape_time_gate_transformer_new,curvature_energy_bin,smooth,1774,-1.7915380161245107,4.650962864950251,5.115897508003833,0.30101465614430667,0.06426155580608793,1.0332510109461754,0.11683121905308755,0.30101465614430667
traditional_median_template_cfd_timewalk_shape,curvature_energy_bin,smooth,1774,0.1439943422134764,1.0705994409160964,1.0478942430195892,0.0,0.0,0.9944294808760289,0.11683121905308755,0.0
1d_cnn,derivative_onset_bin,nominal,1641,0.19975264761342082,5.388770099820971,5.471703649326549,0.35770871419865935,0.06703229737964655,0.9049972882058871,0.041523808095360944,0.35770871419865935
compact_waveform_transformer,derivative_onset_bin,nominal,1641,-0.3066430691761983,5.2763118054740765,5.529724305985151,0.3382084095063985,0.07800121876904327,1.13966552804092,0.041523808095360944,0.3382084095063985
gradient_boosted_trees,derivative_onset_bin,nominal,1641,-0.6315384442931098,2.97993355241504,3.2711421074708813,0.1157830591102986,0.018890920170627667,0.987614162012723,0.041523808095360944,0.1157830591102986
mlp,derivative_onset_bin,nominal,1641,-0.8413546050363143,3.5855896692364366,3.784571302778592,0.16819012797074953,0.018890920170627667,1.008123544880899,0.041523808095360944,0.16819012797074953
ridge,derivative_onset_bin,nominal,1641,-0.7360695760441791,3.71279023467344,3.9616237835170174,0.18769043266301036,0.02376599634369287,1.030216396261548,0.041523808095360944,0.18769043266301036
shape_time_gate_transformer_new,derivative_onset_bin,nominal,1641,-2.0795878269457955,4.90242239084707,5.2284101664855305,0.30895795246800734,0.062157221206581355,1.099460098906718,0.041523808095360944,0.30895795246800734
traditional_median_template_cfd_timewalk_shape,derivative_onset_bin,nominal,1641,0.33357030161075585,1.0390226376177032,1.0103038738350616,0.0,0.0,0.9854929278599625,0.041523808095360944,0.0
1d_cnn,derivative_onset_bin,sharp,1788,1.0846510229342776,5.440031197105505,5.859933887748694,0.3624161073825503,0.08109619686800895,0.7826782698647297,0.04408761744531283,0.3624161073825503
compact_waveform_transformer,derivative_onset_bin,sharp,1788,0.17665235885009078,5.367086689377315,5.633193550992454,0.35961968680089484,0.07270693512304251,0.9982914903580882,0.04408761744531283,0.35961968680089484
gradient_boosted_trees,derivative_onset_bin,sharp,1788,-0.5172764038185513,2.9559772649300866,3.2185119755269977,0.09787472035794184,0.016778523489932886,0.9586295041617792,0.04408761744531283,0.09787472035794184
mlp,derivative_onset_bin,sharp,1788,-0.7472612323238581,3.426260982457813,3.7832754568147164,0.15212527964205816,0.02181208053691275,0.9926867884202838,0.04408761744531283,0.15212527964205816
ridge,derivative_onset_bin,sharp,1788,-0.4221201864326529,3.741511408716895,4.110236193114492,0.1789709172259508,0.0296420581655481,1.007361604872474,0.04408761744531283,0.1789709172259508
shape_time_gate_transformer_new,derivative_onset_bin,sharp,1788,-1.7526713414561241,4.562890210683431,5.109817037252617,0.28243847874720357,0.0441834451901566,1.0653147041119944,0.04408761744531283,0.28243847874720357
traditional_median_template_cfd_timewalk_shape,derivative_onset_bin,sharp,1788,0.4028781036244852,1.0205947509409514,1.0039750310292697,0.0,0.0,0.9843174935336385,0.04408761744531283,0.0
1d_cnn,derivative_onset_bin,slow,1497,2.0625588015371648,6.933959843468416,8.926537104086526,0.4642618570474282,0.20641282565130262,1.056329574631585,0.4592098125029465,0.4642618570474282
compact_waveform_transformer,derivative_onset_bin,slow,1497,0.7727962676826792,5.452741136235129,7.159834529687349,0.3520374081496326,0.08750835003340013,1.0280166025382564,0.4592098125029465,0.3520374081496326
gradient_boosted_trees,derivative_onset_bin,slow,1497,0.8908729294593769,4.234052054846391,5.7102214481659095,0.27655310621242485,0.052772211088844355,1.0122540230669494,0.4592098125029465,0.27655310621242485
mlp,derivative_onset_bin,slow,1497,0.23670672228408307,4.600149372211944,5.064063366611193,0.2959251837007348,0.041416165664662656,1.0214075114989942,0.4592098125029465,0.2959251837007348
ridge,derivative_onset_bin,slow,1497,1.3127045523906702,4.3671515719634435,4.765232157551312,0.31730126920507684,0.028724114896459586,1.0100097133266421,0.4592098125029465,0.31730126920507684
shape_time_gate_transformer_new,derivative_onset_bin,slow,1497,-0.5935050573955323,6.032322199455664,7.715702741146284,0.3914495657982632,0.15564462257849032,0.9744807973543128,0.4592098125029465,0.3914495657982632
traditional_median_template_cfd_timewalk_shape,derivative_onset_bin,slow,1497,0.04600628896295689,0.9846697060545526,1.0162326970913385,0.0,0.0,0.9950465138677075,0.4592098125029465,0.0
1d_cnn,energy_bin,q1_low,1292,-0.5447104201117048,5.857521099051398,8.130806566076606,0.40092879256965946,0.14860681114551083,1.0777760115271686,0.4031903946820522,0.40092879256965946
compact_waveform_transformer,energy_bin,q1_low,1292,0.5588487559220621,5.158240167114023,5.90297618131754,0.35526315789473684,0.0696594427244582,1.01110663660209,0.4031903946820522,0.35526315789473684
gradient_boosted_trees,energy_bin,q1_low,1292,-0.3350428049463803,3.493897131785526,4.174460310758783,0.15247678018575853,0.029411764705882353,1.0186669481743957,0.4031903946820522,0.15247678018575853
mlp,energy_bin,q1_low,1292,-0.28222898739018,3.9118211433582926,4.525010908612364,0.20820433436532507,0.03018575851393189,1.0212469870755139,0.4031903946820522,0.20820433436532507
ridge,energy_bin,q1_low,1292,0.9914742242559136,4.099120758524823,4.483067833814398,0.24380804953560373,0.02476780185758514,1.021511341689503,0.4031903946820522,0.24380804953560373
shape_time_gate_transformer_new,energy_bin,q1_low,1292,-1.1178369376276782,6.042205396385704,7.258898132475646,0.4055727554179567,0.1346749226006192,0.9798008781914785,0.4031903946820522,0.4055727554179567
traditional_median_template_cfd_timewalk_shape,energy_bin,q1_low,1292,-0.09660241063487796,1.1538682647068046,1.1426554108493638,0.0,0.0,0.9916394386771826,0.4031903946820522,0.0
1d_cnn,energy_bin,q2,1375,1.0449112552612867,4.957636685159278,5.8933231951545135,0.3265454545454545,0.08363636363636363,1.0386377078278421,0.10411786279030433,0.3265454545454545
compact_waveform_transformer,energy_bin,q2,1375,1.130886942844775,4.844069760261716,5.563826644730343,0.32436363636363635,0.06109090909090909,1.0294941889040772,0.10411786279030433,0.32436363636363635
gradient_boosted_trees,energy_bin,q2,1375,-0.1322261378009164,3.2207817526743137,3.9638537336771402,0.14763636363636365,0.03418181818181818,1.0181582873093162,0.10411786279030433,0.14763636363636365
mlp,energy_bin,q2,1375,-0.5285359488109203,3.8388470729828272,4.230512972285749,0.19636363636363635,0.028363636363636365,1.0206029593772714,0.10411786279030433,0.19636363636363635
ridge,energy_bin,q2,1375,0.11023331906531908,4.109765906878682,4.329548229429217,0.2210909090909091,0.024,1.02336453120359,0.10411786279030433,0.2210909090909091
shape_time_gate_transformer_new,energy_bin,q2,1375,-1.5307575259899657,4.177419775811497,5.405157105620819,0.2647272727272727,0.05963636363636363,1.0201326352487579,0.10411786279030433,0.2647272727272727
traditional_median_template_cfd_timewalk_shape,energy_bin,q2,1375,0.34770050435151134,0.9321391735003399,0.8890185506857738,0.0,0.0,0.9951492509993315,0.10411786279030433,0.0
1d_cnn,energy_bin,q3,1275,3.676950430770507,4.310199914506435,5.722703034874502,0.4407843137254902,0.11137254901960784,0.9793498354628313,0.08921254840783185,0.4407843137254902
compact_waveform_transformer,energy_bin,q3,1275,0.14563928644813728,5.446857804065506,6.291685861970702,0.36,0.08941176470588236,1.0234319309270414,0.08921254840783185,0.36
gradient_boosted_trees,energy_bin,q3,1275,-0.19561740991010979,3.220778210394352,4.5371641823001365,0.14980392156862746,0.02823529411764706,1.012849960085427,0.08921254840783185,0.14980392156862746
mlp,energy_bin,q3,1275,-0.586259104725217,3.7218230180988243,4.045406446113748,0.18666666666666668,0.02666666666666667,1.009402274390898,0.08921254840783185,0.18666666666666668
ridge,energy_bin,q3,1275,-0.11051433635060448,4.106123799357192,4.242664936003555,0.22509803921568627,0.02666666666666667,1.0149724624888734,0.08921254840783185,0.22509803921568627
shape_time_gate_transformer_new,energy_bin,q3,1275,-2.6181845781080053,4.625009974970581,5.404550638182506,0.3325490196078431,0.06745098039215686,0.9980940875420635,0.08921254840783185,0.3325490196078431
traditional_median_template_cfd_timewalk_shape,energy_bin,q3,1275,0.43349237422787823,0.9565275910760695,0.8912017305956171,0.0,0.0,0.9954654198275702,0.08921254840783185,0.0
1d_cnn,energy_bin,q4_high,984,-1.104764364075832,6.123982771501794,6.596335338544184,0.40752032520325204,0.11686991869918699,0.989216629230288,0.05749620722332536,0.40752032520325204
compact_waveform_transformer,energy_bin,q4_high,984,-2.0936986153803447,5.181338626781997,5.99926699804014,0.366869918699187,0.10264227642276423,1.0422886165959013,0.05749620722332536,0.366869918699187
gradient_boosted_trees,energy_bin,q4_high,984,-0.6234966426281712,3.3800738927995875,4.141436744932505,0.1910569105691057,0.019308943089430895,1.0252521592437633,0.05749620722332536,0.1910569105691057
mlp,energy_bin,q4_high,984,-0.6392548836451422,3.8123661996194134,4.026415405746327,0.21747967479674796,0.02032520325203252,1.0370077910677942,0.05749620722332536,0.21747967479674796
ridge,energy_bin,q4_high,984,-0.6977792966479992,3.6715314782475454,4.142032790111544,0.20020325203252032,0.036585365853658534,1.0149689627321192,0.05749620722332536,0.20020325203252032
shape_time_gate_transformer_new,energy_bin,q4_high,984,-0.5761899394380317,5.225560269827261,5.926092641783959,0.29065040650406504,0.07317073170731707,0.9491213503446218,0.05749620722332536,0.29065040650406504
traditional_median_template_cfd_timewalk_shape,energy_bin,q4_high,984,0.24034255208676747,1.139164907347173,1.0367678383111598,0.0,0.0,0.994199363668288,0.05749620722332536,0.0
1d_cnn,late_tail_morphology,compact,2989,0.5622854918695044,5.558291112310613,5.910277501753822,0.3770491803278688,0.08932753429240549,0.915902672384707,0.1414423879505095,0.3770491803278688
compact_waveform_transformer,late_tail_morphology,compact,2989,0.10315568593490632,5.463053966124681,5.6936962867918135,0.3636667781866845,0.08364001338240214,1.123720065327939,0.1414423879505095,0.3636667781866845
gradient_boosted_trees,late_tail_morphology,compact,2989,-0.6190517444657648,3.038132939488159,3.3576213890750064,0.11408497825359652,0.021411843425894948,0.9670380220718642,0.1414423879505095,0.11408497825359652
mlp,late_tail_morphology,compact,2989,-0.8800189977571389,3.5335918841228966,3.82238843139289,0.16092338574774173,0.022750083640013383,1.0034281343156106,0.1414423879505095,0.16092338574774173
ridge,late_tail_morphology,compact,2989,-0.46634267730348,3.9982606714145366,4.168950360459073,0.20173971227835397,0.026764804282368684,1.0025080111437743,0.1414423879505095,0.20173971227835397
shape_time_gate_transformer_new,late_tail_morphology,compact,2989,-1.7488690613221767,5.229632870408521,5.7324830338281485,0.3596520575443292,0.08129809300769487,0.937474132574804,0.1414423879505095,0.3596520575443292
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,compact,2989,0.33703170410148964,1.054567493537217,1.0221792043818383,0.0,0.0,0.9875628215910609,0.1414423879505095,0.0
1d_cnn,late_tail_morphology,diffuse_tail,507,0.675367837187796,4.831789363173563,5.243233268875709,0.2978303747534517,0.04339250493096647,0.7709468155606805,0.03745090864682351,0.2978303747534517
compact_waveform_transformer,late_tail_morphology,diffuse_tail,507,-1.675556889461971,4.677240664079353,5.050511735055641,0.28205128205128205,0.05325443786982249,0.9013578629592669,0.03745090864682351,0.28205128205128205
gradient_boosted_trees,late_tail_morphology,diffuse_tail,507,-0.03628246619129172,2.8835111004468947,3.4588250034064494,0.14595660749506903,0.013806706114398421,1.0805293650761376,0.03745090864682351,0.14595660749506903
mlp,late_tail_morphology,diffuse_tail,507,-0.4367249203607604,3.5243194348227354,3.998138171941299,0.1932938856015779,0.011834319526627219,1.0050258134129668,0.03745090864682351,0.1932938856015779
ridge,late_tail_morphology,diffuse_tail,507,-0.6304039698721793,3.4328148689694054,3.949011560383596,0.1814595660749507,0.023668639053254437,1.2079418419252914,0.03745090864682351,0.1814595660749507
shape_time_gate_transformer_new,late_tail_morphology,diffuse_tail,507,-2.289038443964005,3.53697629143865,4.19884939190133,0.21893491124260356,0.045364891518737675,1.0896182895083337,0.03745090864682351,0.21893491124260356
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,diffuse_tail,507,0.6183921576956717,1.0288841014116823,0.9554636196596623,0.0,0.0,0.9534774227973817,0.03745090864682351,0.0
1d_cnn,late_tail_morphology,late_derivative_bump,342,-1.1531546393354897,9.40023941148242,11.195652605478324,0.5292397660818714,0.25146198830409355,0.9761326661437468,0.4988481182778397,0.5292397660818714
compact_waveform_transformer,late_tail_morphology,late_derivative_bump,342,0.4671983061148639,5.631955894675729,6.785315192680839,0.3567251461988304,0.09941520467836257,1.0709834905033702,0.4988481182778397,0.3567251461988304
gradient_boosted_trees,late_tail_morphology,late_derivative_bump,342,-0.5058443043959522,3.2213467120866026,4.538405392696161,0.14912280701754385,0.03508771929824561,1.0494568773394692,0.4988481182778397,0.14912280701754385
mlp,late_tail_morphology,late_derivative_bump,342,-0.690479790303199,4.078800938389687,5.209303005160893,0.23391812865497075,0.05555555555555555,1.0374321177358474,0.4988481182778397,0.23391812865497075
ridge,late_tail_morphology,late_derivative_bump,342,0.05782974278388142,3.525336742962927,4.986020516272208,0.21637426900584794,0.05263157894736842,0.9419891868927684,0.4988481182778397,0.21637426900584794
shape_time_gate_transformer_new,late_tail_morphology,late_derivative_bump,342,1.2124478154884866,5.277040991161752,8.78348243789155,0.31871345029239767,0.1111111111111111,1.0040795402447313,0.4988481182778397,0.31871345029239767
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,late_derivative_bump,342,-0.11963932454515636,1.1106879147008628,1.0761699835532643,0.0,0.0,0.9942291256090569,0.4988481182778397,0.0
1d_cnn,late_tail_morphology,late_rising_tail,1088,2.719687208608782,5.926204349192888,7.548612672335233,0.4329044117647059,0.17371323529411764,1.0792570847332246,0.2040821265391397,0.4329044117647059
compact_waveform_transformer,late_tail_morphology,late_rising_tail,1088,1.3746511840692541,5.129245232339079,7.238315808206992,0.3428308823529412,0.07169117647058823,1.0405670102041997,0.2040821265391397,0.3428308823529412
gradient_boosted_trees,late_tail_morphology,late_rising_tail,1088,0.9937213784580643,4.47742900298573,5.9211937774102115,0.28768382352941174,0.05238970588235294,1.011142107070904,0.2040821265391397,0.28768382352941174
mlp,late_tail_morphology,late_rising_tail,1088,0.3958620600718423,4.660807990523178,4.891297368126896,0.30514705882352944,0.035845588235294115,1.0362572355009916,0.2040821265391397,0.30514705882352944
ridge,late_tail_morphology,late_rising_tail,1088,1.390231403535232,4.188893057656992,4.540018152061396,0.3069852941176471,0.02297794117647059,1.0177111455910122,0.2040821265391397,0.3069852941176471
shape_time_gate_transformer_new,late_tail_morphology,late_rising_tail,1088,-1.111853924848063,4.571174727040878,6.727249595203196,0.27849264705882354,0.10110294117647059,1.0157854482151218,0.2040821265391397,0.27849264705882354
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,late_rising_tail,1088,0.028127965622289253,0.9373902205303206,0.9845531710104296,0.0,0.0,0.9901835897533631,0.2040821265391397,0.0
1d_cnn,peak_phase_bin,early_phase,2147,1.2391263312473928,5.79464184389388,6.998465817485771,0.4024219841639497,0.11504424778761062,1.0482299085133429,0.1602315936063507,0.4024219841639497
compact_waveform_transformer,peak_phase_bin,early_phase,2147,-0.12311981161914076,5.701660608419558,6.170442141352316,0.3795994410805775,0.09222170470423847,1.041342083169035,0.1602315936063507,0.3795994410805775
gradient_boosted_trees,peak_phase_bin,early_phase,2147,-0.3492747608995348,3.376051582610066,3.8600620450789305,0.17093619003260363,0.02328830926874709,1.0247452914335675,0.1602315936063507,0.17093619003260363
mlp,peak_phase_bin,early_phase,2147,-0.3775303678461217,3.8999322715723417,4.201716282603862,0.20912901723334887,0.02375407545412203,1.026020140989088,0.1602315936063507,0.20912901723334887
ridge,peak_phase_bin,early_phase,2147,-0.22264120624877393,4.19070153371911,4.360023702953423,0.23660922217047042,0.030274802049371215,1.0270084717350059,0.1602315936063507,0.23660922217047042
shape_time_gate_transformer_new,peak_phase_bin,early_phase,2147,-1.531661635619285,5.0041235140507405,5.41482549618787,0.3088029809035864,0.06660456450861667,1.0217035003420736,0.1602315936063507,0.3088029809035864
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,early_phase,2147,0.3033446372427413,1.0364375322635788,1.0085419978929369,0.0,0.0,0.9935225139499346,0.1602315936063507,0.0
1d_cnn,peak_phase_bin,late_phase,1139,1.0449112552612867,5.848250928611141,6.501832985714513,0.3915715539947322,0.11676909569798069,1.0155407608233813,0.1619482203128743,0.3915715539947322
compact_waveform_transformer,peak_phase_bin,late_phase,1139,0.13736902406310492,5.168061810381028,5.907869209161783,0.33187006145741876,0.07462686567164178,1.012231446866201,0.1619482203128743,0.33187006145741876
gradient_boosted_trees,peak_phase_bin,late_phase,1139,-0.23091202539703204,3.334649061921841,3.896863555109395,0.1466198419666374,0.027216856892010536,1.003712315191235,0.1619482203128743,0.1466198419666374
mlp,peak_phase_bin,late_phase,1139,-0.6417933935961644,3.7203018852861787,4.143940172540064,0.19402985074626866,0.02633889376646181,1.0045731990402267,0.1619482203128743,0.19402985074626866
ridge,peak_phase_bin,late_phase,1139,-0.008522087126380029,3.8968364538447706,4.224431373347429,0.208955223880597,0.025460930640913083,1.0020764897517611,0.1619482203128743,0.208955223880597
shape_time_gate_transformer_new,peak_phase_bin,late_phase,1139,-1.062076988304387,5.740177821900147,6.66287757623209,0.3863037752414399,0.12203687445127305,0.9252272988025599,0.1619482203128743,0.3863037752414399
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,late_phase,1139,0.29197781835822934,0.9819585411516498,0.9764886848039891,0.0,0.0,0.9954781779505727,0.1619482203128743,0.0
1d_cnn,peak_phase_bin,mid_phase,1640,0.8808216093625054,5.634082569028629,6.885397732781125,0.3780487804878049,0.11219512195121951,1.0241831657911338,0.1865427219417188,0.3780487804878049
compact_waveform_transformer,peak_phase_bin,mid_phase,1640,0.5146715375458308,4.8498810652183,6.1075976229942395,0.32439024390243903,0.06463414634146342,1.0046081121335022,0.1865427219417188,0.32439024390243903
gradient_boosted_trees,peak_phase_bin,mid_phase,1640,-0.2978249137255591,3.329607977950249,4.83248717364442,0.14939024390243902,0.03597560975609756,1.0193642833786187,0.1865427219417188,0.14939024390243902
mlp,peak_phase_bin,mid_phase,1640,-0.5505774593535211,3.896542899152461,4.315865178828795,0.19573170731707318,0.031097560975609756,1.0223547317917627,0.1865427219417188,0.19573170731707318
ridge,peak_phase_bin,mid_phase,1640,0.2643928889938105,4.070500630137084,4.381398973642662,0.2176829268292683,0.025,1.0216845189779056,0.1865427219417188,0.2176829268292683
shape_time_gate_transformer_new,peak_phase_bin,mid_phase,1640,-1.8362310272581066,4.65528140674745,6.35447641756304,0.3018292682926829,0.08048780487804878,1.0044476199641852,0.1865427219417188,0.3018292682926829
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,mid_phase,1640,0.170809656648216,1.0587136265743362,1.038476226539841,0.0,0.0,0.9936984756621657,0.1865427219417188,0.0
1d_cnn,pedestal_drift_bin,high,1586,1.069796061984146,6.715832304896465,8.330210796840872,0.4766708701134931,0.16897856242118536,1.021321852668154,0.3642795485825841,0.4766708701134931
compact_waveform_transformer,pedestal_drift_bin,high,1586,-0.8540749771463432,6.187233985338306,6.687022798925192,0.424968474148802,0.11979823455233292,1.0368856056620925,0.3642795485825841,0.424968474148802
gradient_boosted_trees,pedestal_drift_bin,high,1586,-0.15086069822561043,3.545383720033766,4.4483857560168945,0.18221941992433796,0.044136191677175286,1.0153295445745614,0.3642795485825841,0.18221941992433796
mlp,pedestal_drift_bin,high,1586,-0.17167011374001562,4.151787946516594,4.797193316983764,0.23770491803278687,0.043505674653215635,1.0235314880317652,0.3642795485825841,0.23770491803278687
ridge,pedestal_drift_bin,high,1586,0.2600052974287088,4.308174985944682,4.784068504412885,0.24779319041614123,0.04539722572509458,1.0098223648962097,0.3642795485825841,0.24779319041614123
shape_time_gate_transformer_new,pedestal_drift_bin,high,1586,-1.274626614630133,6.359818180904622,7.398877478620445,0.43631778058007564,0.15006305170239598,0.9745241675095327,0.3642795485825841,0.43631778058007564
traditional_median_template_cfd_timewalk_shape,pedestal_drift_bin,high,1586,0.31954518670085186,1.0506764314442056,1.0117392084622265,0.0,0.0,0.9945618598737724,0.3642795485825841,0.0
1d_cnn,pedestal_drift_bin,low,1618,1.188044989007503,5.343456055562233,6.080189347721354,0.36093943139678614,0.09456118665018541,1.0413170109915608,0.0785177652025326,0.36093943139678614
compact_waveform_transformer,pedestal_drift_bin,low,1618,0.520504516069777,4.844952917240809,5.669988244537039,0.30407911001236093,0.06118665018541409,1.0123388109592444,0.0785177652025326,0.30407911001236093
gradient_boosted_trees,pedestal_drift_bin,low,1618,-0.2915098227580426,3.2008655328247437,4.08033027554864,0.15203955500618047,0.022249690976514216,1.0234313387876486,0.0785177652025326,0.15203955500618047
mlp,pedestal_drift_bin,low,1618,-0.4785841566319377,3.709195267743553,3.9432737327839145,0.18788627935723115,0.019159456118665017,1.0227089176889756,0.0785177652025326,0.18788627935723115
ridge,pedestal_drift_bin,low,1618,-0.1615808308127029,4.091107386277616,4.205531820528568,0.2138442521631644,0.0203955500618047,1.030696646922918,0.0785177652025326,0.2138442521631644
shape_time_gate_transformer_new,pedestal_drift_bin,low,1618,-1.590479811473954,4.52930356063116,5.485983314470011,0.2867737948084054,0.054388133498145856,1.0000772268525278,0.0785177652025326,0.2867737948084054
traditional_median_template_cfd_timewalk_shape,pedestal_drift_bin,low,1618,0.19205656321879871,1.0154700862963773,1.0018225921796249,0.0,0.0,0.9934703726568966,0.0785177652025326,0.0
1d_cnn,pedestal_drift_bin,mid,1722,0.9408328870792815,5.197480190324004,5.967730989793464,0.3426248548199768,0.08304297328687572,1.033745969861077,0.0752713183762726,0.3426248548199768
compact_waveform_transformer,pedestal_drift_bin,mid,1722,0.5967936347921006,4.889849440934864,5.743010095043251,0.3246225319396051,0.05807200929152149,1.0002577776469728,0.0752713183762726,0.3246225319396051
gradient_boosted_trees,pedestal_drift_bin,mid,1722,-0.4402990234801074,3.2090977208449054,4.120175000438364,0.14169570267131243,0.019744483159117306,1.0249964478677829,0.0752713183762726,0.14169570267131243
mlp,pedestal_drift_bin,mid,1722,-0.722492993447577,3.718135369082522,3.92794388719627,0.1800232288037166,0.018583042973286876,1.0201105340266083,0.0752713183762726,0.1800232288037166
ridge,pedestal_drift_bin,mid,1722,-0.09349789567228672,3.8838023771237147,4.026117258592509,0.21138211382113822,0.017421602787456445,1.0271029902103355,0.0752713183762726,0.21138211382113822
shape_time_gate_transformer_new,pedestal_drift_bin,mid,1722,-1.564374566187496,4.317178555670651,5.142805342834426,0.25667828106852497,0.05110336817653891,0.9999703717358942,0.0752713183762726,0.25667828106852497
traditional_median_template_cfd_timewalk_shape,pedestal_drift_bin,mid,1722,0.29574856838178576,1.029576099806774,1.026327026756091,0.0,0.0,0.9936949403957269,0.0752713183762726,0.0
1d_cnn,pid_sideband,central,3404,1.2265925154810295,5.370520792702452,6.172112761766334,0.36339600470035255,0.09665099882491186,1.039935513533111,0.08254479834886341,0.36339600470035255
compact_waveform_transformer,pid_sideband,central,3404,0.841498142002834,4.841010597920269,5.735575450576247,0.3296122209165687,0.06609870740305523,1.006370883650109,0.08254479834886341,0.3296122209165687
gradient_boosted_trees,pid_sideband,central,3404,-0.29324503126374246,3.313659749094118,3.938596727698328,0.15481786133960046,0.02673325499412456,1.022317639593184,0.08254479834886341,0.15481786133960046
mlp,pid_sideband,central,3404,-0.35630271447765915,3.8088979882373923,4.08233999687483,0.19682726204465334,0.020564042303172738,1.020124862742223,0.08254479834886341,0.19682726204465334
ridge,pid_sideband,central,3404,0.09773968205232553,4.167500244235872,4.2739002578802765,0.22884841363102232,0.02262044653349001,1.028338337713287,0.08254479834886341,0.22884841363102232
