path,kind,bytes,mtime_utc,sha256,text_sha256,text_chars,has_12147,has_10636,has_1511,snippet_file,pdf_creator,pdf_creation_date,pdf_pages,git_first_seen,git_latest_seen,git_latest_subject
/home/billy/Downloads/ml_with_keras.ipynb,notebook,94418,2026-02-13T10:40:06Z,b976d891f8a37a3bcd560721cfde31aadb7dbafc7ea18da087d74b69a3dc4b67,0342aac2d39cd8b044b251b2f294101b0d09ae60171158bce053ec31f10578fe,17301,False,False,False,,,,,,,
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,pdf,3625905,2026-06-08T10:05:20Z,54634a859300d764dfab90d3a4358429bfe5625f61c1318024e4b02e6044d962,ccb6663620ebdc0b80fbd00fe30cba0c8808d86745949df0bc4200d05850f861,245785,True,True,True,reports/1781027415.1782.22d242c8/provenance_snippet_532d9d674d.txt,LaTeX with hyperref,Sun Jun  7 21:23:48 2026 CEST,122,,,
/home/billy/ccb-data/docs/bstack_astack_report_with_timing_label_pileup_ml.pdf,pdf,3625905,2026-06-08T11:47:53Z,54634a859300d764dfab90d3a4358429bfe5625f61c1318024e4b02e6044d962,ccb6663620ebdc0b80fbd00fe30cba0c8808d86745949df0bc4200d05850f861,245785,True,True,True,reports/1781027415.1782.22d242c8/provenance_snippet_10cbb95f0c.txt,LaTeX with hyperref,Sun Jun  7 21:23:48 2026 CEST,122,,,
/home/billy/.tb-workers/testbeam-laptop-3/docs/07_ml_methods.md,repo_text,4474,2026-06-09T10:18:02Z,584230e8563bf66abf82c789904f2d21281e8750a01a97d7b0277f94fa5d4278,584230e8563bf66abf82c789904f2d21281e8750a01a97d7b0277f94fa5d4278,4399,True,True,True,reports/1781027415.1782.22d242c8/provenance_snippet_de2bca75f0.txt,,,,2026-06-08 14:30:42 +0200,2026-06-08 14:30:42 +0200,Integrator: record P07 leakage lesson + scoreboard row
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781006575.2866.622a4328/REPORT.md,repo_text,7354,2026-06-09T13:52:57Z,b1bcf1a0ac36601a738857d6501b80fd833d81b1b43f8457b8fc7f8583d57a60,b1bcf1a0ac36601a738857d6501b80fd833d81b1b43f8457b8fc7f8583d57a60,7354,True,True,True,reports/1781027415.1782.22d242c8/provenance_snippet_bbda83bfd5.txt,,,,2026-06-09 15:47:54 +0200,2026-06-09 15:47:54 +0200,S07d recover App.A label provenance (#47)
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012847.2575.40cb6e31/REPORT.md,repo_text,8411,2026-06-09T18:04:39Z,b49b358ac5f34380da0247eaf1fe3196f7138db7a9ba7cb25afa81edfcf13eae,b49b358ac5f34380da0247eaf1fe3196f7138db7a9ba7cb25afa81edfcf13eae,8411,True,True,True,reports/1781027415.1782.22d242c8/provenance_snippet_20e2c9546a.txt,,,,2026-06-09 19:50:51 +0200,2026-06-09 19:50:51 +0200,Add App.A provenance search report (#105)
