run,fold,label_clean,traditional_span_q_score,q_template_only_score,rf_score,leaky_rf_score
31,1,0,-0.6308217068854625,-0.38179262569945005,0.006768354071819124,0.003553941274494503
31,1,0,-0.3021820806875552,-0.474010088216006,0.0014083338350127797,0.0019001418524555802
31,1,0,0.345796842815026,-0.4036586899602921,0.019721812519674642,0.011698859482462172
31,1,1,-1.0316831332424232,-0.37071252237473357,0.6876049477219709,0.899103024159482
31,1,0,-1.9261905697948714,-0.5865449017829669,0.014884550866128847,0.014120545843876755
31,1,1,0.12538547045211657,-0.49623895870910123,0.9402556440667045,0.9777802682293166
31,1,1,0.2041473237560261,-0.32871248889144106,0.8990667304048495,0.9702511805628078
31,1,1,0.28279061604883954,-0.5113215258418479,0.9148404548468054,0.9491715670271136
31,1,1,-1.29289527060393,-0.3835257986415211,0.8743124283164587,0.9615628816063486
31,1,0,-1.359811782708953,-0.5187357007629838,0.026625288827045318,0.028153781434793388
31,1,0,-0.030565569508260837,-0.521370009959433,0.0005923041973778769,0.0016436530981028639
31,1,1,0.24997267532348433,-0.09078166018146598,0.869640458623562,0.9494045730710697
31,1,1,0.32504761073204724,-0.5017085045956995,0.9861678657062388,0.9838107345609308
31,1,1,0.23317631366821656,-0.550542559490139,0.9894598794074856,0.9833655390716196
31,1,0,-0.24686997838592983,-0.35174910761308287,0.023344551519854487,0.0068207931159079615
31,1,1,0.8064791231280208,0.48529941754508743,0.9810928344644998,0.9900609534205728
31,1,1,0.6629354489940011,-0.4911353689343592,0.7848230533994699,0.9065650898890503
31,1,1,0.18111713000852447,-0.40499943767955116,0.9049479309518494,0.9611488875854832
31,1,1,0.44338431158045855,-0.2951001205557389,0.9134168363842903,0.9869642448111843
31,1,0,0.03697154099220379,-0.5496783523447668,0.0014091295227182045,0.0033616478040687627
31,1,0,-0.24719811629557592,-0.5252309130057986,0.0373880872705643,0.008689858687110278
31,1,0,-0.9270990702157202,-0.28917265850383256,0.03465564492328006,0.006780922302921226
31,1,0,-0.8832085450588993,-0.6228081572756411,0.0032920531598794687,0.0048353240309670885
31,1,1,0.5407499075960319,0.37227460757448716,0.9539950448917847,0.9878568596422652
31,1,1,0.1729165200889729,-0.3290675521453536,0.8479115334836563,0.9626126173005557
31,1,1,-1.4498580505472367,-0.38184711286335576,0.5965505068797082,0.9031343498565597
31,1,0,-2.45773637789547,-0.49972246253240304,0.12203544710456386,0.06235266327886541
31,1,0,-1.228133762755804,-0.5783445759176825,0.015041159218014952,0.026291404791018543
31,1,1,0.16925439524112684,-0.5738849140417404,0.9905361656837477,0.9879893099948536
31,1,0,-0.5400757512130149,-0.6129682489596685,0.04807332553766059,0.024840335653932462
31,1,1,0.3875139348788378,-0.5025638653007798,0.9819241381102108,0.9809128689350195
31,1,1,0.23944905515410475,-0.40066081451630703,0.956610930611884,0.9855411570586904
31,1,1,0.40199998359279066,-0.3644452198482261,0.7168480138736212,0.882446960279112
31,1,1,0.0923816938963322,0.05934492096678068,0.9805617159248681,0.9903146965590424
31,1,0,0.022098172351121437,-0.5854384113677181,0.010558201361908154,0.006046252973131563
31,1,1,0.4776884388072685,0.2754889281141975,0.9534530663737998,0.9806218002896979
31,1,0,-0.021615289541667415,-0.5952377499295628,0.0008294380751371255,0.0031216740912172075
31,1,1,0.5657790514753975,-0.24781310601653794,0.7572470243048738,0.9609607642303971
31,1,1,0.4484037793042852,-0.4658027245120799,0.8153562901070261,0.9659571981338579
31,1,0,-0.10464618557980276,-0.40604705698892485,0.0015048929986323759,0.0018051430525293877
31,1,0,-0.13082300778185513,-0.5029597753024733,0.0014266418354168561,0.0033616478040687627
31,1,0,0.08226424187598247,-0.3474603925374046,0.04641838999322516,0.045563788814702966
31,1,0,0.0034544133661758014,-0.5551795526688749,0.004780840560382891,0.0025465140018198014
31,1,1,0.41832801722676843,-0.5680666319543837,0.7381772240471186,0.9496315843742148
31,1,0,0.1310907251062552,-0.5097366485531107,0.0010882047129707401,0.003280183014176406
31,1,1,0.6632975031332763,0.3965479388801477,0.900587503465188,0.9745179968765929
31,1,0,-0.08494668166128172,-0.6128130785859461,0.2831776309397983,0.08208085621825634
31,1,0,0.1308141928030383,-0.3888780708744906,0.011289451125170947,0.007449839521014445
31,1,1,-0.8809252137507819,-0.4045350391100151,0.944109612518422,0.9754217237530309
31,1,1,-1.3661429454513616,-0.4210108503455918,0.7031446544543096,0.9147043879213015
31,1,1,0.0396528804724402,-0.3657392644730695,0.9599351481594518,0.9858511459406052
31,1,0,-1.3439169462293372,-0.4016377173486554,0.003393939716702389,0.015099532580579677
31,1,1,0.6226633993382343,-0.012977389064149199,0.581932667756549,0.7967704327892929
31,1,1,0.33048699766640066,-0.411969897733338,0.9398493901588184,0.9826892328230885
31,1,0,0.0006596593892442826,-0.5076854289639039,0.0014666848344858383,0.0019754158720501156
31,1,0,-0.11045737086566859,-0.5292649491005965,0.001415395871986128,0.0032889870002570003
31,1,1,0.2123014960686766,-0.3225001868107075,0.942949495204926,0.9855685554153172
31,1,0,-0.15569187224865944,-0.4989550000276977,0.013324826327738232,0.010667826977231815
31,1,0,-1.6778931419879948,2.2964891699161827,0.6038775023656628,0.23513303169290697
31,1,1,0.35030892382796597,-0.2619649064689614,0.9620620360899701,0.9875319447357803
31,1,1,0.942845599754894,0.947834217071999,0.9798398984362863,0.9894033228427831
31,1,1,-0.04886742214391099,-0.46012652387986025,0.6272613363980409,0.8500919470227987
31,1,1,0.23586092218053661,-0.21668762714935702,0.8130032529234873,0.9537658698817004
31,1,0,-0.5899280861748316,-0.49535177434177174,0.001605995159804977,0.003307715531028205
31,1,1,-0.6777333476324012,-0.17878366722459513,0.9046934111193791,0.9857730875246363
31,1,1,0.3877054020573108,-0.11168590615452643,0.9602548434496689,0.9672349357272465
31,1,0,0.7664770554136447,-0.23085955367869396,0.010926386823919195,0.004855812465951709
31,1,0,-0.15216065992381866,-0.49300148538852473,0.001224762167475527,0.004651434776988923
31,1,1,0.4461993273576197,-0.496135975461716,0.9158112211346257,0.96653734180757
31,1,0,-8.294107471233898,0.7004979150760211,0.09079457711557062,0.023480921470176972
31,1,0,-0.21058256028804784,-0.5324109537168822,0.0013850822873805269,0.003430521979499521
31,1,0,-1.532069598772446,-0.6028516988987569,0.004847271908602495,0.0067033929391473075
31,1,1,1.2975140164095336,2.313021605771813,0.9756734496500822,0.9880622859932904
31,1,1,0.6248331531991287,0.21190394596187012,0.9730734333028943,0.9725509067847967
31,1,1,0.20098075817546146,-0.48845256508989204,0.8818708366791412,0.9330233631815684
31,1,1,0.29577748977278207,-0.4475461342536021,0.8646154126911415,0.9647757203271581
31,1,1,0.16478198734577376,-0.3774450113602121,0.861989651484941,0.9110182983213423
31,1,0,-0.9576442440471722,-0.5344832875973389,0.002468245509493858,0.004233149028308763
31,1,0,0.3689619047185003,-0.5404173609593754,0.0032991951589291277,0.0054553856541882245
31,1,1,0.55281104879668,0.2013573986177625,0.9805822502686024,0.9900609534205728
31,1,0,-1.2513006611064794,-0.3863742278139252,0.030147148849627308,0.004772577975896047
31,1,1,1.414687081221182,2.585616598599814,0.8625562964863868,0.9783830218564087
31,1,1,0.17054431737868492,-0.34132043802291423,0.8997993399399221,0.9329760002000794
31,1,1,0.47404977524183395,0.06739078936393594,0.9696303541632898,0.9892025572624485
31,1,1,0.40102470100761267,-0.12190325773444664,0.975940330930815,0.9914860659058532
31,1,1,0.24768967225324745,-0.3253079089500271,0.9788077118665724,0.9884728650131249
31,1,1,0.24622352222398386,-0.4347826799008964,0.9242040227095906,0.9074867547638731
31,1,0,-0.06663223418140549,-0.550950535784799,0.04094694170783721,0.020578943796852482
31,1,1,0.2349632883231894,-0.39288223584684695,0.9828096170999161,0.9827850744234781
31,1,0,-0.13433247719504832,-0.4342823410305526,0.0013703700167934285,0.0018186770625632227
31,1,1,0.1713435675767216,-0.3786757904090509,0.6139338775619584,0.8857318119978129
31,1,0,0.3732736239399637,-0.5375532383780336,0.005129628813685724,0.008750040568239463
31,1,0,-0.4214153328528039,-0.3841463813368589,0.015868199074693508,0.007721163019589562
31,1,1,0.21253537183300703,-0.42244443362131473,0.8773674244159927,0.9675874586864099
31,1,0,-0.6429592024673221,-0.4548414317291294,0.0009227159126329418,0.0018186770625632227
31,1,1,-0.5498992783053523,-0.5082599429086411,0.2098412787439554,0.7768067664931119
31,1,0,-1.2981698034278073,-0.5872449192080362,0.007019041818897168,0.005205192647148259
31,1,0,0.07723742962601671,-0.33736880075882875,0.0038801769129318125,0.005346280900132402
31,1,0,-0.449066898319196,-0.5678000484469318,0.0018682805647159172,0.003430521979499521
31,1,1,0.358623689332286,-0.2563929630254498,0.9615298606496877,0.984058923280096
31,1,0,-1.5630380860923292,-0.5293376936100632,0.004552236510535898,0.0038910929654772932
31,1,0,0.2463434565245095,-0.41635680103175154,0.0009377929418294461,0.005717900771873755
31,1,0,0.14826552486995903,-0.39280533601827233,0.02280670405936138,0.00948220662816719
31,1,0,-2.107178679082895,-0.5631948969942018,0.029311418323201034,0.02665424023365786
31,1,0,-0.022803884253535633,-0.46312096797995106,0.10725306330531109,0.02605126395825802
31,1,1,0.14055844322056033,-0.555811139931176,0.9614573646978746,0.9870119686560301
31,1,0,0.009566565089197177,-0.3795763229540436,0.6072765683006225,0.08420080214612775
31,1,1,-0.8723819198136126,-0.4302634214555432,0.8240890704689116,0.8927634874954693
31,1,1,0.4326372035124472,-0.24938339910267437,0.9616189387344358,0.9826232236769941
31,1,1,0.19919642059125847,-0.4751936075715725,0.855629755252804,0.9297953319561472
31,1,0,-0.056513011644701905,-0.5395644644077064,0.06377992582799452,0.0077181260226101
32,2,1,0.0729793550020566,-0.5376280694437401,0.9506842847080069,0.9920140354848218
32,2,0,0.2775365673724874,-0.03786669377817592,0.03198558351527126,0.00948794733960784
32,2,1,0.2785150731974202,-0.5037370657047167,0.8390262662885115,0.9237653858545964
32,2,1,0.1154882752223032,-0.5365817008813328,0.8249663062334429,0.8941516534550438
32,2,1,0.19930207061336946,-0.38568529680167035,0.8077457687004633,0.8868734259345077
32,2,1,0.12916251383805205,-0.364802136037713,0.9100427204633924,0.972573498886677
32,2,1,0.27736656188635367,-0.3769354918755172,0.9473667408743036,0.9892002492416778
