tier,method,run,pair_a,pair_b,cov_ns2
loose500,traditional_b_plus_a,58,B2-B4,B6-B8,-17.740540222072
loose500,traditional_b_plus_a,58,B2-B6,B2-B8,274.7981530148913
loose500,traditional_b_plus_a,58,B2-B6,B4-B6,-0.07720085569650695
loose500,traditional_b_plus_a,58,B2-B6,B4-B8,8.418227196569362
loose500,traditional_b_plus_a,58,B2-B6,B6-B8,-54.61477008356513
loose500,traditional_b_plus_a,58,B2-B8,B4-B6,0.8314914321891957
loose500,traditional_b_plus_a,58,B2-B8,B4-B8,86.39387026720323
loose500,traditional_b_plus_a,58,B2-B8,B6-B8,35.967904087322715
loose500,traditional_b_plus_a,58,B4-B6,B4-B8,78.97490669005185
loose500,traditional_b_plus_a,58,B4-B6,B6-B8,-28.439332664265073
loose500,traditional_b_plus_a,58,B4-B8,B6-B8,62.27592392617778
loose500,traditional_b_plus_a,59,B2-B4,B2-B6,82.29268118619095
loose500,traditional_b_plus_a,59,B2-B4,B2-B8,75.76487323689864
loose500,traditional_b_plus_a,59,B2-B4,B4-B6,-34.253181421147374
loose500,traditional_b_plus_a,59,B2-B4,B4-B8,-21.383204774255738
loose500,traditional_b_plus_a,59,B2-B4,B6-B8,-1.1282271015198542
loose500,traditional_b_plus_a,59,B2-B6,B2-B8,90.57820866652662
loose500,traditional_b_plus_a,59,B2-B6,B4-B6,32.050208473425826
loose500,traditional_b_plus_a,59,B2-B6,B4-B8,9.521715874064412
loose500,traditional_b_plus_a,59,B2-B6,B6-B8,-10.414059127016642
loose500,traditional_b_plus_a,59,B2-B8,B4-B6,10.77507935815567
loose500,traditional_b_plus_a,59,B2-B8,B4-B8,62.16038917080608
loose500,traditional_b_plus_a,59,B2-B8,B6-B8,47.86922116847364
loose500,traditional_b_plus_a,59,B4-B6,B4-B8,31.205859236678403
loose500,traditional_b_plus_a,59,B4-B6,B6-B8,-2.9186516695054023
loose500,traditional_b_plus_a,59,B4-B8,B6-B8,55.25715827652639
loose500,traditional_b_plus_a,60,B2-B4,B2-B6,46.163780434729695
loose500,traditional_b_plus_a,60,B2-B4,B2-B8,58.127519846746
loose500,traditional_b_plus_a,60,B2-B4,B4-B6,-53.2765632083278
loose500,traditional_b_plus_a,60,B2-B4,B4-B8,-38.885298037692344
loose500,traditional_b_plus_a,60,B2-B4,B6-B8,7.0789866035671904
loose500,traditional_b_plus_a,60,B2-B6,B2-B8,65.86185309167826
loose500,traditional_b_plus_a,60,B2-B6,B4-B6,40.13950096243182
loose500,traditional_b_plus_a,60,B2-B6,B4-B8,13.673352811146648
loose500,traditional_b_plus_a,60,B2-B6,B6-B8,-19.97522539306046
loose500,traditional_b_plus_a,60,B2-B8,B4-B6,10.720945439957696
loose500,traditional_b_plus_a,60,B2-B8,B4-B8,60.50401644263653
loose500,traditional_b_plus_a,60,B2-B8,B6-B8,51.53581527096698
loose500,traditional_b_plus_a,60,B4-B6,B4-B8,48.994739482393236
loose500,traditional_b_plus_a,60,B4-B6,B6-B8,-19.151732742386237
loose500,traditional_b_plus_a,60,B4-B8,B6-B8,51.625588752764145
loose500,traditional_b_plus_a,61,B2-B4,B2-B6,55.16674796649067
loose500,traditional_b_plus_a,61,B2-B4,B2-B8,46.340104897419835
loose500,traditional_b_plus_a,61,B2-B4,B4-B6,-71.22125148045048
loose500,traditional_b_plus_a,61,B2-B4,B4-B8,-35.104794637011125
loose500,traditional_b_plus_a,61,B2-B4,B6-B8,9.676953421420453
loose500,traditional_b_plus_a,61,B2-B6,B2-B8,73.07786064971994
loose500,traditional_b_plus_a,61,B2-B6,B4-B6,49.0804088524343
loose500,traditional_b_plus_a,61,B2-B6,B4-B8,30.219784962568788
loose500,traditional_b_plus_a,61,B2-B6,B6-B8,-11.692357961177434
loose500,traditional_b_plus_a,61,B2-B8,B4-B6,26.5700647805051
loose500,traditional_b_plus_a,61,B2-B8,B4-B8,110.71867369089877
loose500,traditional_b_plus_a,61,B2-B8,B6-B8,77.62353491319688
loose500,traditional_b_plus_a,61,B4-B6,B4-B8,60.76832277279334
loose500,traditional_b_plus_a,61,B4-B6,B6-B8,-14.719191566377045
loose500,traditional_b_plus_a,61,B4-B8,B6-B8,75.26700837950412
loose500,traditional_b_plus_a,62,B2-B4,B2-B6,78.84277963067429
loose500,traditional_b_plus_a,62,B2-B4,B2-B8,55.953210908778146
loose500,traditional_b_plus_a,62,B2-B4,B4-B6,-45.34786812657496
loose500,traditional_b_plus_a,62,B2-B4,B4-B8,-22.722818312711674
loose500,traditional_b_plus_a,62,B2-B4,B6-B8,0.3427509949313324
loose500,traditional_b_plus_a,62,B2-B6,B2-B8,68.76314380938572
loose500,traditional_b_plus_a,62,B2-B6,B4-B6,35.0931896456752
loose500,traditional_b_plus_a,62,B2-B6,B4-B8,6.694817037358089
loose500,traditional_b_plus_a,62,B2-B6,B6-B8,-10.79293186537921
loose500,traditional_b_plus_a,62,B2-B8,B4-B6,8.803282079035997
loose500,traditional_b_plus_a,62,B2-B8,B4-B8,56.706492844286515
loose500,traditional_b_plus_a,62,B2-B8,B6-B8,51.0117679089823
loose500,traditional_b_plus_a,62,B4-B6,B4-B8,29.929621921867838
loose500,traditional_b_plus_a,62,B4-B6,B6-B8,-5.748688770329079
loose500,traditional_b_plus_a,62,B4-B8,B6-B8,55.81738539157913
loose500,traditional_b_plus_a,63,B2-B4,B2-B6,120.62352378227385
loose500,traditional_b_plus_a,63,B2-B4,B2-B8,108.75107413142139
loose500,traditional_b_plus_a,63,B2-B4,B4-B6,-53.714436054834465
loose500,traditional_b_plus_a,63,B2-B4,B4-B8,-20.810931879452962
loose500,traditional_b_plus_a,63,B2-B4,B6-B8,-5.274289748527776
loose500,traditional_b_plus_a,63,B2-B6,B2-B8,121.83716481865676
loose500,traditional_b_plus_a,63,B2-B6,B4-B6,19.726627283729837
loose500,traditional_b_plus_a,63,B2-B6,B4-B8,3.261963182394093
loose500,traditional_b_plus_a,63,B2-B6,B6-B8,-13.342249565443902
loose500,traditional_b_plus_a,63,B2-B8,B4-B6,5.761792860394355
loose500,traditional_b_plus_a,63,B2-B8,B4-B8,43.724430598104355
loose500,traditional_b_plus_a,63,B2-B8,B6-B8,34.27058195914093
loose500,traditional_b_plus_a,63,B4-B6,B4-B8,28.982302026689577
loose500,traditional_b_plus_a,63,B4-B6,B6-B8,2.9889279247937326
loose500,traditional_b_plus_a,63,B4-B8,B6-B8,50.5781946049544
loose500,traditional_b_plus_a,65,B2-B4,B2-B6,343.57315626275926
loose500,traditional_b_plus_a,65,B2-B4,B2-B8,334.6420932427876
loose500,traditional_b_plus_a,65,B2-B4,B4-B6,-72.09757360915211
loose500,traditional_b_plus_a,65,B2-B4,B4-B8,-35.49628532811562
loose500,traditional_b_plus_a,65,B2-B4,B6-B8,-18.82954351862427
loose500,traditional_b_plus_a,65,B2-B6,B2-B8,321.0273124388317
loose500,traditional_b_plus_a,65,B2-B6,B4-B6,-4.719153008604681
loose500,traditional_b_plus_a,65,B2-B6,B4-B8,-22.54211758480553
loose500,traditional_b_plus_a,65,B2-B6,B6-B8,-32.235736042877825
loose500,traditional_b_plus_a,65,B2-B8,B4-B6,-9.47599162193909
loose500,traditional_b_plus_a,65,B2-B8,B4-B8,19.033446991940593
loose500,traditional_b_plus_a,65,B2-B8,B6-B8,-2.8067777199928385
loose500,traditional_b_plus_a,65,B4-B6,B4-B8,33.777665408364555
loose500,traditional_b_plus_a,65,B4-B6,B6-B8,15.186697607899264
loose500,traditional_b_plus_a,65,B4-B8,B6-B8,44.381883253461055
loose500,ml_extra_trees_b_only,44,B2-B4,B2-B6,201.55113526082553
loose500,ml_extra_trees_b_only,44,B2-B4,B2-B8,609.3356722510495
loose500,ml_extra_trees_b_only,44,B2-B4,B4-B6,10.798313500902571
loose500,ml_extra_trees_b_only,44,B2-B4,B4-B8,121.5061729799496
loose500,ml_extra_trees_b_only,44,B2-B4,B6-B8,-14.33369575617713
loose500,ml_extra_trees_b_only,44,B2-B6,B2-B8,549.6752239519936
loose500,ml_extra_trees_b_only,44,B2-B6,B4-B6,26.539300075285496
loose500,ml_extra_trees_b_only,44,B2-B6,B4-B8,89.88689740998403
loose500,ml_extra_trees_b_only,44,B2-B6,B6-B8,-52.176365158900275
loose500,ml_extra_trees_b_only,44,B2-B8,B4-B6,84.02088636907294
loose500,ml_extra_trees_b_only,44,B2-B8,B4-B8,80.61339261789365
loose500,ml_extra_trees_b_only,44,B2-B8,B6-B8,-59.488853279802925
loose500,ml_extra_trees_b_only,44,B4-B6,B4-B8,67.43620462295515
loose500,ml_extra_trees_b_only,44,B4-B6,B6-B8,28.381036836771965
loose500,ml_extra_trees_b_only,44,B4-B8,B6-B8,33.453967015194884
loose500,ml_extra_trees_b_only,45,B2-B4,B2-B6,436.7859834362349
loose500,ml_extra_trees_b_only,45,B2-B4,B2-B8,485.858816593942
loose500,ml_extra_trees_b_only,45,B2-B4,B4-B6,-18.147563128404027
loose500,ml_extra_trees_b_only,45,B2-B4,B4-B8,-31.948937558506003
loose500,ml_extra_trees_b_only,45,B2-B4,B6-B8,-27.094482592717927
loose500,ml_extra_trees_b_only,45,B2-B6,B2-B8,498.2687377563921
loose500,ml_extra_trees_b_only,45,B2-B6,B4-B6,-12.403582587719379
loose500,ml_extra_trees_b_only,45,B2-B6,B4-B8,-30.90176049834982
loose500,ml_extra_trees_b_only,45,B2-B6,B6-B8,-42.05203181523866
loose500,ml_extra_trees_b_only,45,B2-B8,B4-B6,-37.582153481819454
loose500,ml_extra_trees_b_only,45,B2-B8,B4-B8,1.9434346770337902
loose500,ml_extra_trees_b_only,45,B2-B8,B6-B8,-17.70288471166671
loose500,ml_extra_trees_b_only,45,B4-B6,B4-B8,12.58789774576578
loose500,ml_extra_trees_b_only,45,B4-B6,B6-B8,8.087893870340771
loose500,ml_extra_trees_b_only,45,B4-B8,B6-B8,57.286974861980525
loose500,ml_extra_trees_b_only,47,B2-B4,B2-B6,170.63873310879674
loose500,ml_extra_trees_b_only,47,B2-B4,B2-B8,87.68088140650585
loose500,ml_extra_trees_b_only,47,B2-B4,B4-B6,-0.26014277431505445
loose500,ml_extra_trees_b_only,47,B2-B4,B4-B8,23.307247131458713
loose500,ml_extra_trees_b_only,47,B2-B4,B6-B8,21.914724158122123
loose500,ml_extra_trees_b_only,47,B2-B6,B2-B8,83.98391836206731
loose500,ml_extra_trees_b_only,47,B2-B6,B4-B6,30.0254825773935
loose500,ml_extra_trees_b_only,47,B2-B6,B4-B8,19.74441077065007
loose500,ml_extra_trees_b_only,47,B2-B6,B6-B8,18.68485832928088
loose500,ml_extra_trees_b_only,47,B2-B8,B4-B6,3.2549921980370926
loose500,ml_extra_trees_b_only,47,B2-B8,B4-B8,-1.1122482196157903
loose500,ml_extra_trees_b_only,47,B2-B8,B6-B8,-8.192297982460886
loose500,ml_extra_trees_b_only,47,B4-B6,B4-B8,7.577478373626019
loose500,ml_extra_trees_b_only,47,B4-B6,B6-B8,7.625435572774199
loose500,ml_extra_trees_b_only,47,B4-B8,B6-B8,31.05431940664908
loose500,ml_extra_trees_b_only,48,B2-B4,B2-B6,363.8581937964985
loose500,ml_extra_trees_b_only,48,B2-B4,B2-B8,329.06968427394816
loose500,ml_extra_trees_b_only,48,B2-B4,B4-B6,-8.560634325354327
loose500,ml_extra_trees_b_only,48,B2-B4,B4-B8,-9.152252012992767
loose500,ml_extra_trees_b_only,48,B2-B4,B6-B8,-6.840469967036681
loose500,ml_extra_trees_b_only,48,B2-B6,B2-B8,354.97447906721595
loose500,ml_extra_trees_b_only,48,B2-B6,B4-B6,-4.965556419151329
loose500,ml_extra_trees_b_only,48,B2-B6,B4-B8,-5.909979343393627
loose500,ml_extra_trees_b_only,48,B2-B6,B6-B8,-4.79307827614063
loose500,ml_extra_trees_b_only,48,B2-B8,B4-B6,-6.369955766570231
loose500,ml_extra_trees_b_only,48,B2-B8,B4-B8,-7.941796102180388
loose500,ml_extra_trees_b_only,48,B2-B8,B6-B8,-9.97336600595801
loose500,ml_extra_trees_b_only,48,B4-B6,B4-B8,6.349545805509322
loose500,ml_extra_trees_b_only,48,B4-B6,B6-B8,5.379041080339075
loose500,ml_extra_trees_b_only,48,B4-B8,B6-B8,16.82189530650779
loose500,ml_extra_trees_b_only,49,B2-B4,B2-B6,268.1221954018331
loose500,ml_extra_trees_b_only,49,B2-B4,B2-B8,360.59661892112916
loose500,ml_extra_trees_b_only,49,B2-B4,B4-B6,-64.37018887187384
loose500,ml_extra_trees_b_only,49,B2-B4,B4-B8,-55.762919984687514
loose500,ml_extra_trees_b_only,49,B2-B4,B6-B8,-31.84254419013012
loose500,ml_extra_trees_b_only,49,B2-B6,B2-B8,357.352982265889
loose500,ml_extra_trees_b_only,49,B2-B6,B4-B6,21.032524189589054
loose500,ml_extra_trees_b_only,49,B2-B6,B4-B8,-20.81425418758413
loose500,ml_extra_trees_b_only,49,B2-B6,B6-B8,-36.54119182109023
loose500,ml_extra_trees_b_only,49,B2-B8,B4-B6,-18.86736882056379
loose500,ml_extra_trees_b_only,49,B2-B8,B4-B8,-40.289808261959834
loose500,ml_extra_trees_b_only,49,B2-B8,B6-B8,-38.22935702059568
loose500,ml_extra_trees_b_only,49,B4-B6,B4-B8,15.215611713651047
loose500,ml_extra_trees_b_only,49,B4-B6,B6-B8,10.61999787474053
loose500,ml_extra_trees_b_only,49,B4-B8,B6-B8,17.561173607892513
loose500,ml_extra_trees_b_only,50,B2-B4,B2-B6,184.50443070288628
loose500,ml_extra_trees_b_only,50,B2-B4,B2-B8,121.5090785085765
loose500,ml_extra_trees_b_only,50,B2-B4,B4-B6,-43.19483824250029
loose500,ml_extra_trees_b_only,50,B2-B4,B4-B8,-13.435225340202198
loose500,ml_extra_trees_b_only,50,B2-B4,B6-B8,-2.304512209150019
loose500,ml_extra_trees_b_only,50,B2-B6,B2-B8,127.69723910307258
loose500,ml_extra_trees_b_only,50,B2-B6,B4-B6,69.48322690342918
loose500,ml_extra_trees_b_only,50,B2-B6,B4-B8,-17.249523547972398
loose500,ml_extra_trees_b_only,50,B2-B6,B6-B8,-17.876170483636454
loose500,ml_extra_trees_b_only,50,B2-B8,B4-B6,-9.753184057303626
loose500,ml_extra_trees_b_only,50,B2-B8,B4-B8,2.401794302088097
loose500,ml_extra_trees_b_only,50,B2-B8,B6-B8,-2.9334090448463668
loose500,ml_extra_trees_b_only,50,B4-B6,B4-B8,12.380162606456604
loose500,ml_extra_trees_b_only,50,B4-B6,B6-B8,12.411309460758732
loose500,ml_extra_trees_b_only,50,B4-B8,B6-B8,28.076118033194994
loose500,ml_extra_trees_b_only,51,B2-B4,B2-B6,237.41891330434822
loose500,ml_extra_trees_b_only,51,B2-B4,B2-B8,123.98417645285436
loose500,ml_extra_trees_b_only,51,B2-B4,B4-B6,-150.98778220909384
loose500,ml_extra_trees_b_only,51,B2-B4,B4-B8,-209.43560532962243
loose500,ml_extra_trees_b_only,51,B2-B4,B6-B8,16.152781295139537
loose500,ml_extra_trees_b_only,51,B2-B6,B2-B8,144.7844236967832
loose500,ml_extra_trees_b_only,51,B2-B6,B4-B6,9.9494766960874
loose500,ml_extra_trees_b_only,51,B2-B6,B4-B8,89.88945533325739
loose500,ml_extra_trees_b_only,51,B2-B6,B6-B8,10.886213920374155
loose500,ml_extra_trees_b_only,51,B2-B8,B4-B6,87.16139707075736
loose500,ml_extra_trees_b_only,51,B2-B8,B4-B8,86.5541517300488
loose500,ml_extra_trees_b_only,51,B2-B8,B6-B8,3.808250448475147
loose500,ml_extra_trees_b_only,51,B4-B6,B4-B8,365.69230103239636
loose500,ml_extra_trees_b_only,51,B4-B6,B6-B8,-0.09314948575325468
loose500,ml_extra_trees_b_only,51,B4-B8,B6-B8,17.196412322020226
loose500,ml_extra_trees_b_only,52,B2-B4,B2-B6,167.17095116969196
loose500,ml_extra_trees_b_only,52,B2-B4,B2-B8,124.88118412633159
loose500,ml_extra_trees_b_only,52,B2-B4,B4-B6,33.92737192182001
loose500,ml_extra_trees_b_only,52,B2-B4,B4-B8,-0.5006273615170649
loose500,ml_extra_trees_b_only,52,B2-B4,B6-B8,-8.183272291064165
loose500,ml_extra_trees_b_only,52,B2-B6,B2-B8,131.06109108015855
loose500,ml_extra_trees_b_only,52,B2-B6,B4-B6,140.26017151852884
loose500,ml_extra_trees_b_only,52,B2-B6,B4-B8,-3.0444398012114164
loose500,ml_extra_trees_b_only,52,B2-B6,B6-B8,-8.327843013350607
loose500,ml_extra_trees_b_only,52,B2-B8,B4-B6,-7.065050874777134
loose500,ml_extra_trees_b_only,52,B2-B8,B4-B8,-2.5920549858804818
loose500,ml_extra_trees_b_only,52,B2-B8,B6-B8,-12.538781965873097
loose500,ml_extra_trees_b_only,52,B4-B6,B4-B8,2.8007958663369883
loose500,ml_extra_trees_b_only,52,B4-B6,B6-B8,0.10864057821378101
loose500,ml_extra_trees_b_only,52,B4-B8,B6-B8,27.68596738629954
loose500,ml_extra_trees_b_only,53,B2-B4,B2-B6,137.416460833178
loose500,ml_extra_trees_b_only,53,B2-B4,B2-B8,128.57529591091557
loose500,ml_extra_trees_b_only,53,B2-B4,B4-B6,-9.309669790137828
loose500,ml_extra_trees_b_only,53,B2-B4,B4-B8,-21.875050059568164
loose500,ml_extra_trees_b_only,53,B2-B4,B6-B8,-18.460741134508705
loose500,ml_extra_trees_b_only,53,B2-B6,B2-B8,119.31797669981358
loose500,ml_extra_trees_b_only,53,B2-B6,B4-B6,16.265086349101423
loose500,ml_extra_trees_b_only,53,B2-B6,B4-B8,-15.197817508973213
loose500,ml_extra_trees_b_only,53,B2-B6,B6-B8,-23.912676410558888
loose500,ml_extra_trees_b_only,53,B2-B8,B4-B6,-14.277239471565835
loose500,ml_extra_trees_b_only,53,B2-B8,B4-B8,-17.196966439979672
loose500,ml_extra_trees_b_only,53,B2-B8,B6-B8,-22.48872547204646
loose500,ml_extra_trees_b_only,53,B4-B6,B4-B8,9.706288844133802
loose500,ml_extra_trees_b_only,53,B4-B6,B6-B8,9.075406432695113
loose500,ml_extra_trees_b_only,53,B4-B8,B6-B8,21.535944310851903
loose500,ml_extra_trees_b_only,54,B2-B4,B2-B6,186.04279097919735
loose500,ml_extra_trees_b_only,54,B2-B4,B2-B8,302.4272658488214
loose500,ml_extra_trees_b_only,54,B2-B4,B4-B6,-45.85810157534505
loose500,ml_extra_trees_b_only,54,B2-B4,B4-B8,-21.955096176735523
loose500,ml_extra_trees_b_only,54,B2-B4,B6-B8,-26.520493408368345
loose500,ml_extra_trees_b_only,54,B2-B6,B2-B8,262.1901273462386
loose500,ml_extra_trees_b_only,54,B2-B6,B4-B6,38.911590866290055
loose500,ml_extra_trees_b_only,54,B2-B6,B4-B8,-21.353947586023033
loose500,ml_extra_trees_b_only,54,B2-B6,B6-B8,-38.09711604132966
loose500,ml_extra_trees_b_only,54,B2-B8,B4-B6,-19.916063999868815
loose500,ml_extra_trees_b_only,54,B2-B8,B4-B8,-1.3034239030404895
loose500,ml_extra_trees_b_only,54,B2-B8,B6-B8,-25.4012634617804
loose500,ml_extra_trees_b_only,54,B4-B6,B4-B8,10.761254842156674
loose500,ml_extra_trees_b_only,54,B4-B6,B6-B8,12.324542429590071
loose500,ml_extra_trees_b_only,54,B4-B8,B6-B8,23.405730445835694
loose500,ml_extra_trees_b_only,55,B2-B4,B2-B6,204.3350673446866
loose500,ml_extra_trees_b_only,55,B2-B4,B2-B8,191.193212161972
loose500,ml_extra_trees_b_only,55,B2-B4,B4-B6,-11.014866467469767
loose500,ml_extra_trees_b_only,55,B2-B4,B4-B8,1.0102549513774202
loose500,ml_extra_trees_b_only,55,B2-B4,B6-B8,-1.7266816544589751
loose500,ml_extra_trees_b_only,55,B2-B6,B2-B8,184.00807692723185
loose500,ml_extra_trees_b_only,55,B2-B6,B4-B6,-11.344137229752425
loose500,ml_extra_trees_b_only,55,B2-B6,B4-B8,-3.2044882460314086
loose500,ml_extra_trees_b_only,55,B2-B6,B6-B8,-17.31632069299691
loose500,ml_extra_trees_b_only,55,B2-B8,B4-B6,-3.0088164997105626
loose500,ml_extra_trees_b_only,55,B2-B8,B4-B8,-2.619629102449244
loose500,ml_extra_trees_b_only,55,B2-B8,B6-B8,-15.870468349332938
loose500,ml_extra_trees_b_only,55,B4-B6,B4-B8,11.7172210706402
loose500,ml_extra_trees_b_only,55,B4-B6,B6-B8,10.910409816472619
loose500,ml_extra_trees_b_only,55,B4-B8,B6-B8,20.176917802052593
loose500,ml_extra_trees_b_only,56,B2-B4,B2-B6,164.98003910265243
loose500,ml_extra_trees_b_only,56,B2-B4,B2-B8,209.34751261911646
loose500,ml_extra_trees_b_only,56,B2-B4,B4-B6,-24.232235027395696
loose500,ml_extra_trees_b_only,56,B2-B4,B4-B8,-25.65275237787952
loose500,ml_extra_trees_b_only,56,B2-B4,B6-B8,-31.68992331132586
loose500,ml_extra_trees_b_only,56,B2-B6,B2-B8,206.7500444487053
loose500,ml_extra_trees_b_only,56,B2-B6,B4-B6,2.949877556778753
loose500,ml_extra_trees_b_only,56,B2-B6,B4-B8,-32.75114235606332
loose500,ml_extra_trees_b_only,56,B2-B6,B6-B8,-50.252737285997895
loose500,ml_extra_trees_b_only,56,B2-B8,B4-B6,-16.370826736544522
loose500,ml_extra_trees_b_only,56,B2-B8,B4-B8,19.890782432208937
loose500,ml_extra_trees_b_only,56,B2-B8,B6-B8,5.59879438999547
loose500,ml_extra_trees_b_only,56,B4-B6,B4-B8,16.784816192633574
loose500,ml_extra_trees_b_only,56,B4-B6,B6-B8,8.361774467036648
loose500,ml_extra_trees_b_only,56,B4-B8,B6-B8,65.6949109085203
loose500,ml_extra_trees_b_only,57,B2-B4,B2-B6,277.74645609773484
loose500,ml_extra_trees_b_only,57,B2-B4,B2-B8,309.93921613858964
loose500,ml_extra_trees_b_only,57,B2-B4,B4-B6,-11.694271532053401
loose500,ml_extra_trees_b_only,57,B2-B4,B4-B8,-31.75569512319765
loose500,ml_extra_trees_b_only,57,B2-B4,B6-B8,-6.954769303385997
loose500,ml_extra_trees_b_only,57,B2-B6,B2-B8,328.3604459846614
loose500,ml_extra_trees_b_only,57,B2-B6,B4-B6,7.842683039361264
loose500,ml_extra_trees_b_only,57,B2-B6,B4-B8,1.1389813781458242
loose500,ml_extra_trees_b_only,57,B2-B6,B6-B8,-7.153891212343103
loose500,ml_extra_trees_b_only,57,B2-B8,B4-B6,1.046843086988986
loose500,ml_extra_trees_b_only,57,B2-B8,B4-B8,6.0977142155846815
loose500,ml_extra_trees_b_only,57,B2-B8,B6-B8,-4.77756253205266
loose500,ml_extra_trees_b_only,57,B4-B6,B4-B8,127.49437939012894
loose500,ml_extra_trees_b_only,57,B4-B6,B6-B8,5.617749329623825
loose500,ml_extra_trees_b_only,57,B4-B8,B6-B8,23.67162248647716
loose500,ml_extra_trees_b_only,58,B2-B4,B2-B6,316.3630586727311
loose500,ml_extra_trees_b_only,58,B2-B4,B2-B8,268.34567548918244
loose500,ml_extra_trees_b_only,58,B2-B4,B4-B6,4.089882808116396
loose500,ml_extra_trees_b_only,58,B2-B4,B4-B8,7.155524789468698
loose500,ml_extra_trees_b_only,58,B2-B4,B6-B8,-17.52315075795633
loose500,ml_extra_trees_b_only,58,B2-B6,B2-B8,280.4775724606726
loose500,ml_extra_trees_b_only,58,B2-B6,B4-B6,97.08892525889864
loose500,ml_extra_trees_b_only,58,B2-B6,B4-B8,29.68790135544669
loose500,ml_extra_trees_b_only,58,B2-B6,B6-B8,-113.93253331512989
loose500,ml_extra_trees_b_only,58,B2-B8,B4-B6,35.9180553633963
loose500,ml_extra_trees_b_only,58,B2-B8,B4-B8,170.42265490319556
loose500,ml_extra_trees_b_only,58,B2-B8,B6-B8,-25.200867442072852
loose500,ml_extra_trees_b_only,58,B4-B6,B4-B8,41.92826199368789
loose500,ml_extra_trees_b_only,58,B4-B6,B6-B8,-107.67879243308964
loose500,ml_extra_trees_b_only,58,B4-B8,B6-B8,21.024724962114902
loose500,ml_extra_trees_b_only,59,B2-B4,B2-B6,103.06021363146499
loose500,ml_extra_trees_b_only,59,B2-B4,B2-B8,86.58299499584281
loose500,ml_extra_trees_b_only,59,B2-B4,B4-B6,-0.24872952836346632
loose500,ml_extra_trees_b_only,59,B2-B4,B4-B8,0.4515759245076786
loose500,ml_extra_trees_b_only,59,B2-B4,B6-B8,-1.4916634328248173
loose500,ml_extra_trees_b_only,59,B2-B6,B2-B8,98.15963226280986
loose500,ml_extra_trees_b_only,59,B2-B6,B4-B6,14.388553290851753
loose500,ml_extra_trees_b_only,59,B2-B6,B4-B8,5.995776013900723
loose500,ml_extra_trees_b_only,59,B2-B6,B6-B8,-3.848002579938585
loose500,ml_extra_trees_b_only,59,B2-B8,B4-B6,7.029900846535563
loose500,ml_extra_trees_b_only,59,B2-B8,B4-B8,35.92197692338068
loose500,ml_extra_trees_b_only,59,B2-B8,B6-B8,14.585196695213726
loose500,ml_extra_trees_b_only,59,B4-B6,B4-B8,11.997599228320263
loose500,ml_extra_trees_b_only,59,B4-B6,B6-B8,0.7902323969683968
loose500,ml_extra_trees_b_only,59,B4-B8,B6-B8,23.101757330825837
loose500,ml_extra_trees_b_only,60,B2-B4,B2-B6,36.552653836125245
loose500,ml_extra_trees_b_only,60,B2-B4,B2-B8,30.009325865252013
loose500,ml_extra_trees_b_only,60,B2-B4,B4-B6,-1.712626637873057
loose500,ml_extra_trees_b_only,60,B2-B4,B4-B8,0.46585758369596386
loose500,ml_extra_trees_b_only,60,B2-B4,B6-B8,6.652466008836517
loose500,ml_extra_trees_b_only,60,B2-B6,B2-B8,32.81637500407764
loose500,ml_extra_trees_b_only,60,B2-B6,B4-B6,18.242195582691373
loose500,ml_extra_trees_b_only,60,B2-B6,B4-B8,6.402215510821042
loose500,ml_extra_trees_b_only,60,B2-B6,B6-B8,-7.176116185960877
loose500,ml_extra_trees_b_only,60,B2-B8,B4-B6,6.457433955611712
loose500,ml_extra_trees_b_only,60,B2-B8,B4-B8,23.24804165177946
loose500,ml_extra_trees_b_only,60,B2-B8,B6-B8,6.439999672353975
loose500,ml_extra_trees_b_only,60,B4-B6,B4-B8,8.905057310042347
loose500,ml_extra_trees_b_only,60,B4-B6,B6-B8,-4.865104956262186
loose500,ml_extra_trees_b_only,60,B4-B8,B6-B8,9.367989279388315
loose500,ml_extra_trees_b_only,61,B2-B4,B2-B6,43.73336362448744
loose500,ml_extra_trees_b_only,61,B2-B4,B2-B8,15.510915389666069
loose500,ml_extra_trees_b_only,61,B2-B4,B4-B6,-20.734008032918624
loose500,ml_extra_trees_b_only,61,B2-B4,B4-B8,-10.85653911342016
loose500,ml_extra_trees_b_only,61,B2-B4,B6-B8,5.946793438487746
loose500,ml_extra_trees_b_only,61,B2-B6,B2-B8,28.53545160216201
loose500,ml_extra_trees_b_only,61,B2-B6,B4-B6,19.316123655898433
loose500,ml_extra_trees_b_only,61,B2-B6,B4-B8,15.776392914226353
loose500,ml_extra_trees_b_only,61,B2-B6,B6-B8,1.2335319662117477
loose500,ml_extra_trees_b_only,61,B2-B8,B4-B6,16.093564507975582
loose500,ml_extra_trees_b_only,61,B2-B8,B4-B8,38.325299172422554
loose500,ml_extra_trees_b_only,61,B2-B8,B6-B8,16.298557146749786
loose500,ml_extra_trees_b_only,61,B4-B6,B4-B8,30.931634002300363
loose500,ml_extra_trees_b_only,61,B4-B6,B6-B8,-3.1331658245811997
loose500,ml_extra_trees_b_only,61,B4-B8,B6-B8,15.911164428554349
loose500,ml_extra_trees_b_only,62,B2-B4,B2-B6,68.70181294556325
loose500,ml_extra_trees_b_only,62,B2-B4,B2-B8,49.88604540791142
loose500,ml_extra_trees_b_only,62,B2-B4,B4-B6,-2.277803861509529
