candidate,alpha,fold,sigma68_ns,n_pair_residuals,n_features,heldout_run,model,method,median_abs_residual_ns,learning_rate,max_leaf_nodes
,100.0,2,,,,59,control_shuffled_target_ridge,ridge,1.3010347433028002,,
,100.0,-1,,,,59,control_shuffled_target_ridge,ridge,1.2842382148592055,,
amp_only,0.0,0,2.091545204523264,2799.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.0,1,1.3251335649891898,2838.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.0,2,1.3640696444962341,3399.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.0,-1,1.5935828046695626,0.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.01,0,2.091688127048416,2799.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.01,1,1.3248178910904302,2838.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.01,2,1.3662220314306857,3399.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.01,-1,1.5942426831898437,0.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.1,0,2.095722736871598,2799.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.1,1,1.3246345301317688,2838.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.1,2,1.3739827076995232,3399.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,0.1,-1,1.5981133249009634,0.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,1.0,0,2.0992318496587457,2799.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,1.0,1,1.3986297987650267,2838.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,1.0,2,1.3868133826123783,3399.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,1.0,-1,1.6282250103453837,0.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,10.0,0,2.098821915218431,2799.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,10.0,1,1.3996736322083656,2838.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,10.0,2,1.3882158760616075,3399.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,10.0,-1,1.6289038078294678,0.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,100.0,0,2.082854231832674,2799.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,100.0,1,1.3318548624978388,2838.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,100.0,2,1.3083076177833382,3399.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_only,100.0,-1,1.5743389040379503,0.0,6.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.0,0,2.1339070204340893,2799.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.0,1,1.4102656522746821,2838.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.0,2,1.3422512948101242,3399.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.0,-1,1.6288079891729652,0.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.01,0,2.133875139667498,2799.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.01,1,1.4092965325100497,2838.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.01,2,1.34385584380788,3399.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.01,-1,1.6290091719951427,0.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.1,0,2.1342596615807974,2799.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.1,1,1.405102426751726,2838.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.1,2,1.348804012583058,3399.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.1,-1,1.629388700305194,0.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,1.0,0,2.1415786925535625,2799.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,1.0,1,1.4200498327051445,2838.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,1.0,2,1.3514099081684927,3399.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,1.0,-1,1.6376794778090666,0.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,10.0,0,2.1356691801686787,2799.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,10.0,1,1.4245792119244536,2838.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,10.0,2,1.3562612250596988,3399.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,10.0,-1,1.6388365390509438,0.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,100.0,0,2.101878722680753,2799.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,100.0,1,1.4021961695138239,2838.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,100.0,2,1.3326038227628192,3399.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,100.0,-1,1.6122262383191321,0.0,14.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.0,0,2.238678259888944,2799.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.0,1,1.5641935318214517,2838.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.0,2,1.436765822631691,3399.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.0,-1,1.7465458714473623,0.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.01,0,2.235923825022504,2799.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.01,1,1.5662093010569915,2838.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.01,2,1.4693319481730742,3399.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.01,-1,1.7571550247508565,0.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.1,0,2.229768354468446,2799.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.1,1,1.5702155895462442,2838.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.1,2,1.4702812896104662,3399.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.1,-1,1.7567550778750523,0.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,1.0,0,2.219812153147436,2799.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,1.0,1,1.5278341186467632,2838.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,1.0,2,1.4327638249230312,3399.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,1.0,-1,1.72680336557241,0.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,10.0,0,2.2211933135430044,2799.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,10.0,1,1.4978485435510303,2838.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,10.0,2,1.4236386517672155,3399.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,10.0,-1,1.7142268362870834,0.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,100.0,0,2.209472067054064,2799.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,100.0,1,1.486592898074229,2838.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,100.0,2,1.4345653813605728,3399.0,47.0,60,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,100.0,-1,1.7102101154962883,0.0,47.0,60,traditional_analytic_timewalk_mean,,,,
,0.01,0,,,,60,ridge,ridge,0.7537422720319,,
,0.01,1,,,,60,ridge,ridge,0.6687975828021671,,
,0.01,2,,,,60,ridge,ridge,0.6762325445861208,,
,0.01,-1,,,,60,ridge,ridge,0.6995907998067293,,
,0.1,0,,,,60,ridge,ridge,0.7546724090049466,,
,0.1,1,,,,60,ridge,ridge,0.6716225804683624,,
,0.1,2,,,,60,ridge,ridge,0.6765321876086148,,
,0.1,-1,,,,60,ridge,ridge,0.7009423923606413,,
,1.0,0,,,,60,ridge,ridge,0.7591305470071745,,
,1.0,1,,,,60,ridge,ridge,0.6716021923036948,,
,1.0,2,,,,60,ridge,ridge,0.6747142715012444,,
,1.0,-1,,,,60,ridge,ridge,0.7018156702707046,,
,10.0,0,,,,60,ridge,ridge,0.7542334979473324,,
,10.0,1,,,,60,ridge,ridge,0.6699572527228277,,
,10.0,2,,,,60,ridge,ridge,0.6697973661482521,,
,10.0,-1,,,,60,ridge,ridge,0.6979960389394707,,
,100.0,0,,,,60,ridge,ridge,0.743887844053134,,
,100.0,1,,,,60,ridge,ridge,0.6359280487770178,,
,100.0,2,,,,60,ridge,ridge,0.6314843236464398,,
,100.0,-1,,,,60,ridge,ridge,0.6704334054921972,,
,,0,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.6261550828394624,0.03,15.0
,,1,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5416162591557767,0.03,15.0
,,2,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5295716866758713,0.03,15.0
,,-1,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5657810095570368,0.03,15.0
,,0,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.642951603582425,0.03,31.0
,,1,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5391509607892033,0.03,31.0
,,2,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5294378342254762,0.03,31.0
,,-1,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5705134661990349,0.03,31.0
,,0,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.6489455904454158,0.06,15.0
,,1,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5466059285173925,0.06,15.0
,,2,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5504360528291437,0.06,15.0
,,-1,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.581995857263984,0.06,15.0
,,0,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.6467433630553348,0.06,31.0
,,1,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5622350727261438,0.06,31.0
,,2,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5544390780453732,0.06,31.0
,,-1,,,,60,gradient_boosted_trees,gradient_boosted_trees,0.5878058379422839,0.06,31.0
,0.01,0,,,,60,control_amplitude_only_ridge,ridge,0.6101619161214131,,
,0.01,1,,,,60,control_amplitude_only_ridge,ridge,0.4599601843490859,,
,0.01,2,,,,60,control_amplitude_only_ridge,ridge,0.5416022361872876,,
,0.01,-1,,,,60,control_amplitude_only_ridge,ridge,0.5372414455525956,,
,0.1,0,,,,60,control_amplitude_only_ridge,ridge,0.6098953940953464,,
,0.1,1,,,,60,control_amplitude_only_ridge,ridge,0.45673313388358494,,
,0.1,2,,,,60,control_amplitude_only_ridge,ridge,0.5421580438417166,,
,0.1,-1,,,,60,control_amplitude_only_ridge,ridge,0.5362621906068826,,
,1.0,0,,,,60,control_amplitude_only_ridge,ridge,0.6110923648022037,,
,1.0,1,,,,60,control_amplitude_only_ridge,ridge,0.4771930144260921,,
,1.0,2,,,,60,control_amplitude_only_ridge,ridge,0.5453888373216813,,
,1.0,-1,,,,60,control_amplitude_only_ridge,ridge,0.5445580721833257,,
,10.0,0,,,,60,control_amplitude_only_ridge,ridge,0.6083855415358741,,
,10.0,1,,,,60,control_amplitude_only_ridge,ridge,0.48286685610747426,,
,10.0,2,,,,60,control_amplitude_only_ridge,ridge,0.5479808151188337,,
,10.0,-1,,,,60,control_amplitude_only_ridge,ridge,0.5464110709207274,,
,100.0,0,,,,60,control_amplitude_only_ridge,ridge,0.6055052984096605,,
,100.0,1,,,,60,control_amplitude_only_ridge,ridge,0.473375283570892,,
,100.0,2,,,,60,control_amplitude_only_ridge,ridge,0.5349343673023412,,
,100.0,-1,,,,60,control_amplitude_only_ridge,ridge,0.5379383164276312,,
,0.01,0,,,,60,control_shuffled_target_ridge,ridge,1.2720115667829646,,
,0.01,1,,,,60,control_shuffled_target_ridge,ridge,1.2735274980548539,,
,0.01,2,,,,60,control_shuffled_target_ridge,ridge,1.2729973078427506,,
,0.01,-1,,,,60,control_shuffled_target_ridge,ridge,1.2728454575601897,,
,0.1,0,,,,60,control_shuffled_target_ridge,ridge,1.2719827709982212,,
,0.1,1,,,,60,control_shuffled_target_ridge,ridge,1.2778093527258463,,
,0.1,2,,,,60,control_shuffled_target_ridge,ridge,1.271181727736895,,
,0.1,-1,,,,60,control_shuffled_target_ridge,ridge,1.2736579504869876,,
,1.0,0,,,,60,control_shuffled_target_ridge,ridge,1.2718361726651324,,
,1.0,1,,,,60,control_shuffled_target_ridge,ridge,1.274025596952324,,
,1.0,2,,,,60,control_shuffled_target_ridge,ridge,1.2687100652007786,,
,1.0,-1,,,,60,control_shuffled_target_ridge,ridge,1.2715239449394116,,
,10.0,0,,,,60,control_shuffled_target_ridge,ridge,1.2680531774468946,,
,10.0,1,,,,60,control_shuffled_target_ridge,ridge,1.2703308931967072,,
,10.0,2,,,,60,control_shuffled_target_ridge,ridge,1.271351332950836,,
,10.0,-1,,,,60,control_shuffled_target_ridge,ridge,1.2699118011981458,,
,100.0,0,,,,60,control_shuffled_target_ridge,ridge,1.2650917706994846,,
,100.0,1,,,,60,control_shuffled_target_ridge,ridge,1.2598018071704438,,
,100.0,2,,,,60,control_shuffled_target_ridge,ridge,1.2662105114750162,,
,100.0,-1,,,,60,control_shuffled_target_ridge,ridge,1.2637013631149816,,
amp_only,0.0,0,1.4772577033133607,2622.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.0,1,1.5310107712932013,2640.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.0,2,1.5856495039666907,3399.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.0,-1,1.531305992857751,0.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.01,0,1.4773979840022768,2622.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.01,1,1.5322714859296995,2640.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.01,2,1.5860753962089649,3399.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.01,-1,1.531914955380314,0.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.1,0,1.478405726695501,2622.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.1,1,1.5371802897799918,2640.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.1,2,1.5903669213200844,3399.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,0.1,-1,1.5353176459318592,0.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,1.0,0,1.4834696598520798,2622.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,1.0,1,1.5686654707749463,2640.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,1.0,2,1.6007747437361766,3399.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,1.0,-1,1.5509699581210679,0.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,10.0,0,1.478817977696719,2622.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,10.0,1,1.5713696747362595,2640.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,10.0,2,1.5942608373478817,3399.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,10.0,-1,1.54814949659362,0.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,100.0,0,1.4271665884093636,2622.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,100.0,1,1.5165144764107554,2640.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,100.0,2,1.5343890126444888,3399.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_only,100.0,-1,1.4926900258215359,0.0,6.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.0,0,1.5923540241150973,2622.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.0,1,1.5979557226497452,2640.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.0,2,1.6497069030830542,3399.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.0,-1,1.6133388832826323,0.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.01,0,1.5921985300268002,2622.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.01,1,1.5986160638754465,2640.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.01,2,1.649397278596971,3399.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.01,-1,1.6134039574997392,0.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.1,0,1.5937421869717312,2622.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.1,1,1.6065517912678287,2640.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.1,2,1.6551011869057766,3399.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,0.1,-1,1.6184650550484454,0.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,1.0,0,1.5811332592724179,2622.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,1.0,1,1.623622766252369,2640.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,1.0,2,1.6622498914055668,3399.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,1.0,-1,1.6223353056434513,0.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,10.0,0,1.5631371850223215,2622.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,10.0,1,1.6416287235226763,2640.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,10.0,2,1.6631241378444646,3399.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,10.0,-1,1.622630015463154,0.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,100.0,0,1.5050019803867196,2622.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,100.0,1,1.6139549659318018,2640.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,100.0,2,1.6376659671509763,3399.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape,100.0,-1,1.5855409711564992,0.0,14.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.0,0,1.760017548506686,2622.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.0,1,1.8129622224850956,2640.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.0,2,1.6476938880692067,3399.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.0,-1,1.7402245530203295,0.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.01,0,1.7479541138530073,2622.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.01,1,1.8199772349419912,2640.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.01,2,1.6662753080964587,3399.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.01,-1,1.7447355522971524,0.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.1,0,1.748723450609062,2622.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.1,1,1.8204889580022638,2640.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.1,2,1.6685507327117592,3399.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,0.1,-1,1.745921047107695,0.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,1.0,0,1.746573356366981,2622.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,1.0,1,1.7847283665952713,2640.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,1.0,2,1.6476522189956904,3399.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,1.0,-1,1.7263179806526476,0.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,10.0,0,1.7585836087236246,2622.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,10.0,1,1.738977643655463,2640.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,10.0,2,1.6545346231579021,3399.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,10.0,-1,1.7173652918456632,0.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,100.0,0,1.7096185381417899,2622.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,100.0,1,1.6989210329682911,2640.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,100.0,2,1.6745791266847854,3399.0,47.0,61,traditional_analytic_timewalk_mean,,,,
amp_rise_shape_by_stave,100.0,-1,1.6943728992649554,0.0,47.0,61,traditional_analytic_timewalk_mean,,,,
,0.01,0,,,,61,ridge,ridge,0.6457358694270852,,
,0.01,1,,,,61,ridge,ridge,0.6586717496637426,,
,0.01,2,,,,61,ridge,ridge,0.6332031263459399,,
,0.01,-1,,,,61,ridge,ridge,0.6458702484789226,,
,0.1,0,,,,61,ridge,ridge,0.6497969458456616,,
,0.1,1,,,,61,ridge,ridge,0.655131691956619,,
,0.1,2,,,,61,ridge,ridge,0.6308996687156281,,
,0.1,-1,,,,61,ridge,ridge,0.6452761021726362,,
,1.0,0,,,,61,ridge,ridge,0.6401298126675421,,
,1.0,1,,,,61,ridge,ridge,0.6545803342470791,,
,1.0,2,,,,61,ridge,ridge,0.6306951442901862,,
,1.0,-1,,,,61,ridge,ridge,0.6418017637349358,,
,10.0,0,,,,61,ridge,ridge,0.6403254896950017,,
,10.0,1,,,,61,ridge,ridge,0.6478860931957655,,
,10.0,2,,,,61,ridge,ridge,0.629338270366425,,
,10.0,-1,,,,61,ridge,ridge,0.639183284419064,,
,100.0,0,,,,61,ridge,ridge,0.6272131241297139,,
,100.0,1,,,,61,ridge,ridge,0.6339324418594785,,
,100.0,2,,,,61,ridge,ridge,0.6234940832409563,,
,100.0,-1,,,,61,ridge,ridge,0.6282132164100496,,
,,0,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.49687970224517164,0.03,15.0
,,1,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.49637497430262034,0.03,15.0
,,2,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.4992614587622233,0.03,15.0
,,-1,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.4975053784366718,0.03,15.0
,,0,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.4842291524601022,0.03,31.0
,,1,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.5286152645660616,0.03,31.0
,,2,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.48512521698346395,0.03,31.0
,,-1,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.4993232113365425,0.03,31.0
,,0,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.5012337832868696,0.06,15.0
,,1,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.5332093294417768,0.06,15.0
,,2,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.5021219865686486,0.06,15.0
,,-1,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.5121883664324317,0.06,15.0
,,0,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.49977688011861,0.06,31.0
,,1,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.5414244780809454,0.06,31.0
,,2,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.49209016687263196,0.06,31.0
,,-1,,,,61,gradient_boosted_trees,gradient_boosted_trees,0.5110971750240624,0.06,31.0
,0.01,0,,,,61,control_amplitude_only_ridge,ridge,0.4678719591524718,,
,0.01,1,,,,61,control_amplitude_only_ridge,ridge,0.48509689385588217,,
,0.01,2,,,,61,control_amplitude_only_ridge,ridge,0.5034975034742644,,
,0.01,-1,,,,61,control_amplitude_only_ridge,ridge,0.4854887854942061,,
,0.1,0,,,,61,control_amplitude_only_ridge,ridge,0.4667452724823917,,
,0.1,1,,,,61,control_amplitude_only_ridge,ridge,0.48978412365605095,,
,0.1,2,,,,61,control_amplitude_only_ridge,ridge,0.5046348153204434,,
,0.1,-1,,,,61,control_amplitude_only_ridge,ridge,0.48705473715296205,,
,1.0,0,,,,61,control_amplitude_only_ridge,ridge,0.4651478014423063,,
,1.0,1,,,,61,control_amplitude_only_ridge,ridge,0.4978139091786957,,
,1.0,2,,,,61,control_amplitude_only_ridge,ridge,0.5075427992096095,,
,1.0,-1,,,,61,control_amplitude_only_ridge,ridge,0.4901681699435372,,
,10.0,0,,,,61,control_amplitude_only_ridge,ridge,0.46404184115351654,,
,10.0,1,,,,61,control_amplitude_only_ridge,ridge,0.49843886702080553,,
,10.0,2,,,,61,control_amplitude_only_ridge,ridge,0.5072237297373334,,
,10.0,-1,,,,61,control_amplitude_only_ridge,ridge,0.48990147930388517,,
,100.0,0,,,,61,control_amplitude_only_ridge,ridge,0.45279395725049554,,
,100.0,1,,,,61,control_amplitude_only_ridge,ridge,0.49216830047662796,,
,100.0,2,,,,61,control_amplitude_only_ridge,ridge,0.5001068794853865,,
,100.0,-1,,,,61,control_amplitude_only_ridge,ridge,0.48168971240416997,,
,0.01,0,,,,61,control_shuffled_target_ridge,ridge,1.3550950927920944,,
,0.01,1,,,,61,control_shuffled_target_ridge,ridge,1.3682460577512998,,
,0.01,2,,,,61,control_shuffled_target_ridge,ridge,1.3465446269415935,,
,0.01,-1,,,,61,control_shuffled_target_ridge,ridge,1.356628592494996,,
,0.1,0,,,,61,control_shuffled_target_ridge,ridge,1.354358813938937,,
,0.1,1,,,,61,control_shuffled_target_ridge,ridge,1.3683682909251722,,
,0.1,2,,,,61,control_shuffled_target_ridge,ridge,1.3467611110114177,,
,0.1,-1,,,,61,control_shuffled_target_ridge,ridge,1.356496071958509,,
,1.0,0,,,,61,control_shuffled_target_ridge,ridge,1.3516635129912586,,
,1.0,1,,,,61,control_shuffled_target_ridge,ridge,1.3674524115866618,,
,1.0,2,,,,61,control_shuffled_target_ridge,ridge,1.3470823819094022,,
,1.0,-1,,,,61,control_shuffled_target_ridge,ridge,1.3553994354957741,,
,10.0,0,,,,61,control_shuffled_target_ridge,ridge,1.3402014829085331,,
,10.0,1,,,,61,control_shuffled_target_ridge,ridge,1.3624595821530434,,
,10.0,2,,,,61,control_shuffled_target_ridge,ridge,1.3475730969504127,,
,10.0,-1,,,,61,control_shuffled_target_ridge,ridge,1.3500780540039965,,
,100.0,0,,,,61,control_shuffled_target_ridge,ridge,1.3261331256885889,,
