method,axis,stratum,nominal_coverage,heldout_run,n_train_rows,n_train_runs,n_test_rows,calibration_mode,interval_center_ns,half_width_ns,interval_width_ns,coverage,coverage_error,abs_coverage_error
pair_median,anomaly_taxon,common_support,0.68,48,32880,20,389,same_axis_stratum,-0.341946071274009,1.6081907824937995,3.216381564987599,0.583547557840617,-0.09645244215938309,0.09645244215938309
pair_median,anomaly_taxon,common_support,0.68,49,32884,20,385,same_axis_stratum,-0.33990990339339433,1.6099223989061777,3.2198447978123554,0.6181818181818182,-0.06181818181818188,0.06181818181818188
pair_median,anomaly_taxon,common_support,0.68,50,33009,20,260,same_axis_stratum,-0.339827196761007,1.609925092875612,3.219850185751224,0.5923076923076923,-0.08769230769230774,0.08769230769230774
pair_median,anomaly_taxon,common_support,0.68,51,33129,20,140,same_axis_stratum,-0.3388466114471845,1.613340151962657,3.226680303925314,0.6785714285714286,-0.0014285714285714457,0.0014285714285714457
pair_median,anomaly_taxon,common_support,0.68,52,33201,20,68,same_axis_stratum,-0.3387955675846825,1.612131883675403,3.224263767350806,0.5441176470588235,-0.13588235294117657,0.13588235294117657
pair_median,anomaly_taxon,common_support,0.68,53,33065,20,204,same_axis_stratum,-0.340491404296074,1.6116323401454737,3.2232646802909475,0.6127450980392157,-0.06725490196078432,0.06725490196078432
pair_median,anomaly_taxon,common_support,0.68,54,33087,20,182,same_axis_stratum,-0.3398294066723721,1.6127256456777699,3.2254512913555398,0.6593406593406593,-0.02065934065934072,0.02065934065934072
pair_median,anomaly_taxon,common_support,0.68,55,33141,20,128,same_axis_stratum,-0.339827196761007,1.6123424160779434,3.2246848321558867,0.625,-0.05500000000000005,0.05500000000000005
pair_median,anomaly_taxon,common_support,0.68,56,32885,20,384,same_axis_stratum,-0.3416423290385565,1.6105266986269584,3.221053397253917,0.6276041666666666,-0.05239583333333342,0.05239583333333342
pair_median,anomaly_taxon,common_support,0.68,57,32903,20,366,same_axis_stratum,-0.3404086981901776,1.613558606922047,3.227117213844094,0.6857923497267759,0.005792349726775892,0.005792349726775892
pair_median,anomaly_taxon,common_support,0.68,58,32921,20,348,same_axis_stratum,-0.3377431122081518,1.6126004369919504,3.225200873983901,0.6637931034482759,-0.016206896551724137,0.016206896551724137
pair_median,anomaly_taxon,common_support,0.68,59,26525,20,6744,same_axis_stratum,-0.3398294066723721,1.5974270365158276,3.1948540730316553,0.661773428232503,-0.01822657176749709,0.01822657176749709
pair_median,anomaly_taxon,common_support,0.68,60,26764,20,6505,same_axis_stratum,-0.3162787920953212,1.6382043198143568,3.2764086396287135,0.7105303612605688,0.03053036126056874,0.03053036126056874
pair_median,anomaly_taxon,common_support,0.68,61,26458,20,6811,same_axis_stratum,-0.34794308732744045,1.6366437094882549,3.2732874189765098,0.7078255762736749,0.02782557627367488,0.02782557627367488
pair_median,anomaly_taxon,common_support,0.68,62,27136,20,6133,same_axis_stratum,-0.33259743503976036,1.622643631798609,3.245287263597218,0.693787705853579,0.013787705853578913,0.013787705853578913
pair_median,anomaly_taxon,common_support,0.68,63,30286,20,2983,same_axis_stratum,-0.35524682463618074,1.5964560998676203,3.1929121997352405,0.6376131411330875,-0.042386858866912513,0.042386858866912513
pair_median,anomaly_taxon,common_support,0.68,65,32622,20,647,same_axis_stratum,-0.3414001251625488,1.6122164671581956,3.224432934316391,0.6630602782071098,-0.016939721792890272,0.016939721792890272
pair_median,anomaly_taxon,common_support,0.95,44,33218,20,51,same_axis_stratum,-0.3401680519406244,4.058833271986733,8.117666543973465,0.9019607843137255,-0.04803921568627445,0.04803921568627445
pair_median,anomaly_taxon,common_support,0.95,45,32782,20,487,same_axis_stratum,-0.3401680519406244,4.050274512816947,8.100549025633894,0.9075975359342916,-0.042402464065708356,0.042402464065708356
pair_median,anomaly_taxon,common_support,0.95,47,33220,20,49,same_axis_stratum,-0.3401680519406244,4.058641034018367,8.117282068036735,0.8979591836734694,-0.05204081632653057,0.05204081632653057
pair_median,anomaly_taxon,common_support,0.95,48,32880,20,389,same_axis_stratum,-0.341946071274009,4.05341459524292,8.10682919048584,0.9203084832904884,-0.029691516709511534,0.029691516709511534
pair_median,anomaly_taxon,common_support,0.95,49,32884,20,385,same_axis_stratum,-0.33990990339339433,4.051702080407266,8.103404160814533,0.9064935064935065,-0.04350649350649349,0.04350649350649349
pair_median,anomaly_taxon,common_support,0.95,50,33009,20,260,same_axis_stratum,-0.339827196761007,4.056098071785091,8.112196143570182,0.926923076923077,-0.023076923076922995,0.023076923076922995
pair_median,anomaly_taxon,common_support,0.95,51,33129,20,140,same_axis_stratum,-0.3388466114471845,4.059578155006343,8.119156310012686,0.9357142857142857,-0.014285714285714235,0.014285714285714235
pair_median,anomaly_taxon,common_support,0.95,52,33201,20,68,same_axis_stratum,-0.3387955675846825,4.061907503827118,8.123815007654237,0.9411764705882353,-0.008823529411764675,0.008823529411764675
pair_median,anomaly_taxon,common_support,0.95,53,33065,20,204,same_axis_stratum,-0.340491404296074,4.058124109133168,8.116248218266335,0.9362745098039216,-0.013725490196078383,0.013725490196078383
pair_median,anomaly_taxon,common_support,0.95,54,33087,20,182,same_axis_stratum,-0.3398294066723721,4.061679358477663,8.123358716955327,0.9505494505494505,0.0005494505494505475,0.0005494505494505475
pair_median,anomaly_taxon,common_support,0.95,55,33141,20,128,same_axis_stratum,-0.339827196761007,4.060875874650794,8.121751749301588,0.9453125,-0.004687499999999956,0.004687499999999956
pair_median,anomaly_taxon,common_support,0.95,56,32885,20,384,same_axis_stratum,-0.3416423290385565,4.054665900154659,8.109331800309318,0.9322916666666666,-0.017708333333333326,0.017708333333333326
pair_median,anomaly_taxon,common_support,0.95,57,32903,20,366,same_axis_stratum,-0.3404086981901776,4.054966748848987,8.109933497697973,0.9262295081967213,-0.023770491803278615,0.023770491803278615
pair_median,anomaly_taxon,common_support,0.95,58,32921,20,348,same_axis_stratum,-0.3377431122081518,4.057634073715981,8.115268147431962,0.9310344827586207,-0.018965517241379293,0.018965517241379293
pair_median,anomaly_taxon,common_support,0.95,59,26525,20,6744,same_axis_stratum,-0.3398294066723721,3.917059048634205,7.83411809726841,0.9260083036773428,-0.023991696322657186,0.023991696322657186
pair_median,anomaly_taxon,common_support,0.95,60,26764,20,6505,same_axis_stratum,-0.3162787920953212,4.391648981687801,8.783297963375603,0.9840122982321291,0.034012298232129146,0.034012298232129146
pair_median,anomaly_taxon,common_support,0.95,61,26458,20,6811,same_axis_stratum,-0.34794308732744045,4.313454833640636,8.626909667281272,0.9773895169578622,0.027389516957862292,0.027389516957862292
pair_median,anomaly_taxon,common_support,0.95,62,27136,20,6133,same_axis_stratum,-0.33259743503976036,4.113273639779194,8.226547279558387,0.9572802869721181,0.007280286972118133,0.007280286972118133
pair_median,anomaly_taxon,common_support,0.95,63,30286,20,2983,same_axis_stratum,-0.35524682463618074,3.94046827439369,7.88093654878738,0.9081461615822997,-0.041853838417700295,0.041853838417700295
pair_median,anomaly_taxon,common_support,0.95,65,32622,20,647,same_axis_stratum,-0.3414001251625488,4.044313945097715,8.08862789019543,0.9119010819165378,-0.03809891808346211,0.03809891808346211
pair_median,anomaly_taxon,saturation_boundary,0.68,44,11909,20,67,same_axis_stratum,1.598769010972898,20.180372266105937,40.360744532211875,0.7164179104477612,0.036417910447761104,0.036417910447761104
pair_median,anomaly_taxon,saturation_boundary,0.68,45,11315,20,661,same_axis_stratum,1.5295293466655018,20.033937930358306,40.06787586071661,0.6580937972768532,-0.021906202723146806,0.021906202723146806
pair_median,anomaly_taxon,saturation_boundary,0.68,47,11921,20,55,same_axis_stratum,1.5901037639996236,20.172478931315265,40.34495786263053,0.6727272727272727,-0.0072727272727273196,0.0072727272727273196
pair_median,anomaly_taxon,saturation_boundary,0.68,48,11634,20,342,same_axis_stratum,1.5818820618718838,20.19725921520695,40.3945184304139,0.6900584795321637,0.010058479532163656,0.010058479532163656
pair_median,anomaly_taxon,saturation_boundary,0.68,49,11598,20,378,same_axis_stratum,1.5737883365514236,20.29824644627312,40.59649289254624,0.7116402116402116,0.03164021164021158,0.03164021164021158
pair_median,anomaly_taxon,saturation_boundary,0.68,50,11293,20,683,same_axis_stratum,1.296195218119408,17.596243233729307,35.192486467458615,0.3718887262079063,-0.30811127379209374,0.30811127379209374
pair_median,anomaly_taxon,saturation_boundary,0.68,51,11714,20,262,same_axis_stratum,1.5118075831661688,19.348709630375204,38.69741926075041,0.4198473282442748,-0.26015267175572526,0.26015267175572526
pair_median,anomaly_taxon,saturation_boundary,0.68,52,11825,20,151,same_axis_stratum,1.539483190479821,19.70950581038006,39.41901162076012,0.41721854304635764,-0.2627814569536424,0.2627814569536424
pair_median,anomaly_taxon,saturation_boundary,0.68,53,11344,20,632,same_axis_stratum,1.3658692871956504,18.005094339567712,36.010188679135425,0.3924050632911392,-0.2875949367088608,0.2875949367088608
pair_median,anomaly_taxon,saturation_boundary,0.68,54,11406,20,570,same_axis_stratum,1.3765018770495328,18.374440611197524,36.74888122239505,0.39649122807017545,-0.2835087719298246,0.2835087719298246
pair_median,anomaly_taxon,saturation_boundary,0.68,55,11634,20,342,same_axis_stratum,1.4935026841432624,19.07883677781395,38.1576735556279,0.40058479532163743,-0.2794152046783626,0.2794152046783626
pair_median,anomaly_taxon,saturation_boundary,0.68,56,11138,20,838,same_axis_stratum,1.3034229714512797,17.29097820029533,34.58195640059066,0.39856801909307876,-0.2814319809069213,0.2814319809069213
pair_median,anomaly_taxon,saturation_boundary,0.68,57,11592,20,384,same_axis_stratum,1.5391044682505441,20.247410044821745,40.49482008964349,0.6953125,0.015312499999999951,0.015312499999999951
pair_median,anomaly_taxon,saturation_boundary,0.68,58,11588,20,388,same_axis_stratum,1.5981707294428684,20.155587835427273,40.311175670854546,0.6752577319587629,-0.004742268041237119,0.004742268041237119
pair_median,anomaly_taxon,saturation_boundary,0.68,59,10349,20,1627,same_axis_stratum,1.878447735453456,22.565836932823746,45.13167386564749,0.8242163491087892,0.1442163491087891,0.1442163491087891
pair_median,anomaly_taxon,saturation_boundary,0.68,60,10986,20,990,same_axis_stratum,2.340814862143625,22.066644880647267,44.133289761294535,0.9030303030303031,0.22303030303030302,0.22303030303030302
pair_median,anomaly_taxon,saturation_boundary,0.68,61,10985,20,991,same_axis_stratum,2.1817301067664623,22.313405635300352,44.626811270600705,0.9132189707366297,0.23321897073662967,0.23321897073662967
pair_median,anomaly_taxon,saturation_boundary,0.68,62,10877,20,1099,same_axis_stratum,1.9458667096779287,22.087004689150177,44.174009378300354,0.8571428571428571,0.17714285714285705,0.17714285714285705
pair_median,anomaly_taxon,saturation_boundary,0.68,63,10782,20,1194,same_axis_stratum,1.7042476044906572,21.112636238048744,42.22527247609749,0.7671691792294807,0.08716917922948064,0.08716917922948064
pair_median,anomaly_taxon,saturation_boundary,0.68,65,11660,20,316,same_axis_stratum,1.6692979436973352,20.418129700131157,40.836259400262314,0.7848101265822784,0.1048101265822784,0.1048101265822784
pair_median,anomaly_taxon,saturation_boundary,0.95,44,11909,20,67,same_axis_stratum,1.598769010972898,100.28728750966745,200.5745750193349,0.8507462686567164,-0.09925373134328352,0.09925373134328352
pair_median,anomaly_taxon,saturation_boundary,0.95,45,11315,20,661,same_axis_stratum,1.5295293466655018,100.14129038233527,200.28258076467054,0.924357034795764,-0.025642965204235924,0.025642965204235924
pair_median,anomaly_taxon,saturation_boundary,0.95,47,11921,20,55,same_axis_stratum,1.5901037639996236,100.38184395842097,200.76368791684195,0.9272727272727272,-0.022727272727272707,0.022727272727272707
pair_median,anomaly_taxon,saturation_boundary,0.95,48,11634,20,342,same_axis_stratum,1.5818820618718838,100.3332296191178,200.6664592382356,0.9385964912280702,-0.011403508771929749,0.011403508771929749
pair_median,anomaly_taxon,saturation_boundary,0.95,49,11598,20,378,same_axis_stratum,1.5737883365514236,100.39964070281904,200.79928140563808,0.9470899470899471,-0.0029100529100528627,0.0029100529100528627
pair_median,anomaly_taxon,saturation_boundary,0.95,50,11293,20,683,same_axis_stratum,1.296195218119408,99.69397606982156,199.38795213964312,0.8931185944363104,-0.05688140556368959,0.05688140556368959
pair_median,anomaly_taxon,saturation_boundary,0.95,51,11714,20,262,same_axis_stratum,1.5118075831661688,100.25715187030998,200.51430374061997,0.9083969465648855,-0.0416030534351145,0.0416030534351145
pair_median,anomaly_taxon,saturation_boundary,0.95,52,11825,20,151,same_axis_stratum,1.539483190479821,100.4246492274832,200.8492984549664,0.9337748344370861,-0.016225165562913868,0.016225165562913868
pair_median,anomaly_taxon,saturation_boundary,0.95,53,11344,20,632,same_axis_stratum,1.3658692871956504,98.7592974106933,197.5185948213866,0.8496835443037974,-0.10031645569620251,0.10031645569620251
pair_median,anomaly_taxon,saturation_boundary,0.95,54,11406,20,570,same_axis_stratum,1.3765018770495328,99.34732889837518,198.69465779675036,0.8649122807017544,-0.08508771929824555,0.08508771929824555
pair_median,anomaly_taxon,saturation_boundary,0.95,55,11634,20,342,same_axis_stratum,1.4935026841432624,100.01474114567839,200.02948229135677,0.8888888888888888,-0.061111111111111116,0.061111111111111116
pair_median,anomaly_taxon,saturation_boundary,0.95,56,11138,20,838,same_axis_stratum,1.3034229714512797,99.29498655153975,198.5899731030795,0.8890214797136038,-0.060978520286396165,0.060978520286396165
pair_median,anomaly_taxon,saturation_boundary,0.95,57,11592,20,384,same_axis_stratum,1.5391044682505441,100.2018115083509,200.4036230167018,0.9166666666666666,-0.033333333333333326,0.033333333333333326
pair_median,anomaly_taxon,saturation_boundary,0.95,58,11588,20,388,same_axis_stratum,1.5981707294428684,101.00833826367638,202.01667652735276,0.9819587628865979,0.031958762886597936,0.031958762886597936
pair_median,anomaly_taxon,saturation_boundary,0.95,59,10349,20,1627,same_axis_stratum,1.878447735453456,104.38045608861991,208.76091217723982,0.9975414874001229,0.047541487400122984,0.047541487400122984
pair_median,anomaly_taxon,saturation_boundary,0.95,60,10986,20,990,same_axis_stratum,2.340814862143625,102.7138080201978,205.4276160403956,0.9949494949494949,0.04494949494949496,0.04494949494949496
pair_median,anomaly_taxon,saturation_boundary,0.95,61,10985,20,991,same_axis_stratum,2.1817301067664623,102.3816453277328,204.7632906554656,0.9889001009081736,0.03890010090817364,0.03890010090817364
pair_median,anomaly_taxon,saturation_boundary,0.95,62,10877,20,1099,same_axis_stratum,1.9458667096779287,102.82221014183209,205.64442028366418,0.986351228389445,0.036351228389445045,0.036351228389445045
pair_median,anomaly_taxon,saturation_boundary,0.95,63,10782,20,1194,same_axis_stratum,1.7042476044906572,103.4781147559115,206.956229511823,0.990787269681742,0.04078726968174207,0.04078726968174207
pair_median,anomaly_taxon,saturation_boundary,0.95,65,11660,20,316,same_axis_stratum,1.6692979436973352,100.78273360323134,201.56546720646267,0.9715189873417721,0.021518987341772156,0.021518987341772156
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,44,17002,20,49,same_axis_stratum,0.3809720748693195,1.7308838127381916,3.461767625476383,0.3673469387755102,-0.3126530612244898,0.3126530612244898
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,45,16430,20,621,same_axis_stratum,0.388820220358699,1.7231336591896653,3.4462673183793306,0.6038647342995169,-0.07613526570048312,0.07613526570048312
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,47,17002,20,49,same_axis_stratum,0.38144524226840204,1.7357514377649192,3.4715028755298385,0.7959183673469388,0.11591836734693872,0.11591836734693872
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,48,16705,20,346,same_axis_stratum,0.386767487451312,1.7352016900838134,3.470403380167627,0.6589595375722543,-0.02104046242774571,0.02104046242774571
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,49,16648,20,403,same_axis_stratum,0.385551598962099,1.7312733236728515,3.462546647345703,0.6352357320099256,-0.04476426799007449,0.04476426799007449
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,50,16719,20,332,same_axis_stratum,0.382211821196968,1.7353256799207686,3.470651359841537,0.6867469879518072,0.006746987951807171,0.006746987951807171
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,51,16844,20,207,same_axis_stratum,0.3822728666875878,1.7293370176658232,3.4586740353316463,0.5748792270531401,-0.10512077294685995,0.10512077294685995
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,52,16962,20,89,same_axis_stratum,0.3835039073385535,1.7366618851037774,3.473323770207555,0.7415730337078652,0.061573033707865155,0.061573033707865155
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,53,16771,20,280,same_axis_stratum,0.3869439855430343,1.736810406749093,3.473620813498186,0.6857142857142857,0.005714285714285672,0.005714285714285672
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,54,16755,20,296,same_axis_stratum,0.3843171997356265,1.7354041750573146,3.470808350114629,0.668918918918919,-0.011081081081081079,0.011081081081081079
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,55,16770,20,281,same_axis_stratum,0.3867722742743158,1.7370121459862569,3.4740242919725137,0.6868327402135231,0.006832740213523092,0.006832740213523092
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,56,16627,20,424,same_axis_stratum,0.3896788262421746,1.7408762173484578,3.4817524346969155,0.7193396226415094,0.039339622641509364,0.039339622641509364
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,57,16602,20,449,same_axis_stratum,0.38615263233266334,1.7219379665606902,3.4438759331213804,0.5679287305122495,-0.11207126948775059,0.11207126948775059
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,58,16613,20,438,same_axis_stratum,0.3814810304029628,1.7342156853878274,3.468431370775655,0.6712328767123288,-0.008767123287671263,0.008767123287671263
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,59,14462,20,2589,same_axis_stratum,0.35092837422169154,1.726482888467073,3.452965776934146,0.6705291618385477,-0.009470838161452333,0.009470838161452333
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,60,14760,20,2291,same_axis_stratum,0.4061771926162834,1.7546311728683424,3.5092623457366847,0.7127891750327368,0.032789175032736706,0.032789175032736706
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,61,13671,20,3380,same_axis_stratum,0.3958147198154278,1.78475495471759,3.56950990943518,0.743491124260355,0.06349112426035497,0.06349112426035497
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,62,14285,20,2766,same_axis_stratum,0.3648207251457833,1.7320598622085475,3.464119724417095,0.6818510484454086,0.0018510484454085097,0.0018510484454085097
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,63,15741,20,1310,same_axis_stratum,0.3587248743072493,1.7129636711109388,3.4259273422218777,0.6198473282442748,-0.06015267175572525,0.06015267175572525
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,65,16602,20,449,same_axis_stratum,0.38424180565519683,1.730501464601984,3.461002929203968,0.6325167037861915,-0.047483296213808535,0.047483296213808535
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,44,17002,20,49,same_axis_stratum,0.3809720748693195,41.899163881111825,83.79832776222365,0.7551020408163265,-0.19489795918367347,0.19489795918367347
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,45,16430,20,621,same_axis_stratum,0.388820220358699,40.046948317499684,80.09389663499937,0.8518518518518519,-0.0981481481481481,0.0981481481481481
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,47,17002,20,49,same_axis_stratum,0.38144524226840204,42.600655971972635,85.20131194394527,0.9183673469387755,-0.031632653061224425,0.031632653061224425
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,48,16705,20,346,same_axis_stratum,0.386767487451312,41.347555676842234,82.69511135368447,0.8641618497109826,-0.08583815028901731,0.08583815028901731
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,49,16648,20,403,same_axis_stratum,0.385551598962099,41.33043252334987,82.66086504669974,0.8759305210918115,-0.07406947890818849,0.07406947890818849
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,50,16719,20,332,same_axis_stratum,0.382211821196968,41.82782818048047,83.65565636096095,0.9156626506024096,-0.034337349397590367,0.034337349397590367
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,51,16844,20,207,same_axis_stratum,0.3822728666875878,41.73255769146412,83.46511538292825,0.855072463768116,-0.09492753623188399,0.09492753623188399
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,52,16962,20,89,same_axis_stratum,0.3835039073385535,42.565361079581145,85.13072215916229,0.9101123595505618,-0.039887640449438155,0.039887640449438155
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,53,16771,20,280,same_axis_stratum,0.3869439855430343,42.74147718460822,85.48295436921644,0.9535714285714286,0.0035714285714286698,0.0035714285714286698
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,54,16755,20,296,same_axis_stratum,0.3843171997356265,41.85285666803223,83.70571333606446,0.9155405405405406,-0.034459459459459385,0.034459459459459385
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,55,16770,20,281,same_axis_stratum,0.3867722742743158,42.17617160254947,84.35234320509895,0.9217081850533808,-0.028291814946619143,0.028291814946619143
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,56,16627,20,424,same_axis_stratum,0.3896788262421746,42.07907977212005,84.1581595442401,0.9292452830188679,-0.02075471698113207,0.02075471698113207
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,57,16602,20,449,same_axis_stratum,0.38615263233266334,41.52046366598487,83.04092733196974,0.8930957683741648,-0.05690423162583513,0.05690423162583513
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,58,16613,20,438,same_axis_stratum,0.3814810304029628,41.81057881660022,83.62115763320044,0.9155251141552512,-0.03447488584474878,0.03447488584474878
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,59,14462,20,2589,same_axis_stratum,0.35092837422169154,48.006404771163325,96.01280954232665,0.9706450366937042,0.02064503669370421,0.02064503669370421
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,60,14760,20,2291,same_axis_stratum,0.4061771926162834,48.94158008428332,97.88316016856665,0.9786119598428634,0.028611959842863466,0.028611959842863466
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,61,13671,20,3380,same_axis_stratum,0.3958147198154278,52.0761454803547,104.1522909607094,0.9784023668639054,0.028402366863905404,0.028402366863905404
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,62,14285,20,2766,same_axis_stratum,0.3648207251457833,50.670550589299275,101.34110117859855,0.9797541576283442,0.029754157628344213,0.029754157628344213
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,63,15741,20,1310,same_axis_stratum,0.3587248743072493,42.22064972008578,84.44129944017156,0.9450381679389313,-0.004961832061068705,0.004961832061068705
