method,method_class,axis,stratum,n_pair_rows,n_runs,support_loss_fraction,sigma68_ns,sigma68_ci_low_ns,sigma68_ci_high_ns,full_rms_ns,full_rms_ci_low_ns,full_rms_ci_high_ns,tail_fraction_abs_gt_5ns
pair_median,traditional,saturation_boundary,moderate,3014,20,0.9539734897074095,43.01018199510608,31.75383002724725,44.27976705142941,45.207237724783845,34.87816951114707,42.71403394454476,0.9134041141340411
pair_median,traditional,saturation_boundary,none,53508,21,0.1828843687007513,1.648248314389057,1.7812545200617587,2.596278991005826,12.518376697143442,16.50555381831715,22.40549056829181,0.052889287583165134
pair_median,traditional,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,1.8464002579995966,2.929349720172707,3.8474142656198294,6.755588807251669,7.00439819885243,9.011048213930806,0.09146375284264241
pair_median,traditional,two_pulse_score,pileup_like,11397,21,0.8259574857980575,39.616033352283964,29.95477949867725,42.324196948519756,46.79594478546198,41.06079567323025,46.5926542539819,0.3832587523032377
pair_median,traditional,topology,B2_containing,43956,21,0.3287520615722924,3.526279240861914,18.785793861375936,30.1252424317489,24.825131582303122,30.663642122333872,39.89254103691712,0.20274820274820274
pair_median,traditional,topology,downstream_only,21528,21,0.6712479384277075,1.7393739588381734,1.6221094844128463,1.7985081637711497,6.5376836511413465,4.257880293332418,7.444011905634388,0.01741917502787068
traditional_s05d_static_priors,traditional,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,4.21017704887751,2.83105439726736,3.8674122928717436,4.756539760552943,3.321562925442464,4.520650289624573,0.24269097767997486
traditional_s05d_static_priors,traditional,anomaly_taxon,common_support,33269,21,0.49195223260643817,5.335701228729324,4.812454322891586,5.4072489558670895,6.631807385502185,6.176175443085642,7.345679082459919,0.34662899395833957
traditional_s05d_static_priors,traditional,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,11.537801328132979,10.268216202012551,12.37053192903756,14.472424151800524,13.010777191362479,15.148089607445629,0.6479625918503674
traditional_s05d_static_priors,traditional,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,9.346712904983889,7.624182868785643,9.712097335396496,14.567396498849726,15.247221589620128,18.45371434828847,0.620550114362794
traditional_s05d_static_priors,traditional,timing_tail_atom,high,21828,21,0.6666666666666667,10.851988518402656,11.984266812716294,14.00838787395583,15.716620037915273,16.262700113523792,19.198574672932036,0.6588785046728972
traditional_s05d_static_priors,traditional,timing_tail_atom,low,21828,21,0.6666666666666667,6.822086240281779,6.547007663206725,7.381372123279076,7.948174370286906,7.699637337457455,8.771328854936298,0.4277075316107751
traditional_s05d_static_priors,traditional,timing_tail_atom,mid,21828,21,0.6666666666666667,5.358233804638102,5.835647224631201,6.6911944676397,6.8385016156138505,6.785359842879289,7.639469381166839,0.34936778449697636
traditional_s05d_static_priors,traditional,baseline_contamination,low_baseline,6608,21,0.8990898540101399,7.3710244093564175,7.724471701619574,10.528983591735205,10.959130530441453,11.051117211327004,14.878637270008907,0.4547518159806295
traditional_s05d_static_priors,traditional,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,7.8536518300798255,8.384491869696635,9.580745646472716,10.804599818337826,11.928353435047898,14.42897863547555,0.48722739316529656
traditional_s05d_static_priors,traditional,saturation_boundary,deep,3417,21,0.9478193146417445,11.600608211838702,9.026365080820366,10.541510794815478,13.239851414683212,10.864040754802316,11.935007144728093,0.6622768510389231
traditional_s05d_static_priors,traditional,saturation_boundary,mild,5545,21,0.9153228269500947,10.156309388196846,11.655922190030259,15.544948072795226,14.562319560386458,15.446796900019697,18.158202539651487,0.6019837691614067
traditional_s05d_static_priors,traditional,saturation_boundary,moderate,3014,20,0.9539734897074095,13.3263608411246,12.20910934113435,13.962433452977221,15.33374501365746,13.355646241880557,15.207648877442335,0.7153284671532847
traditional_s05d_static_priors,traditional,saturation_boundary,none,53508,21,0.1828843687007513,6.986068529468107,7.488442016666965,8.406481777911656,9.83581439662441,11.430178334236137,13.856036817787786,0.4403827465051955
traditional_s05d_static_priors,traditional,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,6.417678800853803,6.5325962638863455,7.326114622598585,7.657422578634277,7.544561013690422,8.288847708238235,0.40993214635679553
traditional_s05d_static_priors,traditional,two_pulse_score,pileup_like,11397,21,0.8259574857980575,15.344485501296646,13.564226303172362,15.760140867198459,20.870900941586186,19.293833209996883,21.720714403773464,0.5891023953672019
traditional_s05d_static_priors,traditional,topology,B2_containing,43956,21,0.3287520615722924,7.91002367025639,8.919703954080584,11.042182565770922,11.812901202431451,13.398096182475667,16.00272565375689,0.48707798707798705
traditional_s05d_static_priors,traditional,topology,downstream_only,21528,21,0.6712479384277075,7.421527447938758,6.774130603806389,8.250519943433577,8.452385526280477,7.636098281059334,9.455110300106602,0.47394091415830547
ridge,ml,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,4.2859530192643405,3.337731720826258,4.1452531348527915,4.930687122777904,4.22150774295164,5.235908116782468,0.2502357749135492
ridge,ml,anomaly_taxon,common_support,33269,21,0.49195223260643817,5.111382315163541,4.889072730858353,5.786148167792935,6.774031515885825,6.3598723880448675,7.66600146287532,0.32943581111545284
ridge,ml,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,11.020953435295244,9.543447240658587,11.151885336901787,13.622269747189891,12.262334967858411,13.931938863060045,0.6285905143620575
ridge,ml,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,8.207688306165323,7.233450492803494,8.676324565141348,14.024412234378133,14.480924102017827,17.46194708257338,0.5480030496745059
ridge,ml,timing_tail_atom,high,21828,21,0.6666666666666667,9.553641578752087,9.752958211553098,11.775957862138855,14.915916025005744,15.24662150009504,18.12167118406601,0.5841121495327103
ridge,ml,timing_tail_atom,low,21828,21,0.6666666666666667,6.569162836500219,6.591300352763437,7.433718412645043,8.170375959993805,8.190862192864092,9.538841869462084,0.4131390874106652
ridge,ml,timing_tail_atom,mid,21828,21,0.6666666666666667,5.066855110149902,5.732638936742772,6.953374890844706,6.663998459636447,6.649516314692678,7.73531150554978,0.3248121678577973
ridge,ml,baseline_contamination,low_baseline,6608,21,0.8990898540101399,6.6710850411961795,7.053054977049134,8.90971993391321,10.438076584989957,10.891007603777329,14.363821319825727,0.4261501210653753
ridge,ml,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,7.133032966456106,7.557519050780308,9.196405654442943,10.505950670926628,11.344310896581263,13.310450842306905,0.4510836333990081
ridge,ml,saturation_boundary,deep,3417,21,0.9478193146417445,11.060376054920795,8.693104632873293,10.263340625256816,12.307491861466117,10.359257337938255,11.510915721832022,0.6414983904009365
ridge,ml,saturation_boundary,mild,5545,21,0.9153228269500947,9.954539659135683,9.743347639160687,12.447205857589143,13.894917794570837,14.564632151587006,18.332819871241337,0.5980162308385933
ridge,ml,saturation_boundary,moderate,3014,20,0.9539734897074095,12.82527584350522,11.484238731214019,12.674983405403973,14.472584148374844,13.093675728440578,14.735608877313533,0.6665560716655607
ridge,ml,saturation_boundary,none,53508,21,0.1828843687007513,6.287732176301546,6.583411680755446,7.745140285797779,9.66723723499487,10.700819772850547,14.013286910358929,0.4049114151154968
ridge,ml,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,6.00046784489329,6.361123719775476,7.427659869234713,7.523224349781559,7.794138035615194,8.832352454725491,0.3848984044225045
ridge,ml,two_pulse_score,pileup_like,11397,21,0.8259574857980575,13.014876593536508,10.745399563014878,12.876151052177432,19.665693618064566,17.60393678741172,20.02924788984579,0.5777836272703343
ridge,ml,topology,B2_containing,43956,21,0.3287520615722924,7.36964155088298,8.377486557046899,10.170959198843798,11.412333834818936,12.693485498413514,14.971189852490205,0.4677177177177177
ridge,ml,topology,downstream_only,21528,21,0.6712479384277075,6.421599009463135,6.34462194699088,7.9461378014611075,8.341138527394348,8.057510338628736,9.86225335730422,0.4076086956521739
gradient_boosted_trees,ml,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,2.784633020847214,2.15257112880812,2.754764515555523,3.2887403539373343,2.6856662161942397,3.8507908251198932,0.0534423137378183
gradient_boosted_trees,ml,anomaly_taxon,common_support,33269,21,0.49195223260643817,3.340267375412612,3.3052356729069805,3.624836118515338,5.363085648038976,5.317927541826648,6.711170122036545,0.12164477441462021
gradient_boosted_trees,ml,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,16.553205371236952,13.465166442659623,18.250744288154205,20.58623614419803,17.40967161101306,21.136028401992313,0.5693887775551102
gradient_boosted_trees,ml,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,3.6530629812708164,4.050346293307713,7.559221332973663,14.688049648336115,16.65852197036216,20.600733918193047,0.192188141457979
gradient_boosted_trees,ml,timing_tail_atom,high,21828,21,0.6666666666666667,12.544386906011662,12.395868043309605,18.188606821359524,18.549145758772617,18.743536316041045,23.88624725890064,0.3832691955286788
gradient_boosted_trees,ml,timing_tail_atom,low,21828,21,0.6666666666666667,3.471791843201141,4.033857245599815,4.982571453179908,5.648221689003294,6.275505354811607,8.432046414734755,0.18526663001649257
gradient_boosted_trees,ml,timing_tail_atom,mid,21828,21,0.6666666666666667,3.435820452686582,4.098515679176079,5.13344630456071,6.659633417415881,6.502152318743323,8.260404261952113,0.13391057357522448
gradient_boosted_trees,ml,baseline_contamination,low_baseline,6608,21,0.8990898540101399,3.543500045484607,8.623318001706235,14.687013549315855,12.819706584995606,14.119637316387099,19.28626942096168,0.1714588377723971
gradient_boosted_trees,ml,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,3.9674741076289166,7.416279598752514,11.490473378662632,12.295061893657934,13.905473569706988,18.683874995512618,0.2013044364426931
gradient_boosted_trees,ml,saturation_boundary,deep,3417,21,0.9478193146417445,18.454061248082628,12.973269128647763,16.23053735549155,18.945297343471665,14.566082417034481,17.762482573954227,0.8077260755048288
gradient_boosted_trees,ml,saturation_boundary,mild,5545,21,0.9153228269500947,12.811642051348963,13.616955369386142,20.167498401328118,19.103460423448237,20.505230476636292,26.488220679882467,0.3545536519386835
gradient_boosted_trees,ml,saturation_boundary,moderate,3014,20,0.9539734897074095,19.485260633720465,16.135823962321485,21.015128584886984,21.49553973172181,18.678792185927392,21.55581800498809,0.8626410086264101
gradient_boosted_trees,ml,saturation_boundary,none,53508,21,0.1828843687007513,3.481016078509382,3.638033475989573,3.9858318471019047,9.548228350609216,12.526256282650337,15.460966245544792,0.11501083950063543
gradient_boosted_trees,ml,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,3.622230809233764,4.136336081513948,5.094380268898347,6.469803760935313,7.026628603131136,8.894432167717163,0.16821047571505168
gradient_boosted_trees,ml,two_pulse_score,pileup_like,11397,21,0.8259574857980575,18.91315604244052,16.09121611801452,20.10016160669863,24.78097330408313,22.688820478891458,25.544103655017107,0.5487408967272089
gradient_boosted_trees,ml,topology,B2_containing,43956,21,0.3287520615722924,4.367468249931983,10.067319695078316,15.040125683684636,14.858111049021135,17.035533879259184,21.71298446321424,0.2471107471107471
gradient_boosted_trees,ml,topology,downstream_only,21528,21,0.6712479384277075,3.36468624871487,3.0607624586602227,3.2793359074277366,5.549599823822943,4.932109631368569,6.891522654568376,0.13196767001114829
extra_trees_s05e_dynamic,ml,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,1.1961197308295395,1.1808547281046402,1.5964609732773583,2.1987682964799435,1.8913957772084888,2.970398724123819,0.009430996541967935
extra_trees_s05e_dynamic,ml,anomaly_taxon,common_support,33269,21,0.49195223260643817,1.3784200316648203,1.366358896331185,1.5455357818619433,4.5187523341550975,3.9742973601447047,5.3821944109134225,0.04668009257867685
extra_trees_s05e_dynamic,ml,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,8.312856607078167,6.463187749554549,8.857726307800393,12.00397100937907,10.473396503401146,12.46348498113977,0.447812291249165
extra_trees_s05e_dynamic,ml,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,2.9487123823923924,3.0656053692491048,5.512142303439286,12.615540146603534,13.129094428027917,17.774871098343556,0.18368424139346665
extra_trees_s05e_dynamic,ml,timing_tail_atom,high,21828,21,0.6666666666666667,4.369377523564495,6.378518842453423,8.95260852693877,13.449582064347757,13.288914406446665,17.215065585011498,0.29617921935129193
extra_trees_s05e_dynamic,ml,timing_tail_atom,low,21828,21,0.6666666666666667,1.6446044402120967,2.131131967234911,3.2375903201242764,4.558047844280252,5.255980328115293,7.005456563372155,0.07540773318673263
extra_trees_s05e_dynamic,ml,timing_tail_atom,mid,21828,21,0.6666666666666667,1.5631279255974593,2.326164867925534,3.0570551750467065,5.962032740333458,5.340411769580783,6.539308067825113,0.09781015209822247
extra_trees_s05e_dynamic,ml,baseline_contamination,low_baseline,6608,21,0.8990898540101399,2.1379514506467117,4.380629065691209,6.560143000616788,8.195376895733347,8.014896005300121,11.686799029669976,0.15738498789346247
extra_trees_s05e_dynamic,ml,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,2.2057576696530017,3.275355715650345,5.077928415414578,8.929627991041396,10.140979345297808,13.237896048516044,0.16076160065221823
extra_trees_s05e_dynamic,ml,saturation_boundary,deep,3417,21,0.9478193146417445,8.760806610766794,6.697729310772407,8.642374246906837,10.645184072157235,8.585229930372755,10.721638604169291,0.5340942347088089
extra_trees_s05e_dynamic,ml,saturation_boundary,mild,5545,21,0.9153228269500947,6.480441142671772,7.207888267271281,10.073855499273304,12.470055790423254,13.000702324192666,17.39125504230786,0.3478809738503156
extra_trees_s05e_dynamic,ml,saturation_boundary,moderate,3014,20,0.9539734897074095,9.342889851690813,7.472483377870492,9.195670638291176,12.453879116225133,10.557720830545637,13.19500614962707,0.519907100199071
extra_trees_s05e_dynamic,ml,saturation_boundary,none,53508,21,0.1828843687007513,1.7519329149948062,2.3885609201610607,3.0510963428290068,7.994672745212432,10.109896321841454,12.725955643888204,0.09525678403229423
extra_trees_s05e_dynamic,ml,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,1.6376898148198504,2.2301830957083606,2.988489421285822,5.3933169872605005,5.27176890291743,7.303351326420689,0.09022500785771073
extra_trees_s05e_dynamic,ml,two_pulse_score,pileup_like,11397,21,0.8259574857980575,9.111697524780178,8.268753589845558,10.177013156883815,17.983447095903085,16.556686315898578,19.368135473256274,0.4301131876809687
extra_trees_s05e_dynamic,ml,topology,B2_containing,43956,21,0.3287520615722924,2.61107003868222,4.970657635485425,7.409298043244626,10.314763098199716,11.2041416281665,14.52337752470619,0.20936845936845938
extra_trees_s05e_dynamic,ml,topology,downstream_only,21528,21,0.6712479384277075,1.7005912014160078,2.1800893811131723,2.701816483564347,4.67745140619669,4.358335545805431,8.021058325474213,0.059318097361575624
mlp,ml,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,3.215873692965157,2.1364488497472394,2.8632189778489603,3.4256435677556825,2.508761232816159,3.6395087099432355,0.09525306507387614
mlp,ml,anomaly_taxon,common_support,33269,21,0.49195223260643817,3.2406388576323963,3.0019662222711543,3.212558939317746,5.6555926202637545,5.242190419758234,6.67477803240736,0.10959151161742163
mlp,ml,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,29.11144833932215,22.03142701183563,34.451428034190606,37.353570297171395,32.24140921050781,37.98961796489663,0.5944388777555111
mlp,ml,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,4.314137884362572,4.580869820171769,9.232999551816825,20.05432270050205,20.943312155893857,28.422776218265497,0.24227318045862412
mlp,ml,timing_tail_atom,high,21828,21,0.6666666666666667,18.852217594181777,25.0389717377642,34.197583943147,31.334346044954447,32.38699034884741,40.46838576853473,0.411993769470405
mlp,ml,timing_tail_atom,low,21828,21,0.6666666666666667,3.3994612642184467,4.370170435726534,5.501716127087746,5.596988143449398,6.225286246226255,9.03951010662885,0.16446765622136705
mlp,ml,timing_tail_atom,mid,21828,21,0.6666666666666667,3.980164116963887,4.33866651852223,5.0021758473745885,7.5877484691485275,6.734339674752576,8.654523234991212,0.20143851933296683
mlp,ml,baseline_contamination,low_baseline,6608,21,0.8990898540101399,4.32680537915064,14.9496603231247,28.924395876899,20.750622082687798,24.149899729837824,36.83365223335141,0.2412227602905569
mlp,ml,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,4.25414961420468,11.147538927121339,19.857639955623405,19.008270004052168,24.24900376291999,30.87817535399445,0.24621237855832598
mlp,ml,saturation_boundary,deep,3417,21,0.9478193146417445,37.43613845522702,21.96929782918793,31.617497432485592,40.08792330893792,28.401745151808782,35.22427497642246,0.8223587942639743
mlp,ml,saturation_boundary,mild,5545,21,0.9153228269500947,16.154114002572808,22.225897359776837,32.97865502373473,28.920355559378905,32.02987246741242,40.057713120277285,0.3619477006311993
mlp,ml,saturation_boundary,moderate,3014,20,0.9539734897074095,39.928490180651764,29.40183046935961,42.24233874129941,42.35748893304293,32.52269918393951,39.44565720353135,0.90278699402787
mlp,ml,saturation_boundary,none,53508,21,0.1828843687007513,3.5544971725144148,3.546055375389678,4.380311629337655,12.275351827371697,16.330025560038276,21.30330786025061,0.15023921656574718
mlp,ml,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,3.846660256910271,4.406459855568194,5.618204406572349,6.928559618352906,7.4429836656900585,8.736203169693901,0.19357701480947362
mlp,ml,two_pulse_score,pileup_like,11397,21,0.8259574857980575,37.273267569283604,31.18996645564352,40.06078098151638,42.875512272557174,39.32787901166444,43.33082816984515,0.5564622269018162
mlp,ml,topology,B2_containing,43956,21,0.3287520615722924,4.949625045190333,17.68508981944721,28.480224477264667,23.187719492354784,27.791995778545097,37.9351627272826,0.28414778414778413
mlp,ml,topology,downstream_only,21528,21,0.6712479384277075,3.0307937358074115,2.658018777751008,2.9295723884381437,6.733857304186332,5.18408221787684,7.930599262842348,0.08361204013377926
cnn_1d,ml,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,4.034283816123313,2.3354258873281317,2.9484879312525476,4.1091217392019495,2.8478264024645443,3.9531976226105816,0.19522162841873625
cnn_1d,ml,anomaly_taxon,common_support,33269,21,0.49195223260643817,4.65812659201889,3.272127327706205,3.6571540415955686,6.624114370623172,6.015827121402641,7.302937518194281,0.2845291412425982
cnn_1d,ml,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,31.50353459986299,24.100594287181536,34.81567508481156,39.21758430659295,33.62312963425985,40.47082512938225,0.6972277889111557
cnn_1d,ml,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,5.20152066742299,4.250131957243328,9.425012901248833,20.808423436846756,23.047046299143997,28.60733721167729,0.3317693976892851
cnn_1d,ml,timing_tail_atom,high,21828,21,0.6666666666666667,20.025483352183144,25.54381505570626,36.857503610590086,33.16673063773257,33.11380192267416,41.84253414756932,0.4652739600513102
cnn_1d,ml,timing_tail_atom,low,21828,21,0.6666666666666667,4.963213455974076,4.09315288020343,5.475276696898991,6.7527584116032315,6.468940330860886,9.390927701163553,0.3172072567344695
cnn_1d,ml,timing_tail_atom,mid,21828,21,0.6666666666666667,5.23226893791168,4.343360640133492,5.4684791820349545,8.344874814274217,7.411352562498079,9.267666507896337,0.3351200293201393
cnn_1d,ml,baseline_contamination,low_baseline,6608,21,0.8990898540101399,5.133827768860858,17.012038405145688,29.420771753657895,22.199209405815346,25.37734258215947,38.03816983419538,0.32294188861985473
cnn_1d,ml,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,5.8190766079361405,12.533415417525928,22.060418448671804,20.32404492853687,25.467789487087508,33.6135376148607,0.37409131055098854
cnn_1d,ml,saturation_boundary,deep,3417,21,0.9478193146417445,39.96437942769976,20.45687023555257,34.16527034891289,42.062125276989754,30.735505739225697,38.63528354216283,0.8282118817676324
cnn_1d,ml,saturation_boundary,mild,5545,21,0.9153228269500947,17.465658138071237,24.815129465912868,34.70205524505483,30.25229974948509,32.365119609427936,42.11059820479718,0.49431920649233546
cnn_1d,ml,saturation_boundary,moderate,3014,20,0.9539734897074095,43.32269164392023,32.011730688493806,43.63580887039921,44.45843711190829,36.18975665789678,44.319599993669904,0.8958195089581951
cnn_1d,ml,saturation_boundary,none,53508,21,0.1828843687007513,4.792375799624088,3.8079461886247246,4.653857878612963,13.032942610635477,16.951642797991475,21.632163010942914,0.29836659938700755
cnn_1d,ml,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,5.150262405743003,4.40352131407894,5.514579795460036,7.865437602091442,7.617428331213856,9.535982391393793,0.32976500822748533
cnn_1d,ml,two_pulse_score,pileup_like,11397,21,0.8259574857980575,39.5902780529399,31.500510981044016,42.50428774048465,44.70984419069004,40.13362335118494,46.44274571641391,0.6148986575414582
cnn_1d,ml,topology,B2_containing,43956,21,0.3287520615722924,6.885457843952743,18.900225352050743,33.126733985271684,24.669709119145015,26.594507603358892,38.937547126370646,0.39908089908089905
cnn_1d,ml,topology,downstream_only,21528,21,0.6712479384277075,4.3119292338036015,2.9406933629582728,3.252715483651879,7.536359686496945,5.775251488567832,7.894568586822856,0.2525083612040134
support_gated_cnn_new,ml,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,4.1091797030909945,2.18786913462964,2.994315140063837,3.8878187124134644,2.861882142849511,3.795883606816336,0.18138950015718328
support_gated_cnn_new,ml,anomaly_taxon,common_support,33269,21,0.49195223260643817,4.075887150324735,3.1179301459449364,3.4335625258170337,6.101460721604133,5.673836632746977,6.7918158605000185,0.21281072469866844
support_gated_cnn_new,ml,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,30.736324077821113,25.124119936552212,35.97020882730158,39.032500054615134,33.304752128279596,39.020157468706586,0.6756012024048096
support_gated_cnn_new,ml,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,4.447938614622287,4.110962931385379,10.560035889049256,20.33117970939986,23.224355719207576,30.17470140061432,0.2659668054659551
support_gated_cnn_new,ml,timing_tail_atom,high,21828,21,0.6666666666666667,19.878614394985537,26.11283615324982,38.744220307605566,33.12074447999145,33.082207027476315,42.52092629136997,0.40956569543705335
support_gated_cnn_new,ml,timing_tail_atom,low,21828,21,0.6666666666666667,4.351017666041509,3.560441589741207,5.212443394857955,6.136686158810909,6.517371805501275,8.748450069306251,0.24880886934212937
support_gated_cnn_new,ml,timing_tail_atom,mid,21828,21,0.6666666666666667,4.409457867092039,4.285827180224363,5.2048203755183335,7.681998890794706,7.054023221149718,8.535378755818028,0.2549019607843137
support_gated_cnn_new,ml,baseline_contamination,low_baseline,6608,21,0.8990898540101399,4.8969646146712975,14.002386053353609,32.01482382310283,22.03746379145355,23.47418247327106,36.555542468671526,0.29418886198547217
support_gated_cnn_new,ml,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,4.87803220967101,12.185515866275116,21.70620471293704,20.13097310787734,25.0295674775791,32.94634359306991,0.3071030640668524
support_gated_cnn_new,ml,saturation_boundary,deep,3417,21,0.9478193146417445,39.65478248831946,20.62628590783825,32.46852473818902,42.12252578393423,30.974085772755714,37.699038966073466,0.8419666374012291
support_gated_cnn_new,ml,saturation_boundary,mild,5545,21,0.9153228269500947,16.81149311754345,24.939719206704154,35.466318281621106,29.566178027326327,33.52971212265245,40.24858689869356,0.44201983769161407
support_gated_cnn_new,ml,saturation_boundary,moderate,3014,20,0.9539734897074095,42.58179947681753,26.34437645093107,43.627446467949355,44.62125485047288,36.07420159505211,42.33871515522919,0.900464499004645
support_gated_cnn_new,ml,saturation_boundary,none,53508,21,0.1828843687007513,4.227141418577394,3.539227890311355,4.464662623643297,12.60336601862583,16.06428512525052,21.533407604599567,0.23304926366150855
support_gated_cnn_new,ml,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,4.492289661036519,4.255300644893425,5.164990718581741,7.282260445088222,7.4500525521879,9.176013105241152,0.2622441621831494
support_gated_cnn_new,ml,two_pulse_score,pileup_like,11397,21,0.8259574857980575,39.522198818545796,32.80906467723242,40.56029293371674,45.11242585719974,40.905780184636065,45.6534141601514,0.5766429762218127
support_gated_cnn_new,ml,topology,B2_containing,43956,21,0.3287520615722924,5.726682914355387,19.804723277534368,31.48842094696682,24.482521170755167,30.155889885762143,39.79661922297302,0.34286559286559287
support_gated_cnn_new,ml,topology,downstream_only,21528,21,0.6712479384277075,3.4872432707261574,2.800024822107281,3.0589330860105877,7.117906726455443,5.585136167720528,8.042383704293837,0.15454292084726867
waveform_only_mlp,control,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,2.760910094077844,2.1370377454177776,2.9441193157292913,3.106235030595242,2.843702549666584,3.8001909624021293,0.050298648223828984
waveform_only_mlp,control,anomaly_taxon,common_support,33269,21,0.49195223260643817,2.8764594068943223,2.895826508343348,3.093924910944552,5.590104932560469,5.401331587788239,6.816332713306236,0.07709880068532267
waveform_only_mlp,control,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,29.007165863612506,25.740634828313475,36.469807485653014,37.993101891395185,31.55633880130345,38.99779369388882,0.595691382765531
waveform_only_mlp,control,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,4.471336034401459,4.960855301621705,10.074221668349809,20.20313616820657,22.193460846522814,29.9737749333312,0.2617441792270248
waveform_only_mlp,control,timing_tail_atom,high,21828,21,0.6666666666666667,20.017072065462052,24.843443566790903,33.81394983458911,32.630722278161535,32.3196208990729,41.31841331446147,0.4157962250320689
