file,sha256,bytes
configs/s05j_1781044006_709_301620de_anomaly_tail_covariance_coverage_stress.yaml,ecf6d8458c86a3b81a8e8d446e51bb23f92846d5e7646a3a30c33fbf2c0934d2,1934
configs/s05h_1781040960_767_247d3910_saturation_covariance_support_frontier.yaml,f1560fa8d8b8ac5825a0d03f312960d14fdd93e34b1b3ea4477ab442d466ce9e,1861
reports/1781040960.767.247d3910__s05h_saturation_covariance_support_frontier/heldout_pair_residuals.csv,dceda1792a4d6b8b861713a6af46d2d42eb11e9c985659810299a06b206bc5c6,18659608
