heldout_run,best_method,best_sigma68_ns,mlp_minus_s02_ridge_ns,mlp_minus_analytic_ns
58,analytic_timewalk,1.1874833645739167,-0.03180948729600508,0.7003424982260011
59,analytic_timewalk,1.4587081303487366,-0.1694060460647291,0.25237326675408833
60,analytic_timewalk,1.3437044382667396,-0.21297316850197778,0.26325114065847055
61,mlp_waveform,2.1136738442212386,-0.1287590689111089,-0.016290549318795033
62,analytic_timewalk,1.469004872429904,-0.11670024133652879,0.27430729462931525
63,analytic_timewalk,1.391321460653578,-0.12164294641794493,0.25687494362529995
65,analytic_timewalk,1.494640076269676,0.08111927119842943,0.4325928564816395
